"","X1.x","sampledate","depth.x","o2.x","deck","light","frlight","avsnow","totice","whiteice","extcoef","blueice","surflite","X1.y","Genus","Transect Cell Count","Magnification","Biovolume","CellBioVol","PerBioVol","# of Transects","Cell Count per cm2","Transect Length (cm)","Start XY","Taxa","WaterCol","Functional","X15","X16","X17","X18","X19","End XY","Notes","Field of View scope","Field of View #","Total Cell Count","Estimated Total","Estimated Mucilage Percent Coverage","X1_1","lakeid","year4","group","depth.y","ph","alk","dic","tic","doc","toc","no3no2","no2","nh4","o2.y","totnf","totnuf","totpf","totpuf","drsif"
"365",233,1993-05-18,0,11.3,962,900,0.936,NA,NA,NA,NA,NA,0.935550935550936,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4394,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
"366",234,1993-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4394,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
"367",233,1993-05-18,0,11.3,962,900,0.936,NA,NA,NA,NA,NA,0.935550935550936,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",234,1993-05-18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4395,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",235,1993-06-01,0,10.6,734,571.5,0.779,NA,NA,NA,NA,NA,0.778610354223433,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4414,"SP",1993,"iceoff",0,7.97,NA,7.71,7.97,3.35,3.01,4,NA,90,10.6,140,165,4,5,2668
"370",236,1993-06-14,0,9,1145,840,0.734,NA,NA,NA,NA,NA,0.733624454148472,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4436,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"371",237,1993-06-30,0,8.1,213,136.8,0.642,NA,NA,NA,NA,NA,0.642253521126761,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4456,"SP",1993,"iceoff",0,7.72,NA,7.58,7.71,3.37,3.4,2,NA,9,8.1,213,178,5,4,2525
"372",238,1993-07-14,0,8.5,1692,1731,NA,NA,NA,NA,NA,NA,1.02304964539007,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4478,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
"373",239,1993-07-27,0,9.3,918,785,0.855,NA,NA,NA,NA,NA,0.855119825708061,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4498,"SP",1993,"iceoff",0,8.04,NA,7.57,7.59,3.59,3.59,0,NA,0,9.3,175,218,2,4,2359
"374",240,1993-08-11,0,8.5,227,297.2,NA,NA,NA,NA,NA,NA,1.30925110132159,280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4521,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
"375",241,1993-08-23,0,8.4,1534,2107,NA,NA,NA,NA,NA,NA,1.3735332464146,281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4541,"SP",1993,"iceoff",0,7.94,598,7.74,7.76,3.45,3.73,5,NA,38,8.4,96,156,0,1,2278
"376",242,1993-09-08,0,8.6,520,283.6,0.545,NA,NA,NA,NA,NA,0.545384615384615,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4563,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
"377",243,1993-09-23,0,9.4,967,792,0.819,NA,NA,NA,NA,NA,0.819027921406412,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4583,"SP",1993,"iceoff",0,7.8,NA,8.01,8.08,3.33,3.45,0,NA,10,9.4,167,215,2,7,2224
"378",244,1993-10-05,0,9.4,1061,1049,0.989,NA,NA,NA,NA,NA,0.988689915174364,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4605,"SP",1993,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
"379",245,1993-10-18,0,9.8,69,65.58,0.95,NA,NA,NA,NA,NA,0.950434782608696,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4625,"SP",1993,"iceoff",0,7.4,NA,8.28,8.43,3.18,3.25,0,NA,0,9.8,145,177,2,13,2410
"380",246,1993-11-10,0,10.1,627,432.6,0.69,NA,NA,NA,NA,NA,0.689952153110048,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4647,"SP",1993,"iceoff",0,7.32,645,8.61,8.76,3.11,3.29,2,NA,55,10.1,199,249,5,13,2800
"381",247,1994-01-12,0,13.9,283,18.98,0.067,6.8,30,10,0.566,20,0.0670671378091873,287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4669,"SP",1994,"iceon",0,8.02,NA,8.74,8.78,3.28,3.35,2,NA,26,13.9,194,288,5,14,3064
"382",248,1994-02-21,0,13.6,1134,452.1,0.399,0,39,6,0.285,33,0.398677248677249,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4691,"SP",1994,"iceon",0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,13.6,281,204,9,16,3374
"383",249,1994-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4691,"SP",1994,"iceon",0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,13.6,281,204,9,16,3374
"384",248,1994-02-21,0,13.6,1134,452.1,0.399,0,39,6,0.285,33,0.398677248677249,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,"SP",1994,"iceon",0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,13.6,191,251,5,7,3436
"385",249,1994-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,"SP",1994,"iceon",0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,13.6,191,251,5,7,3436
"386",248,1994-02-21,0,13.6,1134,452.1,0.399,0,39,6,0.285,33,0.398677248677249,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4693,"SP",1994,"iceon",0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,NA,281,204,9,16,3374
"387",249,1994-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4693,"SP",1994,"iceon",0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,NA,281,204,9,16,3374
"388",248,1994-02-21,0,13.6,1134,452.1,0.399,0,39,6,0.285,33,0.398677248677249,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4694,"SP",1994,"iceon",0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,NA,191,251,5,7,3436
"389",249,1994-02-21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4694,"SP",1994,"iceon",0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,NA,191,251,5,7,3436
"390",250,1994-03-28,0,10,744,4.57,0.006,15.5,44,0,NA,44,0.00614247311827957,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4714,"SP",1994,"iceon",0,7.47,NA,4.89,5.43,1.83,1.87,76,NA,54,10,287,562,7,38,1828
"391",251,1994-05-05,0,11.7,512,346,0.676,NA,NA,NA,NA,NA,0.67578125,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4736,"SP",1994,"iceoff",0,7.59,605,8.33,8.47,2.94,3.05,2,NA,1,11.7,222,402,11,23,3077
"392",252,1994-05-16,0,11.1,1318,1232,0.935,NA,NA,NA,NA,NA,0.934749620637329,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4758,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
"393",253,1994-06-01,0,9.5,1767,1831,NA,NA,NA,NA,NA,NA,1.03621958121109,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4778,"SP",1994,"iceoff",0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,9.5,184,615,0,6,2993
"394",254,1994-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4778,"SP",1994,"iceoff",0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,9.5,184,615,0,6,2993
"395",253,1994-06-01,0,9.5,1767,1831,NA,NA,NA,NA,NA,NA,1.03621958121109,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4779,"SP",1994,"iceoff",0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,9.5,191,696,2,5,3044
"396",254,1994-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4779,"SP",1994,"iceoff",0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,9.5,191,696,2,5,3044
"397",253,1994-06-01,0,9.5,1767,1831,NA,NA,NA,NA,NA,NA,1.03621958121109,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780,"SP",1994,"iceoff",0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,NA,184,615,0,6,2993
"398",254,1994-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780,"SP",1994,"iceoff",0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,NA,184,615,0,6,2993
"399",253,1994-06-01,0,9.5,1767,1831,NA,NA,NA,NA,NA,NA,1.03621958121109,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781,"SP",1994,"iceoff",0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,NA,191,696,2,5,3044
"400",254,1994-06-01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781,"SP",1994,"iceoff",0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,NA,191,696,2,5,3044
"401",255,1994-06-15,0,8.4,162,108.2,0.668,NA,NA,NA,NA,NA,0.667901234567901,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
"402",256,1994-06-27,0,8.2,2177,2008,0.922,NA,NA,NA,NA,NA,0.92237023426734,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4820,"SP",1994,"iceoff",0,8.17,NA,7.89,8.31,3.34,4.98,2,NA,34,8.2,176,187,0,0,2964
"403",257,1994-07-12,0,8.5,1302,1241,0.953,NA,NA,NA,NA,NA,0.953149001536098,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4842,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
"404",258,1994-07-27,0,8.7,1111,897,0.807,NA,NA,NA,NA,NA,0.807380738073807,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4862,"SP",1994,"iceoff",0,7.83,NA,7.84,7.69,4.18,3.69,15,NA,22,8.7,90,107,0,1,3004
"405",259,1994-08-09,0,8.7,891,906,NA,NA,NA,NA,NA,NA,1.01683501683502,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4884,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
"406",260,1994-08-24,0,8.5,1193,1046,0.877,NA,NA,NA,NA,NA,0.876781223805532,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4904,"SP",1994,"iceoff",0,8.09,621,7.72,7.72,3.35,3.41,1,NA,19,8.5,119,291,0,0,2886
"407",261,1994-09-06,0,8.7,492,427.4,0.869,NA,NA,NA,NA,NA,0.86869918699187,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
"408",262,1994-09-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
"409",261,1994-09-06,0,8.7,492,427.4,0.869,NA,NA,NA,NA,NA,0.86869918699187,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4928,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",262,1994-09-06,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4928,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",263,1994-09-21,0,8.6,258,186.9,0.724,NA,NA,NA,NA,NA,0.724418604651163,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4947,"SP",1994,"iceoff",0,8.08,NA,7.7,7.74,3.3,3.37,1,NA,8,8.6,189,248,1,2,2648
"412",264,1994-10-03,0,9,673,467,0.694,NA,NA,NA,NA,NA,0.693907875185735,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4969,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"413",265,1994-10-17,0,9.6,783,710,0.907,NA,NA,NA,NA,NA,0.906768837803321,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4989,"SP",1994,"iceoff",0,7.8,NA,8.1,8.3,3.33,3.47,1,NA,8,9.6,338,138,3,3,2539
"414",266,1994-11-01,0,9.4,717,603.7,0.842,NA,NA,NA,NA,NA,0.841980474198047,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5012,"SP",1994,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
"415",267,1994-11-16,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5032,"SP",1994,"iceoff",0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,9.5,436,525,12,16,2977
"416",268,1994-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5032,"SP",1994,"iceoff",0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,9.5,436,525,12,16,2977
"417",267,1994-11-16,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5033,"SP",1994,"iceoff",0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,9.5,460,440,11,17,2923
"418",268,1994-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5033,"SP",1994,"iceoff",0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,9.5,460,440,11,17,2923
"419",267,1994-11-16,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5034,"SP",1994,"iceoff",0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,NA,436,525,12,16,2977
"420",268,1994-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5034,"SP",1994,"iceoff",0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,NA,436,525,12,16,2977
"421",267,1994-11-16,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5035,"SP",1994,"iceoff",0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,NA,460,440,11,17,2923
"422",268,1994-11-16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5035,"SP",1994,"iceoff",0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,NA,460,440,11,17,2923
"423",269,1995-01-09,0,15.4,678,49.63,0.073,2.1,30,2,0.62,28,0.0732005899705015,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5054,"SP",1995,"iceon",0,7.49,NA,9.71,9.69,3.49,3.31,14,NA,19,15.4,250,233,6,10,3480
"424",270,1995-02-20,0,17,199,0.07,0,15.5,42,1,NA,41,0.000351758793969849,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5076,"SP",1995,"iceon",0,8.23,740,9.5,9.57,3.66,3.57,1,NA,17,17,260,310,6,13,3426
"425",271,1995-03-24,0,11.3,1113,435.6,0.391,1,34,0,0.249,34,0.391374663072776,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5098,"SP",1995,"iceon",0,7.68,NA,4.33,4.24,1.73,1.68,28,NA,53,11.3,210,190,0,1,1462
"426",272,1995-05-02,0,13.3,886,744,0.84,NA,NA,NA,NA,NA,0.839729119638826,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5120,"SP",1995,"iceoff",0,7.73,618,8.48,8.59,3.25,3.31,0,NA,2,13.3,145,177,3,4,3181
"427",273,1995-05-15,0,11.7,1131,1069,0.945,NA,NA,NA,NA,NA,0.945181255526083,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5142,"SP",1995,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
"428",274,1995-05-31,0,10.4,1395,1198,0.859,NA,NA,NA,NA,NA,0.858781362007168,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5162,"SP",1995,"iceoff",0,7.91,NA,7.94,8.03,3.17,3.11,1,NA,20,10.4,163,165,2,3,2940
"429",275,1995-06-14,0,9.2,1048,972,0.927,NA,NA,NA,NA,NA,0.927480916030534,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5184,"SP",1995,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
"430",276,1995-06-27,0,7.9,282,192.6,0.683,NA,NA,NA,NA,NA,0.682978723404255,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5204,"SP",1995,"iceoff",0,7.99,NA,8.14,8.22,3.36,3.4,1,NA,13,7.9,191,222,1,2,2850
"431",277,1995-07-11,0,9,1857,1489,0.802,NA,NA,NA,NA,NA,0.801830910070005,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5226,"SP",1995,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
"432",278,1995-07-24,0,8.4,481,343.2,0.714,NA,NA,NA,NA,NA,0.713513513513513,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5246,"SP",1995,"iceoff",0,8.31,NA,8.08,8.09,3.79,3.58,0,NA,7,8.4,167,210,0,3,2661
"433",279,1995-08-07,0,8,838,609.8,0.728,NA,NA,NA,NA,NA,0.727684964200477,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5268,"SP",1995,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
"434",280,1995-08-22,0,8,1194,801,0.671,NA,NA,NA,NA,NA,0.670854271356784,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5288,"SP",1995,"iceoff",0,8.22,625,8.36,8.4,3.57,3.66,1,NA,8,8,211,204,0,2,2733
"435",281,1995-09-06,0,8.4,420,390.5,0.93,NA,NA,NA,NA,NA,0.929761904761905,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310,"SP",1995,"iceoff",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
"436",282,1995-09-19,0,8.9,82,80.3,0.979,NA,NA,NA,NA,NA,0.979268292682927,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5329,"SP",1995,"iceoff",0,8.07,NA,8.47,8.57,3.43,3.45,0,NA,4,8.9,123,136,2,3,2655
