,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1.y,lakeid,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh
170,532,03/03/2008,0,14.6,1237,19.11,0.015,18.9,48,13,0.236,35,0.015448666,TotalBiovolume,NA,NA,NA,7414.250988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9967,SP,2008,iceon,0,7.63,801,9.92,10.12,3.46,3.4,12,NA,9,NA,220,242,2,8,3627,1990.718,SP,1990,1,1,0,1.5,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
171,533,03/03/2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,7414.250988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9967,SP,2008,iceon,0,7.63,801,9.92,10.12,3.46,3.4,12,NA,9,NA,220,242,2,8,3627,1990.753,SP,1990,1,1,0,1.3,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
172,535,05/13/2008,0,11.3,886,804.83,0.908,NA,NA,NA,NA,NA,0.908386005,TotalBiovolume,NA,NA,NA,101618.1581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10005,SP,2008,iceoff,0,7.62,688,8.51,8.7,3.27,3.18,42,NA,20,11.3,246,270,3,7,3449,1990.792,SP,1990,1,1,0,1.5,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
173,539,07/01/2008,0,9,1347,809.74,0.601,NA,NA,NA,NA,NA,0.601143281,TotalBiovolume,NA,NA,NA,137303.0078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10089,SP,2008,iceoff,0,8.24,NA,7.83,7.96,3.18,3.05,1,NA,2,9,209,240,15,18,3405,1990.833,SP,1990,1,1,0,3.1,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
174,543,08/25/2008,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10173,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,8.2,185,196,4,5,2782,1990.866,SP,1990,1,1,0,3.1,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
175,544,08/25/2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10173,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,8.2,185,196,4,5,2782,1991.044,SP,1991,1,1,0,-0.9,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
176,543,08/25/2008,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,8.2,204,208,4,5,2770,1991.137,SP,1991,1,1,0,10.8,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
177,544,08/25/2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10174,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,8.2,204,208,4,5,2770,1991.23,SP,1991,1,1,0,0.4,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA
178,543,08/25/2008,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,NA,185,196,4,5,2782,1991.348,SP,1991,1,1,0,6.4,5.98,12.13,103.38,NA,0.17,5.54,1.58,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,544,08/25/2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10175,SP,2008,iceoff,0,8.24,717,8.31,8.11,3.5,3.35,2,NA,1,NA,185,196,4,5,2782,1991.389,SP,1991,1,1,0,-0.1,8.19,13.11,118.13,NA,0.16,5.97,0.61,7.83,7.94,NA,8.25,8.53,3.2,3.27,12.41,NA,8.94,195.23,265.49,3.25,9.13,2772.52,2802.48,2948.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,543,08/25/2008,0,8.2,1890,1417.1,0.75,NA,NA,NA,NA,NA,0.74978836,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10176,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,NA,204,208,4,5,2770,1991.422,SP,1991,1,1,0,1.5,11.26,12.53,120.88,NA,0.22,5.29,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,544,08/25/2008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TotalBiovolume,NA,NA,NA,71584.60772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10176,SP,2008,iceoff,0,8.18,717,8.25,8.23,3.49,3.33,2,NA,2,NA,204,208,4,5,2770,1991.422,SP,1991,2,1,0,1.1,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,549,11/12/2008,0,10.1,65,47.02,0.723,NA,NA,NA,NA,NA,0.723384615,TotalBiovolume,NA,NA,NA,77010.33942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10279,SP,2008,iceoff,0,7.5,691,8.46,8.54,3.2,3.12,18,NA,27,10.1,212,257,2,8,3191,1991.466,SP,1991,1,1,0,0.7,15.85,10.21,108.1,NA,0.23,2.32,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,551,02/24/2009,0,14.5,729,46.38,0.064,3.6,55,9,0.278,46,0.063621399,TotalBiovolume,NA,NA,NA,56387.25094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10324,SP,2009,iceon,0,7.64,836,10.12,10.39,3.48,3.3,6,NA,0,14.5,135,223,4,10,3869,1991.499,SP,1991,1,1,0,2.2,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,554,04/29/2009,0,12.2,765,648.19,0.847,NA,NA,NA,NA,NA,0.84730719,TotalBiovolume,NA,NA,NA,324208.1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,874.8631698,NA,NA,NA,NA,NA,10368,SP,2009,iceoff,0,7.58,706,8.34,8.47,3.16,3.16,13,NA,4,12.2,164,245,5,7,3139,1991.54,SP,1991,1,1,0,1.8,17.14,9.55,105.75,NA,0.24,4.81,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.578,SP,1991,1,1,0,2.9,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.614,SP,1991,1,1,0,1.7,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.658,SP,1991,1,1,0,1.9,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.69,SP,1991,1,1,0,2.5,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.729,SP,1991,1,1,0,2.3,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.767,SP,1991,1,1,0,2.4,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.863,SP,1991,1,1,0,3,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.038,SP,1992,1,1,0,14.8,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.167,SP,1992,1,1,0,2.7,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.238,SP,1992,1,1,0,0.8,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.383,SP,1992,1,1,0,7.5,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.421,SP,1992,1,1,0,1.6,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.456,SP,1992,1,1,0,1.2,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.497,SP,1992,1,1,0,1.2,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.536,SP,1992,1,1,0,2,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.577,SP,1992,1,1,0,-2.8,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.612,SP,1992,1,1,0,2.3,16.85,8.73,97.21,NA,0.23,5.19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.648,SP,1992,1,1,0,1.4,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.689,SP,1992,1,1,0,1.9,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.732,SP,1992,1,1,0,2.8,14.46,8.01,85.38,NA,NA,4.91,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.762,SP,1992,1,1,0,1.4,12.42,8.55,86.59,NA,0.18,4.08,1.59,7.41,7.7,NA,6.12,8.65,2.24,3.24,3.63,NA,43.76,202.75,264.7,6.33,11.04,2636.44,2670.6,2757.05,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.803,SP,1992,1,1,0,2.4,8.97,9.93,91.33,NA,0.14,4.21,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992.858,SP,1992,1,1,0,3.6,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.036,SP,1993,1,1,0,10.2,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.164,SP,1993,1,1,0,5.8,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.164,SP,1993,2,1,0,4.4,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.222,SP,1993,1,1,0,7.5,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.34,SP,1993,1,1,0,3.7,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.378,SP,1993,1,1,0,-0.3,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.378,SP,1993,2,1,0,2.2,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.416,SP,1993,1,1,0,2.8,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.452,SP,1993,1,1,0,2.7,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.496,SP,1993,1,1,0,1.2,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.534,SP,1993,1,1,0,2.9,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.57,SP,1993,1,1,0,1.9,6.44,10.06,86.72,98.49,0.14,3.98,0.09,7.4,7.68,655.48,8.64,8.78,3.26,3.12,4.53,NA,33.61,225.46,259.75,5.86,11.38,3091.4,2727.97,2838.04,0.11,6.47,2.28,10.55,2.99,2.65,0.68,0.06,0,NA,NA,NA,NA,NA,NA
