,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
472,04/23/2002,Peanut,7,NA,84.9851,594.8957,0.004651637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7721,SP,2002,iceoff,0,7.29,634,8.73,8.97,3.01,2.91,59,NA,33,NA,302,311,11,21,2877
473,04/23/2002,Peanut,7,NA,84.9851,594.8957,0.004651637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7722,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,NA,297,307,11,18,1860
474,05/07/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7741,SP,2002,iceoff,0,7.66,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA
475,05/22/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7761,SP,2002,iceoff,0,7.94,NA,8.19,8.54,3.21,3.4,9,NA,10,13.2,207,258,3,9,2757
476,06/05/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7783,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
477,06/19/2002,Peanut,2,NA,84.9851,169.9702,0.001490413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7803,SP,2002,iceoff,0,7.97,NA,8.09,8.06,3.4,3.6,2,NA,12,9.1,267,302,6,7,2510
478,07/03/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7825,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
479,07/17/2002,Peanut,5,NA,84.9851,424.9255,0.005836791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7845,SP,2002,iceoff,0,8.11,NA,8.33,8.36,3.45,3.39,11,NA,5,7.9,111,126,5,6,2455
480,07/30/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7867,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
481,08/14/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,8.3,268,290,3,9,2428
482,08/14/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,8.3,227,243,3,6,2428
483,08/14/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7889,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,NA,268,290,3,9,2428
484,08/14/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7890,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,NA,227,243,3,6,2428
485,08/29/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7909,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
486,09/12/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,8.8,223,290,1,11,2363
487,09/12/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7930,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,8.8,252,278,3,7,2427
488,09/12/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7931,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,NA,223,290,1,11,2363
489,09/12/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7932,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,NA,252,278,3,7,2427
490,09/26/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7951,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
491,10/09/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7971,SP,2002,iceoff,0,8.06,NA,1.76,8.04,0.6,3.32,0,NA,34,9.9,176,247,5,5,2299
492,10/24/2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7993,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
493,11/07/2002,Peanut,3,NA,84.9851,254.9553,0.003215863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8013,SP,2002,iceoff,0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,10,222,256,5,13,3131
494,11/07/2002,Peanut,3,NA,84.9851,254.9553,0.003215863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8014,SP,2002,iceoff,0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,10,218,256,4,10,3067
495,11/07/2002,Peanut,3,NA,84.9851,254.9553,0.003215863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8015,SP,2002,iceoff,0,7.39,665,8.66,8.73,3.27,3.12,7,NA,43,NA,222,256,5,13,3131
496,11/07/2002,Peanut,3,NA,84.9851,254.9553,0.003215863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8016,SP,2002,iceoff,0,7.4,661,8.66,8.74,3.28,3.16,3,NA,30,NA,218,256,4,10,3067
497,01/15/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8035,SP,2003,iceon,0,7.73,NA,10.79,10.87,3.98,3.9,9,NA,31,16.1,272,302,3,4,3266
498,03/06/2003,Peanut,10,NA,84.9851,849.851,0.021369602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8057,SP,2003,iceon,0,7.7,763,10.32,10.71,4.08,4.14,33,NA,149,14.2,379,312,7,10,2904
499,04/02/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8079,SP,2003,iceon,0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,10.8,175,314,3,20,1518
500,04/02/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8080,SP,2003,iceon,0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,10.8,170,286,3,20,1578
501,04/02/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8081,SP,2003,iceon,0,7.79,NA,5.77,6.22,2.42,2.33,41,NA,26,NA,175,314,3,20,1518
502,04/02/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8082,SP,2003,iceon,0,7.66,NA,5.74,5.97,2.43,2.3,36,NA,18,NA,170,286,3,20,1578
503,04/29/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8101,SP,2003,iceoff,0,7.5,640,8.61,8.81,3.24,3.13,7,NA,36,12,401,428,9,10,2603
504,05/14/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8123,SP,2003,iceoff,0,7.74,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
505,05/30/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8143,SP,2003,iceoff,0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,10.4,193,274,6,7,2371
506,05/30/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8144,SP,2003,iceoff,0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,10.4,226,269,5,8,2584
507,05/30/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8145,SP,2003,iceoff,0,8.06,NA,8.01,8.07,3.49,3.42,1,NA,16,NA,193,274,6,7,2371
508,05/30/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8146,SP,2003,iceoff,0,8.05,NA,8.17,8.28,3.62,3.54,3,NA,23,NA,226,269,5,8,2584
509,06/09/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8165,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
510,06/23/2003,Peanut,55,NA,84.9851,4674.1805,0.067123845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8185,SP,2003,iceoff,0,7.99,NA,7.94,8.02,3.94,3.97,3,NA,14,8.8,184,256,3,4,2318
511,07/07/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8208,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
512,07/21/2003,Peanut,479,NA,84.9851,40707.8629,0.529502573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8228,SP,2003,iceoff,0,7.94,NA,8.26,8.32,3.61,3.54,1,NA,7,8.5,172,195,2,3,2106
513,08/04/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8250,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
514,08/20/2003,Peanut,7,NA,84.9851,594.8957,0.008396035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8270,SP,2003,iceoff,0,8.33,643,8.35,8.35,3.97,3.79,0,NA,11,8,186,213,3,4,1890
515,09/03/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8292,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
516,09/16/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8312,SP,2003,iceoff,0,8.12,NA,8.32,8.33,3.44,3.49,1,NA,10,8.6,298,307,4,5,2116
517,10/01/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8334,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
518,10/14/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8354,SP,2003,iceoff,0,7.98,NA,8.74,8.81,3.8,4.05,2,NA,24,9.8,285,403,0,5,2060
519,10/28/2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8376,SP,2003,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
520,11/13/2003,Peanut,635,NA,84.9851,53965.5385,0.52720177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8396,SP,2003,iceoff,0,7.26,672,7.33,6.92,5.27,5.54,3,NA,25,10.5,306,258,3,7,2569
521,01/12/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8418,SP,2004,iceon,0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,13.6,324,357,3,7,2899
522,01/12/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8419,SP,2004,iceon,0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,13.6,282,344,2,7,2841
523,01/12/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8420,SP,2004,iceon,0,7.55,NA,8.96,NA,3.18,NA,17,NA,44,NA,324,357,3,7,2899
524,01/12/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8421,SP,2004,iceon,0,7.54,NA,8.75,9.32,3.11,3.04,19,NA,44,NA,282,344,2,7,2841
525,02/18/2004,Peanut,14,NA,84.9851,1189.7914,0.122547826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8440,SP,2004,iceon,0,7.39,733,10.06,10.01,3.39,3.33,33,NA,37,12.8,282,296,3,7,2956
526,04/07/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8462,SP,2004,iceon,0,7.52,NA,4.19,NA,1.8,NA,170,NA,118,11.3,424,388,2,0,1116
527,04/30/2004,Peanut,6,NA,84.9851,509.9106,0.004088964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8484,SP,2004,iceoff,0,7.47,637,8.78,8.94,3.19,3.2,57,NA,13,11.2,334,325,11,10,2841
528,05/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8506,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
529,05/24/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8526,SP,2004,iceoff,0,7.98,NA,8.02,8.27,3.32,3.21,2,NA,104,10.8,242,268,2,6,2474
530,06/07/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8548,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
531,06/22/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8568,SP,2004,iceoff,0,8.13,NA,8.21,8.31,3.55,3.47,1,NA,39,9.4,239,239,1,5,2405
532,07/06/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8590,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
533,07/21/2004,Peanut,8,NA,84.9851,679.8808,0.017472334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8610,SP,2004,iceoff,0,7.96,NA,8.43,8.37,3.82,3.53,1,NA,20,8.7,201,234,1,3,2519
534,08/02/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8632,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
535,08/16/2004,Peanut,2,NA,84.9851,169.9702,0.004882071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8652,SP,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,8.9,221,211,2,5,2461
536,08/16/2004,Peanut,2,NA,84.9851,169.9702,0.004882071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8653,SP,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,8.9,226,191,4,6,2461
537,08/16/2004,Peanut,2,NA,84.9851,169.9702,0.004882071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8654,SP,2004,iceoff,0,8.25,642,8.28,8.2,3.65,3.65,0,NA,47,NA,221,211,2,5,2461
538,08/16/2004,Peanut,2,NA,84.9851,169.9702,0.004882071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8655,SP,2004,iceoff,0,8.15,680,8.15,8.2,3.59,3.52,1,NA,40,NA,226,191,4,6,2461
539,08/30/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8674,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
540,09/13/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8694,SP,2004,iceoff,0,8.17,NA,8.18,8.16,3.45,3.41,1,NA,2,9.3,212,189,3,5,2461
541,09/29/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8716,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
542,10/11/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8735,SP,2004,iceoff,0,7.89,NA,8.58,8.59,3.49,3.33,4,NA,32,12.2,196,216,3,4,2461
543,10/25/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8756,SP,2004,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
544,11/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8775,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,9.8,177,226,3,8,2783
545,11/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8776,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,9.8,205,237,4,8,2783
546,11/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8777,SP,2004,iceoff,0,7.41,652,8.55,8.7,3.14,3.12,12,NA,55,NA,177,226,3,8,2783
547,11/10/2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8778,SP,2004,iceoff,0,7.41,636,8.51,8.68,3.04,3.08,6,NA,22,NA,205,237,4,8,2783
548,01/19/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8796,SP,2005,iceon,0,7.84,NA,9.43,9.52,3.3,3.28,11,NA,208,16.6,207,266,3,6,3248
549,02/25/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8818,SP,2005,iceon,0,7.96,775,9.35,9.43,3.6,3.71,3,NA,74,16.3,217,233,3,3,3172
550,04/06/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8840,SP,2005,iceon,0,7.35,NA,7.37,6.29,2.6,2.26,32,NA,49,11.4,185,243,2,5,2484
551,04/20/2005,Peanut,3,NA,84.9851,254.9553,0.002108863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8862,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,12.2,167,201,3,7,2943
552,04/20/2005,Peanut,3,NA,84.9851,254.9553,0.002108863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8863,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,12.2,197,197,3,7,2866
553,04/20/2005,Peanut,3,NA,84.9851,254.9553,0.002108863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8864,SP,2005,iceoff,0,7.65,620,8.29,8.47,3.04,2.98,2,NA,5,NA,167,201,3,7,2943
554,04/20/2005,Peanut,3,NA,84.9851,254.9553,0.002108863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8865,SP,2005,iceoff,0,7.65,616,8.31,NA,3.02,NA,3,NA,10,NA,197,197,3,7,2866
555,05/02/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8884,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
556,05/19/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8904,SP,2005,iceoff,0,7.9,NA,8.53,8.71,3.51,3.95,2,NA,28,11.5,187,194,4,7,2877
557,06/01/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8926,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA
558,06/13/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8947,SP,2005,iceoff,0,7.98,NA,9.1,9.21,3.64,3.67,2,NA,26,8.8,210,208,2,3,2712
559,06/27/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8968,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
560,07/12/2005,Peanut,5,NA,84.9851,424.9255,0.006387507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8987,SP,2005,iceoff,0,8.2,NA,8.72,8.74,3.6,3.39,4,NA,68,8.6,210,198,4,2,2556
561,07/25/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9008,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
562,08/09/2005,Peanut,5,NA,84.9851,424.9255,0.011764243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9027,SP,2005,iceoff,0,8.25,637,8.58,8.66,3.52,3.62,2,NA,9,8.6,185,248,2,4,2723
563,08/22/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9048,SP,2005,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
564,09/08/2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9067,SP,2005,iceoff,0,8.16,NA,8.67,8.81,3.31,3.27,1,NA,2,8.6,203,225,0,2,2583
