,lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length,group
1826,SP,1988,7/5/88,10000,COPEPOD NAUPLII,16.67,NA,NA,iceoff
1827,SP,1988,7/5/88,20302,DIACYCLOPS THOMASI,12.96,NA,NA,iceoff
1828,SP,1988,7/5/88,30402,LEPTODIAPTOMUS MINUTUS,0.93,NA,NA,iceoff
1829,SP,1988,7/5/88,30801,SKISTODIAPTOMUS OREGONENSIS,0.93,NA,NA,iceoff
1830,SP,1988,7/5/88,51103,DAPHNIA MENDOTAE,3.7,NA,NA,iceoff
1831,SP,1988,7/5/88,60900,CONOCHILUS,0.93,NA,NA,iceoff
1832,SP,1988,7/5/88,61702,KELLICOTTIA LONGISPINA,10.19,NA,NA,iceoff
1833,SP,1988,7/5/88,61801,KERATELLA COCHLEARIS,9.26,NA,NA,iceoff
1834,SP,1988,7/5/88,61803,KERATELLA CRASSA,5.56,NA,NA,iceoff
1835,SP,1988,7/5/88,61806,KERATELLA QUADRATA,5.56,NA,NA,iceoff
1836,SP,1988,7/5/88,63001,POLYARTHRA DOLICHOPTERA,0.93,NA,NA,iceoff
1837,SP,1988,7/5/88,63004,POLYARTHRA REMATA,16.67,NA,NA,iceoff
1838,SP,1988,7/5/88,63005,POLYARTHRA VULGARIS,38.89,NA,NA,iceoff
1839,SP,1988,7/5/88,63400,SYNCHAETA,4.63,NA,NA,iceoff
1840,SP,1988,7/18/88,10000,COPEPOD NAUPLII,18.02,NA,NA,iceoff
1841,SP,1988,7/18/88,20000,CYCLOPOID,0.9,NA,NA,iceoff
1842,SP,1988,7/18/88,20302,DIACYCLOPS THOMASI,3.6,NA,NA,iceoff
1843,SP,1988,7/18/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.8,NA,NA,iceoff
1844,SP,1988,7/18/88,50700,BOSMINIDAE,0.9,NA,NA,iceoff
1845,SP,1988,7/18/88,51000,CHYDORUS,0.9,NA,NA,iceoff
1846,SP,1988,7/18/88,51102,DAPHNIA DUBIA,0.9,NA,NA,iceoff
1847,SP,1988,7/18/88,51104,DAPHNIA LONGIREMIS,3.6,NA,NA,iceoff
1848,SP,1988,7/18/88,60900,CONOCHILUS,6.31,NA,NA,iceoff
1849,SP,1988,7/18/88,61702,KELLICOTTIA LONGISPINA,8.11,NA,NA,iceoff
1850,SP,1988,7/18/88,61801,KERATELLA COCHLEARIS,27.93,NA,NA,iceoff
1851,SP,1988,7/18/88,61803,KERATELLA CRASSA,12.61,NA,NA,iceoff
1852,SP,1988,7/18/88,61804,KERATELLA EARLINAE,0.9,NA,NA,iceoff
1853,SP,1988,7/18/88,61806,KERATELLA QUADRATA,0.9,NA,NA,iceoff
1854,SP,1988,7/18/88,62900,PLOESOMA,0.9,NA,NA,iceoff
1855,SP,1988,7/18/88,63004,POLYARTHRA REMATA,47.75,NA,NA,iceoff
1856,SP,1988,7/18/88,63005,POLYARTHRA VULGARIS,144.14,NA,NA,iceoff
1857,SP,1988,8/1/88,10000,COPEPOD NAUPLII,27.86,NA,NA,iceoff
1858,SP,1988,8/1/88,20000,CYCLOPOID,1.99,NA,NA,iceoff
1859,SP,1988,8/1/88,20302,DIACYCLOPS THOMASI,3.37,NA,NA,iceoff
1860,SP,1988,8/1/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.78,NA,NA,iceoff
1861,SP,1988,8/1/88,30000,CALANOID,1.82,NA,NA,iceoff
1862,SP,1988,8/1/88,30402,LEPTODIAPTOMUS MINUTUS,0.26,NA,NA,iceoff
1863,SP,1988,8/1/88,50700,BOSMINIDAE,5.55,NA,NA,iceoff
1864,SP,1988,8/1/88,51000,CHYDORUS,0.3,NA,NA,iceoff
1865,SP,1988,8/1/88,51100,DAPHNIA,0.61,NA,NA,iceoff
1866,SP,1988,8/1/88,51102,DAPHNIA DUBIA,2.66,NA,NA,iceoff
1867,SP,1988,8/1/88,51104,DAPHNIA LONGIREMIS,2.3,NA,NA,iceoff
1868,SP,1988,8/1/88,60202,ASCOMORPHA OVALIS,2.36,NA,NA,iceoff
1869,SP,1988,8/1/88,60600,COLLOTHECA,2.54,NA,NA,iceoff
1870,SP,1988,8/1/88,60900,CONOCHILUS,1.09,NA,NA,iceoff
1871,SP,1988,8/1/88,61400,FILINIA,0.26,NA,NA,iceoff
1872,SP,1988,8/1/88,61502,GASTROPUS STYLIFER,0.3,NA,NA,iceoff
1873,SP,1988,8/1/88,61702,KELLICOTTIA LONGISPINA,9.15,NA,NA,iceoff
1874,SP,1988,8/1/88,61801,KERATELLA COCHLEARIS,50.39,NA,NA,iceoff
1875,SP,1988,8/1/88,61803,KERATELLA CRASSA,19.76,NA,NA,iceoff
1876,SP,1988,8/1/88,61804,KERATELLA EARLINAE,5.48,NA,NA,iceoff
1877,SP,1988,8/1/88,61904,LECANE INERMIS,0.74,NA,NA,iceoff
1878,SP,1988,8/1/88,62900,PLOESOMA,26.97,NA,NA,iceoff
1879,SP,1988,8/1/88,63000,POLYARTHRA,0.3,NA,NA,iceoff
1880,SP,1988,8/1/88,63001,POLYARTHRA DOLICHOPTERA,1.07,NA,NA,iceoff
1881,SP,1988,8/1/88,63004,POLYARTHRA REMATA,56.53,NA,NA,iceoff
1882,SP,1988,8/1/88,63005,POLYARTHRA VULGARIS,49.65,NA,NA,iceoff
1883,SP,1988,8/1/88,63400,SYNCHAETA,1.71,NA,NA,iceoff
1884,SP,1988,8/16/88,10000,COPEPOD NAUPLII,35.95,NA,NA,iceoff
1885,SP,1988,8/16/88,20000,CYCLOPOID,0.19,NA,NA,iceoff
1886,SP,1988,8/16/88,20302,DIACYCLOPS THOMASI,8.46,NA,NA,iceoff
1887,SP,1988,8/16/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.61,NA,NA,iceoff
1888,SP,1988,8/16/88,30000,CALANOID,0.58,NA,NA,iceoff
1889,SP,1988,8/16/88,30801,SKISTODIAPTOMUS OREGONENSIS,0.39,NA,NA,iceoff
1890,SP,1988,8/16/88,50700,BOSMINIDAE,17.57,NA,NA,iceoff
1891,SP,1988,8/16/88,51000,CHYDORUS,1.98,NA,NA,iceoff
1892,SP,1988,8/16/88,51102,DAPHNIA DUBIA,4.39,NA,NA,iceoff
1893,SP,1988,8/16/88,51104,DAPHNIA LONGIREMIS,0.19,NA,NA,iceoff
1894,SP,1988,8/16/88,51801,HOLOPEDIUM GIBBERUM,0.81,NA,NA,iceoff
1895,SP,1988,8/16/88,60202,ASCOMORPHA OVALIS,15.13,NA,NA,iceoff
1896,SP,1988,8/16/88,60300,ASPLANCHNA,1.07,NA,NA,iceoff
1897,SP,1988,8/16/88,60600,COLLOTHECA,85.13,NA,NA,iceoff
1898,SP,1988,8/16/88,60900,CONOCHILUS,35.44,NA,NA,iceoff
1899,SP,1988,8/16/88,61400,FILINIA,0.39,NA,NA,iceoff
1900,SP,1988,8/16/88,61702,KELLICOTTIA LONGISPINA,14.65,NA,NA,iceoff
1901,SP,1988,8/16/88,61801,KERATELLA COCHLEARIS,215.22,NA,NA,iceoff
1902,SP,1988,8/16/88,61803,KERATELLA CRASSA,61.76,NA,NA,iceoff
1903,SP,1988,8/16/88,61804,KERATELLA EARLINAE,9.22,NA,NA,iceoff
1904,SP,1988,8/16/88,61806,KERATELLA QUADRATA,0.39,NA,NA,iceoff
1905,SP,1988,8/16/88,61808,KERATELLA TAUROCEPHALA,0.79,NA,NA,iceoff
1906,SP,1988,8/16/88,61904,LECANE INERMIS,0.19,NA,NA,iceoff
1907,SP,1988,8/16/88,62900,PLOESOMA,1.23,NA,NA,iceoff
1908,SP,1988,8/16/88,63001,POLYARTHRA DOLICHOPTERA,0.58,NA,NA,iceoff
1909,SP,1988,8/16/88,63004,POLYARTHRA REMATA,265.25,NA,NA,iceoff
1910,SP,1988,8/16/88,63005,POLYARTHRA VULGARIS,43.97,NA,NA,iceoff
1911,SP,1988,8/16/88,63400,SYNCHAETA,4.24,NA,NA,iceoff
1912,SP,1988,8/29/88,10000,COPEPOD NAUPLII,39.47,NA,NA,iceoff
1913,SP,1988,8/29/88,20000,CYCLOPOID,0.53,NA,NA,iceoff
1914,SP,1988,8/29/88,20302,DIACYCLOPS THOMASI,3.83,NA,NA,iceoff
1915,SP,1988,8/29/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,4.48,NA,NA,iceoff
1916,SP,1988,8/29/88,30000,CALANOID,2.45,NA,NA,iceoff
1917,SP,1988,8/29/88,30402,LEPTODIAPTOMUS MINUTUS,1.84,NA,NA,iceoff
1918,SP,1988,8/29/88,30801,SKISTODIAPTOMUS OREGONENSIS,0.61,NA,NA,iceoff
1919,SP,1988,8/29/88,50700,BOSMINIDAE,7.1,NA,NA,iceoff
1920,SP,1988,8/29/88,51000,CHYDORUS,2.32,NA,NA,iceoff
1921,SP,1988,8/29/88,51102,DAPHNIA DUBIA,5.31,NA,NA,iceoff
1922,SP,1988,8/29/88,51104,DAPHNIA LONGIREMIS,1.45,NA,NA,iceoff
1923,SP,1988,8/29/88,51202,DIAPHANOSOMA BIRGEI,0.27,NA,NA,iceoff
1924,SP,1988,8/29/88,51801,HOLOPEDIUM GIBBERUM,11.44,NA,NA,iceoff
1925,SP,1988,8/29/88,60202,ASCOMORPHA OVALIS,7.36,NA,NA,iceoff
1926,SP,1988,8/29/88,60300,ASPLANCHNA,1.06,NA,NA,iceoff
1927,SP,1988,8/29/88,60600,COLLOTHECA,1.24,NA,NA,iceoff
1928,SP,1988,8/29/88,60900,CONOCHILUS,13.2,NA,NA,iceoff
1929,SP,1988,8/29/88,61502,GASTROPUS STYLIFER,0.27,NA,NA,iceoff
1930,SP,1988,8/29/88,61702,KELLICOTTIA LONGISPINA,7.85,NA,NA,iceoff
1931,SP,1988,8/29/88,61801,KERATELLA COCHLEARIS,300.94,NA,NA,iceoff
1932,SP,1988,8/29/88,61803,KERATELLA CRASSA,15.94,NA,NA,iceoff
1933,SP,1988,8/29/88,61804,KERATELLA EARLINAE,6.79,NA,NA,iceoff
1934,SP,1988,8/29/88,61904,LECANE INERMIS,1.04,NA,NA,iceoff
1935,SP,1988,8/29/88,63001,POLYARTHRA DOLICHOPTERA,0.75,NA,NA,iceoff
1936,SP,1988,8/29/88,63003,POLYARTHRA MAJOR,2.9,NA,NA,iceoff
1937,SP,1988,8/29/88,63004,POLYARTHRA REMATA,91.28,NA,NA,iceoff
1938,SP,1988,8/29/88,63005,POLYARTHRA VULGARIS,53.86,NA,NA,iceoff
1939,SP,1988,8/29/88,63400,SYNCHAETA,7.76,NA,NA,iceoff
1940,SP,1988,9/12/88,10000,COPEPOD NAUPLII,29.43,NA,NA,iceoff
1941,SP,1988,9/12/88,20000,CYCLOPOID,0.98,NA,NA,iceoff
1942,SP,1988,9/12/88,20302,DIACYCLOPS THOMASI,14.71,NA,NA,iceoff
1943,SP,1988,9/12/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.96,NA,NA,iceoff
1944,SP,1988,9/12/88,30000,CALANOID,0.98,NA,NA,iceoff
1945,SP,1988,9/12/88,50700,BOSMINIDAE,4.9,NA,NA,iceoff
1946,SP,1988,9/12/88,51000,CHYDORUS,1.96,NA,NA,iceoff
1947,SP,1988,9/12/88,51102,DAPHNIA DUBIA,3.92,NA,NA,iceoff
1948,SP,1988,9/12/88,51200,DIAPHANOSOMA,0.98,NA,NA,iceoff
1949,SP,1988,9/12/88,51801,HOLOPEDIUM GIBBERUM,0.98,NA,NA,iceoff
1950,SP,1988,9/12/88,60202,ASCOMORPHA OVALIS,5.89,NA,NA,iceoff
1951,SP,1988,9/12/88,60300,ASPLANCHNA,1.96,NA,NA,iceoff
1952,SP,1988,9/12/88,60900,CONOCHILUS,2.94,NA,NA,iceoff
1953,SP,1988,9/12/88,61502,GASTROPUS STYLIFER,1.96,NA,NA,iceoff
1954,SP,1988,9/12/88,61702,KELLICOTTIA LONGISPINA,8.83,NA,NA,iceoff
1955,SP,1988,9/12/88,61801,KERATELLA COCHLEARIS,347.27,NA,NA,iceoff
1956,SP,1988,9/12/88,61803,KERATELLA CRASSA,6.87,NA,NA,iceoff
1957,SP,1988,9/12/88,61804,KERATELLA EARLINAE,23.54,NA,NA,iceoff
1958,SP,1988,9/12/88,61904,LECANE INERMIS,0.98,NA,NA,iceoff
1959,SP,1988,9/12/88,62900,PLOESOMA,0.98,NA,NA,iceoff
1960,SP,1988,9/12/88,63001,POLYARTHRA DOLICHOPTERA,0.98,NA,NA,iceoff
1961,SP,1988,9/12/88,63003,POLYARTHRA MAJOR,17.66,NA,NA,iceoff
1962,SP,1988,9/12/88,63004,POLYARTHRA REMATA,42.18,NA,NA,iceoff
1963,SP,1988,9/12/88,63005,POLYARTHRA VULGARIS,46.11,NA,NA,iceoff
1964,SP,1988,9/12/88,63400,SYNCHAETA,3.92,NA,NA,iceoff
1965,SP,1988,9/27/88,10000,COPEPOD NAUPLII,33.58,NA,NA,iceoff
1966,SP,1988,9/27/88,20302,DIACYCLOPS THOMASI,6.91,NA,NA,iceoff
1967,SP,1988,9/27/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.99,NA,NA,iceoff
1968,SP,1988,9/27/88,30402,LEPTODIAPTOMUS MINUTUS,0.99,NA,NA,iceoff
1969,SP,1988,9/27/88,30801,SKISTODIAPTOMUS OREGONENSIS,8.89,NA,NA,iceoff
1970,SP,1988,9/27/88,50700,BOSMINIDAE,3.95,NA,NA,iceoff
1971,SP,1988,9/27/88,51103,DAPHNIA MENDOTAE,10.86,NA,NA,iceoff
1972,SP,1988,9/27/88,60300,ASPLANCHNA,0.99,NA,NA,iceoff
1973,SP,1988,9/27/88,61502,GASTROPUS STYLIFER,4.94,NA,NA,iceoff
1974,SP,1988,9/27/88,61801,KERATELLA COCHLEARIS,113.58,NA,NA,iceoff
1975,SP,1988,9/27/88,61803,KERATELLA CRASSA,5.93,NA,NA,iceoff
1976,SP,1988,9/27/88,63003,POLYARTHRA MAJOR,11.85,NA,NA,iceoff
1977,SP,1988,9/27/88,63004,POLYARTHRA REMATA,52.35,NA,NA,iceoff
1978,SP,1988,9/27/88,63005,POLYARTHRA VULGARIS,59.26,NA,NA,iceoff
1979,SP,1988,9/27/88,63400,SYNCHAETA,1.98,NA,NA,iceoff
1980,SP,1988,10/10/88,10000,COPEPOD NAUPLII,15.38,NA,NA,iceoff
1981,SP,1988,10/10/88,20302,DIACYCLOPS THOMASI,17.3,NA,NA,iceoff
1982,SP,1988,10/10/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.92,NA,NA,iceoff
1983,SP,1988,10/10/88,30402,LEPTODIAPTOMUS MINUTUS,1.92,NA,NA,iceoff
1984,SP,1988,10/10/88,30801,SKISTODIAPTOMUS OREGONENSIS,0.96,NA,NA,iceoff
1985,SP,1988,10/10/88,50700,BOSMINIDAE,21.14,NA,NA,iceoff
1986,SP,1988,10/10/88,51102,DAPHNIA DUBIA,8.65,NA,NA,iceoff
1987,SP,1988,10/10/88,60202,ASCOMORPHA OVALIS,2.88,NA,NA,iceoff
1988,SP,1988,10/10/88,60300,ASPLANCHNA,1.92,NA,NA,iceoff
1989,SP,1988,10/10/88,60900,CONOCHILUS,2.88,NA,NA,iceoff
1990,SP,1988,10/10/88,61502,GASTROPUS STYLIFER,14.41,NA,NA,iceoff
1991,SP,1988,10/10/88,61702,KELLICOTTIA LONGISPINA,2.88,NA,NA,iceoff
1992,SP,1988,10/10/88,61801,KERATELLA COCHLEARIS,109.55,NA,NA,iceoff
1993,SP,1988,10/10/88,61804,KERATELLA EARLINAE,52.85,NA,NA,iceoff
1994,SP,1988,10/10/88,61904,LECANE INERMIS,0.96,NA,NA,iceoff
1995,SP,1988,10/10/88,63004,POLYARTHRA REMATA,86.49,NA,NA,iceoff
1996,SP,1988,10/10/88,63005,POLYARTHRA VULGARIS,31.71,NA,NA,iceoff
1997,SP,1988,10/10/88,63400,SYNCHAETA,10.57,NA,NA,iceoff
1998,SP,1988,10/10/88,63612,TRICHOCERCA MULTICRINIS,1.92,NA,NA,iceoff
1999,SP,1988,10/10/88,63616,TRICHOCERCA ROUSSELETI,0.96,NA,NA,iceoff
2000,SP,1988,10/24/88,10000,COPEPOD NAUPLII,18.19,NA,NA,iceoff
2001,SP,1988,10/24/88,20302,DIACYCLOPS THOMASI,5.35,NA,NA,iceoff
2002,SP,1988,10/24/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.07,NA,NA,iceoff
2003,SP,1988,10/24/88,30801,SKISTODIAPTOMUS OREGONENSIS,3.21,NA,NA,iceoff
2004,SP,1988,10/24/88,50700,BOSMINIDAE,17.12,NA,NA,iceoff
2005,SP,1988,10/24/88,51103,DAPHNIA MENDOTAE,5.35,NA,NA,iceoff
2006,SP,1988,10/24/88,61502,GASTROPUS STYLIFER,7.49,NA,NA,iceoff
2007,SP,1988,10/24/88,61702,KELLICOTTIA LONGISPINA,3.21,NA,NA,iceoff
2008,SP,1988,10/24/88,61801,KERATELLA COCHLEARIS,104.86,NA,NA,iceoff
2009,SP,1988,10/24/88,61803,KERATELLA CRASSA,7.49,NA,NA,iceoff
2010,SP,1988,10/24/88,63004,POLYARTHRA REMATA,17.12,NA,NA,iceoff
2011,SP,1988,10/24/88,63005,POLYARTHRA VULGARIS,16.05,NA,NA,iceoff
2012,SP,1988,10/24/88,63400,SYNCHAETA,1.07,NA,NA,iceoff
2013,SP,1988,11/8/88,10000,COPEPOD NAUPLII,20.02,NA,NA,iceoff
2014,SP,1988,11/8/88,20000,CYCLOPOID,1,NA,NA,iceoff
2015,SP,1988,11/8/88,20302,DIACYCLOPS THOMASI,15.02,NA,NA,iceoff
2016,SP,1988,11/8/88,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3,NA,NA,iceoff
2017,SP,1988,11/8/88,30402,LEPTODIAPTOMUS MINUTUS,1,NA,NA,iceoff
2018,SP,1988,11/8/88,30801,SKISTODIAPTOMUS OREGONENSIS,1,NA,NA,iceoff
2019,SP,1988,11/8/88,50700,BOSMINIDAE,25.03,NA,NA,iceoff
2020,SP,1988,11/8/88,51102,DAPHNIA DUBIA,1,NA,NA,iceoff
2021,SP,1988,11/8/88,51104,DAPHNIA LONGIREMIS,1,NA,NA,iceoff
2022,SP,1988,11/8/88,60300,ASPLANCHNA,1,NA,NA,iceoff
2023,SP,1988,11/8/88,60900,CONOCHILUS,2,NA,NA,iceoff
2024,SP,1988,11/8/88,61501,GASTROPUS HYPTOPUS,2,NA,NA,iceoff
2025,SP,1988,11/8/88,61502,GASTROPUS STYLIFER,7.01,NA,NA,iceoff
2026,SP,1988,11/8/88,61702,KELLICOTTIA LONGISPINA,1,NA,NA,iceoff
2027,SP,1988,11/8/88,61801,KERATELLA COCHLEARIS,85.09,NA,NA,iceoff
2028,SP,1988,11/8/88,61804,KERATELLA EARLINAE,70.07,NA,NA,iceoff
2029,SP,1988,11/8/88,63001,POLYARTHRA DOLICHOPTERA,2,NA,NA,iceoff
2030,SP,1988,11/8/88,63004,POLYARTHRA REMATA,13.01,NA,NA,iceoff
2031,SP,1988,11/8/88,63005,POLYARTHRA VULGARIS,24.02,NA,NA,iceoff
2032,SP,1988,11/8/88,63400,SYNCHAETA,2,NA,NA,iceoff
2033,SP,1988,11/8/88,63612,TRICHOCERCA MULTICRINIS,1,NA,NA,iceoff
2034,SP,1989,1/12/89,10000,COPEPOD NAUPLII,38.04,NA,NA,iceon
2035,SP,1989,1/12/89,20302,DIACYCLOPS THOMASI,3,NA,NA,iceon
2036,SP,1989,1/12/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1,NA,NA,iceon
2037,SP,1989,1/12/89,30801,SKISTODIAPTOMUS OREGONENSIS,1,NA,NA,iceon
2038,SP,1989,1/12/89,50700,BOSMINIDAE,6.01,NA,NA,iceon
2039,SP,1989,1/12/89,51102,DAPHNIA DUBIA,4,NA,NA,iceon
2040,SP,1989,1/12/89,60300,ASPLANCHNA,1,NA,NA,iceon
2041,SP,1989,1/12/89,60900,CONOCHILUS,5.01,NA,NA,iceon
2042,SP,1989,1/12/89,61501,GASTROPUS HYPTOPUS,5.01,NA,NA,iceon
2043,SP,1989,1/12/89,61702,KELLICOTTIA LONGISPINA,6.01,NA,NA,iceon
2044,SP,1989,1/12/89,61801,KERATELLA COCHLEARIS,74.07,NA,NA,iceon
2045,SP,1989,1/12/89,61803,KERATELLA CRASSA,1,NA,NA,iceon
2046,SP,1989,1/12/89,61804,KERATELLA EARLINAE,84.08,NA,NA,iceon
2047,SP,1989,1/12/89,63001,POLYARTHRA DOLICHOPTERA,2,NA,NA,iceon
2048,SP,1989,1/12/89,63004,POLYARTHRA REMATA,3,NA,NA,iceon
2049,SP,1989,1/12/89,63005,POLYARTHRA VULGARIS,8.01,NA,NA,iceon
2050,SP,1989,1/12/89,63400,SYNCHAETA,1,NA,NA,iceon
2051,SP,1989,2/23/89,10000,COPEPOD NAUPLII,43.07,NA,NA,iceon
2052,SP,1989,2/23/89,20302,DIACYCLOPS THOMASI,10.51,NA,NA,iceon
2053,SP,1989,2/23/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.05,NA,NA,iceon
2054,SP,1989,2/23/89,60300,ASPLANCHNA,1.05,NA,NA,iceon
2055,SP,1989,2/23/89,60900,CONOCHILUS,13.66,NA,NA,iceon
2056,SP,1989,2/23/89,61501,GASTROPUS HYPTOPUS,1.05,NA,NA,iceon
2057,SP,1989,2/23/89,61702,KELLICOTTIA LONGISPINA,7.35,NA,NA,iceon
2058,SP,1989,2/23/89,61801,KERATELLA COCHLEARIS,34.67,NA,NA,iceon
2059,SP,1989,2/23/89,61804,KERATELLA EARLINAE,26.26,NA,NA,iceon
2060,SP,1989,2/23/89,61805,KERATELLA HIEMALIS,1.05,NA,NA,iceon
2061,SP,1989,2/23/89,63004,POLYARTHRA REMATA,1.05,NA,NA,iceon
2062,SP,1989,2/23/89,63005,POLYARTHRA VULGARIS,2.1,NA,NA,iceon
2063,SP,1989,3/29/89,10000,COPEPOD NAUPLII,39.4,NA,NA,iceon
2064,SP,1989,3/29/89,20302,DIACYCLOPS THOMASI,5.77,NA,NA,iceon
2065,SP,1989,3/29/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.96,NA,NA,iceon
2066,SP,1989,3/29/89,60300,ASPLANCHNA,0.96,NA,NA,iceon
2067,SP,1989,3/29/89,60900,CONOCHILUS,6.73,NA,NA,iceon
2068,SP,1989,3/29/89,61702,KELLICOTTIA LONGISPINA,5.77,NA,NA,iceon
2069,SP,1989,3/29/89,61801,KERATELLA COCHLEARIS,5.77,NA,NA,iceon
2070,SP,1989,3/29/89,61804,KERATELLA EARLINAE,7.69,NA,NA,iceon
2071,SP,1989,3/29/89,61805,KERATELLA HIEMALIS,0.96,NA,NA,iceon
2072,SP,1989,3/29/89,63005,POLYARTHRA VULGARIS,0.96,NA,NA,iceon
2073,SP,1989,5/1/89,10000,COPEPOD NAUPLII,31.71,NA,NA,iceoff
2074,SP,1989,5/1/89,20302,DIACYCLOPS THOMASI,17.62,NA,NA,iceoff
2075,SP,1989,5/1/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.88,NA,NA,iceoff
2076,SP,1989,5/1/89,60300,ASPLANCHNA,2.64,NA,NA,iceoff
2077,SP,1989,5/1/89,60900,CONOCHILUS,69.59,NA,NA,iceoff
2078,SP,1989,5/1/89,61402,FILINIA TERMINALIS,2.64,NA,NA,iceoff
2079,SP,1989,5/1/89,61501,GASTROPUS HYPTOPUS,0.88,NA,NA,iceoff
2080,SP,1989,5/1/89,61702,KELLICOTTIA LONGISPINA,14.09,NA,NA,iceoff
2081,SP,1989,5/1/89,61801,KERATELLA COCHLEARIS,0.88,NA,NA,iceoff
2082,SP,1989,5/1/89,61803,KERATELLA CRASSA,1.76,NA,NA,iceoff
2083,SP,1989,5/1/89,61804,KERATELLA EARLINAE,6.17,NA,NA,iceoff
2084,SP,1989,5/1/89,61805,KERATELLA HIEMALIS,2.64,NA,NA,iceoff
2085,SP,1989,5/1/89,63004,POLYARTHRA REMATA,0.88,NA,NA,iceoff
2086,SP,1989,5/1/89,63005,POLYARTHRA VULGARIS,1.76,NA,NA,iceoff
2087,SP,1989,5/1/89,63400,SYNCHAETA,4.4,NA,NA,iceoff
2088,SP,1989,5/17/89,10000,COPEPOD NAUPLII,39.04,NA,NA,iceoff
2089,SP,1989,5/17/89,20302,DIACYCLOPS THOMASI,22.02,NA,NA,iceoff
2090,SP,1989,5/17/89,30000,CALANOID,4,NA,NA,iceoff
2091,SP,1989,5/17/89,51104,DAPHNIA LONGIREMIS,1,NA,NA,iceoff
2092,SP,1989,5/17/89,60300,ASPLANCHNA,33.03,NA,NA,iceoff
2093,SP,1989,5/17/89,60900,CONOCHILUS,203.2,NA,NA,iceoff
2094,SP,1989,5/17/89,61402,FILINIA TERMINALIS,1,NA,NA,iceoff
2095,SP,1989,5/17/89,61702,KELLICOTTIA LONGISPINA,46.05,NA,NA,iceoff
2096,SP,1989,5/17/89,61801,KERATELLA COCHLEARIS,13.01,NA,NA,iceoff
2097,SP,1989,5/17/89,61804,KERATELLA EARLINAE,19.02,NA,NA,iceoff
2098,SP,1989,5/17/89,61805,KERATELLA HIEMALIS,9.01,NA,NA,iceoff
2099,SP,1989,5/17/89,61806,KERATELLA QUADRATA,3,NA,NA,iceoff
2100,SP,1989,5/17/89,63001,POLYARTHRA DOLICHOPTERA,8.01,NA,NA,iceoff
2101,SP,1989,5/17/89,63004,POLYARTHRA REMATA,10.01,NA,NA,iceoff
2102,SP,1989,5/17/89,63005,POLYARTHRA VULGARIS,11.01,NA,NA,iceoff
2103,SP,1989,5/17/89,63400,SYNCHAETA,15.02,NA,NA,iceoff
2104,SP,1989,5/17/89,69992,UNKNOWN ROTIFER,3,NA,NA,iceoff
2105,SP,1989,5/30/89,10000,COPEPOD NAUPLII,75.23,NA,NA,iceoff
2106,SP,1989,5/30/89,20302,DIACYCLOPS THOMASI,28.43,NA,NA,iceoff
2107,SP,1989,5/30/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.92,NA,NA,iceoff
2108,SP,1989,5/30/89,30000,CALANOID,0.92,NA,NA,iceoff
2109,SP,1989,5/30/89,30402,LEPTODIAPTOMUS MINUTUS,3.67,NA,NA,iceoff
2110,SP,1989,5/30/89,30801,SKISTODIAPTOMUS OREGONENSIS,1.83,NA,NA,iceoff
2111,SP,1989,5/30/89,50700,BOSMINIDAE,1.83,NA,NA,iceoff
2112,SP,1989,5/30/89,60300,ASPLANCHNA,29.36,NA,NA,iceoff
2113,SP,1989,5/30/89,60900,CONOCHILUS,132.11,NA,NA,iceoff
2114,SP,1989,5/30/89,61402,FILINIA TERMINALIS,0.92,NA,NA,iceoff
2115,SP,1989,5/30/89,61501,GASTROPUS HYPTOPUS,0.92,NA,NA,iceoff
2116,SP,1989,5/30/89,61502,GASTROPUS STYLIFER,0.92,NA,NA,iceoff
2117,SP,1989,5/30/89,61702,KELLICOTTIA LONGISPINA,76.15,NA,NA,iceoff
2118,SP,1989,5/30/89,61801,KERATELLA COCHLEARIS,24.77,NA,NA,iceoff
2119,SP,1989,5/30/89,61803,KERATELLA CRASSA,1.83,NA,NA,iceoff
2120,SP,1989,5/30/89,61804,KERATELLA EARLINAE,22.02,NA,NA,iceoff
2121,SP,1989,5/30/89,61805,KERATELLA HIEMALIS,1.83,NA,NA,iceoff
2122,SP,1989,5/30/89,61806,KERATELLA QUADRATA,1.83,NA,NA,iceoff
2123,SP,1989,5/30/89,63001,POLYARTHRA DOLICHOPTERA,4.59,NA,NA,iceoff
2124,SP,1989,5/30/89,63003,POLYARTHRA MAJOR,22.02,NA,NA,iceoff
