sampledate,Genus,Transect Cell Count,Magnification,CellBioVol,PerBioVol,Biovolume,,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
6/19/07,TotalBiovolume,,,63864.52915,,,,1,,,"94.55, 37.6",,,,,,,,,,,,,,,
7/16/07,Cf. Raphidocelis subcapitata,5,,0,0,,,,,,,,,,,,,,,"112.4, 37.6","Slide covered in yellow film, obscuring cells.",,,,,
7/16/07,Fragilaria tenera,2,,0,0,,,,,,,,,,,,,,,,,,,,,
7/16/07,TotalBiovolume,,,78698.81792,,,,,,,,,,,,,,,,,,,,,,
8/13/07,Cf. Raphidocelis subcapitata,6,100,0,0,,,,,,,,,,,,,,,,,,,,,
8/13/07,Photosynthetic Euglenoid,1,,0,0,,,,,,,,,,,,,,,,,,,,,
8/13/07,unID Ciliate,1,,0,0,,,,,,,,,,,,,,,,,,,,,
8/13/07,TotalBiovolume,,,86298.54542,,,,,,,,,,,,,,,,,,,,,,
11/12/07,Dinobryon internal organelles ONLY,65,100,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/07,Cf. Karayevia,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/07,TotalBiovolume,,,69229.21827,,,,,,,,,,,,,,,,,,,,,,
3/3/08,TotalBiovolume,,,7414.250988,,,,,,,,,,,,,,,,,,,,,,
5/13/08,Cf. Raphidocelis subcapitata,3,100,0,0,,,,,,,,,,,,,,,,,,,,,
5/13/08,TotalBiovolume,,,101618.1581,,,,,,,,,,,,,,,,,,,,,,
7/1/08,Cf. Raphidocelis subcapitata,2,,0,0,,,,,,,,,,,,,,,,,,,,,
7/1/08,TotalBiovolume,,,137303.0078,,,,1,,,,,,,,,,,,,,,,,,
8/25/08,Cf. Raphidocelis subcapitata,2,100,0,0,,,,,,"95.6, 37.5",,,,,,,,,,,,,,,
8/25/08,Cf. Staurosirella leptostauron var dubia,1,,0,0,,,,,,,,,,,,,,,"111.8, 37.5",Estimate as equal to Segmented Green,,,,,
8/25/08,Peanut,10,,0,0,,,,,,,,,,,,,,,,,,,,,
8/25/08,TotalBiovolume,,,71584.60772,,,,,,,,,,,,,,,,,,,,,,
11/12/08,Actinastrum falcatus,3,100,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,Cf. Raphidocelis subcapitata,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,Cf. Golenkinia,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,Filamentous Green,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,unID Ciliate,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,Adlafia,1,,0,0,,,,,,,,,,,,,,,,,,,,,
11/12/08,TotalBiovolume,,,77010.33942,,,,,,,,,,,,,,,,,,,,,,
2/24/09,Actinastrum falcatus,39,100,0,0,,,,,,,,,,,,,,,,,,,,,
2/24/09,Cf. Golenkinia,1,,0,0,,,,,,,,,,,,,,,,,,,,,
2/24/09,TotalBiovolume,,,56387.25094,,,,,,,,,,,,,,,,,,,,,,
4/29/09,TotalBiovolume,,,324208.1319,,,,,,,,,,,,,,,,,874.8631698,,,,,
