lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length
SP,1988,10/10/1988,61804,KERATELLA EARLINAE,52.85,,
SP,1988,10/10/1988,61904,LECANE INERMIS,0.96,,
SP,1988,10/10/1988,63004,POLYARTHRA REMATA,86.49,,
SP,1988,10/10/1988,63005,POLYARTHRA VULGARIS,31.71,,
SP,1988,10/10/1988,63400,SYNCHAETA,10.57,,
SP,1988,10/10/1988,63612,TRICHOCERCA MULTICRINIS,1.92,,
SP,1988,10/10/1988,63616,TRICHOCERCA ROUSSELETI,0.96,,
SP,1988,10/24/1988,10000,COPEPOD NAUPLII,18.19,,
SP,1988,10/24/1988,20302,DIACYCLOPS THOMASI,5.35,,
SP,1988,10/24/1988,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.07,,
SP,1988,10/24/1988,30801,SKISTODIAPTOMUS OREGONENSIS,3.21,,
SP,1988,10/24/1988,50700,BOSMINIDAE,17.12,,
SP,1988,10/24/1988,51103,DAPHNIA MENDOTAE,5.35,,
SP,1988,10/24/1988,61502,GASTROPUS STYLIFER,7.49,,
SP,1988,10/24/1988,61702,KELLICOTTIA LONGISPINA,3.21,,
SP,1988,10/24/1988,61801,KERATELLA COCHLEARIS,104.86,,
SP,1988,10/24/1988,61803,KERATELLA CRASSA,7.49,,
SP,1988,10/24/1988,63004,POLYARTHRA REMATA,17.12,,
SP,1988,10/24/1988,63005,POLYARTHRA VULGARIS,16.05,,
SP,1988,10/24/1988,63400,SYNCHAETA,1.07,,
SP,1988,11/08/1988,10000,COPEPOD NAUPLII,20.02,,
SP,1988,11/08/1988,20000,CYCLOPOID,1,,
SP,1988,11/08/1988,20302,DIACYCLOPS THOMASI,15.02,,
SP,1988,11/08/1988,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3,,
SP,1988,11/08/1988,30402,LEPTODIAPTOMUS MINUTUS,1,,
SP,1988,11/08/1988,30801,SKISTODIAPTOMUS OREGONENSIS,1,,
SP,1988,11/08/1988,50700,BOSMINIDAE,25.03,,
SP,1988,11/08/1988,51102,DAPHNIA DUBIA,1,,
SP,1988,11/08/1988,51104,DAPHNIA LONGIREMIS,1,,
SP,1988,11/08/1988,60300,ASPLANCHNA,1,,
SP,1988,11/08/1988,60900,CONOCHILUS,2,,
SP,1988,11/08/1988,61501,GASTROPUS HYPTOPUS,2,,
SP,1988,11/08/1988,61502,GASTROPUS STYLIFER,7.01,,
SP,1988,11/08/1988,61702,KELLICOTTIA LONGISPINA,1,,
SP,1988,11/08/1988,61801,KERATELLA COCHLEARIS,85.09,,
SP,1988,11/08/1988,61804,KERATELLA EARLINAE,70.07,,
SP,1988,11/08/1988,63001,POLYARTHRA DOLICHOPTERA,2,,
SP,1988,11/08/1988,63004,POLYARTHRA REMATA,13.01,,
SP,1988,11/08/1988,63005,POLYARTHRA VULGARIS,24.02,,
SP,1988,11/08/1988,63400,SYNCHAETA,2,,
SP,1988,11/08/1988,63612,TRICHOCERCA MULTICRINIS,1,,
SP,1989,01/12/1989,10000,COPEPOD NAUPLII,38.04,,
SP,1989,01/12/1989,20302,DIACYCLOPS THOMASI,3,,
SP,1989,01/12/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1,,
SP,1989,01/12/1989,30801,SKISTODIAPTOMUS OREGONENSIS,1,,
SP,1989,01/12/1989,50700,BOSMINIDAE,6.01,,
SP,1989,01/12/1989,51102,DAPHNIA DUBIA,4,,
SP,1989,01/12/1989,60300,ASPLANCHNA,1,,
SP,1989,01/12/1989,60900,CONOCHILUS,5.01,,
SP,1989,01/12/1989,61501,GASTROPUS HYPTOPUS,5.01,,
SP,1989,01/12/1989,61702,KELLICOTTIA LONGISPINA,6.01,,
SP,1989,01/12/1989,61801,KERATELLA COCHLEARIS,74.07,,
SP,1989,01/12/1989,61803,KERATELLA CRASSA,1,,
SP,1989,01/12/1989,61804,KERATELLA EARLINAE,84.08,,
SP,1989,01/12/1989,63001,POLYARTHRA DOLICHOPTERA,2,,
SP,1989,01/12/1989,63004,POLYARTHRA REMATA,3,,
SP,1989,01/12/1989,63005,POLYARTHRA VULGARIS,8.01,,
SP,1989,01/12/1989,63400,SYNCHAETA,1,,
SP,1989,02/23/1989,10000,COPEPOD NAUPLII,43.07,,
SP,1989,02/23/1989,20302,DIACYCLOPS THOMASI,10.51,,
SP,1989,02/23/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.05,,
SP,1989,02/23/1989,60300,ASPLANCHNA,1.05,,
SP,1989,02/23/1989,60900,CONOCHILUS,13.66,,
SP,1989,02/23/1989,61501,GASTROPUS HYPTOPUS,1.05,,
SP,1989,02/23/1989,61702,KELLICOTTIA LONGISPINA,7.35,,
SP,1989,02/23/1989,61801,KERATELLA COCHLEARIS,34.67,,
SP,1989,02/23/1989,61804,KERATELLA EARLINAE,26.26,,
SP,1989,02/23/1989,61805,KERATELLA HIEMALIS,1.05,,
SP,1989,02/23/1989,63004,POLYARTHRA REMATA,1.05,,
SP,1989,02/23/1989,63005,POLYARTHRA VULGARIS,2.1,,
SP,1989,03/29/1989,10000,COPEPOD NAUPLII,39.4,,
SP,1989,03/29/1989,20302,DIACYCLOPS THOMASI,5.77,,
SP,1989,03/29/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.96,,
SP,1989,03/29/1989,60300,ASPLANCHNA,0.96,,
SP,1989,03/29/1989,60900,CONOCHILUS,6.73,,
SP,1989,03/29/1989,61702,KELLICOTTIA LONGISPINA,5.77,,
SP,1989,03/29/1989,61801,KERATELLA COCHLEARIS,5.77,,
SP,1989,03/29/1989,61804,KERATELLA EARLINAE,7.69,,
SP,1989,03/29/1989,61805,KERATELLA HIEMALIS,0.96,,
SP,1989,03/29/1989,63005,POLYARTHRA VULGARIS,0.96,,
SP,1989,05/01/1989,10000,COPEPOD NAUPLII,31.71,,
SP,1989,05/01/1989,20302,DIACYCLOPS THOMASI,17.62,,
SP,1989,05/01/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.88,,
SP,1989,05/01/1989,60300,ASPLANCHNA,2.64,,
SP,1989,05/01/1989,60900,CONOCHILUS,69.59,,
SP,1989,05/01/1989,61402,FILINIA TERMINALIS,2.64,,
SP,1989,05/01/1989,61501,GASTROPUS HYPTOPUS,0.88,,
SP,1989,05/01/1989,61702,KELLICOTTIA LONGISPINA,14.09,,
SP,1989,05/01/1989,61801,KERATELLA COCHLEARIS,0.88,,
SP,1989,05/01/1989,61803,KERATELLA CRASSA,1.76,,
SP,1989,05/01/1989,61804,KERATELLA EARLINAE,6.17,,
SP,1989,05/01/1989,61805,KERATELLA HIEMALIS,2.64,,
SP,1989,05/01/1989,63004,POLYARTHRA REMATA,0.88,,
SP,1989,05/01/1989,63005,POLYARTHRA VULGARIS,1.76,,
SP,1989,05/01/1989,63400,SYNCHAETA,4.4,,
SP,1989,05/17/1989,10000,COPEPOD NAUPLII,39.04,,
SP,1989,05/17/1989,20302,DIACYCLOPS THOMASI,22.02,,
SP,1989,05/17/1989,30000,CALANOID,4,,
SP,1989,05/17/1989,51104,DAPHNIA LONGIREMIS,1,,
SP,1989,05/17/1989,60300,ASPLANCHNA,33.03,,
SP,1989,05/17/1989,60900,CONOCHILUS,203.2,,
SP,1989,05/17/1989,61402,FILINIA TERMINALIS,1,,
SP,1989,05/17/1989,61702,KELLICOTTIA LONGISPINA,46.05,,
SP,1989,05/17/1989,61801,KERATELLA COCHLEARIS,13.01,,
SP,1989,05/17/1989,61804,KERATELLA EARLINAE,19.02,,
SP,1989,05/17/1989,61805,KERATELLA HIEMALIS,9.01,,
SP,1989,05/17/1989,61806,KERATELLA QUADRATA,3,,
SP,1989,05/17/1989,63001,POLYARTHRA DOLICHOPTERA,8.01,,
SP,1989,05/17/1989,63004,POLYARTHRA REMATA,10.01,,
SP,1989,05/17/1989,63005,POLYARTHRA VULGARIS,11.01,,
SP,1989,05/17/1989,63400,SYNCHAETA,15.02,,
SP,1989,05/17/1989,69992,UNKNOWN ROTIFER,3,,
SP,1989,05/30/1989,10000,COPEPOD NAUPLII,75.23,,
SP,1989,05/30/1989,20302,DIACYCLOPS THOMASI,28.43,,
SP,1989,05/30/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.92,,
SP,1989,05/30/1989,30000,CALANOID,0.92,,
SP,1989,05/30/1989,30402,LEPTODIAPTOMUS MINUTUS,3.67,,
SP,1989,05/30/1989,30801,SKISTODIAPTOMUS OREGONENSIS,1.83,,
SP,1989,05/30/1989,50700,BOSMINIDAE,1.83,,
SP,1989,05/30/1989,60300,ASPLANCHNA,29.36,,
SP,1989,05/30/1989,60900,CONOCHILUS,132.11,,
SP,1989,05/30/1989,61402,FILINIA TERMINALIS,0.92,,
SP,1989,05/30/1989,61501,GASTROPUS HYPTOPUS,0.92,,
SP,1989,05/30/1989,61502,GASTROPUS STYLIFER,0.92,,
SP,1989,05/30/1989,61702,KELLICOTTIA LONGISPINA,76.15,,
SP,1989,05/30/1989,61801,KERATELLA COCHLEARIS,24.77,,
SP,1989,05/30/1989,61803,KERATELLA CRASSA,1.83,,
SP,1989,05/30/1989,61804,KERATELLA EARLINAE,22.02,,
SP,1989,05/30/1989,61805,KERATELLA HIEMALIS,1.83,,
SP,1989,05/30/1989,61806,KERATELLA QUADRATA,1.83,,
SP,1989,05/30/1989,63001,POLYARTHRA DOLICHOPTERA,4.59,,
SP,1989,05/30/1989,63003,POLYARTHRA MAJOR,22.02,,
SP,1989,05/30/1989,63004,POLYARTHRA REMATA,57.8,,
SP,1989,05/30/1989,63005,POLYARTHRA VULGARIS,68.81,,
SP,1989,05/30/1989,63400,SYNCHAETA,8.26,,
SP,1989,05/30/1989,69992,UNKNOWN ROTIFER,2.75,,
SP,1989,06/13/1989,10000,COPEPOD NAUPLII,87.81,,
SP,1989,06/13/1989,20302,DIACYCLOPS THOMASI,18.94,,
SP,1989,06/13/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.58,,
SP,1989,06/13/1989,30000,CALANOID,0.86,,
SP,1989,06/13/1989,30801,SKISTODIAPTOMUS OREGONENSIS,2.58,,
SP,1989,06/13/1989,50700,BOSMINIDAE,12.05,,
SP,1989,06/13/1989,51000,CHYDORUS,1.72,,
SP,1989,06/13/1989,51801,HOLOPEDIUM GIBBERUM,0.86,,
SP,1989,06/13/1989,60300,ASPLANCHNA,29.27,,
SP,1989,06/13/1989,60900,CONOCHILUS,131.71,,
SP,1989,06/13/1989,61402,FILINIA TERMINALIS,2.58,,
SP,1989,06/13/1989,61501,GASTROPUS HYPTOPUS,4.3,,
SP,1989,06/13/1989,61502,GASTROPUS STYLIFER,39.6,,
SP,1989,06/13/1989,61702,KELLICOTTIA LONGISPINA,259.12,,
SP,1989,06/13/1989,61801,KERATELLA COCHLEARIS,58.54,,
SP,1989,06/13/1989,61803,KERATELLA CRASSA,4.3,,
SP,1989,06/13/1989,61804,KERATELLA EARLINAE,108.47,,
SP,1989,06/13/1989,61806,KERATELLA QUADRATA,5.17,,
SP,1989,06/13/1989,61911,LECANE MIRA,0.86,,
SP,1989,06/13/1989,63001,POLYARTHRA DOLICHOPTERA,13.77,,
SP,1989,06/13/1989,63004,POLYARTHRA REMATA,62.84,,
SP,1989,06/13/1989,63005,POLYARTHRA VULGARIS,135.16,,
SP,1989,06/13/1989,63400,SYNCHAETA,36.16,,
SP,1989,06/13/1989,69992,UNKNOWN ROTIFER,1.72,,
SP,1989,06/26/1989,10000,COPEPOD NAUPLII,96.72,,
SP,1989,06/26/1989,20302,DIACYCLOPS THOMASI,20.49,,
SP,1989,06/26/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.82,,
SP,1989,06/26/1989,30000,CALANOID,17.21,,
SP,1989,06/26/1989,30801,SKISTODIAPTOMUS OREGONENSIS,1.64,,
SP,1989,06/26/1989,50700,BOSMINIDAE,25.41,,
SP,1989,06/26/1989,60300,ASPLANCHNA,17.21,,
SP,1989,06/26/1989,60900,CONOCHILUS,113.93,,
SP,1989,06/26/1989,61402,FILINIA TERMINALIS,0.82,,
SP,1989,06/26/1989,61501,GASTROPUS HYPTOPUS,4.92,,
SP,1989,06/26/1989,61502,GASTROPUS STYLIFER,71.31,,
SP,1989,06/26/1989,61702,KELLICOTTIA LONGISPINA,193.44,,
SP,1989,06/26/1989,61801,KERATELLA COCHLEARIS,120.49,,
SP,1989,06/26/1989,61803,KERATELLA CRASSA,6.56,,
SP,1989,06/26/1989,61804,KERATELLA EARLINAE,31.97,,
SP,1989,06/26/1989,61806,KERATELLA QUADRATA,4.92,,
SP,1989,06/26/1989,63001,POLYARTHRA DOLICHOPTERA,16.39,,
SP,1989,06/26/1989,63004,POLYARTHRA REMATA,41.8,,
SP,1989,06/26/1989,63005,POLYARTHRA VULGARIS,105.74,,
SP,1989,06/26/1989,63400,SYNCHAETA,4.1,,
SP,1989,06/26/1989,63612,TRICHOCERCA MULTICRINIS,0.82,,
SP,1989,07/10/1989,10000,COPEPOD NAUPLII,56.36,,
SP,1989,07/10/1989,20302,DIACYCLOPS THOMASI,40.91,,
SP,1989,07/10/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.91,,
SP,1989,07/10/1989,30000,CALANOID,34.55,,
SP,1989,07/10/1989,30402,LEPTODIAPTOMUS MINUTUS,10.91,,
SP,1989,07/10/1989,30801,SKISTODIAPTOMUS OREGONENSIS,1.82,,
SP,1989,07/10/1989,50700,BOSMINIDAE,41.82,,
SP,1989,07/10/1989,51104,DAPHNIA LONGIREMIS,1.82,,
SP,1989,07/10/1989,60300,ASPLANCHNA,37.27,,
SP,1989,07/10/1989,60900,CONOCHILUS,89.09,,
SP,1989,07/10/1989,61402,FILINIA TERMINALIS,2.73,,
SP,1989,07/10/1989,61501,GASTROPUS HYPTOPUS,8.18,,
SP,1989,07/10/1989,61502,GASTROPUS STYLIFER,37.27,,
SP,1989,07/10/1989,61702,KELLICOTTIA LONGISPINA,193.64,,
SP,1989,07/10/1989,61801,KERATELLA COCHLEARIS,62.73,,
SP,1989,07/10/1989,61803,KERATELLA CRASSA,4.55,,
SP,1989,07/10/1989,61804,KERATELLA EARLINAE,17.27,,
SP,1989,07/10/1989,61806,KERATELLA QUADRATA,16.36,,
SP,1989,07/10/1989,63001,POLYARTHRA DOLICHOPTERA,19.09,,
SP,1989,07/10/1989,63003,POLYARTHRA MAJOR,3.64,,
SP,1989,07/10/1989,63004,POLYARTHRA REMATA,28.18,,
SP,1989,07/10/1989,63005,POLYARTHRA VULGARIS,85.45,,
SP,1989,07/10/1989,63400,SYNCHAETA,1.82,,
SP,1989,07/10/1989,63612,TRICHOCERCA MULTICRINIS,4.55,,
SP,1989,07/24/1989,10000,COPEPOD NAUPLII,23.85,,
SP,1989,07/24/1989,20302,DIACYCLOPS THOMASI,32.11,,
SP,1989,07/24/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.75,,
SP,1989,07/24/1989,30402,LEPTODIAPTOMUS MINUTUS,25.69,,
SP,1989,07/24/1989,30801,SKISTODIAPTOMUS OREGONENSIS,2.75,,
SP,1989,07/24/1989,50700,BOSMINIDAE,4.59,,
SP,1989,07/24/1989,51200,DIAPHANOSOMA,3.67,,
SP,1989,07/24/1989,51801,HOLOPEDIUM GIBBERUM,0.92,,
SP,1989,07/24/1989,60300,ASPLANCHNA,28.44,,
SP,1989,07/24/1989,60900,CONOCHILUS,66.06,,
SP,1989,07/24/1989,61501,GASTROPUS HYPTOPUS,0.92,,
SP,1989,07/24/1989,61502,GASTROPUS STYLIFER,12.84,,
SP,1989,07/24/1989,61702,KELLICOTTIA LONGISPINA,97.25,,
SP,1989,07/24/1989,61801,KERATELLA COCHLEARIS,20.18,,
SP,1989,07/24/1989,61803,KERATELLA CRASSA,3.67,,
SP,1989,07/24/1989,61804,KERATELLA EARLINAE,8.26,,
SP,1989,07/24/1989,61806,KERATELLA QUADRATA,12.84,,
SP,1989,07/24/1989,63001,POLYARTHRA DOLICHOPTERA,22.02,,
SP,1989,07/24/1989,63003,POLYARTHRA MAJOR,0.92,,
SP,1989,07/24/1989,63004,POLYARTHRA REMATA,2.75,,
SP,1989,07/24/1989,63005,POLYARTHRA VULGARIS,28.44,,
SP,1989,07/24/1989,63612,TRICHOCERCA MULTICRINIS,0.92,,
SP,1989,08/08/1989,10000,COPEPOD NAUPLII,22.45,,
SP,1989,08/08/1989,20302,DIACYCLOPS THOMASI,27.74,,
SP,1989,08/08/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.11,,
SP,1989,08/08/1989,30000,CALANOID,4.18,,
SP,1989,08/08/1989,30402,LEPTODIAPTOMUS MINUTUS,10.66,,
SP,1989,08/08/1989,50700,BOSMINIDAE,0.17,,
SP,1989,08/08/1989,51000,CHYDORUS,0.47,,
SP,1989,08/08/1989,51102,DAPHNIA DUBIA,0.3,,
SP,1989,08/08/1989,51104,DAPHNIA LONGIREMIS,0.58,,
SP,1989,08/08/1989,51200,DIAPHANOSOMA,1.52,,
SP,1989,08/08/1989,60300,ASPLANCHNA,5.22,,
SP,1989,08/08/1989,60900,CONOCHILUS,36.85,,
SP,1989,08/08/1989,61402,FILINIA TERMINALIS,0.87,,
SP,1989,08/08/1989,61502,GASTROPUS STYLIFER,5.87,,
SP,1989,08/08/1989,61702,KELLICOTTIA LONGISPINA,57.82,,
SP,1989,08/08/1989,61801,KERATELLA COCHLEARIS,38.2,,
SP,1989,08/08/1989,61803,KERATELLA CRASSA,1.19,,
SP,1989,08/08/1989,61804,KERATELLA EARLINAE,18.64,,
SP,1989,08/08/1989,61806,KERATELLA QUADRATA,9.35,,
SP,1989,08/08/1989,63001,POLYARTHRA DOLICHOPTERA,14.06,,
SP,1989,08/08/1989,63004,POLYARTHRA REMATA,17.79,,
SP,1989,08/08/1989,63005,POLYARTHRA VULGARIS,33.84,,
SP,1989,09/05/1989,10000,COPEPOD NAUPLII,21.75,,
SP,1989,09/05/1989,20302,DIACYCLOPS THOMASI,31.67,,
SP,1989,09/05/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.84,,
SP,1989,09/05/1989,30402,LEPTODIAPTOMUS MINUTUS,14.42,,
SP,1989,09/05/1989,30801,SKISTODIAPTOMUS OREGONENSIS,0.41,,
SP,1989,09/05/1989,50700,BOSMINIDAE,4.75,,
SP,1989,09/05/1989,51000,CHYDORUS,0.21,,
SP,1989,09/05/1989,51102,DAPHNIA DUBIA,0.78,,
SP,1989,09/05/1989,51104,DAPHNIA LONGIREMIS,0.41,,
SP,1989,09/05/1989,51200,DIAPHANOSOMA,0.21,,
SP,1989,09/05/1989,51801,HOLOPEDIUM GIBBERUM,1.39,,
SP,1989,09/05/1989,60300,ASPLANCHNA,0.21,,
SP,1989,09/05/1989,60900,CONOCHILUS,35.02,,
SP,1989,09/05/1989,61402,FILINIA TERMINALIS,5.17,,
SP,1989,09/05/1989,61502,GASTROPUS STYLIFER,0.84,,
SP,1989,09/05/1989,61702,KELLICOTTIA LONGISPINA,14.21,,
SP,1989,09/05/1989,61801,KERATELLA COCHLEARIS,66.64,,
SP,1989,09/05/1989,61804,KERATELLA EARLINAE,20.95,,
SP,1989,09/05/1989,61806,KERATELLA QUADRATA,3.1,,
SP,1989,09/05/1989,61904,LECANE INERMIS,2.49,,
SP,1989,09/05/1989,63001,POLYARTHRA DOLICHOPTERA,1.86,,
SP,1989,09/05/1989,63004,POLYARTHRA REMATA,3.07,,
SP,1989,09/05/1989,63005,POLYARTHRA VULGARIS,11.99,,
SP,1989,09/05/1989,63400,SYNCHAETA,0.21,,
SP,1989,09/18/1989,10000,COPEPOD NAUPLII,7.9,,
SP,1989,09/18/1989,20302,DIACYCLOPS THOMASI,21.73,,
SP,1989,09/18/1989,30402,LEPTODIAPTOMUS MINUTUS,2.96,,
SP,1989,09/18/1989,30801,SKISTODIAPTOMUS OREGONENSIS,1.98,,
SP,1989,09/18/1989,50700,BOSMINIDAE,1.98,,
SP,1989,09/18/1989,51103,DAPHNIA MENDOTAE,1.98,,
SP,1989,09/18/1989,51104,DAPHNIA LONGIREMIS,0.99,,
SP,1989,09/18/1989,51200,DIAPHANOSOMA,0.99,,
SP,1989,09/18/1989,60900,CONOCHILUS,15.8,,
SP,1989,09/18/1989,61400,FILINIA,1.98,,
SP,1989,09/18/1989,61502,GASTROPUS STYLIFER,0.99,,
SP,1989,09/18/1989,61702,KELLICOTTIA LONGISPINA,3.95,,
SP,1989,09/18/1989,61801,KERATELLA COCHLEARIS,64.2,,
SP,1989,09/18/1989,61806,KERATELLA QUADRATA,0.99,,
SP,1989,09/18/1989,61900,LECANE,6.91,,
SP,1989,09/18/1989,63001,POLYARTHRA DOLICHOPTERA,4.94,,
SP,1989,09/18/1989,63004,POLYARTHRA REMATA,1.98,,
SP,1989,09/18/1989,63005,POLYARTHRA VULGARIS,13.83,,
SP,1989,10/02/1989,10000,COPEPOD NAUPLII,4.84,,
SP,1989,10/02/1989,20302,DIACYCLOPS THOMASI,17.41,,
SP,1989,10/02/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.97,,
SP,1989,10/02/1989,30801,SKISTODIAPTOMUS OREGONENSIS,8.7,,
SP,1989,10/02/1989,50700,BOSMINIDAE,8.7,,
SP,1989,10/02/1989,51103,DAPHNIA MENDOTAE,2.9,,
SP,1989,10/02/1989,51200,DIAPHANOSOMA,0.97,,
SP,1989,10/02/1989,60900,CONOCHILUS,10.64,,
SP,1989,10/02/1989,61400,FILINIA,0.97,,
SP,1989,10/02/1989,61702,KELLICOTTIA LONGISPINA,0.97,,
SP,1989,10/02/1989,61801,KERATELLA COCHLEARIS,82.2,,
SP,1989,10/02/1989,61806,KERATELLA QUADRATA,0.97,,
SP,1989,10/02/1989,61900,LECANE,4.84,,
SP,1989,10/02/1989,63004,POLYARTHRA REMATA,6.77,,
SP,1989,10/02/1989,63005,POLYARTHRA VULGARIS,7.74,,
SP,1989,10/16/1989,10000,COPEPOD NAUPLII,20.37,,
SP,1989,10/16/1989,20302,DIACYCLOPS THOMASI,25,,
SP,1989,10/16/1989,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.93,,
SP,1989,10/16/1989,30402,LEPTODIAPTOMUS MINUTUS,0.93,,
SP,1989,10/16/1989,30801,SKISTODIAPTOMUS OREGONENSIS,7.41,,
SP,1989,10/16/1989,50700,BOSMINIDAE,2.78,,
SP,1989,10/16/1989,51103,DAPHNIA MENDOTAE,1.85,,
SP,1989,10/16/1989,51200,DIAPHANOSOMA,1.85,,
SP,1989,10/16/1989,51801,HOLOPEDIUM GIBBERUM,0.93,,
SP,1989,10/16/1989,60900,CONOCHILUS,2.78,,
SP,1989,10/16/1989,61400,FILINIA,3.7,,
SP,1989,10/16/1989,61501,GASTROPUS HYPTOPUS,6.48,,
SP,1989,10/16/1989,61702,KELLICOTTIA LONGISPINA,2.78,,
SP,1989,10/16/1989,61801,KERATELLA COCHLEARIS,57.41,,
SP,1989,10/16/1989,61805,KERATELLA HIEMALIS,0.93,,
SP,1989,10/16/1989,61806,KERATELLA QUADRATA,1.85,,
SP,1989,10/16/1989,61900,LECANE,1.85,,
SP,1989,10/16/1989,63004,POLYARTHRA REMATA,0.93,,
SP,1989,10/16/1989,63005,POLYARTHRA VULGARIS,4.63,,
SP,1989,11/01/1989,10000,COPEPOD NAUPLII,24.77,,
SP,1989,11/01/1989,20302,DIACYCLOPS THOMASI,17.7,,
SP,1989,11/01/1989,30402,LEPTODIAPTOMUS MINUTUS,0.88,,
SP,1989,11/01/1989,30801,SKISTODIAPTOMUS OREGONENSIS,18.58,,
SP,1989,11/01/1989,50700,BOSMINIDAE,5.31,,
SP,1989,11/01/1989,51103,DAPHNIA MENDOTAE,1.77,,
SP,1989,11/01/1989,51104,DAPHNIA LONGIREMIS,3.54,,
SP,1989,11/01/1989,51200,DIAPHANOSOMA,1.77,,
SP,1989,11/01/1989,60900,CONOCHILUS,0.88,,
SP,1989,11/01/1989,61501,GASTROPUS HYPTOPUS,0.88,,
SP,1989,11/01/1989,61702,KELLICOTTIA LONGISPINA,5.31,,
SP,1989,11/01/1989,61801,KERATELLA COCHLEARIS,46.89,,
SP,1989,11/01/1989,61803,KERATELLA CRASSA,0.88,,
SP,1989,11/01/1989,61900,LECANE,0.88,,
SP,1989,11/01/1989,63004,POLYARTHRA REMATA,1.77,,
SP,1989,11/01/1989,63005,POLYARTHRA VULGARIS,10.62,,
SP,1989,11/14/1989,10000,COPEPOD NAUPLII,23.15,,
SP,1989,11/14/1989,20302,DIACYCLOPS THOMASI,10.19,,
SP,1989,11/14/1989,30801,SKISTODIAPTOMUS OREGONENSIS,3.7,,
SP,1989,11/14/1989,50700,BOSMINIDAE,5.56,,
SP,1989,11/14/1989,51103,DAPHNIA MENDOTAE,5.56,,
SP,1989,11/14/1989,51104,DAPHNIA LONGIREMIS,7.41,,
SP,1989,11/14/1989,60900,CONOCHILUS,2.78,,
SP,1989,11/14/1989,61400,FILINIA,0.93,,
SP,1989,11/14/1989,61502,GASTROPUS STYLIFER,0.93,,
SP,1989,11/14/1989,61702,KELLICOTTIA LONGISPINA,8.33,,
SP,1989,11/14/1989,61801,KERATELLA COCHLEARIS,38.89,,
SP,1989,11/14/1989,63004,POLYARTHRA REMATA,1.85,,
SP,1989,11/14/1989,63005,POLYARTHRA VULGARIS,4.63,,
SP,1989,11/14/1989,63400,SYNCHAETA,1.85,,
SP,1990,01/17/1990,10000,COPEPOD NAUPLII,45.9,,
SP,1990,01/17/1990,20302,DIACYCLOPS THOMASI,5.1,,
SP,1990,01/17/1990,30801,SKISTODIAPTOMUS OREGONENSIS,2,,
SP,1990,01/17/1990,50700,BOSMINIDAE,7.1,,
SP,1990,01/17/1990,51104,DAPHNIA LONGIREMIS,18.4,,
SP,1990,01/17/1990,60800,CONOCHILOIDES,1,,
SP,1990,01/17/1990,60900,CONOCHILUS,31.7,,
SP,1990,01/17/1990,61402,FILINIA TERMINALIS,3.1,,
SP,1990,01/17/1990,61501,GASTROPUS HYPTOPUS,11.2,,
SP,1990,01/17/1990,61702,KELLICOTTIA LONGISPINA,19.4,,
SP,1990,01/17/1990,61801,KERATELLA COCHLEARIS,1,,
SP,1990,01/17/1990,61804,KERATELLA EARLINAE,11.2,,
SP,1990,01/17/1990,63005,POLYARTHRA VULGARIS,13.3,,
SP,1990,01/17/1990,69992,UNKNOWN ROTIFER,1,,
SP,1990,01/17/1990,70028,UNKNOWN,2,,
SP,1990,02/19/1990,10000,COPEPOD NAUPLII,42.7,,
SP,1990,02/19/1990,20302,DIACYCLOPS THOMASI,2.1,,
SP,1990,02/19/1990,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1,,
SP,1990,02/19/1990,51104,DAPHNIA LONGIREMIS,26,,
SP,1990,02/19/1990,60900,CONOCHILUS,10.4,,
SP,1990,02/19/1990,61402,FILINIA TERMINALIS,2.1,,
SP,1990,02/19/1990,61702,KELLICOTTIA LONGISPINA,7.3,,
SP,1990,02/19/1990,61804,KERATELLA EARLINAE,2.1,,
SP,1990,02/19/1990,61806,KERATELLA QUADRATA,1,,
SP,1990,02/19/1990,63005,POLYARTHRA VULGARIS,4.2,,
SP,1990,02/19/1990,63400,SYNCHAETA,1,,
SP,1990,04/30/1990,10000,COPEPOD NAUPLII,50.1,5,0.17
SP,1990,04/30/1990,20302,DIACYCLOPS THOMASI,54.6,16,0.58
SP,1990,04/30/1990,30201,EPISCHURA LACUSTRIS,2.2,2,0.53
SP,1990,04/30/1990,51104,DAPHNIA LONGIREMIS,3.3,2,0.48
SP,1990,04/30/1990,51202,DIAPHANOSOMA BIRGEI,1.1,1,0.43
SP,1990,04/30/1990,60201,ASCOMORPHA ECAUDIS,0.5,1,0.14
