"lakeid","year4","sample_date","station","species_code","species_name","density","individuals_measured","avg_length"
"AL",2011,"2011-07-25",1,61702,"KELLICOTTIA LONGISPINA",0.56,,
"AL",2011,"2011-07-25",1,61801,"KERATELLA COCHLEARIS",51.52,,
"AL",2011,"2011-07-25",1,61803,"KERATELLA CRASSA",49.28,,
"AL",2011,"2011-07-25",1,61804,"KERATELLA EARLINAE",14.56,,
"AL",2011,"2011-07-25",1,61806,"KERATELLA QUADRATA",0.56,,
"AL",2011,"2011-07-25",1,62901,"PLOESOMA HUDSONI",0.56,,
"AL",2011,"2011-07-25",1,62902,"PLOESOMA LENTICULARE",8.40,,
"AL",2011,"2011-07-25",1,63003,"POLYARTHRA MAJOR",21.28,,
"AL",2011,"2011-07-25",1,63004,"POLYARTHRA REMATA",117.04,,
"AL",2011,"2011-07-25",1,63005,"POLYARTHRA VULGARIS",106.96,,
"AL",2011,"2011-07-25",1,63400,"SYNCHAETA",5.60,,
"AL",2011,"2011-07-25",1,63603,"TRICHOCERCA CYLINDRICA",0.56,,
"AL",2011,"2011-07-25",1,63612,"TRICHOCERCA MULTICRINIS",41.44,,
"AL",2011,"2011-07-25",1,63617,"TRICHOCERCA SIMILIS",7.84,,
"AL",2011,"2011-08-22",1,10000,"COPEPOD NAUPLII",31.92,,
"AL",2011,"2011-08-22",1,20000,"CYCLOPOID",1.68,6,0.40
"AL",2011,"2011-08-22",1,20601,"MESOCYCLOPS EDAX",1.40,5,0.75
"AL",2011,"2011-08-22",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.36,12,0.38
"AL",2011,"2011-08-22",1,30000,"CALANOID",8.68,31,0.59
"AL",2011,"2011-08-22",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.24,8,0.99
"AL",2011,"2011-08-22",1,50700,"BOSMINIDAE",1.40,5,0.31
"AL",2011,"2011-08-22",1,50900,"CERIODAPHNIA",10.64,25,0.42
"AL",2011,"2011-08-22",1,51103,"DAPHNIA MENDOTAE",11.20,25,0.66
"AL",2011,"2011-08-22",1,51107,"DAPHNIA RETROCURVA",0.56,2,0.80
"AL",2011,"2011-08-22",1,51202,"DIAPHANOSOMA BIRGEI",0.84,3,0.42
"AL",2011,"2011-08-22",1,60200,"ASCOMORPHA",0.56,,
"AL",2011,"2011-08-22",1,60202,"ASCOMORPHA OVALIS",6.16,,
"AL",2011,"2011-08-22",1,60600,"COLLOTHECA",1.68,,
"AL",2011,"2011-08-22",1,60900,"CONOCHILUS",240.80,,
"AL",2011,"2011-08-22",1,61502,"GASTROPUS STYLIFER",2.80,,
"AL",2011,"2011-08-22",1,61801,"KERATELLA COCHLEARIS",9.52,,
"AL",2011,"2011-08-22",1,61803,"KERATELLA CRASSA",6.16,,
"AL",2011,"2011-08-22",1,61804,"KERATELLA EARLINAE",5.60,,
"AL",2011,"2011-08-22",1,63003,"POLYARTHRA MAJOR",5.04,,
"AL",2011,"2011-08-22",1,63004,"POLYARTHRA REMATA",6.16,,
"AL",2011,"2011-08-22",1,63005,"POLYARTHRA VULGARIS",47.60,,
"AL",2011,"2011-08-22",1,63602,"TRICHOCERCA BIROSTRIS",0.56,,
"AL",2011,"2011-08-22",1,63603,"TRICHOCERCA CYLINDRICA",56.56,,
"AL",2011,"2011-08-22",1,63612,"TRICHOCERCA MULTICRINIS",7.84,,
"AL",2011,"2011-08-22",1,63617,"TRICHOCERCA SIMILIS",3.92,,
"AL",2011,"2011-09-19",1,10000,"COPEPOD NAUPLII",14.56,,
"AL",2011,"2011-09-19",1,20000,"CYCLOPOID",1.68,6,0.47
"AL",2011,"2011-09-19",1,20601,"MESOCYCLOPS EDAX",2.52,8,0.74
"AL",2011,"2011-09-19",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.48,16,0.41
"AL",2011,"2011-09-19",1,30000,"CALANOID",4.76,17,0.64
"AL",2011,"2011-09-19",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.28,1,1.10
"AL",2011,"2011-09-19",1,50700,"BOSMINIDAE",1.12,4,0.24
"AL",2011,"2011-09-19",1,51103,"DAPHNIA MENDOTAE",28.28,29,0.92
"AL",2011,"2011-09-19",1,60202,"ASCOMORPHA OVALIS",20.72,,
"AL",2011,"2011-09-19",1,61501,"GASTROPUS HYPTOPUS",3.36,,
"AL",2011,"2011-09-19",1,61502,"GASTROPUS STYLIFER",3.92,,
"AL",2011,"2011-09-19",1,61701,"KELLICOTTIA BOSTONIENSIS",0.56,,
"AL",2011,"2011-09-19",1,61801,"KERATELLA COCHLEARIS",40.32,,
"AL",2011,"2011-09-19",1,61803,"KERATELLA CRASSA",5.04,,
"AL",2011,"2011-09-19",1,61804,"KERATELLA EARLINAE",9.52,,
"AL",2011,"2011-09-19",1,62406,"MONOSTYLA LUNARIS",0.56,,
"AL",2011,"2011-09-19",1,63003,"POLYARTHRA MAJOR",12.88,,
"AL",2011,"2011-09-19",1,63004,"POLYARTHRA REMATA",15.12,,
"AL",2011,"2011-09-19",1,63005,"POLYARTHRA VULGARIS",46.48,,
"AL",2011,"2011-09-19",1,63400,"SYNCHAETA",2.80,,
"AL",2011,"2011-09-19",1,63603,"TRICHOCERCA CYLINDRICA",2.24,,
"AL",2011,"2011-09-19",1,63612,"TRICHOCERCA MULTICRINIS",0.56,,
"AL",2011,"2011-09-19",1,63617,"TRICHOCERCA SIMILIS",2.24,,
"AL",2011,"2011-10-17",1,10000,"COPEPOD NAUPLII",2.24,,
"AL",2011,"2011-10-17",1,20000,"CYCLOPOID",0.84,,
"AL",2011,"2011-10-17",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.28,,
"AL",2011,"2011-10-17",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.56,,
"AL",2011,"2011-10-17",1,51103,"DAPHNIA MENDOTAE",2.24,2,0.96
"AL",2011,"2011-10-17",1,60300,"ASPLANCHNA",2.52,,
"AL",2011,"2011-10-17",1,61502,"GASTROPUS STYLIFER",0.84,,
"AL",2011,"2011-10-17",1,61801,"KERATELLA COCHLEARIS",42.00,,
"AL",2011,"2011-10-17",1,61803,"KERATELLA CRASSA",1.12,,
"AL",2011,"2011-10-17",1,61804,"KERATELLA EARLINAE",2.52,,
"AL",2011,"2011-10-17",1,63001,"POLYARTHRA DOLICHOPTERA",1.40,,
"AL",2011,"2011-10-17",1,63003,"POLYARTHRA MAJOR",0.56,,
"AL",2011,"2011-10-17",1,63004,"POLYARTHRA REMATA",8.12,,
"AL",2011,"2011-10-17",1,63005,"POLYARTHRA VULGARIS",12.32,,
"AL",2011,"2011-10-17",1,63400,"SYNCHAETA",5.60,,
"AL",2011,"2011-10-17",1,63602,"TRICHOCERCA BIROSTRIS",1.40,,
"AL",2011,"2011-10-17",1,63603,"TRICHOCERCA CYLINDRICA",0.28,,
"AL",2011,"2011-10-17",1,63614,"TRICHOCERCA PUSILLA",1.12,,
"AL",2011,"2011-11-11",1,20000,"CYCLOPOID",1.40,1,0.83
"AL",2011,"2011-11-11",1,20302,"DIACYCLOPS THOMASI",0.28,,
"AL",2011,"2011-11-11",1,20601,"MESOCYCLOPS EDAX",0.28,,
"AL",2011,"2011-11-11",1,30801,"SKISTODIAPTOMUS OREGONENSIS",2.52,1,1.05
"AL",2011,"2011-11-11",1,51103,"DAPHNIA MENDOTAE",2.52,2,1.33
"AL",2011,"2011-11-11",1,51130,"DAPHNIA PULICARIA",1.68,1,1.11
"AL",2011,"2011-11-11",1,60300,"ASPLANCHNA",0.56,,
"AL",2011,"2011-11-11",1,61501,"GASTROPUS HYPTOPUS",0.56,,
"AL",2011,"2011-11-11",1,61502,"GASTROPUS STYLIFER",0.56,,
"AL",2011,"2011-11-11",1,61801,"KERATELLA COCHLEARIS",56.56,,
"AL",2011,"2011-11-11",1,61803,"KERATELLA CRASSA",0.56,,
"AL",2011,"2011-11-11",1,61804,"KERATELLA EARLINAE",2.24,,
"AL",2011,"2011-11-11",1,61805,"KERATELLA HIEMALIS",1.12,,
"AL",2011,"2011-11-11",1,63001,"POLYARTHRA DOLICHOPTERA",1.12,,
"AL",2011,"2011-11-11",1,63004,"POLYARTHRA REMATA",1.12,,
"AL",2011,"2011-11-11",1,63005,"POLYARTHRA VULGARIS",17.36,,
"AL",2011,"2011-11-11",1,63400,"SYNCHAETA",5.04,,
"AL",2011,"2011-11-11",1,63614,"TRICHOCERCA PUSILLA",1.12,,
"AL",2012,"2012-02-23",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.56,2,0.52
"AL",2012,"2012-02-23",1,51100,"DAPHNIA",0.56,2,0.71
"AL",2012,"2012-02-23",1,51103,"DAPHNIA MENDOTAE",0.56,2,1.65
"AL",2012,"2012-02-23",1,51130,"DAPHNIA PULICARIA",2.24,8,1.83
"AL",2012,"2012-02-23",1,61701,"KELLICOTTIA BOSTONIENSIS",0.28,,
"AL",2012,"2012-02-23",1,61702,"KELLICOTTIA LONGISPINA",1.96,,
"AL",2012,"2012-02-23",1,61801,"KERATELLA COCHLEARIS",8.96,,
"AL",2012,"2012-02-23",1,61803,"KERATELLA CRASSA",0.84,,
"AL",2012,"2012-02-23",1,61804,"KERATELLA EARLINAE",1.12,,
"AL",2012,"2012-02-23",1,62607,"NOTHOLCA MICHIGANENSIS",0.28,,
"AL",2012,"2012-02-23",1,63004,"POLYARTHRA REMATA",0.28,,
"AL",2012,"2012-02-23",1,63005,"POLYARTHRA VULGARIS",1.40,,
"AL",2012,"2012-04-03",1,10000,"COPEPOD NAUPLII",24.92,,
"AL",2012,"2012-04-03",1,20000,"CYCLOPOID",0.56,2,0.47
"AL",2012,"2012-04-03",1,20302,"DIACYCLOPS THOMASI",0.28,1,0.65
"AL",2012,"2012-04-03",1,20601,"MESOCYCLOPS EDAX",0.28,1,0.72
"AL",2012,"2012-04-03",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.56,2,0.54
"AL",2012,"2012-04-03",1,30801,"SKISTODIAPTOMUS OREGONENSIS",1.12,4,1.12
"AL",2012,"2012-04-03",1,51100,"DAPHNIA",0.28,1,0.63
"AL",2012,"2012-04-03",1,60200,"ASCOMORPHA",1.12,,
"AL",2012,"2012-04-03",1,60800,"CONOCHILOIDES",0.28,,
"AL",2012,"2012-04-03",1,61402,"FILINIA TERMINALIS",0.28,,
"AL",2012,"2012-04-03",1,61501,"GASTROPUS HYPTOPUS",0.28,,
"AL",2012,"2012-04-03",1,61502,"GASTROPUS STYLIFER",0.56,,
"AL",2012,"2012-04-03",1,61702,"KELLICOTTIA LONGISPINA",1.40,,
"AL",2012,"2012-04-03",1,61801,"KERATELLA COCHLEARIS",40.32,,
"AL",2012,"2012-04-03",1,61803,"KERATELLA CRASSA",0.28,,
"AL",2012,"2012-04-03",1,61804,"KERATELLA EARLINAE",3.92,,
"AL",2012,"2012-04-03",1,61805,"KERATELLA HIEMALIS",5.60,,
"AL",2012,"2012-04-03",1,63001,"POLYARTHRA DOLICHOPTERA",7.56,,
"AL",2012,"2012-04-03",1,63004,"POLYARTHRA REMATA",0.84,,
"AL",2012,"2012-04-03",1,63005,"POLYARTHRA VULGARIS",3.36,,
"AL",2012,"2012-04-03",1,63400,"SYNCHAETA",15.96,,
"AL",2012,"2012-04-03",1,63616,"TRICHOCERCA ROUSSELETI",0.28,,
"AL",2012,"2012-04-30",1,10000,"COPEPOD NAUPLII",19.60,,
"AL",2012,"2012-04-30",1,20000,"CYCLOPOID",4.20,13,0.49
"AL",2012,"2012-04-30",1,20601,"MESOCYCLOPS EDAX",0.84,3,1.01
"AL",2012,"2012-04-30",1,30000,"CALANOID",4.20,15,0.54
"AL",2012,"2012-04-30",1,51100,"DAPHNIA",0.56,2,0.60
"AL",2012,"2012-04-30",1,51130,"DAPHNIA PULICARIA",5.04,17,1.14
"AL",2012,"2012-04-30",1,61702,"KELLICOTTIA LONGISPINA",2.24,,
"AL",2012,"2012-04-30",1,61801,"KERATELLA COCHLEARIS",17.92,,
"AL",2012,"2012-04-30",1,61803,"KERATELLA CRASSA",2.24,,
"AL",2012,"2012-04-30",1,61804,"KERATELLA EARLINAE",8.96,,
"AL",2012,"2012-04-30",1,63001,"POLYARTHRA DOLICHOPTERA",58.24,,
"AL",2012,"2012-04-30",1,63004,"POLYARTHRA REMATA",1.68,,
"AL",2012,"2012-04-30",1,63005,"POLYARTHRA VULGARIS",56.56,,
"AL",2012,"2012-04-30",1,63400,"SYNCHAETA",5.04,,
"AL",2012,"2012-04-30",1,63616,"TRICHOCERCA ROUSSELETI",1.12,,
"AL",2012,"2012-05-29",1,10000,"COPEPOD NAUPLII",19.88,,
"AL",2012,"2012-05-29",1,20000,"CYCLOPOID",3.36,12,0.40
"AL",2012,"2012-05-29",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.08,9,0.32
"AL",2012,"2012-05-29",1,30000,"CALANOID",1.96,7,0.49
"AL",2012,"2012-05-29",1,50700,"BOSMINIDAE",0.28,1,0.25
"AL",2012,"2012-05-29",1,51130,"DAPHNIA PULICARIA",1.12,4,1.33
"AL",2012,"2012-05-29",1,60200,"ASCOMORPHA",14.84,,
"AL",2012,"2012-05-29",1,60202,"ASCOMORPHA OVALIS",0.56,,
"AL",2012,"2012-05-29",1,60300,"ASPLANCHNA",3.92,,
"AL",2012,"2012-05-29",1,60900,"CONOCHILUS",90.33,,
"AL",2012,"2012-05-29",1,61702,"KELLICOTTIA LONGISPINA",0.56,,
"AL",2012,"2012-05-29",1,61801,"KERATELLA COCHLEARIS",6.16,,
"AL",2012,"2012-05-29",1,61803,"KERATELLA CRASSA",1.12,,
"AL",2012,"2012-05-29",1,61804,"KERATELLA EARLINAE",10.92,,
"AL",2012,"2012-05-29",1,61806,"KERATELLA QUADRATA",1.96,,
"AL",2012,"2012-05-29",1,63001,"POLYARTHRA DOLICHOPTERA",0.56,,
"AL",2012,"2012-05-29",1,63004,"POLYARTHRA REMATA",3.64,,
"AL",2012,"2012-05-29",1,63005,"POLYARTHRA VULGARIS",12.04,,
"AL",2012,"2012-05-29",1,63400,"SYNCHAETA",1.68,,
"AL",2012,"2012-05-29",1,63602,"TRICHOCERCA BIROSTRIS",0.28,,
"AL",2012,"2012-05-29",1,63612,"TRICHOCERCA MULTICRINIS",0.28,,
"AL",2012,"2012-05-29",1,63617,"TRICHOCERCA SIMILIS",0.28,,
"AL",2012,"2012-06-26",1,10000,"COPEPOD NAUPLII",23.52,,
"AL",2012,"2012-06-26",1,20000,"CYCLOPOID",2.24,7,0.45
"AL",2012,"2012-06-26",1,20403,"EUCYCLOPS ELEGANS",0.28,1,0.76
"AL",2012,"2012-06-26",1,20601,"MESOCYCLOPS EDAX",0.28,,
"AL",2012,"2012-06-26",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.84,3,0.30
"AL",2012,"2012-06-26",1,30000,"CALANOID",1.96,7,0.64
"AL",2012,"2012-06-26",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.84,3,1.05
"AL",2012,"2012-06-26",1,50700,"BOSMINIDAE",10.92,21,0.24
"AL",2012,"2012-06-26",1,60200,"ASCOMORPHA",8.40,,
"AL",2012,"2012-06-26",1,60300,"ASPLANCHNA",2.80,,
"AL",2012,"2012-06-26",1,60900,"CONOCHILUS",0.56,,
"AL",2012,"2012-06-26",1,61600,"HEXARTHRA",24.64,,
"AL",2012,"2012-06-26",1,61801,"KERATELLA COCHLEARIS",12.88,,
"AL",2012,"2012-06-26",1,61803,"KERATELLA CRASSA",30.80,,
"AL",2012,"2012-06-26",1,61804,"KERATELLA EARLINAE",22.40,,
"AL",2012,"2012-06-26",1,61806,"KERATELLA QUADRATA",0.56,,
"AL",2012,"2012-06-26",1,62900,"PLOESOMA",5.60,,
"AL",2012,"2012-06-26",1,63003,"POLYARTHRA MAJOR",1.12,,
"AL",2012,"2012-06-26",1,63004,"POLYARTHRA REMATA",132.16,,
"AL",2012,"2012-06-26",1,63005,"POLYARTHRA VULGARIS",57.12,,
"AL",2012,"2012-06-26",1,63400,"SYNCHAETA",7.84,,
"AL",2012,"2012-06-26",1,63612,"TRICHOCERCA MULTICRINIS",8.96,,
"AL",2012,"2012-06-26",1,63617,"TRICHOCERCA SIMILIS",3.36,,
"AL",2012,"2012-07-25",1,10000,"COPEPOD NAUPLII",3.92,,
"AL",2012,"2012-07-25",1,20000,"CYCLOPOID",0.56,2,0.43
"AL",2012,"2012-07-25",1,20601,"MESOCYCLOPS EDAX",0.56,2,0.53
"AL",2012,"2012-07-25",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.12,4,0.38
"AL",2012,"2012-07-25",1,30000,"CALANOID",1.12,4,0.65
"AL",2012,"2012-07-25",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.28,1,1.06
"AL",2012,"2012-07-25",1,50900,"CERIODAPHNIA",0.28,1,0.46
"AL",2012,"2012-07-25",1,51202,"DIAPHANOSOMA BIRGEI",0.56,2,0.45
"AL",2012,"2012-07-25",1,60600,"COLLOTHECA",0.84,,
"AL",2012,"2012-07-25",1,60900,"CONOCHILUS",20.44,,
"AL",2012,"2012-07-25",1,61801,"KERATELLA COCHLEARIS",5.60,,
"AL",2012,"2012-07-25",1,61803,"KERATELLA CRASSA",3.64,,
"AL",2012,"2012-07-25",1,61804,"KERATELLA EARLINAE",0.84,,
"AL",2012,"2012-07-25",1,62900,"PLOESOMA",1.40,,
"AL",2012,"2012-07-25",1,63003,"POLYARTHRA MAJOR",0.28,,
"AL",2012,"2012-07-25",1,63004,"POLYARTHRA REMATA",0.84,,
"AL",2012,"2012-07-25",1,63005,"POLYARTHRA VULGARIS",6.72,,
"AL",2012,"2012-07-25",1,63612,"TRICHOCERCA MULTICRINIS",1.96,,
"AL",2012,"2012-08-20",1,10000,"COPEPOD NAUPLII",35.84,,
"AL",2012,"2012-08-20",1,20000,"CYCLOPOID",0.56,2,0.49
"AL",2012,"2012-08-20",1,20601,"MESOCYCLOPS EDAX",0.56,2,0.65
"AL",2012,"2012-08-20",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",13.72,30,0.39
"AL",2012,"2012-08-20",1,30000,"CALANOID",3.64,12,0.48
"AL",2012,"2012-08-20",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.84,3,1.01
"AL",2012,"2012-08-20",1,50900,"CERIODAPHNIA",0.84,3,0.31
"AL",2012,"2012-08-20",1,51107,"DAPHNIA RETROCURVA",0.56,2,0.47
"AL",2012,"2012-08-20",1,51202,"DIAPHANOSOMA BIRGEI",0.84,3,0.46
"AL",2012,"2012-08-20",1,60202,"ASCOMORPHA OVALIS",10.08,,
"AL",2012,"2012-08-20",1,60300,"ASPLANCHNA",1.68,,
"AL",2012,"2012-08-20",1,60600,"COLLOTHECA",5.04,,
"AL",2012,"2012-08-20",1,60900,"CONOCHILUS",0.56,,
"AL",2012,"2012-08-20",1,61502,"GASTROPUS STYLIFER",1.68,,
"AL",2012,"2012-08-20",1,61801,"KERATELLA COCHLEARIS",196.56,,
"AL",2012,"2012-08-20",1,61803,"KERATELLA CRASSA",22.40,,
"AL",2012,"2012-08-20",1,61804,"KERATELLA EARLINAE",14.56,,
"AL",2012,"2012-08-20",1,63003,"POLYARTHRA MAJOR",1.68,,
"AL",2012,"2012-08-20",1,63004,"POLYARTHRA REMATA",38.64,,
"AL",2012,"2012-08-20",1,63005,"POLYARTHRA VULGARIS",12.32,,
"AL",2012,"2012-08-20",1,63603,"TRICHOCERCA CYLINDRICA",0.56,,
"AL",2012,"2012-08-20",1,63612,"TRICHOCERCA MULTICRINIS",1.68,,
"AL",2012,"2012-08-20",1,63617,"TRICHOCERCA SIMILIS",4.48,,
"AL",2012,"2012-09-19",1,10000,"COPEPOD NAUPLII",29.12,,
"AL",2012,"2012-09-19",1,20000,"CYCLOPOID",5.04,17,0.44
"AL",2012,"2012-09-19",1,20601,"MESOCYCLOPS EDAX",0.28,1,0.76
"AL",2012,"2012-09-19",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",27.16,35,0.41
"AL",2012,"2012-09-19",1,30000,"CALANOID",11.76,23,0.62
"AL",2012,"2012-09-19",1,50700,"BOSMINIDAE",0.28,,
"AL",2012,"2012-09-19",1,50900,"CERIODAPHNIA",0.56,2,0.37
"AL",2012,"2012-09-19",1,51100,"DAPHNIA",0.28,1,0.49
"AL",2012,"2012-09-19",1,51103,"DAPHNIA MENDOTAE",0.84,3,1.45
"AL",2012,"2012-09-19",1,51107,"DAPHNIA RETROCURVA",10.92,21,0.72
"AL",2012,"2012-09-19",1,60202,"ASCOMORPHA OVALIS",2.24,,
"AL",2012,"2012-09-19",1,60300,"ASPLANCHNA",4.48,,
"AL",2012,"2012-09-19",1,60600,"COLLOTHECA",0.56,,
"AL",2012,"2012-09-19",1,60900,"CONOCHILUS",41.44,,
"AL",2012,"2012-09-19",1,61402,"FILINIA TERMINALIS",8.40,,
"AL",2012,"2012-09-19",1,61502,"GASTROPUS STYLIFER",0.56,,
"AL",2012,"2012-09-19",1,61801,"KERATELLA COCHLEARIS",175.28,,
"AL",2012,"2012-09-19",1,61803,"KERATELLA CRASSA",77.28,,
"AL",2012,"2012-09-19",1,61804,"KERATELLA EARLINAE",0.56,,
"AL",2012,"2012-09-19",1,62400,"MONOSTYLA",0.56,,
"AL",2012,"2012-09-19",1,63003,"POLYARTHRA MAJOR",0.56,,
"AL",2012,"2012-09-19",1,63004,"POLYARTHRA REMATA",33.60,,
"AL",2012,"2012-09-19",1,63005,"POLYARTHRA VULGARIS",29.12,,
"AL",2012,"2012-09-19",1,63602,"TRICHOCERCA BIROSTRIS",2.80,,
"AL",2012,"2012-09-19",1,63612,"TRICHOCERCA MULTICRINIS",1.12,,
"AL",2012,"2012-09-19",1,63617,"TRICHOCERCA SIMILIS",1.68,,
"AL",2012,"2012-10-18",1,10000,"COPEPOD NAUPLII",2.24,,
"AL",2012,"2012-10-18",1,20000,"CYCLOPOID",1.96,5,0.45
"AL",2012,"2012-10-18",1,20601,"MESOCYCLOPS EDAX",1.40,5,0.68
"AL",2012,"2012-10-18",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",22.40,25,0.46
"AL",2012,"2012-10-18",1,30000,"CALANOID",7.56,21,0.73
"AL",2012,"2012-10-18",1,30801,"SKISTODIAPTOMUS OREGONENSIS",6.16,20,1.12
"AL",2012,"2012-10-18",1,50700,"BOSMINIDAE",1.68,6,0.36
"AL",2012,"2012-10-18",1,51103,"DAPHNIA MENDOTAE",10.08,30,0.87
"AL",2012,"2012-10-18",1,60200,"ASCOMORPHA",0.56,,
"AL",2012,"2012-10-18",1,61502,"GASTROPUS STYLIFER",1.68,,
"AL",2012,"2012-10-18",1,61701,"KELLICOTTIA BOSTONIENSIS",0.56,,
"AL",2012,"2012-10-18",1,61801,"KERATELLA COCHLEARIS",54.32,,
"AL",2012,"2012-10-18",1,61803,"KERATELLA CRASSA",36.40,,
"AL",2012,"2012-10-18",1,61804,"KERATELLA EARLINAE",3.92,,
"AL",2012,"2012-10-18",1,63003,"POLYARTHRA MAJOR",2.24,,
"AL",2012,"2012-10-18",1,63004,"POLYARTHRA REMATA",10.64,,
"AL",2012,"2012-10-18",1,63005,"POLYARTHRA VULGARIS",8.96,,
"AL",2012,"2012-10-18",1,63400,"SYNCHAETA",6.72,,
"AL",2012,"2012-11-09",1,10000,"COPEPOD NAUPLII",3.64,,
"AL",2012,"2012-11-09",1,20302,"DIACYCLOPS THOMASI",1.12,1,0.97
"AL",2012,"2012-11-09",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",7.84,11,0.48
"AL",2012,"2012-11-09",1,30000,"CALANOID",0.84,2,0.93
"AL",2012,"2012-11-09",1,30801,"SKISTODIAPTOMUS OREGONENSIS",7.28,18,1.11
"AL",2012,"2012-11-09",1,50700,"BOSMINIDAE",0.84,3,0.39
"AL",2012,"2012-11-09",1,51103,"DAPHNIA MENDOTAE",14.56,21,1.05
"AL",2012,"2012-11-09",1,51130,"DAPHNIA PULICARIA",0.28,1,1.08
"AL",2012,"2012-11-09",1,60200,"ASCOMORPHA",0.84,,
"AL",2012,"2012-11-09",1,60202,"ASCOMORPHA OVALIS",0.28,,
"AL",2012,"2012-11-09",1,60300,"ASPLANCHNA",0.56,,
"AL",2012,"2012-11-09",1,61501,"GASTROPUS HYPTOPUS",1.96,,
"AL",2012,"2012-11-09",1,61502,"GASTROPUS STYLIFER",3.08,,
"AL",2012,"2012-11-09",1,61702,"KELLICOTTIA LONGISPINA",0.28,,
"AL",2012,"2012-11-09",1,61801,"KERATELLA COCHLEARIS",49.56,,
"AL",2012,"2012-11-09",1,61803,"KERATELLA CRASSA",19.04,,
"AL",2012,"2012-11-09",1,61804,"KERATELLA EARLINAE",8.40,,
"AL",2012,"2012-11-09",1,61805,"KERATELLA HIEMALIS",2.24,,
"AL",2012,"2012-11-09",1,63003,"POLYARTHRA MAJOR",2.24,,
"AL",2012,"2012-11-09",1,63004,"POLYARTHRA REMATA",8.40,,
"AL",2012,"2012-11-09",1,63005,"POLYARTHRA VULGARIS",2.24,,
"AL",2012,"2012-11-09",1,63400,"SYNCHAETA",3.92,,
"AL",2012,"2012-11-09",1,63616,"TRICHOCERCA ROUSSELETI",0.28,,
"AL",2012,"2012-11-09",1,63617,"TRICHOCERCA SIMILIS",0.28,,
"AL",2013,"2013-02-25",1,10000,"COPEPOD NAUPLII",2.80,,
"AL",2013,"2013-02-25",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",5.60,10,0.52
"AL",2013,"2013-02-25",1,30801,"SKISTODIAPTOMUS OREGONENSIS",5.60,18,1.13
"AL",2013,"2013-02-25",1,51103,"DAPHNIA MENDOTAE",2.24,7,1.23
"AL",2013,"2013-02-25",1,51130,"DAPHNIA PULICARIA",6.16,20,1.71
"AL",2013,"2013-02-25",1,61502,"GASTROPUS STYLIFER",2.24,,
"AL",2013,"2013-02-25",1,61702,"KELLICOTTIA LONGISPINA",0.84,,
"AL",2013,"2013-02-25",1,61801,"KERATELLA COCHLEARIS",5.60,,
"AL",2013,"2013-02-25",1,61803,"KERATELLA CRASSA",0.28,,
"AL",2013,"2013-02-25",1,61804,"KERATELLA EARLINAE",5.60,,
"AL",2013,"2013-02-25",1,62607,"NOTHOLCA MICHIGANENSIS",0.56,,
"AL",2013,"2013-02-25",1,63004,"POLYARTHRA REMATA",0.28,,
"AL",2013,"2013-02-25",1,88888,"UNKNOWN ROTIFER",0.56,,
"AL",2013,"2013-05-14",1,10000,"COPEPOD NAUPLII",8.40,,
"AL",2013,"2013-05-14",1,20000,"CYCLOPOID",0.84,2,0.39
"AL",2013,"2013-05-14",1,20302,"DIACYCLOPS THOMASI",0.56,1,0.59
"AL",2013,"2013-05-14",1,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.40,5,0.49
"AL",2013,"2013-05-14",1,30801,"SKISTODIAPTOMUS OREGONENSIS",0.84,2,1.21
"AL",2013,"2013-05-14",1,51100,"DAPHNIA",0.28,1,0.43
"AL",2013,"2013-05-14",1,51130,"DAPHNIA PULICARIA",0.84,3,0.81
"AL",2013,"2013-05-14",1,60200,"ASCOMORPHA",1.68,,
"AL",2013,"2013-05-14",1,60202,"ASCOMORPHA OVALIS",0.28,,
"AL",2013,"2013-05-14",1,61502,"GASTROPUS STYLIFER",0.28,,
"AL",2013,"2013-05-14",1,61702,"KELLICOTTIA LONGISPINA",0.56,,
"AL",2013,"2013-05-14",1,61801,"KERATELLA COCHLEARIS",5.32,,
"AL",2013,"2013-05-14",1,61805,"KERATELLA HIEMALIS",2.52,,
"AL",2013,"2013-05-14",1,61918,"LECANE TENUISETA",0.28,,
"AL",2013,"2013-05-14",1,62601,"NOTHOLCA ACUMINATA",0.28,,
