,X1.x,sampledate,depth.x,o2.x,deck,light,frlight,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,Taxa,WaterCol,Functional,year4,group,depth.y,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2.y,totnf,totnuf,totpf,totpuf,drsif
406,260,8/24/94,0,8.5,1193,1046,0.877,NA,NA,NA,NA,NA,0.876781224,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,8.09,621,7.72,7.72,3.35,3.41,1,NA,19,8.5,119,291,0,0,2886
407,261,9/6/94,0,8.7,492,427.4,0.869,NA,NA,NA,NA,NA,0.868699187,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
408,262,9/6/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
409,261,9/6/94,0,8.7,492,427.4,0.869,NA,NA,NA,NA,NA,0.868699187,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
410,262,9/6/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,263,9/21/94,0,8.6,258,186.9,0.724,NA,NA,NA,NA,NA,0.724418605,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,8.08,NA,7.7,7.74,3.3,3.37,1,NA,8,8.6,189,248,1,2,2648
412,264,10/3/94,0,9,673,467,0.694,NA,NA,NA,NA,NA,0.693907875,308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
413,265,10/17/94,0,9.6,783,710,0.907,NA,NA,NA,NA,NA,0.906768838,309,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.8,NA,8.1,8.3,3.33,3.47,1,NA,8,9.6,338,138,3,3,2539
414,266,11/1/94,0,9.4,717,603.7,0.842,NA,NA,NA,NA,NA,0.841980474,310,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
415,267,11/16/94,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,9.5,436,525,12,16,2977
416,268,11/16/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,9.5,436,525,12,16,2977
417,267,11/16/94,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,9.5,460,440,11,17,2923
418,268,11/16/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,9.5,460,440,11,17,2923
419,267,11/16/94,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,NA,436,525,12,16,2977
420,268,11/16/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,NA,436,525,12,16,2977
421,267,11/16/94,0,9.5,320,213.6,0.668,NA,NA,NA,NA,NA,0.6675,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,NA,460,440,11,17,2923
422,268,11/16/94,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,NA,460,440,11,17,2923
423,269,1/9/95,0,15.4,678,49.63,0.073,2.1,30,2,0.62,28,0.07320059,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceon,0,7.49,NA,9.71,9.69,3.49,3.31,14,NA,19,15.4,250,233,6,10,3480
424,270,2/20/95,0,17,199,0.07,0,15.5,42,1,NA,41,0.000351759,316,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceon,0,8.23,740,9.5,9.57,3.66,3.57,1,NA,17,17,260,310,6,13,3426
425,271,3/24/95,0,11.3,1113,435.6,0.391,1,34,0,0.249,34,0.391374663,317,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceon,0,7.68,NA,4.33,4.24,1.73,1.68,28,NA,53,11.3,210,190,0,1,1462
426,272,5/2/95,0,13.3,886,744,0.84,NA,NA,NA,NA,NA,0.83972912,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.73,618,8.48,8.59,3.25,3.31,0,NA,2,13.3,145,177,3,4,3181
427,273,5/15/95,0,11.7,1131,1069,0.945,NA,NA,NA,NA,NA,0.945181256,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
428,274,5/31/95,0,10.4,1395,1198,0.859,NA,NA,NA,NA,NA,0.858781362,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.91,NA,7.94,8.03,3.17,3.11,1,NA,20,10.4,163,165,2,3,2940
429,275,6/14/95,0,9.2,1048,972,0.927,NA,NA,NA,NA,NA,0.927480916,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
430,276,6/27/95,0,7.9,282,192.6,0.683,NA,NA,NA,NA,NA,0.682978723,322,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.99,NA,8.14,8.22,3.36,3.4,1,NA,13,7.9,191,222,1,2,2850
431,277,7/11/95,0,9,1857,1489,0.802,NA,NA,NA,NA,NA,0.80183091,323,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
432,278,7/24/95,0,8.4,481,343.2,0.714,NA,NA,NA,NA,NA,0.713513514,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,8.31,NA,8.08,8.09,3.79,3.58,0,NA,7,8.4,167,210,0,3,2661
433,279,8/7/95,0,8,838,609.8,0.728,NA,NA,NA,NA,NA,0.727684964,325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
434,280,8/22/95,0,8,1194,801,0.671,NA,NA,NA,NA,NA,0.670854271,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,8.22,625,8.36,8.4,3.57,3.66,1,NA,8,8,211,204,0,2,2733
435,281,9/6/95,0,8.4,420,390.5,0.93,NA,NA,NA,NA,NA,0.929761905,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
436,282,9/19/95,0,8.9,82,80.3,0.979,NA,NA,NA,NA,NA,0.979268293,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,8.07,NA,8.47,8.57,3.43,3.45,0,NA,4,8.9,123,136,2,3,2655
437,283,10/3/95,0,9.4,846,651.5,0.77,NA,NA,NA,NA,NA,0.770094563,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
438,284,10/18/95,0,9.7,594,340.2,0.573,NA,NA,NA,NA,NA,0.572727273,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.79,NA,8.53,8.74,3.39,3.5,1,NA,14,9.7,166,166,1,5,2489
439,285,10/31/95,0,9.9,669,489.5,0.732,NA,NA,NA,NA,NA,0.731689088,331,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
440,286,11/13/95,0,10.7,472,371,0.786,NA,NA,NA,NA,NA,0.786016949,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,10.7,180,188,2,7,4697
441,287,11/13/95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,332,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,10.7,180,188,2,7,4697
442,286,11/13/95,0,10.7,472,371,0.786,NA,NA,NA,NA,NA,0.786016949,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,10.7,175,209,2,9,4697
443,287,11/13/95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,10.7,175,209,2,9,4697
444,286,11/13/95,0,10.7,472,371,0.786,NA,NA,NA,NA,NA,0.786016949,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,NA,180,188,2,7,4697
445,287,11/13/95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,NA,180,188,2,7,4697
446,286,11/13/95,0,10.7,472,371,0.786,NA,NA,NA,NA,NA,0.786016949,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,NA,175,209,2,9,4697
447,287,11/13/95,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,NA,175,209,2,9,4697
448,288,1/24/96,0,11.2,539,15.29,0.028,11,51,22,0.855,29,0.028367347,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceon,0,7.3,NA,9.51,9.69,3.2,3.01,12,NA,44,11.2,186,205,4,8,2977
449,289,2/21/96,0,11.2,1096,7.72,0.007,11.7,53,26,0.318,27,0.007043796,337,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceon,0,7.38,713,10.28,10.19,3.33,3.55,67,NA,20,11.2,290,277,4,10,3153
450,290,4/1/96,0,10.9,1504,1.21,0.001,18.2,70,32,NA,38,0.000804521,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceon,0,7.45,NA,10.03,10.11,3.43,3.43,109,NA,23,10.9,302,415,4,12,3153
451,291,5/14/96,0,10.3,568,431.6,0.76,NA,NA,NA,NA,NA,0.759859155,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,7.31,619,8.7,8.81,3.23,2.92,62,NA,52,10.3,286,366,2,11,2801
452,292,5/29/96,0,10.6,1472,1346,0.914,NA,NA,NA,NA,NA,0.914402174,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
453,293,6/10/96,0,9.6,711,562.5,0.791,NA,NA,NA,NA,NA,0.791139241,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,8.04,NA,7.9,7.96,3.23,3.21,1,NA,5,9.6,182,159,2,30,2508
454,294,6/26/96,0,9,474,371.9,0.785,NA,NA,NA,NA,NA,0.784599156,342,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
455,295,7/10/96,0,8.4,787,1011,NA,NA,NA,NA,NA,NA,1.284625159,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,8.31,NA,7.74,8,3.47,4.07,0,NA,15,8.4,152,226,0,4,2626
456,296,7/25/96,0,8.5,506,432.5,0.855,NA,NA,NA,NA,NA,0.854743083,344,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
457,297,8/8/96,0,8.4,1634,1469,0.899,NA,NA,NA,NA,NA,0.899020808,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,8.16,592,7.61,7.74,3.48,3.51,5,NA,46,8.4,284,198,1,3,2572
458,298,8/20/96,0,8.2,1011,572.6,0.566,NA,NA,NA,NA,NA,0.566369931,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
459,299,9/5/96,0,8.2,617,430,0.697,NA,NA,NA,NA,NA,0.696920583,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,8.13,NA,7.75,7.83,3.52,3.56,4,NA,19,8.2,148,159,4,5,3630
460,300,9/18/96,0,9.3,629,569.6,0.906,NA,NA,NA,NA,NA,0.905564388,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
461,301,9/30/96,0,9.5,1317,1084,0.823,NA,NA,NA,NA,NA,0.823082764,349,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,8.14,NA,7.92,8.08,3.42,3.48,0,NA,16,9.5,162,172,1,2,2539
462,302,10/15/96,0,9.9,972,798,0.821,NA,NA,NA,NA,NA,0.820987654,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
463,303,11/6/96,0,9.3,115,103.4,0.899,NA,NA,NA,NA,NA,0.899130435,351,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996,iceoff,0,7.45,618,8.74,8.81,3.34,3.56,4,NA,32,9.3,120,120,3,6,3084
464,304,1/14/97,0,12,NA,NA,NA,11,37,26,NA,11,NA,352,Limnothrix,6808,100,5.642771,38415.98497,0.653168238,NA,NA,NA,1997,iceon,0,7.47,NA,9.01,9.09,3.39,3.4,16,NA,84,12,216,252,2,10,2646
465,305,2/17/97,0,11.3,NA,NA,NA,24.5,40,26,NA,14,NA,353,Limnothrix,229,100,5.642771,1292.194559,0.751195007,NA,NA,NA,1997,iceon,0,7.24,640,8.89,8.97,3.65,3.62,47,NA,42,11.3,262,309,3,4,2589
466,306,3/25/97,0,12.1,602,0,0,31,44,31,NA,13,0,354,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceon,0,7.36,NA,9.45,9.57,3.54,3.42,77,NA,9,12.1,286,366,2,11,2703
467,307,5/6/97,0,11.4,1446,1275,0.882,NA,NA,NA,NA,NA,0.881742739,355,Limnothrix,86,100,5.642771,485.278306,0.000876584,NA,NA,NA,1997,iceoff,0,7.54,617,8.5,8.72,3.12,3.28,24,NA,23,11.4,160,222,0,22,2777
468,308,5/21/97,0,11.4,1742,1818,NA,NA,NA,NA,NA,NA,1.043628014,356,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
469,309,6/4/97,0,9.5,934,934,1,NA,NA,NA,NA,NA,1,357,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,7.86,NA,8.1,8.14,3.24,3.17,2,NA,8,9.5,159,154,3,4,3009
470,310,6/18/97,0,8.7,761,604.8,0.795,NA,NA,NA,NA,NA,0.794743758,358,Limnothrix,8,NA,5.642771,45.142168,0.00037353,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
471,311,7/1/97,0,8.5,1904,1814,0.953,NA,NA,NA,NA,NA,0.952731092,359,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,8.05,NA,7.91,7.97,3.51,3.51,0,NA,25,8.5,92,115,0,2,2603
472,312,7/17/97,0,8,294,179.5,0.611,NA,NA,NA,NA,NA,0.610544218,360,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
473,313,7/29/97,0,8.1,1606,1620,NA,NA,NA,NA,NA,NA,1.00871731,361,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,8.07,NA,7.8,NA,3.5,NA,0,NA,30,8.1,144,159,0,1,2429
474,314,8/13/97,0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,362,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
475,315,8/28/97,0,8.9,267,214.1,0.802,NA,NA,NA,NA,NA,0.801872659,363,Limnothrix,213,NA,5.642771,1201.910223,0.016241208,NA,NA,NA,1997,iceoff,0,8.21,598,7.85,7.96,3.59,3.71,0,NA,48,8.9,92,96,1,3,2242
476,316,9/9/97,0,9,564,402.3,0.713,NA,NA,NA,NA,NA,0.713297872,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
477,317,9/24/97,0,9.1,712,860,NA,NA,NA,NA,NA,NA,1.207865169,365,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,8.01,NA,8.07,8.14,3.54,3.54,0,NA,24,9.1,167,152,4,6,2436
478,318,10/7/97,0,9.1,532,419.4,0.788,NA,NA,NA,NA,NA,0.788345865,366,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
479,319,10/24/97,0,9.7,566,423.4,0.748,NA,NA,NA,NA,NA,0.748056537,367,NA,NA,NA,NA,NA,NA,NA,NA,NA,1997,iceoff,0,7.63,NA,8.22,8.37,3.39,3.39,0,NA,7,9.7,161,198,3,6,2637
480,320,11/10/97,0,9.4,142,105.6,0.744,NA,NA,NA,NA,NA,0.743661972,368,Limnothrix,146,NA,5.642771,823.844566,0.006394647,NA,NA,NA,1997,iceoff,0,7.39,641,8.58,8.74,3.29,3.5,2,NA,21,9.4,43,40,3,9,2757
481,321,1/12/98,0,19.7,166,0,0,17.5,26,0,NA,26,0,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceon,0,7.97,NA,10,10.79,3.92,4.04,5,NA,29,19.7,253,292,5,16,3103
482,322,2/23/98,0,14,275,148,0.538,0,35,11,0.359,24,0.538181818,370,Limnothrix,1522,NA,5.642771,8588.297462,0.04541495,NA,NA,NA,1998,iceon,0,7.92,674,8.14,8.26,3.3,3.27,92,NA,79,14,311,276,5,6,2871
483,323,3/18/98,0,17,297,2.02,0.007,8.5,37,8,NA,29,0.006801347,371,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceon,0,8.58,NA,8.27,8.59,3.77,3.76,162,NA,18,17,398,403,13,15,2755
484,324,4/20/98,0,11.6,1336,1083,0.811,NA,NA,NA,NA,NA,0.810628743,372,Limnothrix,52,NA,5.642771,293.424092,0.001615153,NA,NA,NA,1998,iceoff,0,7.67,617,8.25,8.51,3.34,3.07,1,NA,4,11.6,234,270,4,10,2580
485,325,5/5/98,0,10.7,1127,1057,0.938,NA,NA,NA,NA,NA,0.937888199,373,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA
486,326,5/19/98,0,9.5,1572,1275,0.811,NA,NA,NA,NA,NA,0.811068702,374,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,8.11,NA,7.99,8.16,3.18,3.19,0,NA,5,9.5,195,205,2,4,2522
487,327,6/1/98,0,8.9,1064,805,0.757,NA,NA,NA,NA,NA,0.756578947,375,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
488,328,6/15/98,0,9.5,1359,1118,0.823,NA,NA,NA,NA,NA,0.822663723,376,Limnothrix,384,NA,5.642771,2166.824064,0.012904695,NA,NA,NA,1998,iceoff,0,8.06,NA,7.98,8.35,3.27,4.23,1,NA,7,9.5,168,168,0,3,2396
489,329,6/29/98,0,8.2,1965,1609,0.819,NA,NA,NA,NA,NA,0.818829517,377,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
490,330,7/14/98,0,8.3,1754,1642,0.936,NA,NA,NA,NA,NA,0.936145952,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,8.12,NA,8.06,8.21,3.47,3.37,1,NA,7,8.3,130,142,1,3,2300
491,331,7/27/98,0,9.2,1293,797,0.616,NA,NA,NA,NA,NA,0.616395978,379,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
492,332,8/12/98,0,7.9,945,707,0.748,NA,NA,NA,NA,NA,0.748148148,380,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,7.9,171,210,2,3,2156
493,333,8/12/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,7.9,171,210,2,3,2156
494,332,8/12/98,0,7.9,945,707,0.748,NA,NA,NA,NA,NA,0.748148148,381,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,7.9,156,190,1,3,2731
495,333,8/12/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,7.9,156,190,1,3,2731
496,332,8/12/98,0,7.9,945,707,0.748,NA,NA,NA,NA,NA,0.748148148,382,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,NA,171,210,2,3,2156
497,333,8/12/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,8.2,625,8.25,8.26,3.53,3.53,2,NA,108,NA,171,210,2,3,2156
498,332,8/12/98,0,7.9,945,707,0.748,NA,NA,NA,NA,NA,0.748148148,383,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,NA,156,190,1,3,2731
499,333,8/12/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,Limnothrix,494,NA,5.642771,2787.528874,0.014381715,NA,NA,NA,1998,iceoff,0,7.95,622,8.26,8.29,3.56,3.55,0,NA,13,NA,156,190,1,3,2731
500,334,8/26/98,0,8.4,1805,1452,0.804,NA,NA,NA,NA,NA,0.804432133,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
501,335,9/9/98,0,8.5,1553,1186,0.764,NA,NA,NA,NA,NA,0.763683194,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,8.18,NA,8.48,8.55,3.68,3.77,0,NA,19,8.5,151,165,0,2,2315
502,336,9/24/98,0,8.7,90,50.88,0.565,NA,NA,NA,NA,NA,0.565333333,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
503,337,10/6/98,0,9.5,937,701,0.748,NA,NA,NA,NA,NA,0.748132337,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,9.5,166,184,2,4,2282
504,338,10/6/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,9.5,166,184,2,4,2282
505,337,10/6/98,0,9.5,937,701,0.748,NA,NA,NA,NA,NA,0.748132337,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,9.5,160,201,2,4,2282
506,338,10/6/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,9.5,160,201,2,4,2282
507,337,10/6/98,0,9.5,937,701,0.748,NA,NA,NA,NA,NA,0.748132337,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,NA,166,184,2,4,2282
508,338,10/6/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.92,NA,8.32,8.4,3.42,3.62,0,NA,19,NA,166,184,2,4,2282
509,337,10/6/98,0,9.5,937,701,0.748,NA,NA,NA,NA,NA,0.748132337,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,NA,160,201,2,4,2282
510,338,10/6/98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,7.91,NA,8.28,8.3,3.52,3.44,1,NA,13,NA,160,201,2,4,2282
511,339,10/20/98,0,9.6,234,124.8,0.533,NA,NA,NA,NA,NA,0.533333333,391,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
