,X1.x,daynum,sampledate,depth.x,o2.x,deck,light,frlight.x,avsnow,totice,whiteice,extcoef,blueice,surflite,X1.y,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1_1,lakeid,year4.x,group,depth.y,ph.x,alk.x,dic.x,tic.x,doc.x,toc.x,no3no2.x,no2.x,nh4.x,o2.y,totnf.x,totnuf.x,totpf.x,totpuf.x,drsif.x,X1,lakeid.x,wtemp,o2,o2sat,cond,frlight.y,chlor,phaeo,ph.y,phair,alk.y,dic.y,tic.y,doc.y,toc.y,no3no2.y,no2.y,nh4.y,totnf.y,totnuf.y,totpf.y,totpuf.y,drsif.y,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac,lakeid.y,year4.y,rep,sta,depth,surfchlor
791,406,113,4/23/02,0,11.7,671,335.9,0.501,NA,NA,NA,NA,NA,0.500596125,473,Dinobryon,8,NA,1034.087,8272.696,0.064686262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7722,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,NA,297,307,11,18,1860,381,SP,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA,2002.307,SP,2002,2,1,0,3.1
792,407,113,4/23/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,Dinobryon,8,NA,1034.087,8272.696,0.064686262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7722,SP,2002,iceoff,0,7.28,611,8.66,8.96,2.91,2.92,62,NA,43,NA,297,307,11,18,1860,381,SP,4.07,11.46,93,93.12,0.18,2.3,2.2,7.19,7.94,636.01,8.92,9.14,2.94,2.9,63.44,NA,40.51,302.74,416.08,11.13,23.35,2851.91,3074.33,3041.85,0.1,5.93,2.56,10.54,2.98,2.61,0.69,0.07,0.01,NA,NA,NA,NA,NA,NA,2002.307,SP,2002,2,1,0,3.1
793,408,127,5/7/02,0,12,844,480.2,0.569,NA,NA,NA,NA,NA,0.568957346,474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7741,SP,2002,iceoff,0,7.66,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,382,SP,5.98,12.13,103.38,NA,0.17,5.54,1.58,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.345,SP,2002,1,1,0,5.3
794,409,142,5/22/02,0,13.2,1750,1193,0.682,NA,NA,NA,NA,NA,0.681714286,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7761,SP,2002,iceoff,0,7.94,NA,8.19,8.54,3.21,3.4,9,NA,10,13.2,207,258,3,9,2757,383,SP,8.19,13.11,118.13,NA,0.16,5.97,0.61,7.83,7.94,NA,8.25,8.53,3.2,3.27,12.41,NA,8.94,195.23,265.49,3.25,9.13,2772.52,2802.48,2948.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.386,SP,2002,1,1,0,8.5
795,410,,6/5/02,0,9.9,1907,1248,0.654,NA,NA,NA,NA,NA,0.654431044,476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7783,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,384,SP,11.26,12.53,120.88,NA,0.22,5.29,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.425,SP,2002,1,1,0,0.7
796,411,170,6/19/02,0,9.1,679,371.3,0.547,NA,NA,NA,NA,NA,0.546833579,477,Dinobryon,2,NA,1034.087,2068.174,0.018135138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7803,SP,2002,iceoff,0,7.97,NA,8.09,8.06,3.4,3.6,2,NA,12,9.1,267,302,6,7,2510,385,SP,13.08,10.46,105.12,NA,0.24,3.11,1.61,7.61,7.97,NA,8.28,8.34,3.38,3.42,4.1,NA,21.45,277.79,404.87,6.57,12.93,2659.39,2452.65,2617.33,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.463,SP,2002,1,1,0,1.1
797,412,,7/3/02,0,8,432,245.3,0.568,NA,NA,NA,NA,NA,0.567824074,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7825,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,386,SP,15.85,10.21,108.1,NA,0.23,2.32,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.501,SP,2002,1,1,0,0.6
798,413,198,7/17/02,0,7.9,985,607.3,0.617,NA,NA,NA,NA,NA,0.616548223,479,Dinobryon,4,NA,1034.087,4136.348,0.056817013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7845,SP,2002,iceoff,0,8.11,NA,8.33,8.36,3.45,3.39,11,NA,5,7.9,111,126,5,6,2455,387,SP,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.54,SP,2002,1,1,0,1.2
799,414,,7/30/02,0,8.4,1161,828,0.713,NA,NA,NA,NA,NA,0.713178295,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7867,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,388,SP,17.14,9.55,105.75,NA,0.24,4.81,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.575,SP,2002,1,1,0,2.2
800,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,8.3,268,290,3,9,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
801,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,8.3,268,290,3,9,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
802,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,8.3,227,243,3,6,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
803,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,8.3,227,243,3,6,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
804,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7889,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,NA,268,290,3,9,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
805,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7889,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,NA,268,290,3,9,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
806,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7890,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,NA,227,243,3,6,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
807,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7890,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,NA,227,243,3,6,2428,389,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,1,1,0,1.7
808,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,8.3,268,290,3,9,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
809,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,8.3,268,290,3,9,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
810,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,8.3,227,243,3,6,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
811,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7888,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,8.3,227,243,3,6,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
812,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7889,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,NA,268,290,3,9,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
813,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7889,SP,2002,iceoff,0,8.42,655,8.32,8.48,3.75,3.79,3,NA,9,NA,268,290,3,9,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
814,415,226,8/14/02,0,8.3,1883,1249,0.663,NA,NA,NA,NA,NA,0.66330324,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7890,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,NA,227,243,3,6,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
815,416,226,8/14/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7890,SP,2002,iceoff,0,8.37,650,8.35,8.48,3.67,3.54,0,NA,9,NA,227,243,3,6,2428,390,SP,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,NA,NA,NA,NA,NA,NA,2002.616,SP,2002,2,1,0,1.5
816,417,241,8/29/02,0,8.7,786,507.1,0.645,NA,NA,NA,NA,NA,0.645165394,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7909,SP,2002,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,391,SP,16.85,8.73,97.21,NA,0.23,5.19,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.658,SP,2002,1,1,0,1.7
817,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,8.8,223,290,1,11,2363,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
818,419,255,9/12/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,8.8,223,290,1,11,2363,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
819,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7930,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,8.8,252,278,3,7,2427,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
820,419,255,9/12/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7930,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,8.8,252,278,3,7,2427,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
821,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7931,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,NA,223,290,1,11,2363,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
822,419,255,9/12/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7931,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,NA,223,290,1,11,2363,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
823,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7932,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,NA,252,278,3,7,2427,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
824,419,255,9/12/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7932,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,NA,252,278,3,7,2427,392,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,1,1,0,2.2
825,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,8.8,223,290,1,11,2363,393,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,2,1,0,1.7
826,419,255,9/12/02,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7929,SP,2002,iceoff,0,8.33,NA,8.42,8.53,3.55,3.52,3,NA,19,8.8,223,290,1,11,2363,393,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,2,1,0,1.7
827,418,255,9/12/02,0,8.8,510,232.2,0.455,NA,NA,NA,NA,NA,0.455294118,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7930,SP,2002,iceoff,0,8.19,NA,8.41,8.54,3.48,3.5,0,NA,14,8.8,252,278,3,7,2427,393,SP,16.89,8.33,93.67,NA,0.24,4.31,0.64,7.45,8.05,NA,8.93,9.06,3.48,3.44,1.37,NA,33,246.66,296.36,4.08,11.47,2648.63,2863.24,2865.53,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002.696,SP,2002,2,1,0,1.7
