,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,Taxa,WaterCol,Functional,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
765,5/16/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,11,183,205,1,2,2965
766,5/16/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,971,8.13,8.38,2.81,2.41,24,NA,33,NA,182,200,0,0,2930
767,5/16/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.49,984,7.82,8.75,2.43,2.39,22,NA,16,NA,183,205,1,2,2965
768,5/29/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
769,6/11/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.02,NA,7.49,8.7,2.89,3.21,1,NA,6,9.8,165,188,0,0,2293
770,6/25/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
771,7/8/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.24,NA,7.67,7.29,2.93,2.93,7,NA,7,8.6,153,161,0,0,2176
772,7/23/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
773,8/5/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.25,963,9.26,8.87,3.31,3.29,1,NA,3,9,135,198,2,3,2224
774,8/21/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
775,9/4/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,8.6,194,196,5,5,2061
776,9/4/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,8.6,195,200,3,5,2103
777,9/4/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.26,NA,7.5,8.64,2.87,2.79,5,NA,4,NA,194,196,5,5,2061
778,9/4/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.22,NA,8.54,6.06,3.67,3.62,2,NA,1,NA,195,200,3,5,2103
779,9/16/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
780,10/2/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,8.02,NA,7.81,7.12,2.74,2.54,0,NA,1,9.5,162,172,7,6,1753
781,10/15/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
782,10/29/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.61,NA,7.82,7.99,3.19,2.56,1,NA,6,10.1,154,159,3,4,2557
783,11/13/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,iceoff,0,7.42,970,8.54,9.23,3.18,3.16,2,NA,29,9.9,203,212,2,6,3336
784,1/30/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,12.7,236,263,2,9,2513
785,1/30/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,12.7,257,239,3,5,2530
786,1/30/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,10.33,9.66,3.15,3.1,18,NA,46,NA,236,263,2,9,2513
787,1/30/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.48,NA,8.88,8.91,2.93,3,20,NA,50,NA,257,239,3,5,2530
788,2/17/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.44,760,9.56,10.34,2.98,2.69,39,NA,27,12.1,235,259,6,10,3376
789,3/24/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceon,0,7.46,NA,9.7,9.83,2.96,3.1,63,NA,1,11.6,212,251,3,9,3305
790,5/19/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.89,659,6.47,6.77,2.77,2.58,1,NA,4,12,170,185,2,59,2180
791,6/17/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.98,NA,7.52,7.77,3.21,3.14,1,NA,4,9.2,175,199,6,8,2285
792,7/1/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
793,7/1/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,7/14/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,8.16,NA,7.44,7.93,3.06,3.06,0,NA,6,8.8,196,221,5,8,2179
795,7/28/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
796,8/12/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.64,669,7.82,7.87,3.03,2.89,1,NA,13,8.5,177,213,1,1,2332
797,8/25/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA
798,8/25/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
799,9/8/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,8.13,NA,7.27,8.4,2.72,2.86,1,NA,3,9,215,269,4,5,2763
800,9/22/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
801,10/8/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.9,NA,7.79,7.83,2.8,2.81,3,NA,22,10,162,207,2,5,2510
802,10/21/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
803,11/10/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,iceoff,0,7.36,701,8.43,8.73,2.9,2.53,4,NA,30,9.5,195,220,3,12,2798
804,1/14/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,11.6,224,237,1,4,3233
805,1/14/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,11.6,221,249,1,4,3234
806,1/14/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.51,NA,8.83,8.84,2.76,2.89,8,NA,59,NA,224,237,1,4,3233
807,1/14/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.5,NA,8.12,8.79,2.79,2.79,9,NA,60,NA,221,249,1,4,3234
808,2/24/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.39,786,8.35,9.59,2.71,3.12,46,NA,38,11.5,267,274,4,7,3444
809,3/24/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceon,0,7.28,NA,8.42,9.13,2.56,2.95,64,NA,0,10.4,227,233,3,3,3214
810,4/23/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.45,326,7.86,8.84,2.63,2.78,10,NA,16,10.8,190,206,4,9,3051
811,5/5/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
812,5/18/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,8.05,8.16,2.98,3.61,5,NA,10,10.2,152,170,4,4,3006
813,6/1/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
814,6/17/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.92,8.39,2.88,2.92,2,NA,5,9.2,183,174,2,3,2793
815,6/29/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
816,7/15/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.21,NA,7.84,8.05,3.13,3.32,-99,NA,-99,8.5,146,181,9,0,2834
817,7/28/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
818,8/11/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,8.5,174,174,2,6,2827
819,8/11/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,8.5,157,159,3,3,2536
820,8/11/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.14,720,6.45,6.46,3.17,3.3,-99,NA,-99,NA,174,174,2,6,2827
821,8/11/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.12,699,6.51,6.55,3.14,3.14,-99,NA,-99,NA,157,159,3,3,2536
822,8/24/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
823,9/8/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,8.04,NA,7.7,8.09,3.29,3.33,35,NA,40,8.5,142,158,2,3,3241
824,9/23/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
825,10/7/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,9.4,175,193,3,5,2970
826,10/7/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,9.4,148,173,1,4,2845
827,10/7/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.95,NA,7.87,8.1,3.14,3.11,29,NA,15,NA,175,193,3,5,2970
828,10/7/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.93,NA,7.89,8.05,3.16,3.25,11,NA,8,NA,148,173,1,4,2845
829,10/21/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA
830,11/17/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.43,698,7.91,7.98,2.83,2.91,0,NA,16,9.5,194,240,3,7,3724
831,11/17/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.41,700,7.96,8.05,2.84,2.93,0,NA,18,9.5,178,181,2,5,3330
832,11/17/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.43,698,7.91,7.98,2.83,2.91,0,NA,16,NA,194,240,3,7,3724
833,11/17/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,iceoff,0,7.41,700,7.96,8.05,2.84,2.93,0,NA,18,NA,178,181,2,5,3330
834,1/21/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceon,0,7.9,NA,8.21,8.54,3.68,3.65,3,NA,11,14.1,145,187,3,9,3610
835,3/7/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceon,0,8.04,778,9.07,9.25,2.89,2.92,10,NA,15,14.7,171,190,2,3,3810
836,3/7/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceon,0,7.98,778,9.06,9.2,2.86,3.07,8,NA,9,14.7,172,201,1,3,3821
837,3/7/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceon,0,8.04,778,9.07,9.25,2.89,2.92,10,NA,15,NA,171,190,2,3,3810
838,3/7/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceon,0,7.98,778,9.06,9.2,2.86,3.07,8,NA,9,NA,172,201,1,3,3821
839,4/26/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.65,663,7.78,8.14,2.65,2.82,0,NA,4,11.9,157,224,0,5,3420
840,5/10/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
841,5/24/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.82,NA,8.73,9.05,2.89,2.9,0,NA,10,9.8,131,149,5,7,3490
842,6/6/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
843,6/20/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.91,NA,7.96,8.07,3.08,3.24,0,NA,7,8.5,172,187,3,5,3310
844,7/6/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
845,7/21/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.98,NA,7.98,8.15,3.31,3.34,2,NA,6,8.2,185,199,7,7,3410
846,8/2/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA
847,8/18/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,8.19,691,7.73,7.85,3.04,3.17,0,NA,5,8.3,213,221,5,5,2945
848,8/30/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
849,9/12/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,8.02,NA,-99,7.86,-99,3.19,4,NA,3,8.7,184,211,4,7,2834
850,9/28/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
851,10/12/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.81,NA,8.1,8.21,3.1,3.35,3,NA,20,9.7,208,237,3,5,2802
852,10/24/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
853,11/16/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.47,701,8.49,8.73,2.73,2.73,3,NA,6,9.7,170,217,1,5,3024
854,11/16/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.46,699,8.55,8.75,2.77,2.73,3,NA,6,9.7,160,206,2,6,3083
855,11/16/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.47,701,8.49,8.73,2.73,2.73,3,NA,6,NA,170,217,1,5,3024
856,11/16/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,iceoff,0,7.46,699,8.55,8.75,2.77,2.73,3,NA,6,NA,160,206,2,6,3083
857,1/17/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceon,0,7.46,NA,9.52,9.75,2.9,2.8,13,NA,73,11.9,234,257,2,11,3658
858,2/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceon,0,7.51,713,8.5,8.78,2.7,2.91,91,NA,83,12.8,317,305,1,1,3291
859,3/27/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceon,0,7.47,NA,8.62,8.46,2.88,2.69,33,NA,11,10.7,206,260,5,7,3452
860,4/17/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.74,663,8.22,8.97,2.76,2.76,3,NA,7,11.8,134,233,3,9,3371
861,5/2/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
862,5/17/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.73,NA,7.97,8.27,3.03,2.99,4,NA,9,10.3,143,167,4,10,3247
863,5/17/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.75,NA,7.94,8.21,3.11,3.07,4,NA,8,10.3,140,165,6,8,3206
864,5/31/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
865,6/12/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.9,NA,7.7,8.19,3.65,3.67,5,NA,7,8.7,181,243,3,10,2848
866,6/28/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
867,7/10/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.97,NA,7.46,7.61,4.07,4.2,2,NA,3,8.7,182,222,0,2,2351
868,7/25/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
869,8/9/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.95,714,7.69,7.79,3.88,3.98,2,NA,10,8.5,200,215,0,1,2372
870,8/21/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
871,9/5/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.73,NA,7.81,7.98,3.73,3.76,1,NA,6,8.9,184,202,2,4,2507
872,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
873,10/2/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,8,NA,7.9,8,3.72,3.76,3,NA,6,9.1,201,225,2,5,2575
874,10/17/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
875,11/13/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,iceoff,0,7.3,681,8.8,9.11,3,3.1,4,NA,39,9.3,219,268,2,8,3225
876,1/15/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceon,0,7.56,NA,9.4,9.6,3.48,3.35,13,NA,54,13.2,261,293,1,7,3992
877,2/22/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceon,0,7.66,775,9.2,9.57,3.45,3.79,27,NA,7,14,194,334,6,16,3401
878,3/26/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceon,0,7.76,NA,9.09,9.29,3.41,3.27,9,NA,0,14,201,232,1,10,3388
879,3/26/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceon,0,7.74,NA,9.15,9.22,3.42,3.27,11,NA,0,14,218,210,3,11,3417
880,5/15/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,7.64,657,8.01,8.25,2.96,2.97,15,NA,0,11.4,186,241,2,7,3202
881,5/30/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
882,6/11/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,7.97,NA,7.65,7.85,3.34,3.46,1,NA,13,9.2,155,184,5,6,2979
883,6/27/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
884,7/11/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,8.05,NA,7.49,7.57,3.5,3.69,15,NA,6,8.3,163,185,0,1,2771
885,7/25/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
886,8/7/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,8.03,675,7.54,7.74,3.37,3.64,15,NA,10,8.7,180,196,1,3,2994
887,8/22/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
888,9/5/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,8.05,NA,7.76,8.02,3.24,3.34,0,NA,9,8.8,161,193,0,0,2706
889,9/17/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA
890,10/2/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,7.95,NA,8.18,8.49,3.27,3.25,2,NA,1,9.8,138,151,0,0,2817
891,10/15/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA
892,11/12/18,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,iceoff,0,7.32,688,8.61,8.59,3.12,2.8,1,NA,31,9.9,185,234,3,9,3082
