group,year,month,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,InchesSnow,whiteice,blackice,totalice,# of Transects,Start XY,End XY,,,,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,
iceoff,2007,8,8/13/07,Microcystis,74,,3.156457729,233.5778719,0.002706626,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Cf. Komvophoron / Trichormus,69,,9.7808535,674.8788915,0.007820281,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Cryptomonad,20,,195.2354,3904.708,0.04524651,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Cf. Cryptomonad,5,,195.2354,976.177,0.011311628,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Long thin rod,11,,3175.905207,34934.95728,0.404815135,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Dinobryon,29,,1034.087,29988.523,0.347497433,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Fragilaria,3,,311.155,933.465,0.010816694,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Lindavia comensis,136,,44.42277385,6041.497244,0.070006942,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Flagellated Green,28,,87.26957,2443.54796,0.028315054,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Asterionella,2,,545.5867498,1091.1735,0.01264417,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,Segmented Green,24,,41.7167,1001.2008,0.011601595,,,,,,,,,,,,,,,,,
iceoff,2007,8,8/13/07,TotalBiovolume,,,,86298.54542,,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Dinobryon internal organelles ONLY,65,100,,0,0,,,,,1,,,,,,,,,,,,
iceoff,2007,11,11/12/07,?11,1,,1545.356039,1545.356039,0.02232231,,,,,,"94.4, 39.2",,,,,,,,,,,
iceoff,2007,11,11/12/07,Cf. Karayevia,1,,,0,0,,,,,,,106.85. 39.2,,,,,,,,,,
iceoff,2007,11,11/12/07,Large Cryptomonad-esque cell husks,1,,195.2354,195.2354,0.00282013,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Microcystis,2,,3.156457729,6.312915458,9.11886E-05,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Planktolyngabia,8,,314.1592654,2513.274123,0.036303662,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Cryptomonad,6,,195.2354,1171.4124,0.01692078,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.012637196,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Dinobryon,35,,1034.087,36193.045,0.52280014,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Fragilaria,43,,311.155,13379.665,0.193266157,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Lindavia comensis,263,,44.42277385,11683.18952,0.168760963,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Flagellated Green,10,,87.26957,872.6957,0.012605887,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Segmented Green,17,,41.7167,709.1839,0.010243997,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,Peanut,1,,84.9851,84.9851,0.00122759,,,,,,,,,,,,,,,,,
iceoff,2007,11,11/12/07,TotalBiovolume,,,,69229.21827,,,,,,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Lindavia affinis,2,100,44.42277385,88.84554771,0.011983078,18.9,13,35,48,1,,,,,,,,,,,,
iceon,2008,3,3/3/08,Planktothrix,25,,15.74954,393.7385,0.053105634,18.9,13,35,48,,"39.2, 111.9",,,,,,,,,,,
iceon,2008,3,3/3/08,Limnothrix,6,,5.642771,33.856626,0.004566426,18.9,13,35,48,,,"95.5, 39.2",,,,,,,,,,
iceon,2008,3,3/3/08,Cryptomonad,15,,195.2354,2928.531,0.394986763,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Small chroococcus,4,,5,20,0.002697508,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Dinobryon,1,,1034.087,1034.087,0.139472888,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Fragilaria,2,,311.155,622.31,0.083934304,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Lindavia comensis,9,,44.42277385,399.8049647,0.053923851,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Flagellated Green,15,,87.26957,1309.04355,0.17655776,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,Segmented Green,14,,41.7167,584.0338,0.078771787,18.9,13,35,48,,,,,,,,,,,,,
iceon,2008,3,3/3/08,TotalBiovolume,,,,7414.250988,,18.9,13,35,48,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cf. Raphidocelis subcapitata,3,100,,0,0,,,,,1,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Planktothrix,56,,15.74954,881.97424,0.008679298,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Anabaena eucompacta,3,,125,375,0.003690285,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cf. Tetraedron victoriae,5,,47.2472,236.236,0.002324742,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cf. Aphanothece bacilloidea,2,,7.2,14.4,0.000141707,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Photosynthetic Euglena,4,,7392.788,29571.152,0.291002637,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Limnothrix,23,,5.642771,129.783733,0.001277171,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cryptomonad,12,,195.2354,2342.8248,0.023055179,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.068920163,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Armored Dinoflagellate,7,,874.8631698,6124.042189,0.060265235,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Cf. Cryptomonad,12,,195.2354,2342.8248,0.023055179,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Small Chroococcus,4,,5,20,0.000196815,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Dinobryon,45,,1034.087,46533.915,0.457929132,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Lindavia comensis,2,,44.42277385,88.84554771,0.000874308,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Flagellated Green,40,,87.26957,3490.7828,0.034351959,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Segmented Green,57,,41.7167,2377.8519,0.023399872,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,Peanut,1,,84.9851,84.9851,0.000836318,,,,,,,,,,,,,,,,,
iceoff,2008,5,5/13/08,TotalBiovolume,,,,101618.1581,,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,?11,1,100,1545.356039,1545.356039,0.011255078,,,,,1,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Large Cryptomonad,4,,195.2354,780.9416,0.005687724,,,,,,"110.6, 39.1",,,,,,,,,,,
iceoff,2008,7,7/1/08,Mallomonas Colony,5,,24,120,0.000873979,,,,,,,"94.3, 39.1",,,,,,,,,,
iceoff,2008,7,7/1/08,Cf. Raphidocelis subcapitata,2,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Tabellaria,1,,431.1835917,431.1835917,0.00314038,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cf. Asterocapsa,1,,3879.43376,3879.43376,0.028254543,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Limnothrix,64,,5.642771,361.137344,0.002630222,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cf. Komvophoron / Trichormus,675,,9.7808535,6602.076113,0.048083988,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cryptomonad,21,,195.2354,4099.9434,0.029860551,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.051007914,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Armored Dinoflagellate,4,,874.8631698,3499.452679,0.02548708,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cf. Cryptomonad,4,,195.2354,780.9416,0.005687724,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Long thin rod,1,,3175.905207,3175.905207,0.023130631,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Dinobryon,85,,1034.087,87897.395,0.640170936,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Fragilaria,6,,311.155,1866.93,0.013597153,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Lindavia comensis,5,,44.42277385,222.1138693,0.001617691,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Cf. Elakatothrix,11,,2.597609,28.573699,0.000208107,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Flagellated Green,39,,87.26957,3403.51323,0.024788337,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Asterionella,15,,545.5867498,8183.801247,0.059603947,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,Segmented Green,82,,41.7167,3420.7694,0.024914016,,,,,,,,,,,,,,,,,
iceoff,2008,7,7/1/08,TotalBiovolume,,,,137303.0078,,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cf. Raphidocelis subcapitata,2,100,,0,0,,,,,1,"95.35, 39.1",,,,,,,,,,,
iceoff,2008,8,8/25/08,Nitzschia,1,,51.1875,51.1875,0.000715063,,,,,,,"108.4, 39.1",,,,,,,,,,
iceoff,2008,8,8/25/08,Navicula,1,,186.6048309,186.6048309,0.002606773,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cf. Staurosirella leptostauron var dubia,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cf. Planothidium,1,,126.6690158,126.6690158,0.001769501,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Limnothrix,72,,5.642771,406.279512,0.005675515,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Microcystis,14,,3.156457729,44.19040821,0.000617317,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Planktolyngabia,41,,314.1592654,12880.52988,0.17993435,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cf. Komvophoron / Trichormus,1924,,9.7808535,18818.36213,0.2628828,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cryptomonad,24,,195.2354,4685.6496,0.065456105,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.097835837,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Long thin rod,2,,3175.905207,6351.810414,0.088731511,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Dinobryon,7,,1034.087,7238.609,0.101119629,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Fragilaria,28,,311.155,8712.34,0.12170689,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Lindavia comensis,42,,44.42277385,1865.756502,0.026063655,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Cf. Elakatothrix,187,,2.597609,485.752883,0.006785717,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Flagellated Green,25,,87.26957,2181.73925,0.030477771,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Asterionella,1,,545.5867498,545.5867498,0.007621565,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,Peanut,10,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,8,8/25/08,TotalBiovolume,,,,71584.60772,,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Actinastrum falcatus,3,100,,0,0,,,,,1,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cf. Raphidocelis subcapitata,1,,,0,0,,,,,,"111.9, 37.7","94.9, 37.7",,,,,,,,,,
iceoff,2008,11,11/12/08,?11,3,,1545.356039,4636.068117,0.060200593,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Large cryptomonad,20,,195.2354,3904.708,0.050703685,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Photosynthetic Euglena,2,,7392.788,14785.576,0.191994687,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Nitzschia,2,,51.1875,102.375,0.001329367,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cf. Golenkinia,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Filamentous Green,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Adlafia,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Stephanodiscus small,2,,154.4537325,308.907465,0.004011247,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Limnothrix,11,,5.642771,62.070481,0.000806002,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Planktolyngabia,16,,314.1592654,5026.548246,0.065271083,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cf. Komvophoron / Trichormus,57,,9.7808535,557.5086495,0.0072394,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cryptomonad,42,,195.2354,8199.8868,0.106477739,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.090942854,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.011360334,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cf. Cryptomonad,4,,195.2354,780.9416,0.010140737,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Dinobryon,10,,1034.087,10340.87,0.134278982,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Fragilaria,22,,311.155,6845.41,0.088889493,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Lindavia comensis,38,,44.42277385,1688.065406,0.021919984,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Cf. Elakatothrix,1,,2.597609,2.597609,3.37307E-05,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Flagellated Green,47,,87.26957,4101.66979,0.053261287,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Asterionella,9,,545.5867498,4910.280748,0.063761318,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,Segmented Green,69,,41.7167,2878.4523,0.037377478,,,,,,,,,,,,,,,,,
iceoff,2008,11,11/12/08,TotalBiovolume,,,,77010.33942,,,,,,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Actinastrum falcatus,39,100,,0,0,,,,,1,"94.55, 37.6",,,,,,,,,,,
iceon,2009,2,2/24/09,Dinobryon small,22,,1030.087,22661.914,0.401897834,3.6,55,9,46,,,"112.4, 37.6",,,,,,,,,,
iceon,2009,2,2/24/09,Large cryptomonad,4,,195.2354,780.9416,0.013849613,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Cf. Golenkinia,1,,,0,0,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Limnothrix,50,,5.642771,282.13855,0.005003588,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Microcystis,4,,3.156457729,12.62583092,0.000223913,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Cf. Komvophoron / Trichormus,359,,9.7808535,3511.326407,0.062271637,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Cryptomonad,13,,195.2354,2538.0602,0.045011242,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Dinobryon,9,,1034.087,9306.783,0.165051192,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Fragilaria,22,,311.155,6845.41,0.12139996,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Lindavia comensis,11,,44.42277385,488.6505124,0.008665975,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Flagellated Green,17,,87.26957,1483.58269,0.026310605,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Asterionella,15,,545.5867498,8183.801247,0.145135667,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,Segmented Green,7,,41.7167,292.0169,0.005178775,3.6,55,9,46,,,,,,,,,,,,,
iceon,2009,2,2/24/09,TotalBiovolume,,,,56387.25094,,3.6,55,9,46,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Large Cryptomonad,2,100,195.2354,390.4708,0.001204383,,,,,1,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Nitzschia,1,,51.1875,51.1875,0.000157885,,,,,,"95.6, 37.5",,,,,,,,,,,
iceoff,2009,4,4/29/09,Cf. Tetraedron victoriae,2,,47.2472,94.4944,0.000291462,,,,,,,"111.8, 37.5",,,,,,,,,,
iceoff,2009,4,4/29/09,Tabellaria,1,,431.1835917,431.1835917,0.001329959,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Planktothrix,195,,15.74954,3071.1603,0.009472805,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Cf. Komvophoron / Trichormus,60,,9.7808535,586.85121,0.001810106,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Cryptomonad,5,,195.2354,976.177,0.003010958,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.043203975,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Armored Dinoflagellate,1,,874.8631698,874.8631698,0.002698462,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Long thin rod,3,,3175.905207,9527.715621,0.029387652,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Dinobryon,250,,1034.087,258521.75,0.797394404,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Fragilaria,104,,311.155,32360.12,0.099812796,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Lindavia comensis,4,,44.42277385,177.6910954,0.000548077,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Flagellated Green,24,,87.26957,2094.46968,0.006460263,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,Segmented Green,25,,41.7167,1042.9175,0.003216815,,,,,,,,,,,,,,,,,
iceoff,2009,4,4/29/09,TotalBiovolume,,,,324208.1319,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
