"","year","month","sampledate","genus","cellcount","lakeid","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","chlor","phaeo","group","Characteristic","Latitude","Longitude","Area_ha","Mean Depth (m)","Maximum Depth (m)","EpiMin","EpiMax","MetaMin","MetaMax","HypoMin","HypoMax"
"553",NA,NA,2001-04-28,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"554",NA,NA,2001-04-19,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"555",NA,NA,2001-04-20,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"556",NA,NA,2001-05-02,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"557",NA,NA,2001-05-01,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"558",NA,NA,2001-04-19,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"559",NA,NA,2001-04-23,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"560",NA,NA,2001-05-14,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"561",NA,NA,2001-04-29,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"562",NA,NA,2001-04-09,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"563",NA,NA,2001-04-16,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"564",NA,NA,2001-04-04,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"565",NA,NA,2001-04-21,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"566",NA,NA,2001-04-18,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"567",NA,NA,2001-04-26,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"568",NA,NA,2001-04-23,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"569",NA,NA,2001-04-16,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"570",NA,NA,2001-04-15,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"571",NA,NA,2001-04-20,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"572",NA,NA,2001-05-02,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"573",NA,NA,2001-04-18,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"574",NA,NA,2001-03-30,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"575",NA,NA,2001-04-28,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"576",NA,NA,2001-03-21,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"577",NA,NA,2001-05-10,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"578",NA,NA,2001-05-09,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"579",NA,NA,2001-04-15,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"580",NA,NA,2001-04-20,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"581",NA,NA,2001-04-08,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"582",NA,NA,2001-05-05,NA,NA,"BM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Big Muskellunge Lake",46.021,-89.612,363.4,7.5,21.3,0,2,4,12,15,22
"583",NA,NA,NA,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"584",NA,NA,2001-04-29,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"585",NA,NA,2001-04-27,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"586",NA,NA,2001-04-11,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"587",NA,NA,2001-04-23,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"588",NA,NA,2001-04-12,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"589",NA,NA,2001-04-10,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"590",NA,NA,NA,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"591",NA,NA,2001-04-22,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"592",NA,NA,2001-04-14,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"593",NA,NA,2001-04-13,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"594",NA,NA,2001-04-26,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"595",NA,NA,2001-04-27,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"596",NA,NA,2001-04-17,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"597",NA,NA,2001-04-15,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"598",NA,NA,2001-05-07,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"599",NA,NA,2001-04-26,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"600",NA,NA,2001-04-07,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"601",NA,NA,2001-04-10,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"602",NA,NA,2001-03-26,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"603",NA,NA,2001-04-19,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"604",NA,NA,2001-04-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"605",NA,NA,2001-04-15,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"606",NA,NA,2001-04-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"607",NA,NA,2001-04-12,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"608",NA,NA,2001-04-12,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"609",NA,NA,2001-04-10,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"610",NA,NA,2001-04-25,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"611",NA,NA,2001-04-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"612",NA,NA,2001-03-27,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"613",NA,NA,2001-04-24,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"614",NA,NA,2001-03-21,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"615",NA,NA,2001-05-07,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"616",NA,NA,2001-05-06,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"617",NA,NA,2001-04-11,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"618",NA,NA,2001-04-16,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"619",NA,NA,2001-04-08,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"620",NA,NA,2001-05-04,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"621",NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"622",NA,NA,2001-05-02,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"623",NA,NA,2001-04-29,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"624",NA,NA,2001-04-21,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"625",NA,NA,2001-04-23,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"626",NA,NA,2001-04-13,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"627",NA,NA,2001-04-09,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"628",NA,NA,2001-04-16,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"629",NA,NA,2001-04-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"630",NA,NA,2001-04-14,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"631",NA,NA,2001-04-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"632",NA,NA,2001-05-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"633",NA,NA,2001-05-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"634",NA,NA,2001-04-19,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"635",NA,NA,2001-04-15,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"636",NA,NA,2001-05-12,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"637",NA,NA,2001-04-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"638",NA,NA,2001-04-08,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"639",NA,NA,2001-04-15,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"640",NA,NA,2001-04-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"641",NA,NA,2001-04-21,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"642",NA,NA,2001-04-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"643",NA,NA,2001-04-24,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"644",NA,NA,2001-04-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"645",NA,NA,2001-04-14,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"646",NA,NA,2001-04-13,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"647",NA,NA,2001-04-10,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"648",NA,NA,2001-05-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"649",NA,NA,2001-04-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"650",NA,NA,2001-03-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"651",NA,NA,2001-04-28,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"652",NA,NA,2001-03-21,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"653",NA,NA,2001-05-08,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"654",NA,NA,2001-05-07,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"655",NA,NA,2001-04-14,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"656",NA,NA,2001-04-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"657",NA,NA,2001-04-08,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"658",NA,NA,2001-05-07,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"659",NA,NA,NA,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"660",NA,NA,2001-05-04,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceoff","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
