
"lakeid","year4","sampledate","depth","chlor","phaeo"
"SP",2003,"2003-07-07",15.00,12.1,4.1
"SP",2003,"2003-07-07",18.00,4.8,7.3
"SP",2003,"2003-07-21",0.00,2.2,-0.3
"SP",2003,"2003-07-21",3.00,1.5,0.6
"SP",2003,"2003-07-21",5.00,1.7,0.7
"SP",2003,"2003-07-21",5.00,0.2,3.0
"SP",2003,"2003-07-21",8.00,3.3,0.8
"SP",2003,"2003-07-21",10.00,3.9,0.6
"SP",2003,"2003-07-21",12.00,5.3,5.0
"SP",2003,"2003-07-21",15.00,7.3,3.9
"SP",2003,"2003-07-21",18.00,5.4,13.3
"SP",2003,"2003-08-04",0.00,3.3,-1.5
"SP",2003,"2003-08-04",3.00,1.0,0.7
"SP",2003,"2003-08-04",5.00,0.5,2.1
"SP",2003,"2003-08-04",8.00,1.6,1.8
"SP",2003,"2003-08-04",10.00,6.7,-0.8
"SP",2003,"2003-08-04",12.00,14.9,0.1
"SP",2003,"2003-08-04",12.00,13.8,2.1
"SP",2003,"2003-08-04",15.00,31.1,-14.2
"SP",2003,"2003-08-04",18.00,17.3,1.7
"SP",2003,"2003-08-20",0.00,1.1,-0.3
"SP",2003,"2003-08-20",3.00,1.1,0.0
"SP",2003,"2003-08-20",5.00,1.2,-0.1
"SP",2003,"2003-08-20",8.00,2.4,-0.4
"SP",2003,"2003-08-20",10.00,4.5,0.5
"SP",2003,"2003-08-20",12.00,6.5,0.7
"SP",2003,"2003-08-20",15.00,20.9,4.0
"SP",2003,"2003-08-20",18.00,9.4,9.7
"SP",2003,"2003-08-20",18.00,14.4,5.2
"SP",2003,"2003-09-03",0.00,1.2,0.2
"SP",2003,"2003-09-03",3.00,0.9,0.6
"SP",2003,"2003-09-03",3.00,0.8,0.9
"SP",2003,"2003-09-03",5.00,1.1,0.4
"SP",2003,"2003-09-03",8.00,1.9,1.1
"SP",2003,"2003-09-03",10.00,2.7,1.6
"SP",2003,"2003-09-03",12.00,6.8,3.7
"SP",2003,"2003-09-03",15.00,12.5,7.6
"SP",2003,"2003-09-03",18.00,11.1,22.6
"SP",2003,"2003-09-16",0.00,1.4,0.1
"SP",2003,"2003-09-16",3.00,1.5,0.1
"SP",2003,"2003-09-16",5.00,1.3,0.4
"SP",2003,"2003-09-16",8.00,1.8,0.0
"SP",2003,"2003-09-16",10.00,4.6,0.5
"SP",2003,"2003-09-16",12.00,7.7,1.5
"SP",2003,"2003-09-16",15.00,13.2,7.7
"SP",2003,"2003-09-16",18.00,12.4,20.2
"SP",2003,"2003-09-16",18.00,10.1,21.4
"SP",2003,"2003-10-01",0.00,1.9,0.2
"SP",2003,"2003-10-01",3.00,1.6,0.3
"SP",2003,"2003-10-01",5.00,1.6,0.4
"SP",2003,"2003-10-01",8.00,2.1,-0.1
"SP",2003,"2003-10-01",10.00,2.4,-0.2
"SP",2003,"2003-10-01",10.00,2.0,-0.1
"SP",2003,"2003-10-01",12.00,14.2,3.7
"SP",2003,"2003-10-01",15.00,12.8,11.6
"SP",2003,"2003-10-01",18.00,15.8,17.5
"SP",2003,"2003-10-14",0.00,1.5,0.0
"SP",2003,"2003-10-14",3.00,1.4,0.1
"SP",2003,"2003-10-14",5.00,1.7,-0.2
"SP",2003,"2003-10-14",8.00,1.4,0.3
"SP",2003,"2003-10-14",10.00,2.1,0.5
"SP",2003,"2003-10-14",12.00,7.9,-4.3
"SP",2003,"2003-10-14",15.00,14.7,12.7
"SP",2003,"2003-10-14",18.00,14.2,24.2
"SP",2003,"2003-10-14",18.00,8.5,32.0
"SP",2003,"2003-10-28",0.00,2.9,-0.3
"SP",2003,"2003-10-28",3.00,2.3,0.4
"SP",2003,"2003-10-28",5.00,2.5,0.4
"SP",2003,"2003-10-28",8.00,2.5,0.0
"SP",2003,"2003-10-28",10.00,2.4,0.4
"SP",2003,"2003-10-28",10.00,2.4,0.3
"SP",2003,"2003-10-28",12.00,2.4,0.6
"SP",2003,"2003-10-28",15.00,9.4,20.7
"SP",2003,"2003-10-28",18.00,9.0,24.6
"SP",2003,"2003-11-13",0.00,2.3,1.8
"SP",2003,"2003-11-13",3.00,3.3,0.2
"SP",2003,"2003-11-13",5.00,3.4,0.3
"SP",2003,"2003-11-13",8.00,3.0,0.5
"SP",2003,"2003-11-13",10.00,3.0,0.7
"SP",2003,"2003-11-13",10.00,3.2,0.2
"SP",2003,"2003-11-13",12.00,3.2,0.6
"SP",2003,"2003-11-13",15.00,3.0,0.7
"SP",2003,"2003-11-13",18.00,2.9,0.8
"SP",2004,"2004-01-12",0.00,11.4,-0.1
"SP",2004,"2004-01-12",0.00,11.4,1.3
"SP",2004,"2004-01-12",3.00,3.2,1.1
"SP",2004,"2004-01-12",5.00,2.7,1.0
"SP",2004,"2004-01-12",8.00,1.6,1.0
"SP",2004,"2004-01-12",10.00,1.2,0.9
"SP",2004,"2004-01-12",12.00,1.4,0.8
"SP",2004,"2004-01-12",15.00,0.3,1.2
"SP",2004,"2004-01-12",18.00,0.9,4.3
"SP",2004,"2004-02-18",3.00,1.0,0.6
"SP",2004,"2004-02-18",5.00,1.1,0.6
"SP",2004,"2004-02-18",8.00,1.4,0.2
"SP",2004,"2004-02-18",10.00,1.5,0.4
"SP",2004,"2004-02-18",10.00,1.5,0.4
"SP",2004,"2004-02-18",12.00,2.6,-0.1
"SP",2004,"2004-02-18",15.00,1.3,0.5
"SP",2004,"2004-02-18",18.00,2.7,6.1
"SP",2004,"2004-04-07",0.00,1.9,-0.4
"SP",2004,"2004-04-07",3.00,1.5,0.5
"SP",2004,"2004-04-07",5.00,0.7,0.5
"SP",2004,"2004-04-07",8.00,0.3,0.5
"SP",2004,"2004-04-07",10.00,0.1,0.4
"SP",2004,"2004-04-07",10.00,0.2,0.6
"SP",2004,"2004-04-07",12.00,0.1,0.5
"SP",2004,"2004-04-07",15.00,0.1,0.5
"SP",2004,"2004-04-07",18.00,0.8,4.0
"SP",2004,"2004-04-30",0.00,4.0,0.3
"SP",2004,"2004-04-30",3.00,8.9,-0.3
"SP",2004,"2004-04-30",5.00,9.5,-1.5
"SP",2004,"2004-04-30",8.00,6.2,0.2
"SP",2004,"2004-04-30",10.00,5.9,0.3
"SP",2004,"2004-04-30",10.00,6.9,-0.8
"SP",2004,"2004-04-30",12.00,5.4,0.6
"SP",2004,"2004-04-30",15.00,4.7,0.8
"SP",2004,"2004-04-30",17.00,4.9,0.7
"SP",2004,"2004-05-10",0.00,4.9,1.3
"SP",2004,"2004-05-10",3.00,4.6,4.7
"SP",2004,"2004-05-10",3.00,6.3,4.2
"SP",2004,"2004-05-10",5.00,8.0,3.2
"SP",2004,"2004-05-10",8.00,6.2,2.9
"SP",2004,"2004-05-10",10.00,3.9,5.0
"SP",2004,"2004-05-10",12.00,4.0,2.0
"SP",2004,"2004-05-10",15.00,2.3,4.4
"SP",2004,"2004-05-10",18.00,4.6,1.6
"SP",2004,"2004-05-24",0.00,2.0,0.9
"SP",2004,"2004-05-24",3.00,2.8,0.8
"SP",2004,"2004-05-24",5.00,2.8,0.5
"SP",2004,"2004-05-24",8.00,5.5,2.8
"SP",2004,"2004-05-24",8.00,6.9,0.7
"SP",2004,"2004-05-24",10.00,8.4,3.5
"SP",2004,"2004-05-24",12.00,5.3,1.4
"SP",2004,"2004-05-24",15.00,3.8,0.7
"SP",2004,"2004-05-24",18.00,3.9,3.1
"SP",2004,"2004-06-07",0.00,1.2,0.4
"SP",2004,"2004-06-07",3.00,1.0,0.7
"SP",2004,"2004-06-07",5.00,2.7,2.2
"SP",2004,"2004-06-07",8.00,2.9,2.5
"SP",2004,"2004-06-07",10.00,2.3,1.8
"SP",2004,"2004-06-07",12.00,5.8,3.2
"SP",2004,"2004-06-07",15.00,0.4,0.3
"SP",2004,"2004-06-07",15.00,2.1,3.2
"SP",2004,"2004-06-07",18.00,5.9,0.8
"SP",2004,"2004-06-22",0.00,1.1,0.6
"SP",2004,"2004-06-22",3.00,1.9,-0.5
"SP",2004,"2004-06-22",5.00,1.4,0.3
"SP",2004,"2004-06-22",8.00,2.8,0.4
"SP",2004,"2004-06-22",10.00,3.1,3.1
"SP",2004,"2004-06-22",12.00,4.8,6.2
"SP",2004,"2004-06-22",15.00,3.6,3.4
"SP",2004,"2004-06-22",15.00,5.4,0.8
"SP",2004,"2004-06-22",18.00,2.2,3.3
"SP",2004,"2004-07-06",0.00,1.0,0.7
"SP",2004,"2004-07-06",3.00,1.4,0.5
"SP",2004,"2004-07-06",5.00,1.3,0.7
"SP",2004,"2004-07-06",8.00,1.5,1.5
"SP",2004,"2004-07-06",10.00,4.0,-0.4
"SP",2004,"2004-07-06",12.00,3.3,3.4
"SP",2004,"2004-07-06",15.00,3.8,0.9
"SP",2004,"2004-07-06",15.00,4.2,1.8
"SP",2004,"2004-07-06",18.00,1.8,4.1
"SP",2004,"2004-07-21",0.00,1.0,0.1
"SP",2004,"2004-07-21",3.00,0.8,0.6
"SP",2004,"2004-07-21",5.00,-0.3,2.3
"SP",2004,"2004-07-21",8.00,2.7,-0.2
"SP",2004,"2004-07-21",10.00,2.2,0.6
"SP",2004,"2004-07-21",12.00,3.5,1.1
"SP",2004,"2004-07-21",15.00,3.0,1.9
"SP",2004,"2004-07-21",18.00,4.4,4.7
"SP",2004,"2004-07-21",18.00,3.6,4.7
"SP",2004,"2004-08-02",0.00,0.5,0.9
"SP",2004,"2004-08-02",3.00,0.6,1.0
"SP",2004,"2004-08-02",5.00,1.0,0.6
"SP",2004,"2004-08-02",8.00,1.5,2.4
"SP",2004,"2004-08-02",10.00,3.2,0.2
"SP",2004,"2004-08-02",12.00,3.0,1.6
"SP",2004,"2004-08-02",15.00,4.1,-0.1
"SP",2004,"2004-08-02",15.00,2.6,1.5
"SP",2004,"2004-08-02",18.00,3.4,2.6
"SP",2004,"2004-08-16",0.00,1.1,1.0
"SP",2004,"2004-08-16",0.00,0.7,1.7
"SP",2004,"2004-08-16",3.00,0.7,0.7
"SP",2004,"2004-08-16",5.00,0.8,1.2
"SP",2004,"2004-08-16",8.00,1.5,1.8
"SP",2004,"2004-08-16",10.00,2.8,1.3
"SP",2004,"2004-08-16",12.00,4.4,0.0
"SP",2004,"2004-08-16",15.00,1.6,5.6
"SP",2004,"2004-08-16",18.00,6.1,28.5
"SP",2004,"2004-08-30",0.00,0.3,2.4
"SP",2004,"2004-08-30",3.00,0.1,3.1
"SP",2004,"2004-08-30",5.00,2.2,-0.2
"SP",2004,"2004-08-30",8.00,1.7,1.1
"SP",2004,"2004-08-30",10.00,2.9,1.4
"SP",2004,"2004-08-30",12.00,3.7,2.0
"SP",2004,"2004-08-30",12.00,3.7,2.2
"SP",2004,"2004-08-30",15.00,5.7,4.3
"SP",2004,"2004-08-30",18.00,8.3,19.5
"SP",2004,"2004-09-13",0.00,1.4,0.3
"SP",2004,"2004-09-13",3.00,1.6,0.2
"SP",2004,"2004-09-13",5.00,1.3,0.7
"SP",2004,"2004-09-13",8.00,2.1,0.7
"SP",2004,"2004-09-13",10.00,4.5,0.0
"SP",2004,"2004-09-13",10.00,4.4,0.9
"SP",2004,"2004-09-13",12.00,4.7,0.5
"SP",2004,"2004-09-13",15.00,8.9,3.5
"SP",2004,"2004-09-13",17.00,13.8,24.1
"SP",2004,"2004-09-29",0.00,1.7,0.2
"SP",2004,"2004-09-29",3.00,1.9,-0.1
"SP",2004,"2004-09-29",5.00,2.0,0.0
"SP",2004,"2004-09-29",8.00,2.0,-0.1
"SP",2004,"2004-09-29",8.00,1.8,0.3
"SP",2004,"2004-09-29",10.00,4.1,-1.4
"SP",2004,"2004-09-29",12.00,6.8,-1.3
"SP",2004,"2004-09-29",15.00,11.5,-0.2
"SP",2004,"2004-09-29",17.00,17.1,19.8
"SP",2004,"2004-10-11",0.00,1.7,0.3
"SP",2004,"2004-10-11",3.00,3.1,-1.6
"SP",2004,"2004-10-11",5.00,2.5,-0.6
"SP",2004,"2004-10-11",8.00,3.2,-1.8
"SP",2004,"2004-10-11",10.00,2.4,-0.5
"SP",2004,"2004-10-11",12.00,6.4,-0.8
"SP",2004,"2004-10-11",15.00,10.7,0.6
"SP",2004,"2004-10-11",17.00,18.3,16.6
"SP",2004,"2004-10-11",17.00,20.0,16.4
"SP",2004,"2004-10-25",0.00,4.1,-1.4
"SP",2004,"2004-10-25",3.00,4.1,-1.1
"SP",2004,"2004-10-25",5.00,3.2,0.1
"SP",2004,"2004-10-25",8.00,3.7,-0.8
"SP",2004,"2004-10-25",10.00,4.0,-1.2
"SP",2004,"2004-10-25",12.00,3.8,-1.0
"SP",2004,"2004-10-25",12.00,3.9,-0.6
"SP",2004,"2004-10-25",15.00,10.6,0.9
"SP",2004,"2004-10-25",17.00,20.5,14.9
"SP",2004,"2004-11-10",0.00,4.3,1.2
"SP",2004,"2004-11-10",0.00,4.8,0.4
"SP",2004,"2004-11-10",3.00,4.1,1.6
"SP",2004,"2004-11-10",5.00,4.0,1.4
"SP",2004,"2004-11-10",8.00,4.0,1.4
"SP",2004,"2004-11-10",10.00,4.1,1.2
"SP",2004,"2004-11-10",12.00,4.7,0.3
"SP",2004,"2004-11-10",15.00,3.9,1.5
"SP",2004,"2004-11-10",17.00,4.2,1.3
"SP",2005,"2005-01-19",0.00,15.6,-8.5
"SP",2005,"2005-01-19",3.00,5.6,0.0
"SP",2005,"2005-01-19",5.00,4.4,0.5
"SP",2005,"2005-01-19",8.00,3.8,0.0
"SP",2005,"2005-01-19",10.00,2.6,0.6
"SP",2005,"2005-01-19",12.00,1.6,1.0
"SP",2005,"2005-01-19",15.00,1.6,0.8
"SP",2005,"2005-01-19",18.00,4.6,4.0
"SP",2005,"2005-01-19",18.00,4.1,5.5
"SP",2005,"2005-02-25",0.00,5.1,-0.3
"SP",2005,"2005-02-25",3.00,6.8,1.1
"SP",2005,"2005-02-25",5.00,7.1,-2.3
"SP",2005,"2005-02-25",8.00,4.9,0.9
"SP",2005,"2005-02-25",10.00,1.6,0.3
"SP",2005,"2005-02-25",10.00,1.6,0.4
"SP",2005,"2005-02-25",12.00,0.9,1.2
"SP",2005,"2005-02-25",15.00,0.9,1.1
"SP",2005,"2005-02-25",18.00,-0.5,7.7
"SP",2005,"2005-04-06",0.00,0.5,0.0
"SP",2005,"2005-04-06",3.00,5.0,0.0
"SP",2005,"2005-04-06",5.00,4.8,0.4
"SP",2005,"2005-04-06",8.00,4.1,0.7
"SP",2005,"2005-04-06",10.00,5.1,0.1
"SP",2005,"2005-04-06",12.00,4.8,0.5
"SP",2005,"2005-04-06",15.00,3.4,0.9
"SP",2005,"2005-04-06",18.00,2.3,4.6
"SP",2005,"2005-04-06",18.00,3.5,3.5
"SP",2005,"2005-04-20",0.00,4.7,1.1
"SP",2005,"2005-04-20",0.00,6.4,-1.6
"SP",2005,"2005-04-20",3.00,8.5,-4.0
"SP",2005,"2005-04-20",5.00,6.9,-2.9
"SP",2005,"2005-04-20",8.00,7.5,-1.5
"SP",2005,"2005-04-20",10.00,8.2,-0.5
"SP",2005,"2005-04-20",12.00,7.9,0.3
"SP",2005,"2005-04-20",15.00,7.4,-0.9
"SP",2005,"2005-04-20",18.00,5.5,1.7
"SP",2005,"2005-05-02",0.00,8.5,-0.3
"SP",2005,"2005-05-02",3.00,8.6,-0.6
"SP",2005,"2005-05-02",5.00,8.8,-0.6
"SP",2005,"2005-05-02",8.00,7.7,0.9
"SP",2005,"2005-05-02",8.00,9.0,-0.3
"SP",2005,"2005-05-02",10.00,9.8,-1.3
"SP",2005,"2005-05-02",12.00,10.9,-2.4
"SP",2005,"2005-05-02",15.00,7.3,-0.5
"SP",2005,"2005-05-02",18.00,12.3,0.6
"SP",2005,"2005-05-19",0.00,3.0,0.7
"SP",2005,"2005-05-19",3.00,3.3,0.3
"SP",2005,"2005-05-19",5.00,3.2,0.6
"SP",2005,"2005-05-19",8.00,6.2,1.8
"SP",2005,"2005-05-19",10.00,8.8,6.1
"SP",2005,"2005-05-19",10.00,16.8,-7.0
"SP",2005,"2005-05-19",13.00,8.9,1.7
"SP",2005,"2005-05-19",15.00,4.7,2.6
"SP",2005,"2005-05-19",17.50,5.2,0.9
"SP",2005,"2005-06-01",0.00,0.3,0.4
"SP",2005,"2005-06-01",3.00,0.2,0.3
"SP",2005,"2005-06-01",3.00,0.9,-0.2
"SP",2005,"2005-06-01",5.00,0.2,0.4
"SP",2005,"2005-06-01",8.00,1.0,0.4
"SP",2005,"2005-06-01",10.00,1.2,0.2
"SP",2005,"2005-06-01",12.00,1.8,0.9
"SP",2005,"2005-06-01",15.00,2.5,0.0
"SP",2005,"2005-06-01",17.50,8.5,-1.0
"SP",2005,"2005-06-13",0.00,0.7,0.2
"SP",2005,"2005-06-13",3.00,0.9,0.2
"SP",2005,"2005-06-13",3.00,1.1,0.0
"SP",2005,"2005-06-13",5.00,1.1,0.4
"SP",2005,"2005-06-13",8.00,1.9,0.2
"SP",2005,"2005-06-13",10.00,1.9,1.4
"SP",2005,"2005-06-13",12.00,4.6,0.9
"SP",2005,"2005-06-13",15.00,13.0,1.8
"SP",2005,"2005-06-13",17.00,12.5,1.7
"SP",2005,"2005-06-27",0.00,0.7,0.2
"SP",2005,"2005-06-27",3.00,0.9,0.0
"SP",2005,"2005-06-27",5.00,1.8,0.2
"SP",2005,"2005-06-27",8.00,1.8,0.2
"SP",2005,"2005-06-27",10.00,1.8,0.3
"SP",2005,"2005-06-27",12.00,2.7,0.3
"SP",2005,"2005-06-27",15.00,5.3,0.9
"SP",2005,"2005-06-27",15.00,6.6,0.8
"SP",2005,"2005-06-27",17.00,13.5,5.5
"SP",2005,"2005-07-12",0.00,0.4,0.2
"SP",2005,"2005-07-12",3.00,0.7,0.0
"SP",2005,"2005-07-12",5.00,0.7,0.1
"SP",2005,"2005-07-12",8.00,1.3,0.3
"SP",2005,"2005-07-12",10.00,1.4,0.2
"SP",2005,"2005-07-12",12.00,1.7,0.4
"SP",2005,"2005-07-12",15.00,7.0,0.6
"SP",2005,"2005-07-12",15.00,6.4,2.5
"SP",2005,"2005-07-12",17.00,14.5,3.3
"SP",2005,"2005-07-25",0.00,1.0,0.3
"SP",2005,"2005-07-25",3.00,0.9,0.2
"SP",2005,"2005-07-25",5.00,0.8,0.0
"SP",2005,"2005-07-25",8.00,1.7,0.1
"SP",2005,"2005-07-25",10.00,1.6,0.5
"SP",2005,"2005-07-25",12.00,3.0,0.5
"SP",2005,"2005-07-25",15.00,6.0,1.9
"SP",2005,"2005-07-25",15.00,5.8,2.7
"SP",2005,"2005-07-25",17.00,16.4,6.4
"SP",2005,"2005-08-09",0.00,1.0,0.2
"SP",2005,"2005-08-09",3.00,1.1,0.0
"SP",2005,"2005-08-09",5.00,1.1,0.1
"SP",2005,"2005-08-09",8.00,1.3,0.6
"SP",2005,"2005-08-09",10.00,1.8,0.6
"SP",2005,"2005-08-09",12.00,3.6,1.0
"SP",2005,"2005-08-09",15.00,21.1,-2.2
"SP",2005,"2005-08-09",17.00,1.3,0.2
"SP",2005,"2005-08-09",17.00,1.4,-0.1
"SP",2005,"2005-08-22",0.00,1.3,-0.2
"SP",2005,"2005-08-22",3.00,1.1,0.6
"SP",2005,"2005-08-22",5.00,1.1,0.3
"SP",2005,"2005-08-22",8.00,0.1,1.3
"SP",2005,"2005-08-22",10.00,2.2,0.5
"SP",2005,"2005-08-22",12.00,4.2,0.2
"SP",2005,"2005-08-22",15.00,8.9,1.8
"SP",2005,"2005-08-22",15.00,7.3,2.3
"SP",2005,"2005-08-22",17.00,16.2,18.5
"SP",2005,"2005-09-08",0.00,0.8,1.0
"SP",2005,"2005-09-08",3.00,1.5,0.0
"SP",2005,"2005-09-08",5.00,1.0,0.7
"SP",2005,"2005-09-08",8.00,1.3,0.4
"SP",2005,"2005-09-08",10.00,2.1,1.7
"SP",2005,"2005-09-08",12.00,4.8,1.5
"SP",2005,"2005-09-08",15.00,12.1,12.7
"SP",2005,"2005-09-08",17.00,16.1,32.6
"SP",2005,"2005-09-08",17.00,5.0,50.4
"SP",2005,"2005-09-19",0.00,0.9,0.5
"SP",2005,"2005-09-19",3.00,1.2,0.0
"SP",2005,"2005-09-19",5.00,0.9,0.4
"SP",2005,"2005-09-19",8.00,1.2,0.2
"SP",2005,"2005-09-19",8.00,1.1,0.6
"SP",2005,"2005-09-19",10.00,1.8,1.0
"SP",2005,"2005-09-19",12.00,5.5,0.0
"SP",2005,"2005-09-19",15.00,-0.1,23.1
"SP",2005,"2005-09-19",17.00,15.3,25.6
"SP",2005,"2005-10-03",0.00,1.0,0.3
"SP",2005,"2005-10-03",3.00,3.6,-2.1
"SP",2005,"2005-10-03",5.00,0.9,1.2
"SP",2005,"2005-10-03",8.00,1.3,0.7
"SP",2005,"2005-10-03",10.00,1.8,0.5
"SP",2005,"2005-10-03",12.00,7.0,-0.8
"SP",2005,"2005-10-03",12.00,5.7,1.9
"SP",2005,"2005-10-03",15.00,20.5,-5.2
"SP",2005,"2005-10-03",17.00,9.5,17.3
"SP",2005,"2005-10-17",0.00,1.4,0.6
"SP",2005,"2005-10-17",3.00,1.8,0.4
"SP",2005,"2005-10-17",5.00,1.8,0.2
"SP",2005,"2005-10-17",8.00,2.0,0.2
"SP",2005,"2005-10-17",10.00,2.0,0.5
"SP",2005,"2005-10-17",12.00,5.8,0.0
"SP",2005,"2005-10-17",15.00,17.1,4.9
"SP",2005,"2005-10-17",17.00,6.5,11.4
"SP",2005,"2005-10-17",17.00,6.9,10.9
"SP",2005,"2005-11-15",0.00,5.2,-0.1
"SP",2005,"2005-11-15",0.00,4.9,-0.6
"SP",2005,"2005-11-15",3.00,3.8,0.8
"SP",2005,"2005-11-15",5.00,4.4,0.3
"SP",2005,"2005-11-15",8.00,4.4,0.4
"SP",2005,"2005-11-15",10.00,5.2,-1.1
"SP",2005,"2005-11-15",12.00,4.7,-0.9
"SP",2005,"2005-11-15",15.00,3.8,0.5
"SP",2005,"2005-11-15",17.00,4.4,-0.3
"SP",2006,"2006-01-17",0.00,4.6,-1.6
"SP",2006,"2006-01-17",3.00,11.8,-1.6
"SP",2006,"2006-01-17",5.00,1.4,-0.2
"SP",2006,"2006-01-17",8.00,1.6,0.1
"SP",2006,"2006-01-17",10.00,1.5,0.2
"SP",2006,"2006-01-17",10.00,1.2,0.1
"SP",2006,"2006-01-17",12.00,1.8,-0.1
"SP",2006,"2006-01-17",15.00,0.4,0.2
"SP",2006,"2006-01-17",18.00,0.2,0.6
"SP",2006,"2006-02-13",0.00,3.7,-0.6
"SP",2006,"2006-02-13",0.00,3.0,0.1
"SP",2006,"2006-02-13",3.00,3.2,-0.1
"SP",2006,"2006-02-13",5.00,1.5,0.1
"SP",2006,"2006-02-13",8.00,1.0,-0.3
"SP",2006,"2006-02-13",10.00,0.8,-0.1
"SP",2006,"2006-02-13",12.00,0.4,0.2
"SP",2006,"2006-02-13",15.00,0.2,0.4
"SP",2006,"2006-02-13",18.00,-1.5,5.6
"SP",2006,"2006-03-31",0.00,0.7,-0.1
"SP",2006,"2006-03-31",0.00,0.6,-0.1
"SP",2006,"2006-03-31",3.00,3.3,-0.1
"SP",2006,"2006-03-31",5.00,6.5,-2.7
"SP",2006,"2006-03-31",8.00,1.2,0.1
"SP",2006,"2006-03-31",10.00,1.3,0.0
"SP",2006,"2006-03-31",12.00,0.7,0.1
"SP",2006,"2006-03-31",15.00,0.3,0.6
"SP",2006,"2006-03-31",18.00,13.6,11.7
"SP",2006,"2006-04-20",3.00,8.6,-3.4
"SP",2006,"2006-04-20",5.00,7.7,-1.1
"SP",2006,"2006-04-20",8.00,9.2,-4.4
"SP",2006,"2006-04-20",10.00,7.5,-2.1
"SP",2006,"2006-04-20",10.00,8.3,-2.4
"SP",2006,"2006-04-20",12.00,6.6,-2.1
"SP",2006,"2006-04-20",15.00,6.0,-1.7
"SP",2006,"2006-04-20",17.00,5.1,-1.5
"SP",2006,"2006-05-02",0.00,4.3,-0.2
"SP",2006,"2006-05-02",3.00,8.7,-0.7
"SP",2006,"2006-05-02",5.00,10.7,-1.6
"SP",2006,"2006-05-02",8.00,12.3,-3.0
"SP",2006,"2006-05-02",10.00,9.5,-1.2
"SP",2006,"2006-05-02",12.00,9.3,-4.2
"SP",2006,"2006-05-02",15.00,6.4,-1.6
"SP",2006,"2006-05-02",15.00,4.8,0.8
"SP",2006,"2006-05-02",18.00,6.1,-1.7
"SP",2006,"2006-05-18",0.00,4.0,0.0
"SP",2006,"2006-05-18",0.00,3.1,1.0
"SP",2006,"2006-05-18",3.00,3.5,0.7
"SP",2006,"2006-05-18",5.00,3.7,0.7
"SP",2006,"2006-05-18",8.00,11.2,-5.2
"SP",2006,"2006-05-18",10.00,6.7,-0.6
"SP",2006,"2006-05-18",12.00,14.6,3.8
"SP",2006,"2006-05-18",15.00,9.0,-0.8
"SP",2006,"2006-05-18",18.00,8.4,-0.2
"SP",2006,"2006-05-31",0.00,1.6,-0.9
"SP",2006,"2006-05-31",3.00,2.1,-0.9
"SP",2006,"2006-05-31",5.00,1.7,1.9
"SP",2006,"2006-05-31",8.00,5.5,-2.1
"SP",2006,"2006-05-31",8.00,6.4,-3.2
"SP",2006,"2006-05-31",10.00,10.0,-2.8
"SP",2006,"2006-05-31",12.00,35.5,-7.1
"SP",2006,"2006-05-31",15.00,16.9,-8.2
"SP",2006,"2006-05-31",18.00,10.5,-6.5
"SP",2006,"2006-06-15",0.00,2.1,-0.9
"SP",2006,"2006-06-15",3.00,1.8,-0.1
"SP",2006,"2006-06-15",5.00,1.7,0.2
"SP",2006,"2006-06-15",8.00,1.4,0.8
"SP",2006,"2006-06-15",10.00,2.6,0.7
"SP",2006,"2006-06-15",12.00,11.4,0.8
"SP",2006,"2006-06-15",15.00,21.4,3.2
"SP",2006,"2006-06-15",18.00,4.2,2.3
"SP",2006,"2006-06-15",18.00,3.9,3.1
"SP",2006,"2006-06-28",0.00,2.3,0.1
"SP",2006,"2006-06-28",3.00,1.8,-0.2
"SP",2006,"2006-06-28",5.00,1.5,0.2
"SP",2006,"2006-06-28",8.00,3.5,-0.4
"SP",2006,"2006-06-28",10.00,2.3,1.0
"SP",2006,"2006-06-28",12.00,11.2,0.4
"SP",2006,"2006-06-28",15.00,17.4,0.0
"SP",2006,"2006-06-28",15.00,31.9,2.0
"SP",2006,"2006-06-28",18.00,10.1,11.5
"SP",2006,"2006-07-12",0.00,0.6,0.6
"SP",2006,"2006-07-12",3.00,0.4,0.7
"SP",2006,"2006-07-12",5.00,0.2,0.7
"SP",2006,"2006-07-12",8.00,0.8,1.0
"SP",2006,"2006-07-12",10.00,0.8,0.5
"SP",2006,"2006-07-12",12.00,2.5,0.3
"SP",2006,"2006-07-12",15.00,16.5,-1.0
"SP",2006,"2006-07-12",18.00,3.0,2.2
"SP",2006,"2006-07-26",0.00,0.9,0.1
"SP",2006,"2006-07-26",3.00,-1.3,2.7
"SP",2006,"2006-07-26",5.00,1.3,0.1
"SP",2006,"2006-07-26",8.00,2.7,0.0
"SP",2006,"2006-07-26",10.00,3.4,-0.9
"SP",2006,"2006-07-26",10.00,3.2,0.6
"SP",2006,"2006-07-26",12.00,4.2,-0.2
"SP",2006,"2006-07-26",15.00,32.1,-9.5
"SP",2006,"2006-07-26",18.00,32.2,4.8
"SP",2006,"2006-08-09",0.00,-0.8,3.3
"SP",2006,"2006-08-09",3.00,1.2,0.1
"SP",2006,"2006-08-09",5.00,1.1,1.2
"SP",2006,"2006-08-09",8.00,2.0,1.2
"SP",2006,"2006-08-09",8.00,3.1,0.4
"SP",2006,"2006-08-09",10.00,2.5,1.0
"SP",2006,"2006-08-09",12.00,3.8,1.3
"SP",2006,"2006-08-09",15.00,21.4,3.6
"SP",2006,"2006-08-09",18.00,19.2,22.3
