,lakeid,sampledate,Biovolume,CellBioVol,ice.pres,depth,chlor.surf,yearfrac,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,no3no2_sloh,nh4_sloh,kjdl_n_sloh,totpuf_sloh,drp_sloh,drsif_sloh,year4frac
411,SP,9/29/04,NA,NA,0,,,4.743,14.67,8.4,89.67,NA,0.21,4.25,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.743
412,SP,10/11/04,NA,NA,0,0,1.7,4.776,12.59,10.28,104.46,NA,0.21,4.52,0.89,7.22,7.96,NA,9.28,9.27,3.38,3.22,2.84,NA,87.09,234.25,264.66,8.52,11.62,2967.86,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.776
413,SP,10/25/04,NA,NA,0,,,4.814,10.42,8.81,84.37,NA,0.19,5.2,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004.814
414,SP,11/10/04,TotalBiovolume,40141.8149,0,0,4.3,4.858,8.19,9.78,88.14,96,0.12,4.15,1.27,7.4,7.98,638.25,8.55,8.67,3.13,3.12,5.81,NA,77.22,202.48,228.9,3,8,2815.79,NA,NA,0.12,3.02,1.23,11.08,3.06,3.25,0.66,0.06,0.01,NA,NA,NA,NA,NA,NA,2004.858
415,SP,1/19/05,NA,NA,1,,,5.049,1.99,12.89,98.57,NA,0.15,5.21,0.49,7.36,7.82,NA,9.45,9.6,3.05,2.99,12.73,NA,175.64,286.24,348.1,2.65,13.57,3185.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.049
416,SP,2/25/05,NA,NA,1,0,5.1,5.151,2.23,11.88,91.34,105.18,0.21,4.31,0.91,6.98,7.59,757.34,9.53,9.51,3.34,3.19,63.54,NA,213.7,555.74,584.99,15.09,19.69,3506.75,NA,NA,0,6.53,2.29,11.16,3.15,2.78,0.71,1.88,0.07,NA,NA,NA,NA,NA,NA,2005.151
417,SP,4/6/05,NA,NA,1,,,5.26,3.15,11.22,88.74,NA,0.22,3.98,0.5,7.31,7.52,NA,9.34,9.52,3.07,2.92,27.28,NA,315.52,445.71,574.15,46.12,66.41,3247.35,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.26
418,SP,4/20/05,TotalBiovolume,120897.0379,0,0,4.7,5.299,6.39,11.83,102.22,96.09,0.21,7.27,0.24,7.34,7.89,660.55,9.14,9.33,3.05,3.03,6.72,NA,89.89,210.81,252.31,3.88,12.25,3266.16,NA,NA,0.18,6.31,2.57,11.37,3.11,2.8,0.66,0.07,0.02,NA,NA,NA,NA,NA,NA,2005.299
419,SP,5/2/05,NA,NA,0,,,5.332,6.25,12.21,104.8,NA,0.2,8.88,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.332
420,SP,5/19/05,NA,NA,0,0,3,5.378,8.68,11.61,105.91,NA,0.25,5.18,1.73,7.61,7.87,NA,8.75,8.95,3.4,3.56,2.27,NA,35.5,187.25,227.75,4,10.14,2928.68,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.378
421,SP,6/1/05,NA,NA,0,,,5.414,11.42,11.43,110.98,NA,0.26,1.18,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.414
422,SP,6/13/05,TotalBiovolume,112841.9249,0,0,0.7,5.447,14.22,10.54,108.11,NA,0.27,3.19,0.65,7.59,7.94,NA,9.44,9.69,3.64,3.62,1.96,NA,16.93,195.45,248.41,3.41,9.71,2733.74,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.447
423,SP,6/27/05,NA,NA,0,,,5.485,15.65,10.87,114.39,NA,0.3,2.45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.485
424,SP,7/12/05,TotalBiovolume,66524.46203,0,0,0.4,5.526,17.27,10.05,110.52,NA,0.33,2.15,0.36,7.59,8.04,NA,8.92,9.1,3.57,3.46,2.94,NA,47.18,222.55,240.21,5.13,5.89,2693.71,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.526
425,SP,7/25/05,NA,NA,0,,,5.562,17.83,9.75,108.85,NA,0.26,2.51,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.562
426,SP,8/9/05,TotalBiovolume,36120.08981,0,0,1,5.603,18.26,9.46,107.21,96.38,0.3,3.23,0.32,7.49,7.91,634.23,9.02,9.12,3.41,3.38,2.89,NA,18.53,288.87,320.26,3.96,10.74,2762.7,NA,NA,0.28,5.78,2.25,10.93,3.03,2.8,0.64,0.09,0.02,NA,NA,NA,NA,NA,NA,2005.603
427,SP,8/22/05,NA,NA,0,,,5.638,17.38,8.63,96.36,NA,0.27,2.84,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.638
428,SP,9/8/05,NA,NA,0,0,0.8,5.685,16.89,8.42,93.72,NA,0.26,3.35,3.33,7.38,7.9,NA,9.12,9.12,3.41,3.28,0.91,NA,32.81,247.32,305.57,2.29,10.65,2865.33,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.685
429,SP,9/19/05,NA,NA,0,,,5.715,17.12,8.27,92.6,NA,0.23,2.22,3.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.715
430,SP,10/3/05,NA,NA,0,0,1,5.753,15.31,8.29,89.64,NA,0.25,4.39,1.24,7.42,7.92,NA,9.64,9.56,3.37,3.45,1.01,NA,35.04,250.16,305.78,4.91,11.72,2854.98,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.753
431,SP,10/17/05,NA,NA,0,,,5.792,13.41,8.88,91.59,NA,0.23,3.8,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.792
432,SP,11/15/05,TotalBiovolume,37769.78604,0,0,5.2,5.871,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,NA,NA,NA,NA,NA,NA,2005.871
433,SP,1/17/06,NA,NA,1,,,6.044,3.48,10.62,84.66,NA,0.37,3.78,0.08,7.28,7.86,NA,8.37,8.4,2.78,2.64,27.21,NA,93.29,294.35,311.62,4.39,7.11,3330.72,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.044
434,SP,2/13/06,TotalBiovolume,13445.22755,1,0,3.7,6.118,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,NA,NA,NA,NA,NA,NA,2006.118
435,SP,3/31/06,NA,NA,0,0,0.6,6.244,3.64,9.32,74.19,NA,0.26,2.79,0.52,7.16,7.66,NA,8.37,8.25,2.19,1.98,77.58,NA,389.53,723.44,724.93,67.31,66.73,3847.26,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.244
436,SP,4/20/06,,,0,,,6.299,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,NA,NA,NA,NA,NA,NA,2006.299
437,SP,5/2/06,NA,NA,0,0,4.3,6.332,8.06,10.24,92.82,NA,0.18,8.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.332
438,SP,5/18/06,NA,NA,0,0,3.1,6.375,9.35,9.84,91.91,NA,0.21,7.06,0.68,7.44,7.9,NA,8.13,8.31,3.22,3.21,7.94,NA,28.35,217.31,281.73,4.42,11.51,3061.18,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.375
439,SP,5/31/06,NA,NA,0,0,1.6,6.411,13.03,10.18,103.88,NA,0.22,8.78,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.411
440,SP,6/15/06,NA,NA,0,,,6.452,14.42,9.8,102.84,NA,0.27,4.92,0.72,7.46,7.98,NA,NA,NA,NA,NA,0.99,NA,44.47,204.2,285.38,5.24,11.88,2895.57,NA,NA,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.452
441,SP,6/28/06,NA,NA,0,0,2.3,6.488,15.38,9.55,102.3,NA,0.26,5,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.488
442,SP,7/12/06,TotalBiovolume,55725.91462,0,,,6.526,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.526
443,SP,7/26/06,NA,NA,0,,,6.564,17.9,8.66,98.28,NA,0.23,5.93,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.564
444,SP,8/9/06,TotalBiovolume,18557.99633,0,0,-0.8,6.603,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,NA,NA,NA,NA,NA,NA,2006.603
445,SP,8/24/06,NA,NA,0,,,6.644,17.92,8.67,99.14,NA,0.26,3.67,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.644
446,SP,9/8/06,NA,NA,0,0,1.2,6.685,17.52,8.2,93.17,NA,0.25,2.88,2.09,7.52,8.07,NA,8.53,8.51,2.9,2.91,1.62,NA,46.4,213.49,247.59,7,14.12,2874.91,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.685
447,SP,9/21/06,NA,NA,0,,,6.721,15.01,7.77,83.88,NA,0.22,2.85,2.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.721
448,SP,10/4/06,NA,NA,0,0,1.2,6.756,13.61,7.85,81.83,NA,0.22,3.13,1.61,7.37,7.75,NA,9.17,9.64,3.08,3.03,1.46,NA,42.98,247.59,289.99,4.64,9.99,2876.2,NA,NA,0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.756
449,SP,10/19/06,NA,NA,0,,,6.797,10.14,8.53,80.85,NA,0.17,2.47,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006.797
450,SP,10/30/06,TotalBiovolume,49288.15794,0,0,2.8,6.827,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,NA,NA,NA,NA,NA,NA,2006.827
451,SP,1/15/07,NA,NA,1,,,7.038,3.39,12,95.22,NA,0.25,4.46,1.04,7.56,7.92,NA,8.99,9.08,2.86,2.69,102.74,NA,23.57,326.57,331.26,4.19,9.52,3845.71,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.038
452,SP,2/20/07,TotalBiovolume,43538.89356,1,0,3.6,7.137,3.36,10.41,82.39,109.86,0.27,1.97,0.72,7.29,7.88,727.82,9.06,9.31,2.74,2.66,101.98,NA,27.54,270.61,296.72,3.52,6.8,3948.59,NA,NA,0,7.49,2.52,11.86,3.39,3.19,0.77,0.03,0.04,NA,NA,NA,NA,NA,NA,2007.137
453,SP,3/28/07,NA,NA,1,0,0.5,7.236,4.38,10.54,86.22,NA,0.18,3.13,0.08,6.67,6.82,NA,5.79,5.54,1.86,1.76,69.09,NA,51.99,196.36,206.73,1.49,4.6,2499.59,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.236
454,SP,4/24/07,TotalBiovolume,57749.85027,0,0,4,7.31,7.14,11.95,104.95,100.62,0.13,8.41,0.43,7.51,7.89,672.89,7.9,8.12,2.73,2.7,4.23,NA,4.71,199.47,265,3.33,8.57,3558.3,NA,NA,0.09,7.53,2.25,11.14,3.2,2.98,0.7,0.02,0,NA,NA,NA,NA,NA,NA,2007.31
455,SP,5/9/07,NA,NA,0,,,7.351,9.26,11.05,102.34,NA,0.14,7.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.351
456,SP,5/21/07,NA,NA,0,0,3.1,7.384,10.72,10.32,99.03,NA,0.17,5.05,0.64,7.6,7.85,NA,7.68,7.95,2.86,2.83,1.67,NA,5.77,214.71,271.2,3.27,9.96,3366.27,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.384
457,SP,6/6/07,NA,NA,0,,,7.427,12.69,9.69,97.28,NA,0.18,4.07,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.427
458,SP,6/19/07,TotalBiovolume,63864.52915,0,0,1.3,7.463,15.13,9.09,96.24,NA,0.16,2.86,0.5,7.48,7.98,NA,8.23,8.35,2.94,2.86,5.69,NA,22.66,226.88,318.26,4.74,11.95,3222.3,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.463
459,SP,7/2/07,NA,NA,0,,,7.499,16.08,8.91,96.55,NA,0.17,4.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.499
460,SP,7/16/07,TotalBiovolume,78698.81792,0,0,1.5,7.537,16.37,8.69,94.72,NA,0.18,3.38,1.04,7.58,7.93,NA,8.18,8.4,3.34,2.97,6.45,NA,30.65,231.71,295.05,5.77,11.35,3113.91,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.537
461,SP,7/23/07,NA,NA,0,0,1.1,7.556,16.95,9.24,102.09,NA,0.18,3.29,0.8,7.53,7.98,NA,8.12,8.23,3.13,3.15,NA,NA,NA,NA,NA,NA,NA,3147.26,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.556
462,SP,7/30/07,NA,NA,0,0,0.7,7.575,18.2,9.71,109.91,NA,0.2,2.61,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.575
463,SP,8/13/07,TotalBiovolume,86298.54542,0,,,7.614,18.94,8.52,97.98,103.3,0.25,2.83,1.03,7.51,8.03,686.59,8.06,8.23,2.97,2.93,26.45,NA,2.15,199.86,224.94,3.59,8.4,3419.82,NA,NA,0.29,6.6,2.31,11.78,3.36,3.09,0.71,0.03,0.02,NA,NA,NA,NA,NA,NA,2007.614
464,SP,8/27/07,NA,NA,0,0,1.3,7.652,16.87,8.17,91.07,NA,0.18,2.47,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.652
465,SP,9/11/07,NA,NA,0,,,7.693,16.9,7.92,89.04,NA,0.16,3.9,1.01,7.38,7.97,NA,8.41,8.68,3.21,3,2.76,NA,34.52,206.42,241.86,6.31,11.2,3430.56,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.693
466,SP,9/24/07,NA,NA,0,0,1.2,7.729,15.17,7.86,85.39,NA,0.19,3.55,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.729
467,SP,10/10/07,NA,NA,0,,,7.773,14.55,7.73,82.62,NA,0.16,4.54,1.42,7.42,7.88,NA,8.63,8.82,2.31,2.29,9.47,NA,44.18,285.92,357.99,4.28,11.71,3289.67,NA,NA,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.773
468,SP,10/23/07,NA,NA,0,0,3,7.808,12.22,8.2,82.35,NA,0.13,6.24,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007.808
469,SP,11/12/07,TotalBiovolume,69229.21827,0,,,7.863,8.3,10.13,91.46,104,0.08,3.84,0.72,7.53,7.87,687.43,8.4,8.57,2.98,2.86,4.91,NA,16.68,239.17,269.17,2.68,8.15,3018.99,NA,NA,0.07,6.31,2.22,11.95,3.41,3.13,0.72,0.06,0,NA,NA,NA,NA,NA,NA,2007.863
470,SP,1/17/08,NA,NA,1,0,10.5,8.044,3.16,10.59,83.5,NA,0,1.59,1.03,7.34,8.02,NA,9.19,9.54,3.24,3.11,20.2,NA,82.82,344.58,340.93,3.57,7.38,3317.68,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.044
471,SP,3/3/08,TotalBiovolume,7414.250988,1,0,2.3,8.169,3.19,9.9,77.87,111.93,0,0.55,0.48,7.16,7.82,756.16,10.03,9.84,3.04,2.98,93.84,NA,37.56,285.61,299.54,4.56,7.1,3418.21,NA,NA,0,8.2,2.38,12.21,3.4,3.18,0.74,0.01,0.02,NA,NA,NA,NA,NA,NA,2008.169
472,SP,3/27/08,NA,NA,1,,,8.235,3.18,9.04,70.94,NA,0,1.41,0.66,7.19,7.83,NA,11.71,11.8,3.09,3.03,63.23,NA,372.1,644.89,653.07,68.73,71.6,3270.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.235
473,SP,5/13/08,TotalBiovolume,101618.1581,0,0,3.4,8.363,7.12,10.51,92.52,103,0.16,4.12,1.21,7.36,7.94,684,8.92,9.05,3.3,3.23,60.95,NA,18.81,260.87,292.84,3.74,8.48,3471.21,NA,NA,0.15,4.88,1.45,11.88,3.34,3.03,0.66,0.02,0,NA,NA,NA,NA,NA,NA,2008.363
474,SP,5/19/08,NA,NA,0,,,8.38,8.62,10.76,98.48,NA,0.19,2.59,3.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.38
475,SP,6/2/08,NA,NA,0,0,1.5,8.418,11.02,10.17,98.8,NA,0.2,5.8,0.36,7.55,8.01,NA,7.54,8.22,3.11,3.11,16.38,NA,16.13,197.45,246.56,6.34,8.57,3137.42,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.418
476,SP,6/18/08,NA,NA,0,,,8.462,13,9.86,100.17,NA,0.24,4.92,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.462
477,SP,7/1/08,TotalBiovolume,137303.0078,0,0,1.2,8.497,15.39,9.22,98.94,NA,0.19,4.42,0.91,7.57,7.83,NA,8.37,8.62,3.39,3.1,2.86,NA,6.05,246.76,287.14,15.98,26.05,3578.37,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.497
478,SP,7/15/08,NA,NA,0,,,8.536,16.16,9.78,106.35,NA,0.23,3.92,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.536
479,SP,7/29/08,NA,NA,0,0,1.2,8.574,17.07,8.8,97.97,NA,0.19,2.9,1.61,7.61,7.91,NA,8.22,8.34,3.27,3.37,2.88,NA,0.65,219.06,242.82,5.97,10.24,3421.54,NA,NA,0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.574
480,SP,8/12/08,NA,NA,0,,,8.612,17.46,8.43,95.1,NA,0.24,2.55,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.612
481,SP,8/25/08,TotalBiovolume,71584.60772,0,0,0.8,8.648,17.79,8.85,99.85,104.77,0.23,2.46,1.48,7.56,8.04,718.22,8.67,8.78,3.46,3.37,2.11,NA,8.59,227.25,258.88,7.43,13.29,3036.34,NA,NA,0.29,6.53,2.16,11.65,3.34,3.05,0.76,0.2,0.03,NA,NA,NA,NA,NA,NA,2008.648
482,SP,9/8/08,NA,NA,0,,,8.686,16.51,8.1,89.74,NA,0.19,0.83,2.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.686
483,SP,9/23/08,NA,NA,0,0,2.1,8.727,15.97,8.44,92.83,NA,0.21,3.35,0.82,7.5,7.93,NA,8.68,8.83,3.08,2.98,3.29,NA,21.05,265.61,314.39,4.56,12.46,2922.78,NA,NA,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.727
484,SP,10/7/08,NA,NA,0,,,8.765,13.56,8.16,85.01,NA,0.17,2.69,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.765
485,SP,10/20/08,NA,NA,0,0,2.6,8.801,12.14,8.63,86.42,NA,0.13,3.4,1.49,7.42,7.61,NA,9.02,9.03,3.27,2.99,12.03,NA,30.82,1085.92,887.1,28.58,29.23,3209.93,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008.801
486,SP,11/12/08,TotalBiovolume,77010.33942,0,,,8.863,8.12,10.25,92.12,105.49,0.11,3.87,1.4,7.49,7.9,716.68,8.52,8.6,3.22,3.25,25.48,NA,23.39,219.75,257.44,2.62,7.38,3179.99,NA,NA,0.06,6.63,2.09,12.79,3.57,3.27,0.75,0.05,0,NA,NA,NA,NA,NA,NA,2008.863
487,SP,1/20/09,NA,NA,0,0,12.6,9.052,2.75,11.37,88.71,NA,NA,4.07,0.84,7.4,7.52,NA,10.72,10.83,3.3,3.19,15.64,NA,287.44,390.75,182.7,10.39,7.27,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.052
488,SP,2/24/09,TotalBiovolume,56387.25094,0,,,9.148,2.87,10.39,81.18,119.64,0.02,3.18,0.67,7.29,7.61,829.75,12.05,11.66,3.17,1.65,33.45,NA,401.42,392.89,563.78,36.65,47.11,3520.96,NA,NA,0,7.65,2.31,14.02,3.83,3.53,0.83,4.62,0.22,NA,NA,NA,NA,NA,NA,2009.148
489,SP,3/20/09,NA,NA,0,0,0.4,9.214,3.35,11,87.4,NA,0.1,2.45,0.91,7.43,7.6,NA,9.78,9.51,2.79,2.75,66.78,NA,410.13,578.09,547.49,47.92,49.68,2675.99,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.214
490,SP,4/29/09,TotalBiovolume,324208.1319,0,0,5.8,9.323,5.87,12.28,104.36,105.48,0.15,5.22,1.77,7.55,7.92,705.76,8.45,8.59,3.18,3.15,14.75,NA,4.95,143.26,198.78,4.67,6.86,3143.44,NA,NA,0.09,6.97,2.11,13.05,3.55,3.17,0.26,0.03,0,NA,NA,NA,NA,NA,NA,2009.323
491,SP,5/13/09,NA,NA,0,,,9.362,8.3,12.01,108.62,NA,0.17,4.76,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.362
492,SP,5/27/09,NA,NA,0,0,1.9,9.4,10.72,10.62,101.81,NA,0.21,3.19,1.26,7.62,7.91,NA,8.9,9.05,2.83,2.73,5.21,NA,8.48,238.65,294.08,0.17,3.72,3113.3,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009.4
