"sampledate","species_name","density"
1989-05-03,"NOTOMMATA",0
1989-05-03,"KERATELLA EARLINAE",0
1989-05-03,"KERATELLA TESTUDO",0
1989-05-03,"LEPADELLA ACUMINATA",0
1989-05-03,"EUCHLANIS",0
1989-05-03,"PLOESOMA LENTICULARE",0
1989-05-03,"TRICHOTRIA",0
1989-05-03,"POLYARTHRA MAJOR",0
1989-05-03,"CLADOCERAN",0
1989-05-03,"ENCENTRUM",0
1989-05-03,"SCAPHOLEBERIS",0
1989-05-03,"HOLOPEDIUM",0
1989-05-03,"LEPADELLA PATELLA",0
1989-05-03,"TRICHOCERCA ROUSSELETI",0
1989-05-03,"NOTHOLCA MICHIGANENSIS",0
1989-06-14,"ASCOMORPHA",3.1
1989-06-14,"ASCOMORPHA ECAUDIS",2.1
1989-06-14,"BOSMINIDAE",0
1989-06-14,"CHYDORUS",0
1989-06-14,"KERATELLA TAUROCEPHALA",136
1989-06-14,"KERATELLA TICINENSIS",46.4
1989-06-14,"TROPOCYCLOPS PRASINUS MEXICANUS",5.7
1989-06-14,"ASPLANCHNA",0
1989-06-14,"COPEPOD NAUPLII",12.4
1989-06-14,"CYCLOPOID",0
1989-06-14,"LECANE TENUISETA",0
1989-06-14,"MONOSTYLA LUNARIS",0
1989-06-14,"SYNCHAETA",0
1989-06-14,"DAPHNIA PULICARIA",0
1989-06-14,"GASTROPUS HYPTOPUS",0
1989-06-14,"HOLOPEDIUM GIBBERUM",0
1989-06-14,"POLYARTHRA VULGARIS",11.3
1989-06-14,"TRICHOCERCA BIROSTRIS",5.2
1989-06-14,"CERIODAPHNIA",0
1989-06-14,"GASTROPUS STYLIFER",0
1989-06-14,"DIACYCLOPS THOMASI",0
1989-06-14,"LEPADELLA TRIPTERA",0
1989-06-14,"CONOCHILOIDES",11.3
1989-06-14,"CONOCHILUS",0
1989-06-14,"DAPHNIA PARVULA",0
1989-06-14,"KELLICOTTIA BOSTONIENSIS",0
1989-06-14,"DAPHNIA MENDOTAE",0
1989-06-14,"KERATELLA HIEMALIS",0
1989-06-14,"ACANTHOCYCLOPS VERNALIS",0
1989-06-14,"FILINIA TERMINALIS",0
1989-06-14,"KERATELLA QUADRATA",1
1989-06-14,"ORTHOCYCLOPS MODESTUS",0
1989-06-14,"TRICHOCERCA",0
1989-06-14,"DAPHNIA",0
1989-06-14,"KELLICOTTIA LONGISPINA",0
1989-06-14,"POLYARTHRA REMATA",0
1989-06-14,"KERATELLA COCHLEARIS",0
1989-06-14,"MONOSTYLA",0
1989-06-14,"LECANE",0
1989-06-14,"TRICHOCERCA MULTICRINIS",0
1989-06-14,"CALANOID",0
1989-06-14,"SKISTODIAPTOMUS OREGONENSIS",4.1
1989-06-14,"DIAPHANOSOMA BIRGEI",0
1989-06-14,"MESOCYCLOPS EDAX",0
1989-06-14,"DIAPHANOSOMA",0
1989-06-14,"ASCOMORPHA OVALIS",0
1989-06-14,"GASTROPUS",0
1989-06-14,"UNKNOWN",0
1989-06-14,"POLYARTHRA",0
1989-06-14,"UNKNOWN ROTIFER",0
1989-06-14,"LECANE INERMIS",0
1989-06-14,"TRICHOCERCA CYLINDRICA",0
1989-06-14,"LECANE MIRA",0
1989-06-14,"MANFREDIUM EUDACTYLOTUM",0
1989-06-14,"KERATELLA CRASSA",0
1989-06-14,"BRACHIONUS",0
1989-06-14,"MONOSTYLA OBTUSA",0
1989-06-14,"KERATELLA",0
1989-06-14,"ASCOMORPHA SALTANS",0
1989-06-14,"EPISCHURA LACUSTRIS",0
1989-06-14,"DAPHNIA AMBIGUA",0
1989-06-14,"LECANE TUDICOLA",0
1989-06-14,"LEPADELLA",0
1989-06-14,"CEPHALODELLA",0
1989-06-14,"NOTOMMATA",0
1989-06-14,"KERATELLA EARLINAE",0
1989-06-14,"KERATELLA TESTUDO",0
1989-06-14,"LEPADELLA ACUMINATA",0
1989-06-14,"EUCHLANIS",0
1989-06-14,"PLOESOMA LENTICULARE",0
1989-06-14,"TRICHOTRIA",0
1989-06-14,"POLYARTHRA MAJOR",0
1989-06-14,"CLADOCERAN",0
1989-06-14,"ENCENTRUM",0
1989-06-14,"SCAPHOLEBERIS",0
1989-06-14,"HOLOPEDIUM",0
1989-06-14,"LEPADELLA PATELLA",0
1989-06-14,"TRICHOCERCA ROUSSELETI",0
1989-06-14,"NOTHOLCA MICHIGANENSIS",0
1989-08-08,"ASCOMORPHA",0
1989-08-08,"ASCOMORPHA ECAUDIS",2.2
1989-08-08,"BOSMINIDAE",5.5
1989-08-08,"CHYDORUS",0
1989-08-08,"KERATELLA TAUROCEPHALA",72.6
1989-08-08,"KERATELLA TICINENSIS",0
1989-08-08,"TROPOCYCLOPS PRASINUS MEXICANUS",19.8
1989-08-08,"ASPLANCHNA",0
1989-08-08,"COPEPOD NAUPLII",49
1989-08-08,"CYCLOPOID",0
1989-08-08,"LECANE TENUISETA",0
1989-08-08,"MONOSTYLA LUNARIS",0
1989-08-08,"SYNCHAETA",0
1989-08-08,"DAPHNIA PULICARIA",4.4
1989-08-08,"GASTROPUS HYPTOPUS",0
1989-08-08,"HOLOPEDIUM GIBBERUM",0
1989-08-08,"POLYARTHRA VULGARIS",1.1
1989-08-08,"TRICHOCERCA BIROSTRIS",8.8
1989-08-08,"CERIODAPHNIA",0
1989-08-08,"GASTROPUS STYLIFER",0
1989-08-08,"DIACYCLOPS THOMASI",0
1989-08-08,"LEPADELLA TRIPTERA",0
1989-08-08,"CONOCHILOIDES",1.1
1989-08-08,"CONOCHILUS",0
1989-08-08,"DAPHNIA PARVULA",0
1989-08-08,"KELLICOTTIA BOSTONIENSIS",0
1989-08-08,"DAPHNIA MENDOTAE",0
1989-08-08,"KERATELLA HIEMALIS",14.3
1989-08-08,"ACANTHOCYCLOPS VERNALIS",0
1989-08-08,"FILINIA TERMINALIS",0
1989-08-08,"KERATELLA QUADRATA",0
1989-08-08,"ORTHOCYCLOPS MODESTUS",0
1989-08-08,"TRICHOCERCA",0
1989-08-08,"DAPHNIA",0
1989-08-08,"KELLICOTTIA LONGISPINA",0
1989-08-08,"POLYARTHRA REMATA",0
1989-08-08,"KERATELLA COCHLEARIS",1.1
1989-08-08,"MONOSTYLA",0
1989-08-08,"LECANE",0
1989-08-08,"TRICHOCERCA MULTICRINIS",0
1989-08-08,"CALANOID",0
1989-08-08,"SKISTODIAPTOMUS OREGONENSIS",5
1989-08-08,"DIAPHANOSOMA BIRGEI",0
1989-08-08,"MESOCYCLOPS EDAX",0.6
1989-08-08,"DIAPHANOSOMA",0
1989-08-08,"ASCOMORPHA OVALIS",0.6
1989-08-08,"GASTROPUS",0
1989-08-08,"UNKNOWN",0
1989-08-08,"POLYARTHRA",0
1989-08-08,"UNKNOWN ROTIFER",0
1989-08-08,"LECANE INERMIS",0
1989-08-08,"TRICHOCERCA CYLINDRICA",0
1989-08-08,"LECANE MIRA",0
1989-08-08,"MANFREDIUM EUDACTYLOTUM",0
1989-08-08,"KERATELLA CRASSA",0
1989-08-08,"BRACHIONUS",0
1989-08-08,"MONOSTYLA OBTUSA",0
1989-08-08,"KERATELLA",0
1989-08-08,"ASCOMORPHA SALTANS",0
1989-08-08,"EPISCHURA LACUSTRIS",0
1989-08-08,"DAPHNIA AMBIGUA",0
1989-08-08,"LECANE TUDICOLA",0
1989-08-08,"LEPADELLA",0
1989-08-08,"CEPHALODELLA",0
1989-08-08,"NOTOMMATA",0
1989-08-08,"KERATELLA EARLINAE",0
1989-08-08,"KERATELLA TESTUDO",0
1989-08-08,"LEPADELLA ACUMINATA",0
1989-08-08,"EUCHLANIS",0
1989-08-08,"PLOESOMA LENTICULARE",0
1989-08-08,"TRICHOTRIA",0
1989-08-08,"POLYARTHRA MAJOR",0
1989-08-08,"CLADOCERAN",0
1989-08-08,"ENCENTRUM",0
1989-08-08,"SCAPHOLEBERIS",0
1989-08-08,"HOLOPEDIUM",0
1989-08-08,"LEPADELLA PATELLA",0
1989-08-08,"TRICHOCERCA ROUSSELETI",0
1989-08-08,"NOTHOLCA MICHIGANENSIS",0
1989-11-07,"ASCOMORPHA",5.5
1989-11-07,"ASCOMORPHA ECAUDIS",0
1989-11-07,"BOSMINIDAE",0
1989-11-07,"CHYDORUS",0
1989-11-07,"KERATELLA TAUROCEPHALA",160
1989-11-07,"KERATELLA TICINENSIS",18.2
1989-11-07,"TROPOCYCLOPS PRASINUS MEXICANUS",9.1
1989-11-07,"ASPLANCHNA",0
1989-11-07,"COPEPOD NAUPLII",0
1989-11-07,"CYCLOPOID",0
1989-11-07,"LECANE TENUISETA",0.9
1989-11-07,"MONOSTYLA LUNARIS",0
1989-11-07,"SYNCHAETA",0
1989-11-07,"DAPHNIA PULICARIA",0
1989-11-07,"GASTROPUS HYPTOPUS",0
1989-11-07,"HOLOPEDIUM GIBBERUM",0
1989-11-07,"POLYARTHRA VULGARIS",5.5
1989-11-07,"TRICHOCERCA BIROSTRIS",0.9
1989-11-07,"CERIODAPHNIA",0
1989-11-07,"GASTROPUS STYLIFER",0
1989-11-07,"DIACYCLOPS THOMASI",0
1989-11-07,"LEPADELLA TRIPTERA",0
1989-11-07,"CONOCHILOIDES",1.8
1989-11-07,"CONOCHILUS",0
1989-11-07,"DAPHNIA PARVULA",0
1989-11-07,"KELLICOTTIA BOSTONIENSIS",15.5
1989-11-07,"DAPHNIA MENDOTAE",0
1989-11-07,"KERATELLA HIEMALIS",0.9
1989-11-07,"ACANTHOCYCLOPS VERNALIS",0
1989-11-07,"FILINIA TERMINALIS",0
1989-11-07,"KERATELLA QUADRATA",0
1989-11-07,"ORTHOCYCLOPS MODESTUS",0
1989-11-07,"TRICHOCERCA",0.9
1989-11-07,"DAPHNIA",0
1989-11-07,"KELLICOTTIA LONGISPINA",0.9
1989-11-07,"POLYARTHRA REMATA",2.7
1989-11-07,"KERATELLA COCHLEARIS",0
1989-11-07,"MONOSTYLA",0
1989-11-07,"LECANE",0
1989-11-07,"TRICHOCERCA MULTICRINIS",0
1989-11-07,"CALANOID",0
1989-11-07,"SKISTODIAPTOMUS OREGONENSIS",0
1989-11-07,"DIAPHANOSOMA BIRGEI",0
1989-11-07,"MESOCYCLOPS EDAX",0
1989-11-07,"DIAPHANOSOMA",0
1989-11-07,"ASCOMORPHA OVALIS",0
1989-11-07,"GASTROPUS",0
1989-11-07,"UNKNOWN",0
1989-11-07,"POLYARTHRA",0
1989-11-07,"UNKNOWN ROTIFER",0.9
1989-11-07,"LECANE INERMIS",0
1989-11-07,"TRICHOCERCA CYLINDRICA",0
1989-11-07,"LECANE MIRA",0
1989-11-07,"MANFREDIUM EUDACTYLOTUM",0
1989-11-07,"KERATELLA CRASSA",0
1989-11-07,"BRACHIONUS",0
1989-11-07,"MONOSTYLA OBTUSA",0
1989-11-07,"KERATELLA",0
1989-11-07,"ASCOMORPHA SALTANS",0
1989-11-07,"EPISCHURA LACUSTRIS",0
1989-11-07,"DAPHNIA AMBIGUA",0
1989-11-07,"LECANE TUDICOLA",0
1989-11-07,"LEPADELLA",0
1989-11-07,"CEPHALODELLA",0
1989-11-07,"NOTOMMATA",0
1989-11-07,"KERATELLA EARLINAE",0
1989-11-07,"KERATELLA TESTUDO",0
1989-11-07,"LEPADELLA ACUMINATA",0
1989-11-07,"EUCHLANIS",0
1989-11-07,"PLOESOMA LENTICULARE",0
1989-11-07,"TRICHOTRIA",0
1989-11-07,"POLYARTHRA MAJOR",0
1989-11-07,"CLADOCERAN",0
1989-11-07,"ENCENTRUM",0
1989-11-07,"SCAPHOLEBERIS",0
1989-11-07,"HOLOPEDIUM",0
1989-11-07,"LEPADELLA PATELLA",0
1989-11-07,"TRICHOCERCA ROUSSELETI",0
1989-11-07,"NOTHOLCA MICHIGANENSIS",0
1990-02-28,"ASCOMORPHA",0
1990-02-28,"ASCOMORPHA ECAUDIS",10.5
1990-02-28,"BOSMINIDAE",0
1990-02-28,"CHYDORUS",0
1990-02-28,"KERATELLA TAUROCEPHALA",136.6
1990-02-28,"KERATELLA TICINENSIS",1.1
1990-02-28,"TROPOCYCLOPS PRASINUS MEXICANUS",3.7
1990-02-28,"ASPLANCHNA",4.2
1990-02-28,"COPEPOD NAUPLII",0
1990-02-28,"CYCLOPOID",0
1990-02-28,"LECANE TENUISETA",0
1990-02-28,"MONOSTYLA LUNARIS",0
1990-02-28,"SYNCHAETA",0
1990-02-28,"DAPHNIA PULICARIA",0
1990-02-28,"GASTROPUS HYPTOPUS",0
1990-02-28,"HOLOPEDIUM GIBBERUM",0
1990-02-28,"POLYARTHRA VULGARIS",0
1990-02-28,"TRICHOCERCA BIROSTRIS",0
1990-02-28,"CERIODAPHNIA",0
1990-02-28,"GASTROPUS STYLIFER",0
1990-02-28,"DIACYCLOPS THOMASI",0
1990-02-28,"LEPADELLA TRIPTERA",0
1990-02-28,"CONOCHILOIDES",0
1990-02-28,"CONOCHILUS",0
1990-02-28,"DAPHNIA PARVULA",0
1990-02-28,"KELLICOTTIA BOSTONIENSIS",0
1990-02-28,"DAPHNIA MENDOTAE",0
1990-02-28,"KERATELLA HIEMALIS",1.1
1990-02-28,"ACANTHOCYCLOPS VERNALIS",0
1990-02-28,"FILINIA TERMINALIS",0
1990-02-28,"KERATELLA QUADRATA",0
1990-02-28,"ORTHOCYCLOPS MODESTUS",0
1990-02-28,"TRICHOCERCA",0
1990-02-28,"DAPHNIA",0
1990-02-28,"KELLICOTTIA LONGISPINA",0
1990-02-28,"POLYARTHRA REMATA",0
1990-02-28,"KERATELLA COCHLEARIS",0
1990-02-28,"MONOSTYLA",0
1990-02-28,"LECANE",0
1990-02-28,"TRICHOCERCA MULTICRINIS",0
1990-02-28,"CALANOID",0
1990-02-28,"SKISTODIAPTOMUS OREGONENSIS",2.7
1990-02-28,"DIAPHANOSOMA BIRGEI",0
1990-02-28,"MESOCYCLOPS EDAX",0
1990-02-28,"DIAPHANOSOMA",0
1990-02-28,"ASCOMORPHA OVALIS",0
1990-02-28,"GASTROPUS",0
1990-02-28,"UNKNOWN",0
1990-02-28,"POLYARTHRA",0
1990-02-28,"UNKNOWN ROTIFER",1.1
1990-02-28,"LECANE INERMIS",0
1990-02-28,"TRICHOCERCA CYLINDRICA",0
1990-02-28,"LECANE MIRA",0
1990-02-28,"MANFREDIUM EUDACTYLOTUM",0
1990-02-28,"KERATELLA CRASSA",0
1990-02-28,"BRACHIONUS",0
1990-02-28,"MONOSTYLA OBTUSA",0
1990-02-28,"KERATELLA",0
1990-02-28,"ASCOMORPHA SALTANS",0
1990-02-28,"EPISCHURA LACUSTRIS",0
1990-02-28,"DAPHNIA AMBIGUA",0
1990-02-28,"LECANE TUDICOLA",0
1990-02-28,"LEPADELLA",0
1990-02-28,"CEPHALODELLA",0
1990-02-28,"NOTOMMATA",0
1990-02-28,"KERATELLA EARLINAE",0
1990-02-28,"KERATELLA TESTUDO",0
1990-02-28,"LEPADELLA ACUMINATA",0
1990-02-28,"EUCHLANIS",0
1990-02-28,"PLOESOMA LENTICULARE",0
1990-02-28,"TRICHOTRIA",0
1990-02-28,"POLYARTHRA MAJOR",0
1990-02-28,"CLADOCERAN",0
1990-02-28,"ENCENTRUM",0
1990-02-28,"SCAPHOLEBERIS",0
1990-02-28,"HOLOPEDIUM",0
1990-02-28,"LEPADELLA PATELLA",0
1990-02-28,"TRICHOCERCA ROUSSELETI",0
1990-02-28,"NOTHOLCA MICHIGANENSIS",0
1990-05-01,"ASCOMORPHA",0
1990-05-01,"ASCOMORPHA ECAUDIS",0
1990-05-01,"BOSMINIDAE",0
1990-05-01,"CHYDORUS",0
1990-05-01,"KERATELLA TAUROCEPHALA",11.5
1990-05-01,"KERATELLA TICINENSIS",3.8
1990-05-01,"TROPOCYCLOPS PRASINUS MEXICANUS",0
1990-05-01,"ASPLANCHNA",0
1990-05-01,"COPEPOD NAUPLII",1.1
1990-05-01,"CYCLOPOID",0
1990-05-01,"LECANE TENUISETA",0
1990-05-01,"MONOSTYLA LUNARIS",0
1990-05-01,"SYNCHAETA",0
1990-05-01,"DAPHNIA PULICARIA",0
1990-05-01,"GASTROPUS HYPTOPUS",0
1990-05-01,"HOLOPEDIUM GIBBERUM",0
1990-05-01,"POLYARTHRA VULGARIS",0
1990-05-01,"TRICHOCERCA BIROSTRIS",0
1990-05-01,"CERIODAPHNIA",0
1990-05-01,"GASTROPUS STYLIFER",0
1990-05-01,"DIACYCLOPS THOMASI",0
1990-05-01,"LEPADELLA TRIPTERA",0
1990-05-01,"CONOCHILOIDES",0
1990-05-01,"CONOCHILUS",0
1990-05-01,"DAPHNIA PARVULA",0
1990-05-01,"KELLICOTTIA BOSTONIENSIS",0
1990-05-01,"DAPHNIA MENDOTAE",0
1990-05-01,"KERATELLA HIEMALIS",0
1990-05-01,"ACANTHOCYCLOPS VERNALIS",0
1990-05-01,"FILINIA TERMINALIS",0
1990-05-01,"KERATELLA QUADRATA",0
1990-05-01,"ORTHOCYCLOPS MODESTUS",0
1990-05-01,"TRICHOCERCA",0
1990-05-01,"DAPHNIA",0
1990-05-01,"KELLICOTTIA LONGISPINA",0
1990-05-01,"POLYARTHRA REMATA",0
1990-05-01,"KERATELLA COCHLEARIS",0
1990-05-01,"MONOSTYLA",0
1990-05-01,"LECANE",0
1990-05-01,"TRICHOCERCA MULTICRINIS",0
1990-05-01,"CALANOID",0
1990-05-01,"SKISTODIAPTOMUS OREGONENSIS",0
1990-05-01,"DIAPHANOSOMA BIRGEI",0
1990-05-01,"MESOCYCLOPS EDAX",0
1990-05-01,"DIAPHANOSOMA",0
1990-05-01,"ASCOMORPHA OVALIS",0
1990-05-01,"GASTROPUS",0
1990-05-01,"UNKNOWN",0
1990-05-01,"POLYARTHRA",0
1990-05-01,"UNKNOWN ROTIFER",0
1990-05-01,"LECANE INERMIS",0
1990-05-01,"TRICHOCERCA CYLINDRICA",0
1990-05-01,"LECANE MIRA",0
1990-05-01,"MANFREDIUM EUDACTYLOTUM",0
1990-05-01,"KERATELLA CRASSA",0
1990-05-01,"BRACHIONUS",0
1990-05-01,"MONOSTYLA OBTUSA",0
1990-05-01,"KERATELLA",0
1990-05-01,"ASCOMORPHA SALTANS",0
1990-05-01,"EPISCHURA LACUSTRIS",0
1990-05-01,"DAPHNIA AMBIGUA",0
1990-05-01,"LECANE TUDICOLA",0
1990-05-01,"LEPADELLA",0
1990-05-01,"CEPHALODELLA",0
1990-05-01,"NOTOMMATA",0
1990-05-01,"KERATELLA EARLINAE",0
1990-05-01,"KERATELLA TESTUDO",0
1990-05-01,"LEPADELLA ACUMINATA",0
1990-05-01,"EUCHLANIS",0
1990-05-01,"PLOESOMA LENTICULARE",0
1990-05-01,"TRICHOTRIA",0
1990-05-01,"POLYARTHRA MAJOR",0
1990-05-01,"CLADOCERAN",0
1990-05-01,"ENCENTRUM",0
1990-05-01,"SCAPHOLEBERIS",0
1990-05-01,"HOLOPEDIUM",0
1990-05-01,"LEPADELLA PATELLA",0
1990-05-01,"TRICHOCERCA ROUSSELETI",0
1990-05-01,"NOTHOLCA MICHIGANENSIS",0
1990-06-12,"ASCOMORPHA",0
1990-06-12,"ASCOMORPHA ECAUDIS",5.3
1990-06-12,"BOSMINIDAE",0
1990-06-12,"CHYDORUS",0
1990-06-12,"KERATELLA TAUROCEPHALA",423.4
1990-06-12,"KERATELLA TICINENSIS",59.9
1990-06-12,"TROPOCYCLOPS PRASINUS MEXICANUS",9
1990-06-12,"ASPLANCHNA",1.1
1990-06-12,"COPEPOD NAUPLII",39.9
1990-06-12,"CYCLOPOID",10
1990-06-12,"LECANE TENUISETA",0
1990-06-12,"MONOSTYLA LUNARIS",0
1990-06-12,"SYNCHAETA",0
1990-06-12,"DAPHNIA PULICARIA",3.7
1990-06-12,"GASTROPUS HYPTOPUS",0
1990-06-12,"HOLOPEDIUM GIBBERUM",0
1990-06-12,"POLYARTHRA VULGARIS",134.5
1990-06-12,"TRICHOCERCA BIROSTRIS",15.8
1990-06-12,"CERIODAPHNIA",0
1990-06-12,"GASTROPUS STYLIFER",0
1990-06-12,"DIACYCLOPS THOMASI",0
1990-06-12,"LEPADELLA TRIPTERA",0
1990-06-12,"CONOCHILOIDES",0
1990-06-12,"CONOCHILUS",0
1990-06-12,"DAPHNIA PARVULA",0
1990-06-12,"KELLICOTTIA BOSTONIENSIS",0
1990-06-12,"DAPHNIA MENDOTAE",0
1990-06-12,"KERATELLA HIEMALIS",2.1
1990-06-12,"ACANTHOCYCLOPS VERNALIS",0
1990-06-12,"FILINIA TERMINALIS",0
1990-06-12,"KERATELLA QUADRATA",0
1990-06-12,"ORTHOCYCLOPS MODESTUS",0
1990-06-12,"TRICHOCERCA",0
1990-06-12,"DAPHNIA",1.1
1990-06-12,"KELLICOTTIA LONGISPINA",0
1990-06-12,"POLYARTHRA REMATA",0
1990-06-12,"KERATELLA COCHLEARIS",0
1990-06-12,"MONOSTYLA",0
1990-06-12,"LECANE",0
1990-06-12,"TRICHOCERCA MULTICRINIS",0
1990-06-12,"CALANOID",0
1990-06-12,"SKISTODIAPTOMUS OREGONENSIS",0
1990-06-12,"DIAPHANOSOMA BIRGEI",0
1990-06-12,"MESOCYCLOPS EDAX",1.6
1990-06-12,"DIAPHANOSOMA",0
1990-06-12,"ASCOMORPHA OVALIS",0
1990-06-12,"GASTROPUS",0
1990-06-12,"UNKNOWN",0
1990-06-12,"POLYARTHRA",0
1990-06-12,"UNKNOWN ROTIFER",0
1990-06-12,"LECANE INERMIS",0
1990-06-12,"TRICHOCERCA CYLINDRICA",0
1990-06-12,"LECANE MIRA",0
1990-06-12,"MANFREDIUM EUDACTYLOTUM",0
1990-06-12,"KERATELLA CRASSA",0
1990-06-12,"BRACHIONUS",0
1990-06-12,"MONOSTYLA OBTUSA",0
1990-06-12,"KERATELLA",0
1990-06-12,"ASCOMORPHA SALTANS",0
1990-06-12,"EPISCHURA LACUSTRIS",0
1990-06-12,"DAPHNIA AMBIGUA",0
1990-06-12,"LECANE TUDICOLA",0
1990-06-12,"LEPADELLA",0
1990-06-12,"CEPHALODELLA",0
1990-06-12,"NOTOMMATA",0
1990-06-12,"KERATELLA EARLINAE",0
1990-06-12,"KERATELLA TESTUDO",0
1990-06-12,"LEPADELLA ACUMINATA",0
1990-06-12,"EUCHLANIS",0
1990-06-12,"PLOESOMA LENTICULARE",0
1990-06-12,"TRICHOTRIA",0
1990-06-12,"POLYARTHRA MAJOR",0
1990-06-12,"CLADOCERAN",0
1990-06-12,"ENCENTRUM",0
1990-06-12,"SCAPHOLEBERIS",0
1990-06-12,"HOLOPEDIUM",0
1990-06-12,"LEPADELLA PATELLA",0
1990-06-12,"TRICHOCERCA ROUSSELETI",0
1990-06-12,"NOTHOLCA MICHIGANENSIS",0
1990-08-22,"ASCOMORPHA",0
1990-08-22,"ASCOMORPHA ECAUDIS",0
1990-08-22,"BOSMINIDAE",0.5
1990-08-22,"CHYDORUS",0
1990-08-22,"KERATELLA TAUROCEPHALA",41.5
1990-08-22,"KERATELLA TICINENSIS",22.6
1990-08-22,"TROPOCYCLOPS PRASINUS MEXICANUS",32.1
1990-08-22,"ASPLANCHNA",0
1990-08-22,"COPEPOD NAUPLII",87.2
1990-08-22,"CYCLOPOID",0
1990-08-22,"LECANE TENUISETA",0
1990-08-22,"MONOSTYLA LUNARIS",0
1990-08-22,"SYNCHAETA",0
1990-08-22,"DAPHNIA PULICARIA",10.5
1990-08-22,"GASTROPUS HYPTOPUS",0
1990-08-22,"HOLOPEDIUM GIBBERUM",0
1990-08-22,"POLYARTHRA VULGARIS",0
1990-08-22,"TRICHOCERCA BIROSTRIS",11.6
1990-08-22,"CERIODAPHNIA",0
1990-08-22,"GASTROPUS STYLIFER",3.7
1990-08-22,"DIACYCLOPS THOMASI",0
1990-08-22,"LEPADELLA TRIPTERA",0
1990-08-22,"CONOCHILOIDES",0
1990-08-22,"CONOCHILUS",0
1990-08-22,"DAPHNIA PARVULA",0
1990-08-22,"KELLICOTTIA BOSTONIENSIS",0
1990-08-22,"DAPHNIA MENDOTAE",0
1990-08-22,"KERATELLA HIEMALIS",0
1990-08-22,"ACANTHOCYCLOPS VERNALIS",0
1990-08-22,"FILINIA TERMINALIS",0
1990-08-22,"KERATELLA QUADRATA",0
1990-08-22,"ORTHOCYCLOPS MODESTUS",0
1990-08-22,"TRICHOCERCA",0
1990-08-22,"DAPHNIA",0
1990-08-22,"KELLICOTTIA LONGISPINA",0
1990-08-22,"POLYARTHRA REMATA",0
1990-08-22,"KERATELLA COCHLEARIS",0
1990-08-22,"MONOSTYLA",1.1
1990-08-22,"LECANE",0
1990-08-22,"TRICHOCERCA MULTICRINIS",0
1990-08-22,"CALANOID",0
1990-08-22,"SKISTODIAPTOMUS OREGONENSIS",0
1990-08-22,"DIAPHANOSOMA BIRGEI",0
1990-08-22,"MESOCYCLOPS EDAX",0
1990-08-22,"DIAPHANOSOMA",0
1990-08-22,"ASCOMORPHA OVALIS",0
1990-08-22,"GASTROPUS",0
1990-08-22,"UNKNOWN",0
1990-08-22,"POLYARTHRA",0
1990-08-22,"UNKNOWN ROTIFER",0
1990-08-22,"LECANE INERMIS",1.1
1990-08-22,"TRICHOCERCA CYLINDRICA",0.5
1990-08-22,"LECANE MIRA",0
1990-08-22,"MANFREDIUM EUDACTYLOTUM",0
1990-08-22,"KERATELLA CRASSA",0
1990-08-22,"BRACHIONUS",0
1990-08-22,"MONOSTYLA OBTUSA",0
1990-08-22,"KERATELLA",0
1990-08-22,"ASCOMORPHA SALTANS",0
1990-08-22,"EPISCHURA LACUSTRIS",0
1990-08-22,"DAPHNIA AMBIGUA",0
1990-08-22,"LECANE TUDICOLA",0
1990-08-22,"LEPADELLA",0
1990-08-22,"CEPHALODELLA",0
1990-08-22,"NOTOMMATA",0
1990-08-22,"KERATELLA EARLINAE",0
1990-08-22,"KERATELLA TESTUDO",0
1990-08-22,"LEPADELLA ACUMINATA",0
1990-08-22,"EUCHLANIS",0
1990-08-22,"PLOESOMA LENTICULARE",0
1990-08-22,"TRICHOTRIA",0
1990-08-22,"POLYARTHRA MAJOR",0
1990-08-22,"CLADOCERAN",0
1990-08-22,"ENCENTRUM",0
1990-08-22,"SCAPHOLEBERIS",0
1990-08-22,"HOLOPEDIUM",0
1990-08-22,"LEPADELLA PATELLA",0
1990-08-22,"TRICHOCERCA ROUSSELETI",0
1990-08-22,"NOTHOLCA MICHIGANENSIS",0
1990-11-08,"ASCOMORPHA",0
1990-11-08,"ASCOMORPHA ECAUDIS",2.6
1990-11-08,"BOSMINIDAE",0
1990-11-08,"CHYDORUS",0
1990-11-08,"KERATELLA TAUROCEPHALA",73.5
1990-11-08,"KERATELLA TICINENSIS",60.4
1990-11-08,"TROPOCYCLOPS PRASINUS MEXICANUS",11.1
1990-11-08,"ASPLANCHNA",0.5
1990-11-08,"COPEPOD NAUPLII",0
1990-11-08,"CYCLOPOID",0
1990-11-08,"LECANE TENUISETA",1.1
1990-11-08,"MONOSTYLA LUNARIS",0
1990-11-08,"SYNCHAETA",0.5
1990-11-08,"DAPHNIA PULICARIA",0
1990-11-08,"GASTROPUS HYPTOPUS",0
1990-11-08,"HOLOPEDIUM GIBBERUM",0
1990-11-08,"POLYARTHRA VULGARIS",0
1990-11-08,"TRICHOCERCA BIROSTRIS",1.1
1990-11-08,"CERIODAPHNIA",0
1990-11-08,"GASTROPUS STYLIFER",0
1990-11-08,"DIACYCLOPS THOMASI",0
1990-11-08,"LEPADELLA TRIPTERA",0
1990-11-08,"CONOCHILOIDES",0
1990-11-08,"CONOCHILUS",0
1990-11-08,"DAPHNIA PARVULA",0
1990-11-08,"KELLICOTTIA BOSTONIENSIS",0
1990-11-08,"DAPHNIA MENDOTAE",0
1990-11-08,"KERATELLA HIEMALIS",0.5
