sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlor.surf,avsnow,totice,whiteice,blueice,division,taxa_name,genus,biovolume,Season
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chlorophyta,Chlorococcaceae,,2214.1987,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chlorophyta,Chlamydomonas ,Chlamydomonas,15515.8836,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chlorophyta,Monomastix minuta,Monomastix,38.0665,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chlorophyta,Mucidosphaerium pulchellum,Mucidosphaerium,62.5352,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chlorophyta,Schroederia judayi,Schroederia,1027.7929,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Chrysophyceae,,8860.132,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Chrysophyceae,,18500.8597,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Chrysolykos skujai,Chrysolykos,742.2975,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Dinobryon ,Dinobryon,34657.2195,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Dinobryon cylindricum,Dinobryon,1189.5766,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Dinobryon cyst,Dinobryon,7950.5582,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Dinobryon sociale,Dinobryon,147.0685,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,8526.8844,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Chrysophyta,Polygoniochloris circularis,Polygoniochloris,2834.443,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,161317.6692,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,17662.8206,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,2569.4858,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,57.0998,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cyanophyta,Chroococcus limneticus,Chroococcus,2055.5885,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Cyanophyta,Planktothrix agardhii,Planktothrix,4136.3019,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,41226.0109,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Miscellaneous,Miscellaneous,,18528.838,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 2,Gymnodinium,7308.7588,1
5/3/11,5.29,10.63,89.02,108,0.1,3.97,0.6,7.48,7.87,712.47,8.6,8.76,2.61,2.47,23.65,NA,30.72,213.67,237.54,3.11,9.65,4169.3,NA,NA,0.08,8.9,2.57,12.05,3.38,3.27,0.72,0.05,0,4.1,0,0,0,0,Total,Total,Total,499759.1397,1
5/16/11,7.96,10.45,93.8,NA,0.12,3.56,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3.3,0,0,0,0,NA,NA,NA,NA,NA
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Asterionella formosa,Asterionella,9814.7107,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Cyclostephanos damasii,Cyclostephanos,49334.117,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Cyclotella hakanssoniae,Cyclotella,1825.4053,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Fragilaria crotonensis,Fragilaria,10324.2095,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Fragilaria delicatissima,Fragilaria,1817.539,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Fragilaria filiformis,Fragilaria,89420.1938,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Navicula ,Navicula,3083.3823,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Tabellaria flocculosa,Tabellaria,4247.18,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Bacillariophyta,Ulnaria ulna,Ulnaria,64013.4962,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chlorophyta,Chlamydomonas ,Chlamydomonas,15595.0628,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chlorophyta,Monomastix minuta,Monomastix,38.0665,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chlorophyta,Schroederia judayi,Schroederia,152.2661,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Chrysophyceae,,380.3119,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Chrysophyceae,,4731.2995,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Dinobryon ,Dinobryon,9922.6508,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Dinobryon bavaricum,Dinobryon,5329.3025,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Dinobryon bavaricum,Dinobryon,10658.605,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Dinobryon sociale,Dinobryon,380.6645,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Kephyrion petasatum,Kephyrion,1199.0959,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,33244.6972,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,462730.0153,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,12181.2556,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,2569.4858,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,171.2994,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,Aphanocapsa parasitica,Aphanocapsa,118.9579,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,Merismopedia warmingiana,Merismopedia,14.275,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,Planktothrix agardhii,Planktothrix,15987.9084,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,16.0589,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,20613.0055,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 2,Gymnodinium,4567.9736,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Pyrrhophyta,Peridinium ,Peridinium,1827.1893,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Pyrrhophyta,Peridinium bipes,Peridinium,27895.5758,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Pyrrhophyta,Peridinium inconspicuum,Peridinium,18842.8924,1
6/3/11,11.07,9.92,96.31,NA,0.12,5.85,0.64,7.56,8.01,NA,8.5,8.63,2.69,2.64,2.7,NA,6.44,155.71,219.19,0.63,6.41,3658.81,NA,NA,0.18,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0,0,0,0,Total,Total,Total,883048.1494,1
6/13/11,13.06,9.25,94.17,NA,0.16,4.25,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0,0,NA,NA,NA,NA,NA
6/28/11,13.61,9.38,96.38,NA,0.1,4.35,0.35,7.57,7.92,NA,8.39,8.7,2.44,2.46,6.63,NA,15.96,162.2,203.38,7.23,12.18,3428.67,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,0,0,0,NA,NA,NA,NA,NA
7/1/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
7/11/11,16.36,8.8,96.46,NA,0.14,4.07,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0,0,0,0,NA,NA,NA,NA,NA
7/16/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Cyclostephanos damasii,Cyclostephanos,28549.8367,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Cyclotella hakanssoniae,Cyclotella,10776.5451,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Fragilaria crotonensis,Fragilaria,28448.9329,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Fragilaria delicatissima,Fragilaria,63468.4628,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Fragilaria filiformis,Fragilaria,38304.635,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Tabellaria flocculosa,Tabellaria,7583.7645,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Bacillariophyta,Urosolenia longiseta,Urosolenia,41111.764,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Chlorococcaceae,,582.8939,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Chlamydomonas ,Chlamydomonas,8125.6835,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Monomastix astigmata,Monomastix,190.3327,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Monomastix minuta,Monomastix,190.3327,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Monoraphidium capricornutum,Monoraphidium,141.9643,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Monoraphidium griffithii,Monoraphidium,228.3983,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Oocystis parva,Oocystis,8793.3483,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Scenedesmus bijuga,Scenedesmus,142.7495,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chlorophyta,Schroederia judayi,Schroederia,274.0785,1
7/26/11,17.02,8.91,98.85,NA,0.13,3.48,2.75,6.2,7.73,NA,8.99,9.27,NA,NA,2.58,NA,14.54,230.27,260.06,13.87,10.27,3038.06,NA,NA,0.31,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,Chrysophyta,Chrysophyceae,,2965.404,1
