lakeid,year4,sampledate,depth,chlor,Genus,CellBioVol,Season
SP,2004,4/7/04,0,1.9,,,
SP,2004,4/7/04,3,1.5,,,
SP,2004,4/7/04,5,0.7,,,
SP,2004,4/7/04,8,0.3,,,
SP,2004,4/7/04,10,0.15,,,
SP,2004,4/7/04,12,0.1,,,
SP,2004,4/7/04,15,0.1,,,
SP,2004,4/7/04,18,0.8,,,
SP,2004,4/30/04,0,4,TotalBiovolume,124704.1185,
SP,2004,4/30/04,3,8.9,TotalBiovolume,124704.1185,
SP,2004,4/30/04,5,9.5,TotalBiovolume,124704.1185,
SP,2004,4/30/04,8,6.2,TotalBiovolume,124704.1185,
SP,2004,4/30/04,10,6.4,TotalBiovolume,124704.1185,
SP,2004,4/30/04,12,5.4,TotalBiovolume,124704.1185,
SP,2004,4/30/04,15,4.7,TotalBiovolume,124704.1185,
SP,2004,4/30/04,17,4.9,TotalBiovolume,124704.1185,
SP,2004,5/10/04,0,4.9,,,
SP,2004,5/10/04,3,5.45,,,
SP,2004,5/10/04,5,8,,,
SP,2004,5/10/04,8,6.2,,,
SP,2004,5/10/04,10,3.9,,,
SP,2004,5/10/04,12,4,,,
SP,2004,5/10/04,15,2.3,,,
SP,2004,5/10/04,18,4.6,,,
SP,2004,5/24/04,0,2,,,
SP,2004,5/24/04,3,2.8,,,
SP,2004,5/24/04,5,2.8,,,
SP,2004,5/24/04,8,6.2,,,
SP,2004,5/24/04,10,8.4,,,
SP,2004,5/24/04,12,5.3,,,
SP,2004,5/24/04,15,3.8,,,
SP,2004,5/24/04,18,3.9,,,
SP,2004,6/7/04,0,1.2,,,
SP,2004,6/7/04,3,1,,,
SP,2004,6/7/04,5,2.7,,,
SP,2004,6/7/04,8,2.9,,,
SP,2004,6/7/04,10,2.3,,,
SP,2004,6/7/04,12,5.8,,,
SP,2004,6/7/04,15,1.25,,,
SP,2004,6/7/04,18,5.9,,,
SP,2004,6/22/04,0,1.1,TotalBiovolume,81870.95401,
SP,2004,6/22/04,3,1.9,TotalBiovolume,81870.95401,
SP,2004,6/22/04,5,1.4,TotalBiovolume,81870.95401,
SP,2004,6/22/04,8,2.8,TotalBiovolume,81870.95401,
SP,2004,6/22/04,10,3.1,TotalBiovolume,81870.95401,
SP,2004,6/22/04,12,4.8,TotalBiovolume,81870.95401,
SP,2004,6/22/04,15,4.5,TotalBiovolume,81870.95401,
SP,2004,6/22/04,18,2.2,TotalBiovolume,81870.95401,
SP,2004,7/6/04,0,1,,,
SP,2004,7/6/04,3,1.4,,,
SP,2004,7/6/04,5,1.3,,,
SP,2004,7/6/04,8,1.5,,,
SP,2004,7/6/04,10,4,,,
SP,2004,7/6/04,12,3.3,,,
SP,2004,7/6/04,15,4,,,
SP,2004,7/6/04,18,1.8,,,
SP,2004,7/21/04,0,1,TotalBiovolume,38911.84667,
SP,2004,7/21/04,3,0.8,TotalBiovolume,38911.84667,
SP,2004,7/21/04,5,-0.3,TotalBiovolume,38911.84667,
SP,2004,7/21/04,8,2.7,TotalBiovolume,38911.84667,
SP,2004,7/21/04,10,2.2,TotalBiovolume,38911.84667,
SP,2004,7/21/04,12,3.5,TotalBiovolume,38911.84667,
SP,2004,7/21/04,15,3,TotalBiovolume,38911.84667,
SP,2004,7/21/04,18,4,TotalBiovolume,38911.84667,
SP,2004,8/2/04,0,0.5,,,
SP,2004,8/2/04,3,0.6,,,
SP,2004,8/2/04,5,1,,,
SP,2004,8/2/04,8,1.5,,,
SP,2004,8/2/04,10,3.2,,,
SP,2004,8/2/04,12,3,,,
SP,2004,8/2/04,15,3.35,,,
SP,2004,8/2/04,18,3.4,,,
SP,2004,8/16/04,0,0.9,TotalBiovolume,35695.18089,
SP,2004,8/16/04,3,0.7,TotalBiovolume,35695.18089,
SP,2004,8/16/04,5,0.8,TotalBiovolume,35695.18089,
SP,2004,8/16/04,8,1.5,TotalBiovolume,35695.18089,
SP,2004,8/16/04,10,2.8,TotalBiovolume,35695.18089,
SP,2004,8/16/04,12,4.4,TotalBiovolume,35695.18089,
SP,2004,8/16/04,15,1.6,TotalBiovolume,35695.18089,
SP,2004,8/16/04,18,6.1,TotalBiovolume,35695.18089,
SP,2004,8/30/04,0,0.3,,,
SP,2004,8/30/04,3,0.1,,,
SP,2004,8/30/04,5,2.2,,,
SP,2004,8/30/04,8,1.7,,,
SP,2004,8/30/04,10,2.9,,,
SP,2004,8/30/04,12,3.7,,,
SP,2004,8/30/04,15,5.7,,,
SP,2004,8/30/04,18,8.3,,,
SP,2004,9/13/04,0,1.4,,,
SP,2004,9/13/04,3,1.6,,,
SP,2004,9/13/04,5,1.3,,,
SP,2004,9/13/04,8,2.1,,,
SP,2004,9/13/04,10,4.45,,,
SP,2004,9/13/04,12,4.7,,,
SP,2004,9/13/04,15,8.9,,,
SP,2004,9/13/04,17,13.8,,,
SP,2004,9/29/04,0,1.7,,,
SP,2004,9/29/04,3,1.9,,,
SP,2004,9/29/04,5,2,,,
SP,2004,9/29/04,8,1.9,,,
SP,2004,9/29/04,10,4.1,,,
SP,2004,9/29/04,12,6.8,,,
SP,2004,9/29/04,15,11.5,,,
SP,2004,9/29/04,17,17.1,,,
SP,2004,10/11/04,0,1.7,,,
SP,2004,10/11/04,3,3.1,,,
SP,2004,10/11/04,5,2.5,,,
SP,2004,10/11/04,8,3.2,,,
SP,2004,10/11/04,10,2.4,,,
SP,2004,10/11/04,12,6.4,,,
SP,2004,10/11/04,15,10.7,,,
SP,2004,10/11/04,17,19.15,,,
SP,2004,10/25/04,0,4.1,,,
SP,2004,10/25/04,3,4.1,,,
SP,2004,10/25/04,5,3.2,,,
SP,2004,10/25/04,8,3.7,,,
SP,2004,10/25/04,10,4,,,
SP,2004,10/25/04,12,3.85,,,
SP,2004,10/25/04,15,10.6,,,
SP,2004,10/25/04,17,20.5,,,
SP,2004,11/10/04,0,4.55,TotalBiovolume,40141.8149,
SP,2004,11/10/04,3,4.1,TotalBiovolume,40141.8149,
SP,2004,11/10/04,5,4,TotalBiovolume,40141.8149,
SP,2004,11/10/04,8,4,TotalBiovolume,40141.8149,
SP,2004,11/10/04,10,4.1,TotalBiovolume,40141.8149,
SP,2004,11/10/04,12,4.7,TotalBiovolume,40141.8149,
SP,2004,11/10/04,15,3.9,TotalBiovolume,40141.8149,
SP,2004,11/10/04,17,4.2,TotalBiovolume,40141.8149,
SP,2005,1/19/05,0,15.6,,,
SP,2005,1/19/05,3,5.6,,,
SP,2005,1/19/05,5,4.4,,,
SP,2005,1/19/05,8,3.8,,,
SP,2005,1/19/05,10,2.6,,,
SP,2005,1/19/05,12,1.6,,,
SP,2005,1/19/05,15,1.6,,,
SP,2005,1/19/05,18,4.35,,,
SP,2005,2/25/05,0,5.1,,,
SP,2005,2/25/05,3,6.8,,,
SP,2005,2/25/05,5,7.1,,,
SP,2005,2/25/05,8,4.9,,,
SP,2005,2/25/05,10,1.6,,,
SP,2005,2/25/05,12,0.9,,,
SP,2005,2/25/05,15,0.9,,,
SP,2005,2/25/05,18,-0.5,,,
SP,2005,4/6/05,0,0.5,,,
SP,2005,4/6/05,3,5,,,
SP,2005,4/6/05,5,4.8,,,
SP,2005,4/6/05,8,4.1,,,
SP,2005,4/6/05,10,5.1,,,
SP,2005,4/6/05,12,4.8,,,
SP,2005,4/6/05,15,3.4,,,
SP,2005,4/6/05,18,2.9,,,
SP,2005,4/20/05,0,5.55,TotalBiovolume,140811.0487,
SP,2005,4/20/05,3,8.5,TotalBiovolume,140811.0487,
SP,2005,4/20/05,5,6.9,TotalBiovolume,140811.0487,
SP,2005,4/20/05,8,7.5,TotalBiovolume,140811.0487,
SP,2005,4/20/05,10,8.2,TotalBiovolume,140811.0487,
SP,2005,4/20/05,12,7.9,TotalBiovolume,140811.0487,
SP,2005,4/20/05,15,7.4,TotalBiovolume,140811.0487,
SP,2005,4/20/05,18,5.5,TotalBiovolume,140811.0487,
SP,2005,5/2/05,0,8.5,,,
SP,2005,5/2/05,3,8.6,,,
SP,2005,5/2/05,5,8.8,,,
SP,2005,5/2/05,8,8.4,,,
SP,2005,5/2/05,10,9.8,,,
SP,2005,5/2/05,12,10.9,,,
SP,2005,5/2/05,15,7.3,,,
SP,2005,5/2/05,18,12.3,,,
SP,2005,5/19/05,0,3,,,
SP,2005,5/19/05,3,3.3,,,
SP,2005,5/19/05,5,3.2,,,
SP,2005,5/19/05,8,6.2,,,
SP,2005,5/19/05,10,12.8,,,
SP,2005,5/19/05,13,8.9,,,
SP,2005,5/19/05,15,4.7,,,
SP,2005,5/19/05,17.5,5.2,,,
SP,2005,6/1/05,0,0.3,,,
SP,2005,6/1/05,3,0.55,,,
SP,2005,6/1/05,5,0.2,,,
SP,2005,6/1/05,8,1,,,
SP,2005,6/1/05,10,1.2,,,
SP,2005,6/1/05,12,1.8,,,
SP,2005,6/1/05,15,2.5,,,
SP,2005,6/1/05,17.5,8.5,,,
SP,2005,6/13/05,0,0.7,TotalBiovolume,112841.9249,
SP,2005,6/13/05,3,1,TotalBiovolume,112841.9249,
SP,2005,6/13/05,5,1.1,TotalBiovolume,112841.9249,
SP,2005,6/13/05,8,1.9,TotalBiovolume,112841.9249,
SP,2005,6/13/05,10,1.9,TotalBiovolume,112841.9249,
SP,2005,6/13/05,12,4.6,TotalBiovolume,112841.9249,
SP,2005,6/13/05,15,13,TotalBiovolume,112841.9249,
SP,2005,6/13/05,17,12.5,TotalBiovolume,112841.9249,
SP,2005,6/27/05,0,0.7,,,
SP,2005,6/27/05,3,0.9,,,
SP,2005,6/27/05,5,1.8,,,
SP,2005,6/27/05,8,1.8,,,
SP,2005,6/27/05,10,1.8,,,
SP,2005,6/27/05,12,2.7,,,
SP,2005,6/27/05,15,5.9,,,
SP,2005,6/27/05,17,13.5,,,
SP,2005,7/12/05,0,0.4,TotalBiovolume,66524.46203,
SP,2005,7/12/05,3,0.7,TotalBiovolume,66524.46203,
SP,2005,7/12/05,5,0.7,TotalBiovolume,66524.46203,
SP,2005,7/12/05,8,1.3,TotalBiovolume,66524.46203,
SP,2005,7/12/05,10,1.4,TotalBiovolume,66524.46203,
SP,2005,7/12/05,12,1.7,TotalBiovolume,66524.46203,
SP,2005,7/12/05,15,6.7,TotalBiovolume,66524.46203,
SP,2005,7/12/05,17,14.5,TotalBiovolume,66524.46203,
SP,2005,7/25/05,0,1,,,
SP,2005,7/25/05,3,0.9,,,
SP,2005,7/25/05,5,0.8,,,
SP,2005,7/25/05,8,1.7,,,
SP,2005,7/25/05,10,1.6,,,
SP,2005,7/25/05,12,3,,,
SP,2005,7/25/05,15,5.9,,,
SP,2005,7/25/05,17,16.4,,,
SP,2005,8/9/05,0,1,TotalBiovolume,36120.08981,
SP,2005,8/9/05,3,1.1,TotalBiovolume,36120.08981,
SP,2005,8/9/05,5,1.1,TotalBiovolume,36120.08981,
SP,2005,8/9/05,8,1.3,TotalBiovolume,36120.08981,
SP,2005,8/9/05,10,1.8,TotalBiovolume,36120.08981,
SP,2005,8/9/05,12,3.6,TotalBiovolume,36120.08981,
SP,2005,8/9/05,15,21.1,TotalBiovolume,36120.08981,
SP,2005,8/9/05,17,1.35,TotalBiovolume,36120.08981,
SP,2005,8/22/05,0,1.3,,,
SP,2005,8/22/05,3,1.1,,,
SP,2005,8/22/05,5,1.1,,,
SP,2005,8/22/05,8,0.1,,,
SP,2005,8/22/05,10,2.2,,,
SP,2005,8/22/05,12,4.2,,,
SP,2005,8/22/05,15,8.1,,,
SP,2005,8/22/05,17,16.2,,,
SP,2005,9/8/05,0,0.8,,,
SP,2005,9/8/05,3,1.5,,,
SP,2005,9/8/05,5,1,,,
SP,2005,9/8/05,8,1.3,,,
SP,2005,9/8/05,10,2.1,,,
SP,2005,9/8/05,12,4.8,,,
SP,2005,9/8/05,15,12.1,,,
SP,2005,9/8/05,17,10.55,,,
SP,2005,9/19/05,0,0.9,,,
SP,2005,9/19/05,3,1.2,,,
SP,2005,9/19/05,5,0.9,,,
SP,2005,9/19/05,8,1.2,,,
SP,2005,9/19/05,8,1.1,,,
SP,2005,9/19/05,10,1.8,,,
SP,2005,9/19/05,12,5.5,,,
SP,2005,9/19/05,15,-0.1,,,
SP,2005,9/19/05,17,15.3,,,
SP,2005,10/3/05,0,1,,,
SP,2005,10/3/05,3,3.6,,,
SP,2005,10/3/05,5,0.9,,,
SP,2005,10/3/05,8,1.3,,,
SP,2005,10/3/05,10,1.8,,,
SP,2005,10/3/05,12,6.35,,,
SP,2005,10/3/05,15,20.5,,,
SP,2005,10/3/05,17,9.5,,,
SP,2005,10/17/05,0,1.4,,,
SP,2005,10/17/05,3,1.8,,,
SP,2005,10/17/05,5,1.8,,,
SP,2005,10/17/05,8,2,,,
SP,2005,10/17/05,10,2,,,
SP,2005,10/17/05,12,5.8,,,
SP,2005,10/17/05,15,17.1,,,
SP,2005,10/17/05,17,6.7,,,
SP,2005,11/15/05,0,5,TotalBiovolume,37769.78604,
SP,2005,11/15/05,3,3.8,TotalBiovolume,37769.78604,
SP,2005,11/15/05,5,4.4,TotalBiovolume,37769.78604,
SP,2005,11/15/05,8,4.4,TotalBiovolume,37769.78604,
SP,2005,11/15/05,10,5.2,TotalBiovolume,37769.78604,
SP,2005,11/15/05,12,4.7,TotalBiovolume,37769.78604,
SP,2005,11/15/05,15,3.8,TotalBiovolume,37769.78604,
SP,2005,11/15/05,17,4.4,TotalBiovolume,37769.78604,
SP,2006,1/17/06,0,4.6,,,
SP,2006,1/17/06,3,11.8,,,
SP,2006,1/17/06,5,1.4,,,
SP,2006,1/17/06,8,1.6,,,
SP,2006,1/17/06,10,1.35,,,
SP,2006,1/17/06,12,1.8,,,
SP,2006,1/17/06,15,0.4,,,
SP,2006,1/17/06,18,0.2,,,
SP,2006,2/13/06,0,3.35,TotalBiovolume,13445.22755,
SP,2006,2/13/06,3,3.2,TotalBiovolume,13445.22755,
SP,2006,2/13/06,5,1.5,TotalBiovolume,13445.22755,
SP,2006,2/13/06,8,1,TotalBiovolume,13445.22755,
SP,2006,2/13/06,10,0.8,TotalBiovolume,13445.22755,
SP,2006,2/13/06,12,0.4,TotalBiovolume,13445.22755,
SP,2006,2/13/06,15,0.2,TotalBiovolume,13445.22755,
SP,2006,2/13/06,18,-1.5,TotalBiovolume,13445.22755,
SP,2006,3/31/06,0,0.65,,,
SP,2006,3/31/06,3,3.3,,,
SP,2006,3/31/06,5,6.5,,,
SP,2006,3/31/06,8,1.2,,,
SP,2006,3/31/06,10,1.3,,,
SP,2006,3/31/06,12,0.7,,,
SP,2006,3/31/06,15,0.3,,,
SP,2006,3/31/06,18,13.6,,,
SP,2006,4/20/06,3,8.6,TotalBiovolume,105932.2045,
SP,2006,4/20/06,5,7.7,TotalBiovolume,105932.2045,
SP,2006,4/20/06,8,9.2,TotalBiovolume,105932.2045,
SP,2006,4/20/06,10,7.9,TotalBiovolume,105932.2045,
SP,2006,4/20/06,12,6.6,TotalBiovolume,105932.2045,
SP,2006,4/20/06,15,6,TotalBiovolume,105932.2045,
SP,2006,4/20/06,17,5.1,TotalBiovolume,105932.2045,
SP,2006,5/2/06,0,4.3,,,
SP,2006,5/2/06,3,8.7,,,
SP,2006,5/2/06,5,10.7,,,
SP,2006,5/2/06,8,12.3,,,
SP,2006,5/2/06,10,9.5,,,
SP,2006,5/2/06,12,9.3,,,
SP,2006,5/2/06,15,5.6,,,
SP,2006,5/2/06,18,6.1,,,
SP,2006,5/18/06,0,3.55,,,
SP,2006,5/18/06,3,3.5,,,
SP,2006,5/18/06,5,3.7,,,
SP,2006,5/18/06,8,11.2,,,
SP,2006,5/18/06,10,6.7,,,
SP,2006,5/18/06,12,14.6,,,
SP,2006,5/18/06,15,9,,,
SP,2006,5/18/06,18,8.4,,,
SP,2006,5/31/06,0,1.6,,,
SP,2006,5/31/06,3,2.1,,,
SP,2006,5/31/06,5,1.7,,,
SP,2006,5/31/06,8,5.95,,,
SP,2006,5/31/06,10,10,,,
SP,2006,5/31/06,12,35.5,,,
SP,2006,5/31/06,15,16.9,,,
SP,2006,5/31/06,18,10.5,,,
SP,2006,6/15/06,0,2.1,TotalBiovolume,95564.66686,
SP,2006,6/15/06,3,1.8,TotalBiovolume,95564.66686,
SP,2006,6/15/06,5,1.7,TotalBiovolume,95564.66686,
SP,2006,6/15/06,8,1.4,TotalBiovolume,95564.66686,
SP,2006,6/15/06,10,2.6,TotalBiovolume,95564.66686,
SP,2006,6/15/06,12,11.4,TotalBiovolume,95564.66686,
SP,2006,6/15/06,15,21.4,TotalBiovolume,95564.66686,
SP,2006,6/15/06,18,4.05,TotalBiovolume,95564.66686,
SP,2006,6/28/06,0,2.3,,,
SP,2006,6/28/06,3,1.8,,,
SP,2006,6/28/06,5,1.5,,,
SP,2006,6/28/06,8,3.5,,,
SP,2006,6/28/06,10,2.3,,,
SP,2006,6/28/06,12,11.2,,,
SP,2006,6/28/06,15,24.65,,,
SP,2006,6/28/06,18,10.1,,,
SP,2006,7/12/06,0,0.6,TotalBiovolume,76774.5854,
SP,2006,7/12/06,3,0.4,TotalBiovolume,76774.5854,
SP,2006,7/12/06,5,0.2,TotalBiovolume,76774.5854,
SP,2006,7/12/06,8,0.8,TotalBiovolume,76774.5854,
SP,2006,7/12/06,10,0.8,TotalBiovolume,76774.5854,
SP,2006,7/12/06,12,2.5,TotalBiovolume,76774.5854,
SP,2006,7/12/06,15,16.5,TotalBiovolume,76774.5854,
SP,2006,7/12/06,18,3,TotalBiovolume,76774.5854,
SP,2006,7/26/06,0,0.9,,,
SP,2006,7/26/06,3,-1.3,,,
SP,2006,7/26/06,5,1.3,,,
SP,2006,7/26/06,8,2.7,,,
SP,2006,7/26/06,10,3.3,,,
SP,2006,7/26/06,12,4.2,,,
SP,2006,7/26/06,15,32.1,,,
SP,2006,7/26/06,18,32.2,,,
SP,2006,8/9/06,0,-0.8,TotalBiovolume,18557.99633,
SP,2006,8/9/06,3,1.2,TotalBiovolume,18557.99633,
SP,2006,8/9/06,5,1.1,TotalBiovolume,18557.99633,
SP,2006,8/9/06,8,2.55,TotalBiovolume,18557.99633,
SP,2006,8/9/06,10,2.5,TotalBiovolume,18557.99633,
SP,2006,8/9/06,12,3.8,TotalBiovolume,18557.99633,
SP,2006,8/9/06,15,21.4,TotalBiovolume,18557.99633,
SP,2006,8/9/06,18,19.2,TotalBiovolume,18557.99633,
SP,2006,8/24/06,0,0.8,,,
SP,2006,8/24/06,3,0.9,,,
SP,2006,8/24/06,5,1,,,
SP,2006,8/24/06,8,1.45,,,
SP,2006,8/24/06,10,2,,,
SP,2006,8/24/06,12,3.5,,,
SP,2006,8/24/06,15,16.5,,,
SP,2006,8/24/06,18,20.6,,,
SP,2006,9/8/06,0,1.2,,,
SP,2006,9/8/06,3,1.3,,,
SP,2006,9/8/06,5,1,,,
SP,2006,9/8/06,8,1.1,,,
SP,2006,9/8/06,10,2.3,,,
SP,2006,9/8/06,12,2.8,,,
SP,2006,9/8/06,15,11.7,,,
SP,2006,9/8/06,18,11.5,,,
SP,2006,9/21/06,0,1.3,,,
SP,2006,9/21/06,3,1.4,,,
SP,2006,9/21/06,5,1.3,,,
SP,2006,9/21/06,8,1.5,,,
SP,2006,9/21/06,10,1.4,,,
SP,2006,9/21/06,12,3.7,,,
SP,2006,9/21/06,15,11.1,,,
SP,2006,9/21/06,17,8.9,,,
SP,2006,10/4/06,0,1.2,,,
SP,2006,10/4/06,3,1.3,,,
SP,2006,10/4/06,5,1.4,,,
SP,2006,10/4/06,8,1.3,,,
SP,2006,10/4/06,10,1.6,,,
SP,2006,10/4/06,12,2.55,,,
SP,2006,10/4/06,15,16.5,,,
SP,2006,10/4/06,17,8.6,,,
SP,2006,10/19/06,0,2.1,,,
SP,2006,10/19/06,3,2.3,,,
SP,2006,10/19/06,5,2.1,,,
SP,2006,10/19/06,8,2.2,,,
SP,2006,10/19/06,10,2.2,,,
SP,2006,10/19/06,12,2.4,,,
SP,2006,10/19/06,15,3,,,
SP,2006,10/19/06,17,4.6,,,
SP,2006,10/30/06,0,2.8,TotalBiovolume,49288.15794,
SP,2006,10/30/06,3,2.9,TotalBiovolume,49288.15794,
SP,2006,10/30/06,5,3.4,TotalBiovolume,49288.15794,
SP,2006,10/30/06,8,3.3,TotalBiovolume,49288.15794,
SP,2006,10/30/06,10,3.05,TotalBiovolume,49288.15794,
SP,2006,10/30/06,12,3.1,TotalBiovolume,49288.15794,
SP,2006,10/30/06,15,3,TotalBiovolume,49288.15794,
SP,2006,10/30/06,17,3,TotalBiovolume,49288.15794,
SP,2007,1/15/07,0,14.6,,,
SP,2007,1/15/07,3,6.3,,,
SP,2007,1/15/07,5,4.8,,,
SP,2007,1/15/07,8,1.8,,,
SP,2007,1/15/07,10,1.45,,,
SP,2007,1/15/07,12,0.8,,,
SP,2007,1/15/07,15,0.2,,,
SP,2007,1/15/07,17,-0.2,,,
SP,2007,2/20/07,0,3.6,TotalBiovolume,43538.89356,
SP,2007,2/20/07,3,4.7,TotalBiovolume,43538.89356,
SP,2007,2/20/07,5,2.1,TotalBiovolume,43538.89356,
SP,2007,2/20/07,8,0.8,TotalBiovolume,43538.89356,
SP,2007,2/20/07,10,0.3,TotalBiovolume,43538.89356,
SP,2007,2/20/07,12,0.3,TotalBiovolume,43538.89356,
SP,2007,2/20/07,15,0.2,TotalBiovolume,43538.89356,
SP,2007,2/20/07,17,0.7,TotalBiovolume,43538.89356,
SP,2007,3/28/07,0,0.5,,,
SP,2007,3/28/07,3,2.7,,,
SP,2007,3/28/07,5,3.6,,,
SP,2007,3/28/07,8,3.7,,,
SP,2007,3/28/07,10,3.6,,,
SP,2007,3/28/07,12,2.5,,,
SP,2007,3/28/07,15,1.5,,,
SP,2007,3/28/07,17,11.7,,,
SP,2007,4/24/07,0,4,TotalBiovolume,57749.85027,
SP,2007,4/24/07,3,7.2,TotalBiovolume,57749.85027,
SP,2007,4/24/07,5,8.6,TotalBiovolume,57749.85027,
SP,2007,4/24/07,8,11.5,TotalBiovolume,57749.85027,
SP,2007,4/24/07,10,9.2,TotalBiovolume,57749.85027,
SP,2007,4/24/07,12,9.7,TotalBiovolume,57749.85027,
SP,2007,4/24/07,15,9.2,TotalBiovolume,57749.85027,
SP,2007,4/24/07,17,8.7,TotalBiovolume,57749.85027,
SP,2007,5/9/07,0,1.8,,,
SP,2007,5/9/07,3,3.2,,,
SP,2007,5/9/07,5,3.4,,,
SP,2007,5/9/07,8,5.9,,,
SP,2007,5/9/07,10,11.1,,,
SP,2007,5/9/07,12,14.2,,,
SP,2007,5/9/07,15,12.4,,,
SP,2007,5/9/07,18,21.4,,,
SP,2007,5/21/07,0,3.1,,,
SP,2007,5/21/07,3,2,,,
SP,2007,5/21/07,5,1.2,,,
SP,2007,5/21/07,8,2.35,,,
SP,2007,5/21/07,10,7.7,,,
SP,2007,5/21/07,12,13.4,,,
SP,2007,5/21/07,15,10,,,
SP,2007,5/21/07,18,11,,,
SP,2007,6/6/07,0,2.6,,,
SP,2007,6/6/07,3,2.9,,,
SP,2007,6/6/07,5,1.7,,,
SP,2007,6/6/07,8,2.8,,,
SP,2007,6/6/07,10,3.7,,,
SP,2007,6/6/07,12,6.8,,,
SP,2007,6/6/07,15,10.4,,,
SP,2007,6/6/07,18,8.1,,,
SP,2007,6/19/07,0,1.15,TotalBiovolume,63864.52915,
SP,2007,6/19/07,3,1.2,TotalBiovolume,63864.52915,
SP,2007,6/19/07,5,1.4,TotalBiovolume,63864.52915,
SP,2007,6/19/07,8,1.5,TotalBiovolume,63864.52915,
SP,2007,6/19/07,10,2.8,TotalBiovolume,63864.52915,
SP,2007,6/19/07,12,6,TotalBiovolume,63864.52915,
SP,2007,6/19/07,15,8.1,TotalBiovolume,63864.52915,
SP,2007,6/19/07,18,6.4,TotalBiovolume,63864.52915,
SP,2007,7/2/07,0,1.8,,,
SP,2007,7/2/07,3,2,,,
SP,2007,7/2/07,5,2.1,,,
SP,2007,7/2/07,8,2.2,,,
SP,2007,7/2/07,10,3.3,,,
SP,2007,7/2/07,12,5.3,,,
SP,2007,7/2/07,15,8,,,
SP,2007,7/2/07,18,37,,,
SP,2007,7/16/07,0,1.5,TotalBiovolume,79321.12792,
SP,2007,7/16/07,3,1.4,TotalBiovolume,79321.12792,
SP,2007,7/16/07,5,1.4,TotalBiovolume,79321.12792,
SP,2007,7/16/07,8,1.3,TotalBiovolume,79321.12792,
SP,2007,7/16/07,10,3.3,TotalBiovolume,79321.12792,
SP,2007,7/16/07,12,8.2,TotalBiovolume,79321.12792,
SP,2007,7/16/07,15,10,TotalBiovolume,79321.12792,
SP,2007,7/16/07,18,5.1,TotalBiovolume,79321.12792,
SP,2007,7/23/07,0,1.15,,,
SP,2007,7/23/07,3,1.5,,,
SP,2007,7/23/07,5,1.5,,,
SP,2007,7/23/07,8,1.2,,,
SP,2007,7/23/07,10,2.8,,,
SP,2007,7/23/07,12,8.2,,,
SP,2007,7/23/07,15,8.8,,,
SP,2007,7/23/07,18,9,,,
SP,2007,7/30/07,0,0.7,,,
SP,2007,7/30/07,3,0.9,,,
SP,2007,7/30/07,5,0.8,,,
SP,2007,7/30/07,8,1.55,,,
SP,2007,7/30/07,10,2.1,,,
SP,2007,7/30/07,12,6.3,,,
SP,2007,7/30/07,15,7.8,,,
SP,2007,7/30/07,17,8.5,,,
SP,2007,8/13/07,0,0.9,TotalBiovolume,86298.54542,
SP,2007,8/13/07,3,0.8,TotalBiovolume,86298.54542,
SP,2007,8/13/07,5,1.15,TotalBiovolume,86298.54542,
SP,2007,8/13/07,8,1.6,TotalBiovolume,86298.54542,
SP,2007,8/13/07,10,2.4,TotalBiovolume,86298.54542,
SP,2007,8/13/07,12,3.4,TotalBiovolume,86298.54542,
SP,2007,8/13/07,15,11.8,TotalBiovolume,86298.54542,
SP,2007,8/13/07,17,8.9,TotalBiovolume,86298.54542,
SP,2007,8/27/07,0,1.3,,,
SP,2007,8/27/07,3,1.5,,,
SP,2007,8/27/07,5,1.3,,,
SP,2007,8/27/07,8,1.2,,,
SP,2007,8/27/07,10,2.2,,,
SP,2007,8/27/07,12,6.3,,,
SP,2007,8/27/07,15,4.7,,,
SP,2007,8/27/07,17,6.2,,,
SP,2007,9/11/07,0,1.2,,,
SP,2007,9/11/07,3,1.6,,,
SP,2007,9/11/07,5,2.2,,,
SP,2007,9/11/07,8,1.6,,,
SP,2007,9/11/07,10,3.8,,,
SP,2007,9/11/07,12,3.2,,,
SP,2007,9/11/07,15,13.8,,,
SP,2007,9/11/07,17,19.5,,,
SP,2007,9/24/07,0,1.2,,,
SP,2007,9/24/07,3,1.3,,,
SP,2007,9/24/07,5,1.5,,,
SP,2007,9/24/07,8,1.5,,,
SP,2007,9/24/07,10,1.9,,,
SP,2007,9/24/07,12,3.9,,,
SP,2007,9/24/07,15,15.1,,,
SP,2007,9/24/07,17,14.8,,,
SP,2007,10/10/07,0,2.1,,,
SP,2007,10/10/07,3,2.7,,,
SP,2007,10/10/07,5,2.3,,,
SP,2007,10/10/07,8,1.9,,,
SP,2007,10/10/07,10,2.2,,,
SP,2007,10/10/07,12,11,,,
SP,2007,10/10/07,15,10.9,,,
SP,2007,10/10/07,16,12.15,,,
SP,2007,10/23/07,0,3,,,
SP,2007,10/23/07,3,3.1,,,
SP,2007,10/23/07,5,4.6,,,
SP,2007,10/23/07,8,3.4,,,
SP,2007,10/23/07,10,4.4,,,
SP,2007,10/23/07,12,4.7,,,
SP,2007,10/23/07,15,28,,,
SP,2007,10/23/07,18,6.7,,,
SP,2007,11/12/07,0,3.8,TotalBiovolume,69229.21827,
SP,2007,11/12/07,3,4.9,TotalBiovolume,69229.21827,
SP,2007,11/12/07,5,3.8,TotalBiovolume,69229.21827,
