"sampledate","species_code","species_name","lakeid","density","individuals_measured","avg_length"
1983-10-17,62700,"NOTOMMATA",NA,0,NA,NA
1983-10-17,62900,"PLOESOMA",NA,0,NA,NA
1983-10-17,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1983-10-17,63600,"TRICHOCERCA",NA,0,NA,NA
1983-10-17,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1983-10-17,70064,"",NA,0,NA,NA
1983-10-17,62400,"MONOSTYLA",NA,0,NA,NA
1983-10-17,70041,"",NA,0,NA,NA
1983-10-17,70052,"",NA,0,NA,NA
1983-10-17,20901,"TROPOCYCLOPS PRASINUS MEXICANUS","SP",2.6,NA,NA
1983-10-17,61804,"KERATELLA EARLINAE","SP",35.06,NA,NA
1983-10-17,63004,"POLYARTHRA REMATA","SP",2.6,NA,NA
1983-10-17,69915,"UNKNOWN","SP",3.9,NA,NA
1983-10-17,60900,"CONOCHILUS","SP",1.3,NA,NA
1983-10-17,69935,"",NA,0,NA,NA
1983-10-17,69936,"",NA,0,NA,NA
1983-10-17,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1983-10-17,61502,"GASTROPUS STYLIFER",NA,0,NA,NA
1983-10-17,69990,"",NA,0,NA,NA
1983-10-17,69991,"",NA,0,NA,NA
1983-10-17,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-10-17,69932,"",NA,0,NA,NA
1983-10-17,20300,"DIACYCLOPS",NA,0,NA,NA
1983-10-17,70057,"",NA,0,NA,NA
1983-10-17,70058,"",NA,0,NA,NA
1983-10-17,70059,"",NA,0,NA,NA
1983-10-17,70060,"",NA,0,NA,NA
1983-10-17,30400,"DIAPTOMID",NA,0,NA,NA
1983-10-17,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1983-10-17,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1983-10-17,70061,"",NA,0,NA,NA
1983-10-17,70062,"",NA,0,NA,NA
1983-10-17,70063,"",NA,0,NA,NA
1983-10-17,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1983-10-17,60200,"ASCOMORPHA",NA,0,NA,NA
1983-10-17,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1983-10-17,69928,"UNKNOWN",NA,0,NA,NA
1983-10-17,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1983-10-17,69930,"UNKNOWN",NA,0,NA,NA
1983-10-17,69931,"UNKNOWN",NA,0,NA,NA
1983-10-17,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1983-10-17,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1983-10-17,69921,"UNKNOWN",NA,0,NA,NA
1983-10-17,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1983-10-17,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1983-10-17,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1983-10-17,69922,"UNKNOWN",NA,0,NA,NA
1983-10-17,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1983-10-17,69918,"UNKNOWN",NA,0,NA,NA
1983-10-17,60100,"ANURAEOPSIS",NA,0,NA,NA
1983-10-17,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1983-10-17,69919,"UNKNOWN",NA,0,NA,NA
1983-10-17,69920,"UNKNOWN",NA,0,NA,NA
1983-10-17,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1983-10-17,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1983-10-17,70029,"UNKNOWN",NA,0,NA,NA
1983-10-17,70030,"UNKNOWN",NA,0,NA,NA
1983-10-17,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1983-10-17,69958,"UNKNOWN",NA,0,NA,NA
1983-10-17,60600,"COLLOTHECA",NA,0,NA,NA
1983-10-17,61911,"LECANE MIRA",NA,0,NA,NA
1983-10-17,70028,"UNKNOWN",NA,0,NA,NA
1983-10-17,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1983-10-17,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1983-10-17,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-10-17,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1983-10-17,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1983-10-17,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1983-10-17,50300,"ALONA",NA,0,NA,NA
1983-10-17,60500,"CEPHALODELLA",NA,0,NA,NA
1983-10-17,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1983-10-17,61300,"EUCHLANIS",NA,0,NA,NA
1983-10-17,63700,"TRICHOTRIA",NA,0,NA,NA
1983-10-17,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1983-10-17,61918,"LECANE TENUISETA",NA,0,NA,NA
1983-10-17,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1983-10-17,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1983-10-17,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1983-10-17,62000,"LEPADELLA",NA,0,NA,NA
1983-10-17,50900,"CERIODAPHNIA",NA,0,NA,NA
1983-11-02,10000,"COPEPOD NAUPLII","SP",80.29,NA,NA
1983-11-02,20000,"CYCLOPOID",NA,0,NA,NA
1983-11-02,20302,"DIACYCLOPS THOMASI","SP",27.22,NA,NA
1983-11-02,30000,"CALANOID",NA,0,NA,NA
1983-11-02,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1983-11-02,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1983-11-02,51103,"DAPHNIA MENDOTAE","SP",10.89,NA,NA
1983-11-02,51104,"DAPHNIA LONGIREMIS","SP",1.36,NA,NA
1983-11-02,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1983-11-02,51800,"HOLOPEDIUM",NA,0,NA,NA
1983-11-02,60300,"ASPLANCHNA",NA,0,NA,NA
1983-11-02,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1983-11-02,61400,"FILINIA",NA,0,NA,NA
1983-11-02,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1983-11-02,61702,"KELLICOTTIA LONGISPINA",NA,0,NA,NA
1983-11-02,61801,"KERATELLA COCHLEARIS","SP",48.99,NA,NA
1983-11-02,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
1983-11-02,61806,"KERATELLA QUADRATA",NA,0,NA,NA
1983-11-02,61900,"LECANE",NA,0,NA,NA
1983-11-02,61904,"LECANE INERMIS",NA,0,NA,NA
1983-11-02,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1983-11-02,63005,"POLYARTHRA VULGARIS","SP",6.8,NA,NA
1983-11-02,69934,"",NA,0,NA,NA
1983-11-02,50000,"CLADOCERAN",NA,0,NA,NA
1983-11-02,51100,"DAPHNIA",NA,0,NA,NA
1983-11-02,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
1983-11-02,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1983-11-02,61803,"KERATELLA CRASSA","SP",4.08,NA,NA
1983-11-02,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
1983-11-02,63000,"POLYARTHRA",NA,0,NA,NA
1983-11-02,63400,"SYNCHAETA",NA,0,NA,NA
1983-11-02,69901,"",NA,0,NA,NA
1983-11-02,69902,"",NA,0,NA,NA
1983-11-02,70038,"",NA,0,NA,NA
1983-11-02,50700,"BOSMINIDAE",NA,0,NA,NA
1983-11-02,51200,"DIAPHANOSOMA",NA,0,NA,NA
1983-11-02,70051,"",NA,0,NA,NA
1983-11-02,60700,"COLURELLA",NA,0,NA,NA
1983-11-02,70039,"",NA,0,NA,NA
1983-11-02,70065,"",NA,0,NA,NA
1983-11-02,51000,"CHYDORUS",NA,0,NA,NA
1983-11-02,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
1983-11-02,60800,"CONOCHILOIDES",NA,0,NA,NA
1983-11-02,61500,"GASTROPUS",NA,0,NA,NA
1983-11-02,62700,"NOTOMMATA",NA,0,NA,NA
1983-11-02,62900,"PLOESOMA",NA,0,NA,NA
1983-11-02,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1983-11-02,63600,"TRICHOCERCA",NA,0,NA,NA
1983-11-02,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1983-11-02,70064,"",NA,0,NA,NA
1983-11-02,62400,"MONOSTYLA",NA,0,NA,NA
1983-11-02,70041,"",NA,0,NA,NA
1983-11-02,70052,"",NA,0,NA,NA
1983-11-02,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1983-11-02,61804,"KERATELLA EARLINAE","SP",25.85,NA,NA
1983-11-02,63004,"POLYARTHRA REMATA","SP",2.72,NA,NA
1983-11-02,69915,"UNKNOWN",NA,0,NA,NA
1983-11-02,60900,"CONOCHILUS",NA,0,NA,NA
1983-11-02,69935,"",NA,0,NA,NA
1983-11-02,69936,"",NA,0,NA,NA
1983-11-02,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1983-11-02,61502,"GASTROPUS STYLIFER","SP",1.36,NA,NA
1983-11-02,69990,"",NA,0,NA,NA
1983-11-02,69991,"",NA,0,NA,NA
1983-11-02,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-11-02,69932,"",NA,0,NA,NA
1983-11-02,20300,"DIACYCLOPS",NA,0,NA,NA
1983-11-02,70057,"",NA,0,NA,NA
1983-11-02,70058,"",NA,0,NA,NA
1983-11-02,70059,"",NA,0,NA,NA
1983-11-02,70060,"",NA,0,NA,NA
1983-11-02,30400,"DIAPTOMID",NA,0,NA,NA
1983-11-02,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1983-11-02,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1983-11-02,70061,"",NA,0,NA,NA
1983-11-02,70062,"",NA,0,NA,NA
1983-11-02,70063,"",NA,0,NA,NA
1983-11-02,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1983-11-02,60200,"ASCOMORPHA",NA,0,NA,NA
1983-11-02,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1983-11-02,69928,"UNKNOWN",NA,0,NA,NA
1983-11-02,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1983-11-02,69930,"UNKNOWN",NA,0,NA,NA
1983-11-02,69931,"UNKNOWN",NA,0,NA,NA
1983-11-02,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1983-11-02,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1983-11-02,69921,"UNKNOWN",NA,0,NA,NA
1983-11-02,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1983-11-02,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1983-11-02,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1983-11-02,69922,"UNKNOWN",NA,0,NA,NA
1983-11-02,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1983-11-02,69918,"UNKNOWN",NA,0,NA,NA
1983-11-02,60100,"ANURAEOPSIS",NA,0,NA,NA
1983-11-02,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1983-11-02,69919,"UNKNOWN",NA,0,NA,NA
1983-11-02,69920,"UNKNOWN",NA,0,NA,NA
1983-11-02,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1983-11-02,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1983-11-02,70029,"UNKNOWN",NA,0,NA,NA
1983-11-02,70030,"UNKNOWN",NA,0,NA,NA
1983-11-02,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1983-11-02,69958,"UNKNOWN",NA,0,NA,NA
1983-11-02,60600,"COLLOTHECA",NA,0,NA,NA
1983-11-02,61911,"LECANE MIRA",NA,0,NA,NA
1983-11-02,70028,"UNKNOWN",NA,0,NA,NA
1983-11-02,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1983-11-02,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1983-11-02,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-11-02,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1983-11-02,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1983-11-02,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1983-11-02,50300,"ALONA",NA,0,NA,NA
1983-11-02,60500,"CEPHALODELLA",NA,0,NA,NA
1983-11-02,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1983-11-02,61300,"EUCHLANIS",NA,0,NA,NA
1983-11-02,63700,"TRICHOTRIA",NA,0,NA,NA
1983-11-02,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1983-11-02,61918,"LECANE TENUISETA",NA,0,NA,NA
1983-11-02,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1983-11-02,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1983-11-02,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1983-11-02,62000,"LEPADELLA",NA,0,NA,NA
1983-11-02,50900,"CERIODAPHNIA",NA,0,NA,NA
1983-11-29,10000,"COPEPOD NAUPLII","SP",79.9,NA,NA
1983-11-29,20000,"CYCLOPOID",NA,0,NA,NA
1983-11-29,20302,"DIACYCLOPS THOMASI","SP",15.32,NA,NA
1983-11-29,30000,"CALANOID",NA,0,NA,NA
1983-11-29,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1983-11-29,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1983-11-29,51103,"DAPHNIA MENDOTAE","SP",2.19,NA,NA
1983-11-29,51104,"DAPHNIA LONGIREMIS","SP",9.85,NA,NA
1983-11-29,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1983-11-29,51800,"HOLOPEDIUM",NA,0,NA,NA
1983-11-29,60300,"ASPLANCHNA",NA,0,NA,NA
1983-11-29,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1983-11-29,61400,"FILINIA",NA,0,NA,NA
1983-11-29,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1983-11-29,61702,"KELLICOTTIA LONGISPINA","SP",5.47,NA,NA
1983-11-29,61801,"KERATELLA COCHLEARIS","SP",125.87,NA,NA
1983-11-29,61805,"KERATELLA HIEMALIS","SP",1.09,NA,NA
1983-11-29,61806,"KERATELLA QUADRATA",NA,0,NA,NA
1983-11-29,61900,"LECANE",NA,0,NA,NA
1983-11-29,61904,"LECANE INERMIS",NA,0,NA,NA
1983-11-29,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1983-11-29,63005,"POLYARTHRA VULGARIS","SP",17.51,NA,NA
1983-11-29,69934,"",NA,0,NA,NA
1983-11-29,50000,"CLADOCERAN",NA,0,NA,NA
1983-11-29,51100,"DAPHNIA",NA,0,NA,NA
1983-11-29,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
1983-11-29,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1983-11-29,61803,"KERATELLA CRASSA","SP",9.85,NA,NA
1983-11-29,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
1983-11-29,63000,"POLYARTHRA",NA,0,NA,NA
1983-11-29,63400,"SYNCHAETA","SP",1.09,NA,NA
1983-11-29,69901,"",NA,0,NA,NA
1983-11-29,69902,"",NA,0,NA,NA
1983-11-29,70038,"",NA,0,NA,NA
1983-11-29,50700,"BOSMINIDAE",NA,0,NA,NA
1983-11-29,51200,"DIAPHANOSOMA",NA,0,NA,NA
1983-11-29,70051,"",NA,0,NA,NA
1983-11-29,60700,"COLURELLA",NA,0,NA,NA
1983-11-29,70039,"",NA,0,NA,NA
1983-11-29,70065,"",NA,0,NA,NA
1983-11-29,51000,"CHYDORUS",NA,0,NA,NA
1983-11-29,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
1983-11-29,60800,"CONOCHILOIDES",NA,0,NA,NA
1983-11-29,61500,"GASTROPUS",NA,0,NA,NA
1983-11-29,62700,"NOTOMMATA",NA,0,NA,NA
1983-11-29,62900,"PLOESOMA",NA,0,NA,NA
1983-11-29,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1983-11-29,63600,"TRICHOCERCA",NA,0,NA,NA
1983-11-29,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1983-11-29,70064,"",NA,0,NA,NA
1983-11-29,62400,"MONOSTYLA",NA,0,NA,NA
1983-11-29,70041,"",NA,0,NA,NA
1983-11-29,70052,"",NA,0,NA,NA
1983-11-29,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1983-11-29,61804,"KERATELLA EARLINAE","SP",42.69,NA,NA
1983-11-29,63004,"POLYARTHRA REMATA","SP",14.23,NA,NA
1983-11-29,69915,"UNKNOWN",NA,0,NA,NA
1983-11-29,60900,"CONOCHILUS","SP",1.09,NA,NA
1983-11-29,69935,"",NA,0,NA,NA
1983-11-29,69936,"",NA,0,NA,NA
1983-11-29,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1983-11-29,61502,"GASTROPUS STYLIFER","SP",3.28,NA,NA
1983-11-29,69990,"",NA,0,NA,NA
1983-11-29,69991,"",NA,0,NA,NA
1983-11-29,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-11-29,69932,"",NA,0,NA,NA
1983-11-29,20300,"DIACYCLOPS",NA,0,NA,NA
1983-11-29,70057,"",NA,0,NA,NA
1983-11-29,70058,"",NA,0,NA,NA
1983-11-29,70059,"",NA,0,NA,NA
1983-11-29,70060,"",NA,0,NA,NA
1983-11-29,30400,"DIAPTOMID",NA,0,NA,NA
1983-11-29,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1983-11-29,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1983-11-29,70061,"",NA,0,NA,NA
1983-11-29,70062,"",NA,0,NA,NA
1983-11-29,70063,"",NA,0,NA,NA
1983-11-29,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1983-11-29,60200,"ASCOMORPHA",NA,0,NA,NA
1983-11-29,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1983-11-29,69928,"UNKNOWN",NA,0,NA,NA
1983-11-29,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1983-11-29,69930,"UNKNOWN",NA,0,NA,NA
1983-11-29,69931,"UNKNOWN",NA,0,NA,NA
1983-11-29,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1983-11-29,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1983-11-29,69921,"UNKNOWN",NA,0,NA,NA
1983-11-29,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1983-11-29,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1983-11-29,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1983-11-29,69922,"UNKNOWN",NA,0,NA,NA
1983-11-29,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1983-11-29,69918,"UNKNOWN",NA,0,NA,NA
1983-11-29,60100,"ANURAEOPSIS",NA,0,NA,NA
1983-11-29,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1983-11-29,69919,"UNKNOWN",NA,0,NA,NA
1983-11-29,69920,"UNKNOWN",NA,0,NA,NA
1983-11-29,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1983-11-29,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1983-11-29,70029,"UNKNOWN",NA,0,NA,NA
1983-11-29,70030,"UNKNOWN",NA,0,NA,NA
1983-11-29,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
1983-11-29,69958,"UNKNOWN",NA,0,NA,NA
1983-11-29,60600,"COLLOTHECA",NA,0,NA,NA
1983-11-29,61911,"LECANE MIRA",NA,0,NA,NA
1983-11-29,70028,"UNKNOWN",NA,0,NA,NA
1983-11-29,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
1983-11-29,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
1983-11-29,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
1983-11-29,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
1983-11-29,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
1983-11-29,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
1983-11-29,50300,"ALONA",NA,0,NA,NA
1983-11-29,60500,"CEPHALODELLA",NA,0,NA,NA
1983-11-29,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
1983-11-29,61300,"EUCHLANIS",NA,0,NA,NA
1983-11-29,63700,"TRICHOTRIA",NA,0,NA,NA
1983-11-29,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
1983-11-29,61918,"LECANE TENUISETA",NA,0,NA,NA
1983-11-29,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
1983-11-29,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
1983-11-29,51105,"DAPHNIA PARVULA",NA,0,NA,NA
1983-11-29,62000,"LEPADELLA",NA,0,NA,NA
1983-11-29,50900,"CERIODAPHNIA",NA,0,NA,NA
1984-01-06,10000,"COPEPOD NAUPLII","SP",102.71,NA,NA
1984-01-06,20000,"CYCLOPOID",NA,0,NA,NA
1984-01-06,20302,"DIACYCLOPS THOMASI","SP",15.74,NA,NA
1984-01-06,30000,"CALANOID",NA,0,NA,NA
1984-01-06,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
1984-01-06,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
1984-01-06,51103,"DAPHNIA MENDOTAE","SP",0.83,NA,NA
1984-01-06,51104,"DAPHNIA LONGIREMIS","SP",0.83,NA,NA
1984-01-06,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
1984-01-06,51800,"HOLOPEDIUM",NA,0,NA,NA
1984-01-06,60300,"ASPLANCHNA",NA,0,NA,NA
1984-01-06,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
1984-01-06,61400,"FILINIA",NA,0,NA,NA
1984-01-06,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
1984-01-06,61702,"KELLICOTTIA LONGISPINA","SP",4.97,NA,NA
1984-01-06,61801,"KERATELLA COCHLEARIS","SP",61.29,NA,NA
1984-01-06,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
1984-01-06,61806,"KERATELLA QUADRATA",NA,0,NA,NA
1984-01-06,61900,"LECANE",NA,0,NA,NA
1984-01-06,61904,"LECANE INERMIS",NA,0,NA,NA
1984-01-06,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
1984-01-06,63005,"POLYARTHRA VULGARIS","SP",24.02,NA,NA
1984-01-06,69934,"",NA,0,NA,NA
1984-01-06,50000,"CLADOCERAN",NA,0,NA,NA
1984-01-06,51100,"DAPHNIA",NA,0,NA,NA
1984-01-06,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
1984-01-06,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
1984-01-06,61803,"KERATELLA CRASSA","SP",2.48,NA,NA
1984-01-06,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
1984-01-06,63000,"POLYARTHRA",NA,0,NA,NA
1984-01-06,63400,"SYNCHAETA",NA,0,NA,NA
1984-01-06,69901,"",NA,0,NA,NA
1984-01-06,69902,"",NA,0,NA,NA
1984-01-06,70038,"",NA,0,NA,NA
1984-01-06,50700,"BOSMINIDAE",NA,0,NA,NA
1984-01-06,51200,"DIAPHANOSOMA",NA,0,NA,NA
1984-01-06,70051,"",NA,0,NA,NA
1984-01-06,60700,"COLURELLA",NA,0,NA,NA
1984-01-06,70039,"",NA,0,NA,NA
1984-01-06,70065,"",NA,0,NA,NA
1984-01-06,51000,"CHYDORUS",NA,0,NA,NA
1984-01-06,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
1984-01-06,60800,"CONOCHILOIDES",NA,0,NA,NA
1984-01-06,61500,"GASTROPUS",NA,0,NA,NA
1984-01-06,62700,"NOTOMMATA",NA,0,NA,NA
1984-01-06,62900,"PLOESOMA",NA,0,NA,NA
1984-01-06,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
1984-01-06,63600,"TRICHOCERCA",NA,0,NA,NA
1984-01-06,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
1984-01-06,70064,"",NA,0,NA,NA
1984-01-06,62400,"MONOSTYLA",NA,0,NA,NA
1984-01-06,70041,"",NA,0,NA,NA
1984-01-06,70052,"",NA,0,NA,NA
1984-01-06,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",NA,0,NA,NA
1984-01-06,61804,"KERATELLA EARLINAE","SP",23.19,NA,NA
1984-01-06,63004,"POLYARTHRA REMATA","SP",5.8,NA,NA
1984-01-06,69915,"UNKNOWN",NA,0,NA,NA
1984-01-06,60900,"CONOCHILUS","SP",0.83,NA,NA
1984-01-06,69935,"",NA,0,NA,NA
1984-01-06,69936,"",NA,0,NA,NA
1984-01-06,61402,"FILINIA TERMINALIS",NA,0,NA,NA
1984-01-06,61502,"GASTROPUS STYLIFER","SP",0.83,NA,NA
1984-01-06,69990,"",NA,0,NA,NA
1984-01-06,69991,"",NA,0,NA,NA
1984-01-06,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
1984-01-06,69932,"",NA,0,NA,NA
1984-01-06,20300,"DIACYCLOPS",NA,0,NA,NA
1984-01-06,70057,"",NA,0,NA,NA
1984-01-06,70058,"",NA,0,NA,NA
1984-01-06,70059,"",NA,0,NA,NA
1984-01-06,70060,"",NA,0,NA,NA
1984-01-06,30400,"DIAPTOMID",NA,0,NA,NA
1984-01-06,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
1984-01-06,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
1984-01-06,70061,"",NA,0,NA,NA
1984-01-06,70062,"",NA,0,NA,NA
1984-01-06,70063,"",NA,0,NA,NA
1984-01-06,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
1984-01-06,60200,"ASCOMORPHA",NA,0,NA,NA
1984-01-06,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
1984-01-06,69928,"UNKNOWN",NA,0,NA,NA
1984-01-06,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
1984-01-06,69930,"UNKNOWN",NA,0,NA,NA
1984-01-06,69931,"UNKNOWN",NA,0,NA,NA
1984-01-06,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
1984-01-06,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
1984-01-06,69921,"UNKNOWN",NA,0,NA,NA
1984-01-06,61807,"KERATELLA SERRULATA",NA,0,NA,NA
1984-01-06,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
1984-01-06,51102,"DAPHNIA DUBIA",NA,0,NA,NA
1984-01-06,69922,"UNKNOWN",NA,0,NA,NA
1984-01-06,61809,"KERATELLA TESTUDO",NA,0,NA,NA
1984-01-06,69918,"UNKNOWN",NA,0,NA,NA
1984-01-06,60100,"ANURAEOPSIS",NA,0,NA,NA
1984-01-06,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
1984-01-06,69919,"UNKNOWN",NA,0,NA,NA
1984-01-06,69920,"UNKNOWN",NA,0,NA,NA
1984-01-06,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
1984-01-06,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
1984-01-06,70029,"UNKNOWN",NA,0,NA,NA
1984-01-06,70030,"UNKNOWN",NA,0,NA,NA
