"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2011-07-25,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2011-07-25,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2011,0.284962,1,8451.5565,8451.5565,7744.1612,0.00774416
2011-08-23,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2011,3.998482,1,363.5078,363.5078,108663.0247,0.10866302
2011-08-23,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2011,76.060428,1,2799.0101,2799.0101,2067023.336,2.06702334
2011-08-23,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Euglenophyta","Euglena","Euglena ","TB",2011,0.30592,1,18.1754,18.1754,8313.7125,0.00831371
2011-08-23,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Total","Total","Total","TB",2011,100,105,16140.2953,16583.4928,2717606.759,2.71760676
2011-08-23,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","NA","Chrysophyceae","TB",2011,1.264105,1,4271.2167,4271.2167,34353.396,0.0343534
2011-08-23,"Chrysophyta","NA","Chrysophyceae","TB",2011,0.043424,1,18.1754,18.1754,1180.079,0.00118008
2011-08-23,"Cryptophyta","Rhodomonas","Rhodomonas minuta",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Synechocystis","Synechocystis ","TB",2011,0.002364,1,36.3508,36.3508,64.2355,6.42e-05
2011-08-23,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Oocystis","Oocystis parva","TB",2011,0.196103,1,36.3508,36.3508,5329.3043,0.0053293
2011-08-23,"Chlorophyta","Schroederia","Schroederia judayi","TB",2011,0.003782,1,18.1754,18.1754,102.78,0.00010278
2011-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri","TB",2011,0.830635,6,36.3508,218.1047,22573.4021,0.0225734
2011-08-23,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Phormidium","Phormidium ","TB",2011,0.066677,80,0.5486,43.8875,1812.0311,0.00181203
2011-08-23,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","","Chlorococcaceae","TB",2011,0.07564,1,18.1754,18.1754,2055.5876,0.00205559
2011-08-23,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","","Chlorophyta","TB",2011,0.020227,1,18.1754,18.1754,549.6801,0.00054968
2011-08-23,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum","TB",2011,0.03844,7,36.3508,254.4555,1044.6487,0.00104465
2011-08-23,"Chrysophyta","Gonyostomum","Gonyostomum semen","TB",2011,16.808811,1,18.1754,18.1754,456797.3798,0.45679738
2011-08-23,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2011-08-23,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2011,0.205806,1,1908.416,1908.416,1723.6813,0.00172368
2011-11-11,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2011,0.845237,1,53.0116,53.0116,7079.0888,0.00707909
2011-11-11,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2011,86.96194,1,416.5194,416.5194,728330.1268,0.72833013
2011-11-11,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Euglenophyta","Euglena","Euglena ","TB",2011,1.072643,1,7.5731,7.5731,8983.6819,0.00898368
2011-11-11,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Total","Total","Total","TB",2011,100.000002,15,5809.0092,5812.2093,837527.46,0.83752747
2011-11-11,"Bacillariophyta","Asterionella","Asterionella formosa","TB",2011,0.069869,8,0.4572,3.6573,585.167,0.00058517
2011-11-11,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","NA","Chrysophyceae","TB",2011,2.471582,1,3407.8857,3407.8857,20700.1792,0.02070018
2011-11-11,"Cryptophyta","Rhodomonas","Rhodomonas minuta",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2","TB",2011,0.191747,1,7.5731,7.5731,1605.9283,0.00160593
2011-11-11,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Mallomonas","Mallomonas ","TB",2011,8.181178,1,7.5731,7.5731,68519.6067,0.06851961
2011-11-11,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Cyanophyta","Aphanothece","Aphanothece ",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2011-11-11,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2012,0.713923,1,3303.0028,3303.0028,2983.2721,0.00298327
2012-02-20,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2012,44.398832,1,1402.1294,1402.1294,185529.3382,0.18552934
2012-02-20,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2012,34.131253,1,75.2821,75.2821,142624.2236,0.14262422
2012-02-20,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Euglenophyta","Euglena","Euglena ","TB",2012,13.102424,1,188.2053,188.2053,54751.0818,0.05475108
2012-02-20,"Miscellaneous","Miscellaneous","Miscellaneous","TB",2012,1.358351,1,18.8205,18.8205,5676.1378,0.00567614
2012-02-20,"Total","Total","Total","TB",2012,100.000002,12,6137.1965,6137.1965,417869.8666,0.41786987
2012-02-20,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","NA","Chrysophyceae","TB",2012,1.477316,1,1016.3085,1016.3085,6173.2613,0.00617326
2012-02-20,"Chrysophyta","NA","Chrysophyceae","TB",2012,1.132432,1,9.4103,9.4103,4732.0859,0.00473209
2012-02-20,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2012,0.754639,1,94.1026,94.1026,3153.4078,0.00315341
2012-02-20,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Monomastix","Monomastix minuta",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Tabellaria","Tabellaria flocculosa","TB",2012,0.880913,1,0.8521,0.8521,3681.071,0.00368107
2012-02-20,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","Mallomonas","Mallomonas ","TB",2012,1.056494,1,9.4103,9.4103,4414.7737,0.00441477
2012-02-20,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Chlorophyta","Spinocosmarium","Spinocosmarium ","TB",2012,0.983991,1,0.8521,0.8521,4111.7957,0.0041118
2012-02-20,"Cyanophyta","Synechococcus","Synechococcus elongatus","TB",2012,0.009434,1,18.8205,18.8205,39.4177,3.94e-05
2012-02-20,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2012-02-20,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
