"sampledate.x","wtemp","o2","o2sat","cond","frlight","chlor.int","phaeo","ph","phair","alk","dic","tic","doc","toc","no3no2","no2","nh4","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","cl","so4","ca","mg","na","k","fe","mn","chlDate","chlor.surf","datePlus1","dateMinus1","year4","daynum","avsnow","totice","whiteice","blueice","sampledate","Genus.x","CellBioVol.x","bv.datePlus1","bv.dateMinus1","Genus.y","CellBioVol.y"
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Pseudostaurosira",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Stauroforma",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Stephanodiscus",154.4537325
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Tabellaria",862.3671834
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Achnanthidium",48.55233271
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Segmented Green",584.0338
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Gomphoneis",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Gloeocapsa",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Mallomonas",1512
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Cyclotella",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Nitzschia",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Synura",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Discostella",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Anabaena",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Chroococcus",2200
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Planktolyngabia",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Staurosira",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Chroococcus cf. kidneys",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Cosmarium",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Planktothrix",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Small Chroococcus",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Long thin rod",0
2002-07-17,16.9,9.89,107.66,NA,0.23,2.18,3.07,7.57,8.03,NA,8.63,8.76,3.37,3.37,11.15,NA,27.89,258.15,316.7,7.99,12.74,2700.71,2589.46,2717.62,0.24,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-17,1.2,2002-07-18,2002-07-16,NA,NA,NA,NA,NA,NA,2002-07-17,"TotalBiovolume",72801.22226,2002-07-18,2002-07-16,"Aphanothece bacilloidea",0
2002-07-30,17.14,9.55,105.75,NA,0.24,4.81,2.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2002-07-30,2.2,2002-07-31,2002-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cf. Komvophoron / Trichormus",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cryptomonad",3514.2372
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cyclostephanos",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Limnothrix",45.142168
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Lindavia",3958.406743
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Microcystis",325.1151461
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Naked Dinoflagellate",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Peanut",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"TotalBiovolume",46163.60343
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,NA,311.155
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Armored Dinoflagellate",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cf. Planktolyngabia",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cocconeis",24117.45703
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Rhoicosphenia",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Diatoma mesodon",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Dinobryon",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Elakatothrix",18.183263
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Navicula",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Sellaphora",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Asterionella",545.5867498
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Asterocapsa",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cyanobacteria",349.07828
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Fragilaria",311.155
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Nostoc",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cf. Cavinula",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Merismopedia",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Diploneis",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Encyonema",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Planothidium",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Cf. Coelosphaerium",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Hippodonta",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Epithemia",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Euglena",7392.788
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Placoneis",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Tetraedron victoriae",0
2002-08-14,16.96,9.24,102.34,93.34,0.24,4.68,4.54,7.51,8.01,646.81,8.61,8.82,3.62,3.66,6.62,NA,37.66,294.34,337.85,4.81,10.94,2748.24,2553.13,2623.54,0.22,6.23,2.72,10.29,2.95,2.62,0.67,0.22,0.03,2002-08-14,1.7,2002-08-15,2002-08-13,NA,NA,NA,NA,NA,NA,2002-08-14,"TotalBiovolume",45852.44843,2002-08-15,2002-08-13,"Flagellated Green",349.07828
