"sampledate","taxa_name","genus","division","biovolume_conc"
2011-08-23,"Chrysophyceae","NA","Pyrrhophyta",0
2011-08-23,"Chrysophyceae","NA","Haptophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Chlorophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Cryptophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Cyanophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Euglenophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Miscellaneous",0
2011-08-23,"Gonyostomum semen","Gonyostomum","NA",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Total",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Bacillariophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Chrysophyta",456797.3798
2011-08-23,"Gonyostomum semen","Gonyostomum","Pyrrhophyta",0
2011-08-23,"Gonyostomum semen","Gonyostomum","Haptophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Cryptophyta",2067023.336
2011-08-23,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","NA",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Total",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2011-08-23,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2011-08-23,"Phormidium ","Phormidium","Chlorophyta",0
2011-08-23,"Phormidium ","Phormidium","Cryptophyta",0
2011-08-23,"Phormidium ","Phormidium","Cyanophyta",1812.0311
2011-08-23,"Phormidium ","Phormidium","Euglenophyta",0
2011-08-23,"Phormidium ","Phormidium","Miscellaneous",0
2011-08-23,"Phormidium ","Phormidium","NA",0
2011-08-23,"Phormidium ","Phormidium","Total",0
2011-08-23,"Phormidium ","Phormidium","Bacillariophyta",0
2011-08-23,"Phormidium ","Phormidium","Chrysophyta",0
2011-08-23,"Phormidium ","Phormidium","Pyrrhophyta",0
2011-08-23,"Phormidium ","Phormidium","Haptophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Chlorophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Cryptophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Cyanophyta",64.2355
2011-08-23,"Synechocystis ","Synechocystis","Euglenophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Miscellaneous",0
2011-08-23,"Synechocystis ","Synechocystis","NA",0
2011-08-23,"Synechocystis ","Synechocystis","Total",0
2011-08-23,"Synechocystis ","Synechocystis","Bacillariophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Chrysophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Pyrrhophyta",0
2011-08-23,"Synechocystis ","Synechocystis","Haptophyta",0
2011-08-23,"Euglena ","Euglena","Chlorophyta",0
2011-08-23,"Euglena ","Euglena","Cryptophyta",0
2011-08-23,"Euglena ","Euglena","Cyanophyta",0
2011-08-23,"Euglena ","Euglena","Euglenophyta",8313.7125
2011-08-23,"Euglena ","Euglena","Miscellaneous",0
2011-08-23,"Euglena ","Euglena","NA",0
2011-08-23,"Euglena ","Euglena","Total",0
2011-08-23,"Euglena ","Euglena","Bacillariophyta",0
2011-08-23,"Euglena ","Euglena","Chrysophyta",0
2011-08-23,"Euglena ","Euglena","Pyrrhophyta",0
2011-08-23,"Euglena ","Euglena","Haptophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","NA",7744.1612
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2011-08-23,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2011-08-23,"Total","Total","Chlorophyta",0
2011-08-23,"Total","Total","Cryptophyta",0
2011-08-23,"Total","Total","Cyanophyta",0
2011-08-23,"Total","Total","Euglenophyta",0
2011-08-23,"Total","Total","Miscellaneous",0
2011-08-23,"Total","Total","NA",0
2011-08-23,"Total","Total","Total",2717606.759
2011-08-23,"Total","Total","Bacillariophyta",0
2011-08-23,"Total","Total","Chrysophyta",0
2011-08-23,"Total","Total","Pyrrhophyta",0
2011-08-23,"Total","Total","Haptophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Chlorophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Cryptophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Cyanophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Euglenophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Miscellaneous",0
2011-11-11,"Asterionella formosa","Asterionella","NA",0
2011-11-11,"Asterionella formosa","Asterionella","Total",0
2011-11-11,"Asterionella formosa","Asterionella","Bacillariophyta",585.167
2011-11-11,"Asterionella formosa","Asterionella","Chrysophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Pyrrhophyta",0
2011-11-11,"Asterionella formosa","Asterionella","Haptophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Chlorophyta",7079.0888
2011-11-11,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","NA",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Total",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2011-11-11,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2011-11-11,"Chrysophyceae","NA","Chlorophyta",0
2011-11-11,"Chrysophyceae","NA","Cryptophyta",0
2011-11-11,"Chrysophyceae","NA","Cyanophyta",0
2011-11-11,"Chrysophyceae","NA","Euglenophyta",0
2011-11-11,"Chrysophyceae","NA","Miscellaneous",0
2011-11-11,"Chrysophyceae","NA","NA",0
2011-11-11,"Chrysophyceae","NA","Total",0
2011-11-11,"Chrysophyceae","NA","Bacillariophyta",0
2011-11-11,"Chrysophyceae","NA","Chrysophyta",20700.1792
2011-11-11,"Chrysophyceae","NA","Pyrrhophyta",0
2011-11-11,"Chrysophyceae","NA","Haptophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Chlorophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Cryptophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Cyanophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Euglenophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Miscellaneous",0
2011-11-11,"Mallomonas ","Mallomonas","NA",0
2011-11-11,"Mallomonas ","Mallomonas","Total",0
2011-11-11,"Mallomonas ","Mallomonas","Bacillariophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Chrysophyta",68519.6067
2011-11-11,"Mallomonas ","Mallomonas","Pyrrhophyta",0
2011-11-11,"Mallomonas ","Mallomonas","Haptophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Cryptophyta",728330.1268
2011-11-11,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","NA",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Total",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2011-11-11,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2011-11-11,"Euglena ","Euglena","Chlorophyta",0
2011-11-11,"Euglena ","Euglena","Cryptophyta",0
2011-11-11,"Euglena ","Euglena","Cyanophyta",0
2011-11-11,"Euglena ","Euglena","Euglenophyta",8983.6819
2011-11-11,"Euglena ","Euglena","Miscellaneous",0
2011-11-11,"Euglena ","Euglena","NA",0
2011-11-11,"Euglena ","Euglena","Total",0
2011-11-11,"Euglena ","Euglena","Bacillariophyta",0
2011-11-11,"Euglena ","Euglena","Chrysophyta",0
2011-11-11,"Euglena ","Euglena","Pyrrhophyta",0
2011-11-11,"Euglena ","Euglena","Haptophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","NA",1723.6813
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2011-11-11,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Chlorophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Cryptophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Cyanophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Euglenophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Miscellaneous",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","NA",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Total",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Bacillariophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Chrysophyta",0
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Pyrrhophyta",1605.9283
2011-11-11,"Gymnodinium sp. 2","Gymnodinium","Haptophyta",0
2011-11-11,"Total","Total","Chlorophyta",0
2011-11-11,"Total","Total","Cryptophyta",0
2011-11-11,"Total","Total","Cyanophyta",0
2011-11-11,"Total","Total","Euglenophyta",0
2011-11-11,"Total","Total","Miscellaneous",0
2011-11-11,"Total","Total","NA",0
2011-11-11,"Total","Total","Total",837527.46
2011-11-11,"Total","Total","Bacillariophyta",0
2011-11-11,"Total","Total","Chrysophyta",0
2011-11-11,"Total","Total","Pyrrhophyta",0
2011-11-11,"Total","Total","Haptophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Chlorophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Cryptophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Cyanophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Euglenophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Miscellaneous",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","NA",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Total",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Bacillariophyta",3681.071
2012-02-20,"Tabellaria flocculosa","Tabellaria","Chrysophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Pyrrhophyta",0
2012-02-20,"Tabellaria flocculosa","Tabellaria","Haptophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Chlorophyta",185529.3382
2012-02-20,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","NA",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Total",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2012-02-20,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Chlorophyta",4111.7957
2012-02-20,"Spinocosmarium ","Spinocosmarium","Cryptophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Cyanophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Euglenophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Miscellaneous",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","NA",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Total",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Bacillariophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Chrysophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Pyrrhophyta",0
2012-02-20,"Spinocosmarium ","Spinocosmarium","Haptophyta",0
2012-02-20,"Chrysophyceae","NA","Chlorophyta",0
2012-02-20,"Chrysophyceae","NA","Cryptophyta",0
2012-02-20,"Chrysophyceae","NA","Cyanophyta",0
2012-02-20,"Chrysophyceae","NA","Euglenophyta",0
2012-02-20,"Chrysophyceae","NA","Miscellaneous",0
2012-02-20,"Chrysophyceae","NA","NA",0
2012-02-20,"Chrysophyceae","NA","Total",0
2012-02-20,"Chrysophyceae","NA","Bacillariophyta",0
2012-02-20,"Chrysophyceae","NA","Chrysophyta",10905.3472
2012-02-20,"Chrysophyceae","NA","Pyrrhophyta",0
2012-02-20,"Chrysophyceae","NA","Haptophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Chlorophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Cryptophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Cyanophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Euglenophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Miscellaneous",0
2012-02-20,"Mallomonas ","Mallomonas","NA",0
2012-02-20,"Mallomonas ","Mallomonas","Total",0
2012-02-20,"Mallomonas ","Mallomonas","Bacillariophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Chrysophyta",4414.7737
2012-02-20,"Mallomonas ","Mallomonas","Pyrrhophyta",0
2012-02-20,"Mallomonas ","Mallomonas","Haptophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Cryptophyta",142624.2236
2012-02-20,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","NA",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Total",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2012-02-20,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Chlorophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Cryptophyta",3153.4078
2012-02-20,"Rhodomonas minuta","Rhodomonas","Cyanophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Euglenophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Miscellaneous",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","NA",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Total",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Bacillariophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Chrysophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Pyrrhophyta",0
2012-02-20,"Rhodomonas minuta","Rhodomonas","Haptophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Chlorophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Cryptophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Cyanophyta",39.4177
2012-02-20,"Synechococcus elongatus","Synechococcus","Euglenophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Miscellaneous",0
2012-02-20,"Synechococcus elongatus","Synechococcus","NA",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Total",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Bacillariophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Chrysophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Pyrrhophyta",0
2012-02-20,"Synechococcus elongatus","Synechococcus","Haptophyta",0
2012-02-20,"Euglena ","Euglena","Chlorophyta",0
2012-02-20,"Euglena ","Euglena","Cryptophyta",0
2012-02-20,"Euglena ","Euglena","Cyanophyta",0
2012-02-20,"Euglena ","Euglena","Euglenophyta",54751.0818
2012-02-20,"Euglena ","Euglena","Miscellaneous",0
2012-02-20,"Euglena ","Euglena","NA",0
2012-02-20,"Euglena ","Euglena","Total",0
2012-02-20,"Euglena ","Euglena","Bacillariophyta",0
2012-02-20,"Euglena ","Euglena","Chrysophyta",0
2012-02-20,"Euglena ","Euglena","Pyrrhophyta",0
2012-02-20,"Euglena ","Euglena","Haptophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Chlorophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Cryptophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Cyanophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Euglenophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Miscellaneous",5676.1378
2012-02-20,"Miscellaneous","Miscellaneous","NA",0
2012-02-20,"Miscellaneous","Miscellaneous","Total",0
2012-02-20,"Miscellaneous","Miscellaneous","Bacillariophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Chrysophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Pyrrhophyta",0
2012-02-20,"Miscellaneous","Miscellaneous","Haptophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Chlorophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Cryptophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Cyanophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Euglenophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Miscellaneous",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","NA",2983.2721
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Total",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Bacillariophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Chrysophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Pyrrhophyta",0
2012-02-20,"Rhodospirillum rubrum","Rhodospirillum","Haptophyta",0
2012-02-20,"Total","Total","Chlorophyta",0
2012-02-20,"Total","Total","Cryptophyta",0
2012-02-20,"Total","Total","Cyanophyta",0
2012-02-20,"Total","Total","Euglenophyta",0
2012-02-20,"Total","Total","Miscellaneous",0
2012-02-20,"Total","Total","NA",0
2012-02-20,"Total","Total","Total",417869.8666
2012-02-20,"Total","Total","Bacillariophyta",0
2012-02-20,"Total","Total","Chrysophyta",0
2012-02-20,"Total","Total","Pyrrhophyta",0
2012-02-20,"Total","Total","Haptophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Chlorophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Cryptophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Cyanophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Euglenophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Miscellaneous",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","NA",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Total",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Bacillariophyta",3591.9308
2012-04-02,"Cyclotella sp. 1","Cyclotella","Chrysophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Pyrrhophyta",0
2012-04-02,"Cyclotella sp. 1","Cyclotella","Haptophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Chlorophyta",1433268.301
2012-04-02,"Chlamydomonas ","Chlamydomonas","Cryptophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Cyanophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Euglenophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Miscellaneous",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","NA",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Total",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Bacillariophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Chrysophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Pyrrhophyta",0
2012-04-02,"Chlamydomonas ","Chlamydomonas","Haptophyta",0
2012-04-02,"Chrysophyceae","NA","Chlorophyta",0
2012-04-02,"Chrysophyceae","NA","Cryptophyta",0
2012-04-02,"Chrysophyceae","NA","Cyanophyta",0
2012-04-02,"Chrysophyceae","NA","Euglenophyta",0
2012-04-02,"Chrysophyceae","NA","Miscellaneous",0
2012-04-02,"Chrysophyceae","NA","NA",0
2012-04-02,"Chrysophyceae","NA","Total",0
2012-04-02,"Chrysophyceae","NA","Bacillariophyta",0
2012-04-02,"Chrysophyceae","NA","Chrysophyta",114500.5215
2012-04-02,"Chrysophyceae","NA","Pyrrhophyta",0
2012-04-02,"Chrysophyceae","NA","Haptophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Chlorophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Cryptophyta",31928.2729
2012-04-02,"Cryptomonas erosa","Cryptomonas","Cyanophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Euglenophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Miscellaneous",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","NA",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Total",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Bacillariophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Chrysophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Pyrrhophyta",0
2012-04-02,"Cryptomonas erosa","Cryptomonas","Haptophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Chlorophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Cryptophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Cyanophyta",88.6899
2012-04-02,"Synechococcus elongatus","Synechococcus","Euglenophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Miscellaneous",0
2012-04-02,"Synechococcus elongatus","Synechococcus","NA",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Total",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Bacillariophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Chrysophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Pyrrhophyta",0
2012-04-02,"Synechococcus elongatus","Synechococcus","Haptophyta",0
2012-04-02,"Synechocystis ","Synechocystis","Chlorophyta",0
2012-04-02,"Synechocystis ","Synechocystis","Cryptophyta",0
