lakeid,year4,sampledate,division,taxa_name,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc
SP,2015,7/15/15,Euglenophyta,Trachelomonas volvocina,4.787196,Trachelomonas,1,14.1154,14.1154,12771.31,0.01277131
SP,2015,7/15/15,Haptophyta,Chrysochromulina parva,8.880923,Chrysochromulina,1,783.4045,783.4045,23692.5806,0.02369258
SP,2015,7/15/15,Pyrrhophyta,Gymnodinium sp. 2,3.191465,Gymnodinium,1,14.1154,14.1154,8514.2067,0.00851421
SP,2015,7/15/15,Pyrrhophyta,Gymnodinium sp. 3,0.542993,Gymnodinium,1,14.1154,14.1154,1448.5982,0.0014486
SP,2015,7/15/15,Total,Total,100.000003,Total,191.8017,5107.3468,33488.8161,266780.5956,0.26678061
SP,2015,8/11/15,,Rhodospirillum rubrum,0.025268,Rhodospirillum,1,197.6155,197.6155,155.2073,0.00015521
SP,2015,8/11/15,Bacillariophyta,Cyclotella atomus,0.057755,Cyclotella,1,14.1154,14.1154,354.758,0.00035476
SP,2015,8/11/15,Bacillariophyta,Cyclotella hakanssoniae,0.194922,Cyclotella,1,14.1154,14.1154,1197.3103,0.00119731
SP,2015,8/11/15,Bacillariophyta,Cyclotella pseudostelligera,0.057755,Cyclotella,1,14.1154,14.1154,354.758,0.00035476
SP,2015,8/11/15,Bacillariophyta,Fragilaria filiformis,3.014957,Fragilaria,1,84.6924,84.6924,18519.4029,0.0185194
SP,2015,8/11/15,Bacillariophyta,Lindavia intermedia,7.219335,Lindavia,1,14.1154,14.1154,44344.8263,0.04434483
SP,2015,8/11/15,Bacillariophyta,Urosolenia longiseta,18.048334,Urosolenia,1,70.577,70.577,110862.0621,0.11086206
SP,2015,8/11/15,Chlorophyta,Chlorococcaceae,0.128343,,1,56.4616,56.4616,788.3505,0.00078835
SP,2015,8/11/15,Chlorophyta,Chlamydomonas ,1.171264,Chlamydomonas,1,28.2308,28.2308,7194.5046,0.0071945
SP,2015,8/11/15,Chlorophyta,Cosmarium tenue,0.308026,Cosmarium,2,14.1154,28.2308,1892.0461,0.00189205
SP,2015,8/11/15,Chlorophyta,Monoraphidium griffithii,0.300805,Monoraphidium,1,70.577,70.577,1847.6983,0.0018477
SP,2015,8/11/15,Chlorophyta,Scenedesmus serratus,0.770302,Scenedesmus,1.8,465.8081,838.4545,4731.5853,0.00473159
SP,2015,8/11/15,Chrysophyta,Chrysophyceae,11.444667,,1,28.2308,28.2308,70298.9651,0.07029897
SP,2015,8/11/15,Chrysophyta,Chrysophyceae,0.283024,,1,423.4619,423.4619,1738.4805,0.00173848
SP,2015,8/11/15,Chrysophyta,Chrysococcus minutus,0.069498,Chrysococcus,1,14.1154,14.1154,426.8933,0.00042689
SP,2015,8/11/15,Chrysophyta,Dinobryon ,1.700009,Dinobryon,1,98.8078,98.8078,10442.3218,0.01044232
SP,2015,8/11/15,Chrysophyta,Dinobryon bavaricum,0.462038,Dinobryon,2,14.1154,28.2308,2838.0684,0.00283807
SP,2015,8/11/15,Chrysophyta,Kephyrion gracile,0.043316,Kephyrion,1,14.1154,14.1154,266.0696,0.00026607
SP,2015,8/11/15,Chrysophyta,Mallomonas ,11.435424,Mallomonas,1,42.3462,42.3462,70242.2028,0.0702422
SP,2015,8/11/15,Chrysophyta,Mallomonas caudata,17.326401,Mallomonas,1,14.1154,14.1154,106427.5819,0.10642758
SP,2015,8/11/15,Chrysophyta,Stichogloea olivacea,0.485717,Stichogloea,2,14.1154,28.2308,2983.5205,0.00298352
SP,2015,8/11/15,Cryptophyta,Cryptomonas erosa,8.951975,Cryptomonas,1,84.6924,84.6924,54987.5853,0.05498759
SP,2015,8/11/15,Cryptophyta,Rhodomonas minuta,0.308024,Rhodomonas,1,56.4616,56.4616,1892.0447,0.00189204
SP,2015,8/11/15,Cyanophyta,Aphanocapsa delicatissima,0.071591,Aphanocapsa,8.5,98.8078,839.8661,439.7539,0.00043975
SP,2015,8/11/15,Cyanophyta,Aphanocapsa elachista,0.292384,Aphanocapsa,36,28.2308,1016.3085,1795.9668,0.00179597
SP,2015,8/11/15,Cyanophyta,Aphanothece nidulans,0.131552,Aphanothece,15.6667,225.8463,3538.2669,808.0556,0.00080806
SP,2015,8/11/15,Cyanophyta,Arthrospira ,0.924075,Arthrospira,32,14.1154,451.6927,5676.1382,0.00567614
SP,2015,8/11/15,Cyanophyta,Merismopedia warmingiana,0.004812,Merismopedia,8,28.2308,225.8463,29.5633,2.96E-05
SP,2015,8/11/15,Cyanophyta,Planktolyngbya limnetica,1.42582,Planktolyngbya,34,141.154,4799.2348,8758.1094,0.00875811
SP,2015,8/11/15,Cyanophyta,Pseudanabaena galeata,0.31765,Pseudanabaena,14.6667,14.1154,207.0263,1951.1727,0.00195117
SP,2015,8/11/15,Cyanophyta,Pseudanabaena limnetica,0.243653,Pseudanabaena,15,14.1154,211.7309,1496.6385,0.00149664
SP,2015,8/11/15,Cyanophyta,Synechococcus ,2.117677,Synechococcus,1,1552.6936,1552.6936,13007.8459,0.01300785
SP,2015,8/11/15,Cyanophyta,Synechocystis ,0.568507,Synechocystis,1,1976.1555,1976.1555,3492.0644,0.00349206
SP,2015,8/11/15,Euglenophyta,Euglena ,1.852007,Euglena,1,0.8521,0.8521,11375.9682,0.01137597
SP,2015,8/11/15,Euglenophyta,Trachelomonas volvocina,0.502051,Trachelomonas,1,3.4084,3.4084,3083.8469,0.00308385
SP,2015,8/11/15,Haptophyta,Chrysochromulina parva,0.277992,Chrysochromulina,1,56.4616,56.4616,1707.5734,0.00170757
SP,2015,8/11/15,Pyrrhophyta,Ceratium hirundinella,5.605296,Ceratium,1,0.8521,0.8521,34430.5784,0.03443058
SP,2015,8/11/15,Pyrrhophyta,Gymnodinium sp. 3,0.471664,Gymnodinium,1,28.2308,28.2308,2897.1964,0.0028972
SP,2015,8/11/15,Pyrrhophyta,Peridinium ,1.386113,Peridinium,1,14.1154,14.1154,8514.2067,0.00851421
SP,2015,8/11/15,Total,Total,100.000003,Total,198.6334,6046.5025,17186.8517,614250.9223,0.61425094
SP,2015,11/17/15,,Rhodospirillum rubrum,0.002284,Rhodospirillum,1,7.0577,7.0577,5.5431,5.54E-06
SP,2015,11/17/15,Bacillariophyta,Asterionella formosa,6.809869,Asterionella,2,14.1154,28.2308,16515.0138,0.01651501
SP,2015,11/17/15,Bacillariophyta,Cyclotella atomus,1.295973,Cyclotella,1,98.8078,98.8078,3142.937,0.00314294
SP,2015,11/17/15,Bacillariophyta,Cyclotella hakanssoniae,0.585129,Cyclotella,1,7.0577,7.0577,1419.0342,0.00141903
SP,2015,11/17/15,Bacillariophyta,Cyclotella pseudostelligera,0.727986,Cyclotella,1,14.1154,14.1154,1765.479,0.00176548
SP,2015,11/17/15,Bacillariophyta,Cyclotella sp. 1,0.246854,Cyclotella,1,7.0577,7.0577,598.6551,0.00059866
SP,2015,11/17/15,Bacillariophyta,Fragilaria filiformis,1.766491,Fragilaria,1,14.1154,14.1154,4284.0228,0.00428402
SP,2015,11/17/15,Bacillariophyta,Synedra ulna,13.037703,Synedra,1,7.0577,7.0577,31618.4879,0.03161849
SP,2015,11/17/15,Bacillariophyta,Tabellaria flocculosa,2.125016,Tabellaria,2,0.6391,1.2781,5153.4994,0.0051535
SP,2015,11/17/15,Bacillariophyta,Urosolenia longiseta,2.925653,Urosolenia,1,7.0577,7.0577,7095.1717,0.00709517
SP,2015,11/17/15,Chlorophyta,Chlorococcaceae,0.591986,,1,49.4039,49.4039,1435.6621,0.00143566
SP,2015,11/17/15,Chlorophyta,Chlamydomonas ,1.433449,Chlamydomonas,1,28.2308,28.2308,3476.3398,0.00347634
SP,2015,11/17/15,Chlorophyta,Lagerheimia genevensis,0.068569,Lagerheimia,1,7.0577,7.0577,166.2928,0.00016629
SP,2015,11/17/15,Chlorophyta,Monomastix minuta,0.082283,Monomastix,1,21.1731,21.1731,199.5522,0.00019955
SP,2015,11/17/15,Chlorophyta,Monoraphidium capricornutum,0.022733,Monoraphidium,1,7.0577,7.0577,55.1263,5.51E-05
SP,2015,11/17/15,Chlorophyta,Monoraphidium griffithii,0.237708,Monoraphidium,1,14.1154,14.1154,576.4827,0.00057648
SP,2015,11/17/15,Chlorophyta,Scenedesmus serratus,0.510466,Scenedesmus,1.5,70.577,105.8655,1237.9626,0.00123796
SP,2015,11/17/15,Chlorophyta,Selenastrum ,0.042335,Selenastrum,1,7.0577,7.0577,102.669,0.00010267
SP,2015,11/17/15,Chrysophyta,Chrysophyceae,1.397864,,1,825.7507,825.7507,3390.0369,0.00339004
SP,2015,11/17/15,Chrysophyta,Dinobryon ,1.828532,Dinobryon,1,42.3462,42.3462,4434.4845,0.00443448
SP,2015,11/17/15,Chrysophyta,Dinobryon bavaricum,2.285665,Dinobryon,3,14.1154,42.3462,5543.1035,0.0055431
SP,2015,11/17/15,Chrysophyta,Dinobryon borgei,0.068569,Dinobryon,1,14.1154,14.1154,166.2935,0.00016629
SP,2015,11/17/15,Chrysophyta,Dinobryon divergens,3.510786,Dinobryon,4,7.0577,28.2308,8514.2067,0.00851421
SP,2015,11/17/15,Chrysophyta,Dinobryon sociale,1.828532,Dinobryon,1,7.0577,7.0577,4434.4823,0.00443448
SP,2015,11/17/15,Chrysophyta,Kephyrion boreale,0.195043,Kephyrion,1,14.1154,14.1154,473.0112,0.00047301
SP,2015,11/17/15,Chrysophyta,Kephyrion petasatum,0.054854,Kephyrion,1,7.0577,7.0577,133.0348,0.00013303
SP,2015,11/17/15,Chrysophyta,Mallomonas ,2.10696,Mallomonas,1,14.1154,14.1154,5109.7057,0.00510971
SP,2015,11/17/15,Chrysophyta,Stichogloea olivacea,0.615119,Stichogloea,2,7.0577,14.1154,1491.7603,0.00149176
SP,2015,11/17/15,Cryptophyta,Cryptomonas erosa,30.029259,Cryptomonas,1,77.6347,77.6347,72825.7008,0.0728257
SP,2015,11/17/15,Cryptophyta,Rhodomonas minuta,2.243,Rhodomonas,1,162.3271,162.3271,5439.6284,0.00543963
SP,2015,11/17/15,Cryptophyta,Rhodomonas minuta,1.645682,Rhodomonas,1,42.3462,42.3462,3991.0352,0.00399104
SP,2015,11/17/15,Cyanophyta,Aphanocapsa delicatissima,0.024382,Aphanocapsa,8,14.1154,112.9232,59.1266,5.91E-05
SP,2015,11/17/15,Cyanophyta,Aphanocapsa elachista,0.030856,Aphanocapsa,6,7.0577,42.3462,74.8321,7.48E-05
SP,2015,11/17/15,Cyanophyta,Aphanothece nidulans,0.001526,Aphanothece,4,7.0577,28.2308,3.6954,3.70E-06
SP,2015,11/17/15,Cyanophyta,Arthrospira ,1.170262,Arthrospira,16,14.1154,225.8463,2838.0684,0.00283807
SP,2015,11/17/15,Cyanophyta,Gloeotrichia echinulata,1.90741,Gloeotrichia,32,1.9172,61.3512,4625.7703,0.00462577
SP,2015,11/17/15,Cyanophyta,Merismopedia warmingiana,0.004573,Merismopedia,12,7.0577,84.6924,11.0862,1.11E-05
SP,2015,11/17/15,Cyanophyta,Planktothrix agardhii,3.118984,Planktothrix,145.2703,2.5563,371.3544,7564.0339,0.00756403
SP,2015,11/17/15,Cyanophyta,Pseudanabaena limnetica,0.462848,Pseudanabaena,11.25,14.1154,158.7982,1122.4789,0.00112248
SP,2015,11/17/15,Cyanophyta,Synechococcus elongatus,0.014857,Synechococcus,1,14.1154,14.1154,36.0295,3.60E-05
SP,2015,11/17/15,Cyanophyta,Synechocystis ,0.555403,Synechocystis,1,762.2314,762.2314,1346.9391,0.00134694
SP,2015,11/17/15,Euglenophyta,Euglena ,2.169859,Euglena,1,35.2885,35.2885,5262.2515,0.00526225
SP,2015,11/17/15,Euglenophyta,Trachelomonas ,6.086333,Trachelomonas,1,7.0577,7.0577,14760.3232,0.01476032
SP,2015,11/17/15,Euglenophyta,Trachelomonas volvocina,2.63309,Trachelomonas,1,7.0577,7.0577,6385.655,0.00638566
SP,2015,11/17/15,Haptophyta,Chrysochromulina parva,0.880136,Chrysochromulina,1,70.577,70.577,2134.4667,0.00213447
SP,2015,11/17/15,Pyrrhophyta,Gymnodinium sp. 2,0.617131,Gymnodinium,1,7.0577,7.0577,1496.6378,0.00149664
SP,2015,11/17/15,Total,Total,100.000002,Total,281.0203,2588.2304,3712.2848,242515.8099,0.24251581
