"sampledate","Aphanothece bacilloidea","Genus","CellBioVol"
2006-07-12,0,"Chroococcus cf. kidneys",0
2006-07-12,0,"Cosmarium",0
2006-07-12,0,"Planktothrix",0
2006-07-12,0,"Small Chroococcus",0
2006-07-12,0,"Long thin rod",0
2006-08-09,0,"Cf. Komvophoron / Trichormus",332.549019
2006-08-09,0,"Cryptomonad",4490.4142
2006-08-09,0,"Cyclostephanos",0
2006-08-09,0,"Limnothrix",665.846978
2006-08-09,0,"Lindavia",1465.951537
2006-08-09,0,"Microcystis",520.8155253
2006-08-09,0,"Naked Dinoflagellate",0
2006-08-09,0,"Peanut",509.9106
2006-08-09,0,"TotalBiovolume",18557.99633
2006-08-09,0,"NA",0
2006-08-09,0,"Armored Dinoflagellate",874.8631698
2006-08-09,0,"Cf. Planktolyngabia",0
2006-08-09,0,"Cocconeis",0
2006-08-09,0,"Rhoicosphenia",0
2006-08-09,0,"Diatoma mesodon",0
2006-08-09,0,"Dinobryon",3102.261
2006-08-09,0,"Elakatothrix",168.844585
2006-08-09,0,"Navicula",0
2006-08-09,0,"Sellaphora",0
2006-08-09,0,"Asterionella",0
2006-08-09,0,"Asterocapsa",0
2006-08-09,0,"Cyanobacteria",0
2006-08-09,0,"Fragilaria",1555.775
2006-08-09,0,"Nostoc",0
2006-08-09,0,"Cf. Cavinula",0
2006-08-09,0,"Merismopedia",0
2006-08-09,0,"Diploneis",0
2006-08-09,0,"Encyonema",0
2006-08-09,0,"Planothidium",0
2006-08-09,0,"Cf. Coelosphaerium",0
2006-08-09,0,"Hippodonta",0
2006-08-09,0,"Epithemia",0
2006-08-09,0,"Euglena",0
2006-08-09,0,"Placoneis",0
2006-08-09,0,"Tetraedron victoriae",0
2006-08-09,0,"Flagellated Green",872.6957
2006-08-09,0,"Aulacoseira",0
2006-08-09,0,"Pseudostaurosira",0
2006-08-09,0,"Stauroforma",0
2006-08-09,0,"Stephanodiscus",0
2006-08-09,0,"Tabellaria",0
2006-08-09,0,"Achnanthidium",0
2006-08-09,0,"Segmented Green",542.3171
2006-08-09,0,"Gomphoneis",0
2006-08-09,0,"Gloeocapsa",0
2006-08-09,0,"Mallomonas",0
2006-08-09,0,"Cyclotella",0
2006-08-09,0,"Nitzschia",0
2006-08-09,0,"Synura",0
2006-08-09,0,"Discostella",0
2006-08-09,0,"Anabaena",0
2006-08-09,0,"Chroococcus",0
2006-08-09,0,"Planktolyngabia",3455.751919
2006-08-09,0,"Staurosira",0
2006-08-09,0,"Chroococcus cf. kidneys",0
2006-08-09,0,"Cosmarium",0
2006-08-09,0,"Planktothrix",0
2006-08-09,0,"Small Chroococcus",0
2006-08-09,0,"Long thin rod",0
2006-10-30,0,"Cf. Komvophoron / Trichormus",0
2006-10-30,0,"Cryptomonad",4880.885
2006-10-30,0,"Cyclostephanos",0
2006-10-30,0,"Limnothrix",299.066863
2006-10-30,0,"Lindavia",5064.19621985
2006-10-30,0,"Microcystis",22.0952041
2006-10-30,0,"Naked Dinoflagellate",7003.540037
2006-10-30,0,"Peanut",339.9404
2006-10-30,0,"TotalBiovolume",49288.15794
2006-10-30,0,"NA",0
2006-10-30,0,"Armored Dinoflagellate",3499.452679
2006-10-30,0,"Cf. Planktolyngabia",0
2006-10-30,0,"Cocconeis",0
2006-10-30,0,"Rhoicosphenia",0
2006-10-30,0,"Diatoma mesodon",0
2006-10-30,0,"Dinobryon",12409.044
2006-10-30,0,"Elakatothrix",12.988045
2006-10-30,0,"Navicula",0
2006-10-30,0,"Sellaphora",0
2006-10-30,0,"Asterionella",0
2006-10-30,0,"Asterocapsa",0
2006-10-30,0,"Cyanobacteria",0
2006-10-30,0,"Fragilaria",2800.395
2006-10-30,0,"Nostoc",0
2006-10-30,0,"Cf. Cavinula",0
2006-10-30,0,"Merismopedia",0
2006-10-30,0,"Diploneis",0
2006-10-30,0,"Encyonema",0
2006-10-30,0,"Planothidium",0
2006-10-30,0,"Cf. Coelosphaerium",0
2006-10-30,0,"Hippodonta",0
2006-10-30,0,"Epithemia",0
2006-10-30,0,"Euglena",0
2006-10-30,0,"Placoneis",0
2006-10-30,0,"Tetraedron victoriae",0
2006-10-30,0,"Flagellated Green",2356.27839
2006-10-30,0,"Aulacoseira",0
2006-10-30,0,"Pseudostaurosira",0
2006-10-30,0,"Stauroforma",0
2006-10-30,0,"Stephanodiscus",0
2006-10-30,0,"Tabellaria",0
2006-10-30,0,"Achnanthidium",0
2006-10-30,0,"Segmented Green",2336.1352
2006-10-30,0,"Gomphoneis",0
2006-10-30,0,"Gloeocapsa",0
2006-10-30,0,"Mallomonas",96
2006-10-30,0,"Cyclotella",0
2006-10-30,0,"Nitzschia",0
2006-10-30,0,"Synura",0
2006-10-30,0,"Discostella",0
2006-10-30,0,"Anabaena",0
2006-10-30,0,"Chroococcus",0
2006-10-30,0,"Planktolyngabia",8168.1409
2006-10-30,0,"Staurosira",0
2006-10-30,0,"Chroococcus cf. kidneys",0
2006-10-30,0,"Cosmarium",0
2006-10-30,0,"Planktothrix",0
2006-10-30,0,"Small Chroococcus",0
2006-10-30,0,"Long thin rod",0
2007-02-20,0,"Cf. Komvophoron / Trichormus",0
2007-02-20,0,"Cryptomonad",1757.1186
2007-02-20,0,"Cyclostephanos",0
2007-02-20,0,"Limnothrix",50.784939
2007-02-20,0,"Lindavia",533.0732863
2007-02-20,0,"Microcystis",148.3535133
2007-02-20,0,"Naked Dinoflagellate",14007.08007
2007-02-20,0,"Peanut",0
2007-02-20,0,"TotalBiovolume",43538.89356
2007-02-20,0,"NA",4636.068117
2007-02-20,0,"Armored Dinoflagellate",0
2007-02-20,0,"Cf. Planktolyngabia",0
2007-02-20,0,"Cocconeis",4884.548259
2007-02-20,0,"Rhoicosphenia",0
2007-02-20,0,"Diatoma mesodon",0
2007-02-20,0,"Dinobryon",5170.435
2007-02-20,0,"Elakatothrix",0
2007-02-20,0,"Navicula",0
2007-02-20,0,"Sellaphora",0
2007-02-20,0,"Asterionella",1636.760249
2007-02-20,0,"Asterocapsa",0
2007-02-20,0,"Cyanobacteria",0
2007-02-20,0,"Fragilaria",4667.325
2007-02-20,0,"Nostoc",0
2007-02-20,0,"Cf. Cavinula",0
2007-02-20,0,"Merismopedia",0
2007-02-20,0,"Diploneis",0
2007-02-20,0,"Encyonema",0
2007-02-20,0,"Planothidium",0
2007-02-20,0,"Cf. Coelosphaerium",0
2007-02-20,0,"Hippodonta",0
2007-02-20,0,"Epithemia",0
2007-02-20,0,"Euglena",0
2007-02-20,0,"Placoneis",0
2007-02-20,0,"Tetraedron victoriae",0
2007-02-20,0,"Flagellated Green",2967.16538
2007-02-20,0,"Aulacoseira",0
2007-02-20,0,"Pseudostaurosira",0
2007-02-20,0,"Stauroforma",0
2007-02-20,0,"Stephanodiscus",154.4537325
2007-02-20,0,"Tabellaria",0
2007-02-20,0,"Achnanthidium",0
2007-02-20,0,"Segmented Green",2586.4354
2007-02-20,0,"Gomphoneis",0
2007-02-20,0,"Gloeocapsa",0
2007-02-20,0,"Mallomonas",0
2007-02-20,0,"Cyclotella",339.2920065
2007-02-20,0,"Nitzschia",0
2007-02-20,0,"Synura",0
2007-02-20,0,"Discostella",0
2007-02-20,0,"Anabaena",0
2007-02-20,0,"Chroococcus",0
2007-02-20,0,"Planktolyngabia",0
2007-02-20,0,"Staurosira",0
2007-02-20,0,"Chroococcus cf. kidneys",0
2007-02-20,0,"Cosmarium",0
2007-02-20,0,"Planktothrix",0
2007-02-20,0,"Small Chroococcus",0
2007-02-20,0,"Long thin rod",0
2007-04-24,0,"Cf. Komvophoron / Trichormus",0
2007-04-24,0,"Cryptomonad",9566.5346
2007-04-24,0,"Cyclostephanos",0
2007-04-24,0,"Limnothrix",0
2007-04-24,0,"Lindavia",133.2683216
2007-04-24,0,"Microcystis",0
2007-04-24,0,"Naked Dinoflagellate",21010.62011
2007-04-24,0,"Peanut",0
2007-04-24,0,"TotalBiovolume",57749.85027
2007-04-24,0,"NA",3090.712078
2007-04-24,0,"Armored Dinoflagellate",1749.72634
2007-04-24,0,"Cf. Planktolyngabia",0
2007-04-24,0,"Cocconeis",0
2007-04-24,0,"Rhoicosphenia",0
2007-04-24,0,"Diatoma mesodon",0
2007-04-24,0,"Dinobryon",3102.261
2007-04-24,0,"Elakatothrix",0
2007-04-24,0,"Navicula",0
2007-04-24,0,"Sellaphora",110
2007-04-24,0,"Asterionella",545.5867498
2007-04-24,0,"Asterocapsa",0
2007-04-24,0,"Cyanobacteria",0
2007-04-24,0,"Fragilaria",6534.255
2007-04-24,0,"Nostoc",0
2007-04-24,0,"Cf. Cavinula",0
2007-04-24,0,"Merismopedia",0
2007-04-24,0,"Diploneis",0
2007-04-24,0,"Encyonema",0
2007-04-24,0,"Planothidium",0
2007-04-24,0,"Cf. Coelosphaerium",0
2007-04-24,0,"Hippodonta",0
2007-04-24,0,"Epithemia",0
2007-04-24,0,"Euglena",0
2007-04-24,0,"Placoneis",0
2007-04-24,0,"Tetraedron victoriae",0
2007-04-24,0,"Flagellated Green",4276.20893
2007-04-24,0,"Aulacoseira",0
2007-04-24,0,"Pseudostaurosira",0
2007-04-24,0,"Stauroforma",0
2007-04-24,0,"Stephanodiscus",0
2007-04-24,0,"Tabellaria",0
2007-04-24,0,"Achnanthidium",0
2007-04-24,0,"Segmented Green",1376.6511
2007-04-24,0,"Gomphoneis",0
2007-04-24,0,"Gloeocapsa",0
2007-04-24,0,"Mallomonas",0
2007-04-24,0,"Cyclotella",0
2007-04-24,0,"Nitzschia",0
2007-04-24,0,"Synura",0
2007-04-24,0,"Discostella",0
2007-04-24,0,"Anabaena",0
2007-04-24,0,"Chroococcus",0
2007-04-24,0,"Planktolyngabia",5969.026043
2007-04-24,0,"Staurosira",0
2007-04-24,0,"Chroococcus cf. kidneys",0
2007-04-24,0,"Cosmarium",0
2007-04-24,0,"Planktothrix",0
2007-04-24,0,"Small Chroococcus",285
2007-04-24,0,"Long thin rod",0
2007-06-19,0,"Cf. Komvophoron / Trichormus",665.098038
2007-06-19,0,"Cryptomonad",4880.885
2007-06-19,0,"Cyclostephanos",0
2007-06-19,0,"Limnothrix",146.712046
2007-06-19,0,"Lindavia",12038.57171
2007-06-19,0,"Microcystis",0
2007-06-19,0,"Naked Dinoflagellate",7003.540037
2007-06-19,0,"Peanut",0
2007-06-19,0,"TotalBiovolume",63864.52915
2007-06-19,0,"NA",3090.712078
2007-06-19,0,"Armored Dinoflagellate",874.8631698
2007-06-19,0,"Cf. Planktolyngabia",0
2007-06-19,0,"Cocconeis",0
2007-06-19,0,"Rhoicosphenia",0
2007-06-19,0,"Diatoma mesodon",0
2007-06-19,0,"Dinobryon",18613.566
2007-06-19,0,"Elakatothrix",0
2007-06-19,0,"Navicula",0
2007-06-19,0,"Sellaphora",220
2007-06-19,0,"Asterionella",0
2007-06-19,0,"Asterocapsa",0
2007-06-19,0,"Cyanobacteria",0
2007-06-19,0,"Fragilaria",0
2007-06-19,0,"Nostoc",0
2007-06-19,0,"Cf. Cavinula",0
2007-06-19,0,"Merismopedia",0
2007-06-19,0,"Diploneis",0
2007-06-19,0,"Encyonema",0
2007-06-19,0,"Planothidium",0
2007-06-19,0,"Cf. Coelosphaerium",0
2007-06-19,0,"Hippodonta",0
2007-06-19,0,"Epithemia",0
2007-06-19,0,"Euglena",0
2007-06-19,0,"Placoneis",0
2007-06-19,0,"Tetraedron victoriae",0
2007-06-19,0,"Flagellated Green",2792.62624
2007-06-19,0,"Aulacoseira",0
2007-06-19,0,"Pseudostaurosira",0
2007-06-19,0,"Stauroforma",0
2007-06-19,0,"Stephanodiscus",0
2007-06-19,0,"Tabellaria",0
2007-06-19,0,"Achnanthidium",0
2007-06-19,0,"Segmented Green",834.334
2007-06-19,0,"Gomphoneis",0
2007-06-19,0,"Gloeocapsa",0
2007-06-19,0,"Mallomonas",0
2007-06-19,0,"Cyclotella",0
2007-06-19,0,"Nitzschia",0
2007-06-19,0,"Synura",0
2007-06-19,0,"Discostella",0
2007-06-19,0,"Anabaena",0
2007-06-19,0,"Chroococcus",0
2007-06-19,0,"Planktolyngabia",0
2007-06-19,0,"Staurosira",0
2007-06-19,0,"Chroococcus cf. kidneys",0
2007-06-19,0,"Cosmarium",0
2007-06-19,0,"Planktothrix",0
2007-06-19,0,"Small Chroococcus",0
2007-06-19,0,"Long thin rod",12703.62083
2007-07-16,0,"Cf. Komvophoron / Trichormus",78.246828
2007-07-16,0,"Cryptomonad",4295.1788
2007-07-16,0,"Cyclostephanos",0
2007-07-16,0,"Limnothrix",0
2007-07-16,0,"Lindavia",4353.431838
2007-07-16,0,"Microcystis",0
2007-07-16,0,"Naked Dinoflagellate",0
2007-07-16,0,"Peanut",0
2007-07-16,0,"TotalBiovolume",79321.12792
2007-07-16,0,"NA",1545.356039
2007-07-16,0,"Armored Dinoflagellate",0
2007-07-16,0,"Cf. Planktolyngabia",0
2007-07-16,0,"Cocconeis",0
2007-07-16,0,"Rhoicosphenia",0
2007-07-16,0,"Diatoma mesodon",0
2007-07-16,0,"Dinobryon",38261.219
2007-07-16,0,"Elakatothrix",0
2007-07-16,0,"Navicula",186.6048309
2007-07-16,0,"Sellaphora",0
2007-07-16,0,"Asterionella",2182.346999
2007-07-16,0,"Asterocapsa",0
2007-07-16,0,"Cyanobacteria",0
2007-07-16,0,"Fragilaria",622.31
2007-07-16,0,"Nostoc",0
2007-07-16,0,"Cf. Cavinula",0
2007-07-16,0,"Merismopedia",0
2007-07-16,0,"Diploneis",0
2007-07-16,0,"Encyonema",0
2007-07-16,0,"Planothidium",0
2007-07-16,0,"Cf. Coelosphaerium",0
2007-07-16,0,"Hippodonta",0
2007-07-16,0,"Epithemia",0
2007-07-16,0,"Euglena",0
2007-07-16,0,"Placoneis",0
2007-07-16,0,"Tetraedron victoriae",0
2007-07-16,0,"Flagellated Green",2967.16538
2007-07-16,0,"Aulacoseira",0
2007-07-16,0,"Pseudostaurosira",0
2007-07-16,0,"Stauroforma",0
2007-07-16,0,"Stephanodiscus",0
2007-07-16,0,"Tabellaria",0
2007-07-16,0,"Achnanthidium",0
2007-07-16,0,"Segmented Green",292.0169
2007-07-16,0,"Gomphoneis",0
2007-07-16,0,"Gloeocapsa",0
2007-07-16,0,"Mallomonas",106.8
2007-07-16,0,"Cyclotella",0
2007-07-16,0,"Nitzschia",0
2007-07-16,0,"Synura",0
2007-07-16,0,"Discostella",0
2007-07-16,0,"Anabaena",0
2007-07-16,0,"Chroococcus",0
2007-07-16,0,"Planktolyngabia",2199.114858
2007-07-16,0,"Staurosira",0
2007-07-16,0,"Chroococcus cf. kidneys",0
2007-07-16,0,"Cosmarium",0
2007-07-16,0,"Planktothrix",0
2007-07-16,0,"Small Chroococcus",0
2007-07-16,0,"Long thin rod",22231.33645
2007-08-13,0,"Cf. Komvophoron / Trichormus",674.8788915
2007-08-13,0,"Cryptomonad",7028.4744
2007-08-13,0,"Cyclostephanos",0
2007-08-13,0,"Limnothrix",0
2007-08-13,0,"Lindavia",6085.92001785
2007-08-13,0,"Microcystis",233.5778719
2007-08-13,0,"Naked Dinoflagellate",0
2007-08-13,0,"Peanut",0
2007-08-13,0,"TotalBiovolume",86298.54542
2007-08-13,0,"NA",1545.356039
2007-08-13,0,"Armored Dinoflagellate",0
2007-08-13,0,"Cf. Planktolyngabia",0
2007-08-13,0,"Cocconeis",0
2007-08-13,0,"Rhoicosphenia",0
2007-08-13,0,"Diatoma mesodon",0
2007-08-13,0,"Dinobryon",29988.523
2007-08-13,0,"Elakatothrix",0
2007-08-13,0,"Navicula",0
2007-08-13,0,"Sellaphora",0
2007-08-13,0,"Asterionella",1091.1735
2007-08-13,0,"Asterocapsa",0
2007-08-13,0,"Cyanobacteria",0
2007-08-13,0,"Fragilaria",933.465
2007-08-13,0,"Nostoc",0
2007-08-13,0,"Cf. Cavinula",0
2007-08-13,0,"Merismopedia",0
2007-08-13,0,"Diploneis",241.4706653
2007-08-13,0,"Encyonema",0
2007-08-13,0,"Planothidium",0
2007-08-13,0,"Cf. Coelosphaerium",0
2007-08-13,0,"Hippodonta",0
2007-08-13,0,"Epithemia",0
2007-08-13,0,"Euglena",0
2007-08-13,0,"Placoneis",0
2007-08-13,0,"Tetraedron victoriae",0
2007-08-13,0,"Flagellated Green",2443.54796
2007-08-13,0,"Aulacoseira",0
2007-08-13,0,"Pseudostaurosira",0
2007-08-13,0,"Stauroforma",0
2007-08-13,0,"Stephanodiscus",0
2007-08-13,0,"Tabellaria",0
2007-08-13,0,"Achnanthidium",0
2007-08-13,0,"Segmented Green",1001.2008
2007-08-13,0,"Gomphoneis",0
2007-08-13,0,"Gloeocapsa",0
2007-08-13,0,"Mallomonas",96
2007-08-13,0,"Cyclotella",0
2007-08-13,0,"Nitzschia",0
2007-08-13,0,"Synura",0
2007-08-13,0,"Discostella",0
2007-08-13,0,"Anabaena",0
2007-08-13,0,"Chroococcus",0
2007-08-13,0,"Planktolyngabia",0
2007-08-13,0,"Staurosira",0
2007-08-13,0,"Chroococcus cf. kidneys",0
2007-08-13,0,"Cosmarium",0
2007-08-13,0,"Planktothrix",0
2007-08-13,0,"Small Chroococcus",0
2007-08-13,0,"Long thin rod",34934.95728
2007-11-12,0,"Cf. Komvophoron / Trichormus",0
2007-11-12,0,"Cryptomonad",1366.6478
2007-11-12,0,"Cyclostephanos",0
2007-11-12,0,"Limnothrix",0
2007-11-12,0,"Lindavia",11683.18952
2007-11-12,0,"Microcystis",6.312915458
2007-11-12,0,"Naked Dinoflagellate",0
2007-11-12,0,"Peanut",84.9851
2007-11-12,0,"TotalBiovolume",69229.21827
2007-11-12,0,"NA",1545.356039
2007-11-12,0,"Armored Dinoflagellate",874.8631698
2007-11-12,0,"Cf. Planktolyngabia",0
2007-11-12,0,"Cocconeis",0
2007-11-12,0,"Rhoicosphenia",0
2007-11-12,0,"Diatoma mesodon",0
2007-11-12,0,"Dinobryon",36193.045
2007-11-12,0,"Elakatothrix",0
2007-11-12,0,"Navicula",0
2007-11-12,0,"Sellaphora",0
2007-11-12,0,"Asterionella",0
2007-11-12,0,"Asterocapsa",0
2007-11-12,0,"Cyanobacteria",0
2007-11-12,0,"Fragilaria",13379.665
2007-11-12,0,"Nostoc",0
2007-11-12,0,"Cf. Cavinula",0
2007-11-12,0,"Merismopedia",0
2007-11-12,0,"Diploneis",0
2007-11-12,0,"Encyonema",0
2007-11-12,0,"Planothidium",0
2007-11-12,0,"Cf. Coelosphaerium",0
2007-11-12,0,"Hippodonta",0
2007-11-12,0,"Epithemia",0
2007-11-12,0,"Euglena",0
2007-11-12,0,"Placoneis",0
2007-11-12,0,"Tetraedron victoriae",0
2007-11-12,0,"Flagellated Green",872.6957
2007-11-12,0,"Aulacoseira",0
2007-11-12,0,"Pseudostaurosira",0
2007-11-12,0,"Stauroforma",0
2007-11-12,0,"Stephanodiscus",0
2007-11-12,0,"Tabellaria",0
2007-11-12,0,"Achnanthidium",0
2007-11-12,0,"Segmented Green",709.1839
2007-11-12,0,"Gomphoneis",0
2007-11-12,0,"Gloeocapsa",0
2007-11-12,0,"Mallomonas",0
2007-11-12,0,"Cyclotella",0
2007-11-12,0,"Nitzschia",0
2007-11-12,0,"Synura",0
2007-11-12,0,"Discostella",0
2007-11-12,0,"Anabaena",0
2007-11-12,0,"Chroococcus",0
2007-11-12,0,"Planktolyngabia",2513.274123
2007-11-12,0,"Staurosira",0
2007-11-12,0,"Chroococcus cf. kidneys",0
2007-11-12,0,"Cosmarium",0
2007-11-12,0,"Planktothrix",0
2007-11-12,0,"Small Chroococcus",0
2007-11-12,0,"Long thin rod",0
2008-03-03,0,"Cf. Komvophoron / Trichormus",0
2008-03-03,0,"Cryptomonad",2928.531
2008-03-03,0,"Cyclostephanos",0
2008-03-03,0,"Limnothrix",33.856626
2008-03-03,0,"Lindavia",488.65051241
2008-03-03,0,"Microcystis",0
2008-03-03,0,"Naked Dinoflagellate",0
2008-03-03,0,"Peanut",0
2008-03-03,0,"TotalBiovolume",7414.250988
2008-03-03,0,"NA",0
2008-03-03,0,"Armored Dinoflagellate",0
2008-03-03,0,"Cf. Planktolyngabia",0
2008-03-03,0,"Cocconeis",0
2008-03-03,0,"Rhoicosphenia",0
2008-03-03,0,"Diatoma mesodon",0
2008-03-03,0,"Dinobryon",1034.087
2008-03-03,0,"Elakatothrix",0
2008-03-03,0,"Navicula",0
2008-03-03,0,"Sellaphora",0
2008-03-03,0,"Asterionella",0
2008-03-03,0,"Asterocapsa",0
2008-03-03,0,"Cyanobacteria",0
2008-03-03,0,"Fragilaria",622.31
2008-03-03,0,"Nostoc",0
2008-03-03,0,"Cf. Cavinula",0
2008-03-03,0,"Merismopedia",0
2008-03-03,0,"Diploneis",0
2008-03-03,0,"Encyonema",0
2008-03-03,0,"Planothidium",0
2008-03-03,0,"Cf. Coelosphaerium",0
2008-03-03,0,"Hippodonta",0
2008-03-03,0,"Epithemia",0
2008-03-03,0,"Euglena",0
2008-03-03,0,"Placoneis",0
2008-03-03,0,"Tetraedron victoriae",0
2008-03-03,0,"Flagellated Green",1309.04355
2008-03-03,0,"Aulacoseira",0
2008-03-03,0,"Pseudostaurosira",0
2008-03-03,0,"Stauroforma",0
2008-03-03,0,"Stephanodiscus",0
2008-03-03,0,"Tabellaria",0
2008-03-03,0,"Achnanthidium",0
2008-03-03,0,"Segmented Green",584.0338
2008-03-03,0,"Gomphoneis",0
2008-03-03,0,"Gloeocapsa",0
2008-03-03,0,"Mallomonas",0
2008-03-03,0,"Cyclotella",0
2008-03-03,0,"Nitzschia",0
2008-03-03,0,"Synura",0
2008-03-03,0,"Discostella",0
2008-03-03,0,"Anabaena",0
2008-03-03,0,"Chroococcus",0
2008-03-03,0,"Planktolyngabia",0
2008-03-03,0,"Staurosira",0
2008-03-03,0,"Chroococcus cf. kidneys",0
2008-03-03,0,"Cosmarium",0
2008-03-03,0,"Planktothrix",393.7385
2008-03-03,0,"Small Chroococcus",20
2008-03-03,0,"Long thin rod",0
2008-05-13,14.4,"Cf. Komvophoron / Trichormus",0
2008-05-13,14.4,"Cryptomonad",4685.6496
2008-05-13,14.4,"Cyclostephanos",0
2008-05-13,14.4,"Limnothrix",129.783733
2008-05-13,14.4,"Lindavia",88.84554771
2008-05-13,14.4,"Microcystis",0
2008-05-13,14.4,"Naked Dinoflagellate",7003.540037
2008-05-13,14.4,"Peanut",84.9851
2008-05-13,14.4,"TotalBiovolume",101618.1581
2008-05-13,14.4,"NA",236.236
2008-05-13,14.4,"Armored Dinoflagellate",6124.042189
2008-05-13,14.4,"Cf. Planktolyngabia",0
2008-05-13,14.4,"Cocconeis",0
2008-05-13,14.4,"Rhoicosphenia",0
2008-05-13,14.4,"Diatoma mesodon",0
2008-05-13,14.4,"Dinobryon",46533.915
2008-05-13,14.4,"Elakatothrix",0
2008-05-13,14.4,"Navicula",0
2008-05-13,14.4,"Sellaphora",0
2008-05-13,14.4,"Asterionella",0
2008-05-13,14.4,"Asterocapsa",0
2008-05-13,14.4,"Cyanobacteria",0
2008-05-13,14.4,"Fragilaria",0
2008-05-13,14.4,"Nostoc",0
2008-05-13,14.4,"Cf. Cavinula",0
2008-05-13,14.4,"Merismopedia",0
2008-05-13,14.4,"Diploneis",0
2008-05-13,14.4,"Encyonema",0
2008-05-13,14.4,"Planothidium",0
2008-05-13,14.4,"Cf. Coelosphaerium",0
2008-05-13,14.4,"Hippodonta",0
2008-05-13,14.4,"Epithemia",0
2008-05-13,14.4,"Euglena",29571.152
2008-05-13,14.4,"Placoneis",0
2008-05-13,14.4,"Tetraedron victoriae",0
2008-05-13,14.4,"Flagellated Green",3490.7828
2008-05-13,14.4,"Aulacoseira",0
2008-05-13,14.4,"Pseudostaurosira",0
2008-05-13,14.4,"Stauroforma",0
2008-05-13,14.4,"Stephanodiscus",0
2008-05-13,14.4,"Tabellaria",0
2008-05-13,14.4,"Achnanthidium",0
2008-05-13,14.4,"Segmented Green",2377.8519
2008-05-13,14.4,"Gomphoneis",0
2008-05-13,14.4,"Gloeocapsa",0
2008-05-13,14.4,"Mallomonas",0
2008-05-13,14.4,"Cyclotella",0
2008-05-13,14.4,"Nitzschia",0
2008-05-13,14.4,"Synura",0
2008-05-13,14.4,"Discostella",0
2008-05-13,14.4,"Anabaena",375
2008-05-13,14.4,"Chroococcus",0
2008-05-13,14.4,"Planktolyngabia",0
2008-05-13,14.4,"Staurosira",0
2008-05-13,14.4,"Chroococcus cf. kidneys",0
2008-05-13,14.4,"Cosmarium",0
2008-05-13,14.4,"Planktothrix",881.97424
2008-05-13,14.4,"Small Chroococcus",20
2008-05-13,14.4,"Long thin rod",0
2008-07-01,0,"Cf. Komvophoron / Trichormus",6602.076113
2008-07-01,0,"Cryptomonad",5661.8266
2008-07-01,0,"Cyclostephanos",0
2008-07-01,0,"Limnothrix",361.137344
2008-07-01,0,"Lindavia",222.1138693
2008-07-01,0,"Microcystis",0
2008-07-01,0,"Naked Dinoflagellate",7003.540037
2008-07-01,0,"Peanut",0
2008-07-01,0,"TotalBiovolume",137303.0078
2008-07-01,0,"NA",1545.356039
2008-07-01,0,"Armored Dinoflagellate",3499.452679
2008-07-01,0,"Cf. Planktolyngabia",0
2008-07-01,0,"Cocconeis",0
2008-07-01,0,"Rhoicosphenia",0
2008-07-01,0,"Diatoma mesodon",0
2008-07-01,0,"Dinobryon",87897.395
2008-07-01,0,"Elakatothrix",28.573699
2008-07-01,0,"Navicula",0
2008-07-01,0,"Sellaphora",0
2008-07-01,0,"Asterionella",8183.801247
2008-07-01,0,"Asterocapsa",3879.43376
2008-07-01,0,"Cyanobacteria",0
2008-07-01,0,"Fragilaria",1866.93
2008-07-01,0,"Nostoc",0
2008-07-01,0,"Cf. Cavinula",0
2008-07-01,0,"Merismopedia",0
2008-07-01,0,"Diploneis",0
2008-07-01,0,"Encyonema",0
2008-07-01,0,"Planothidium",0
2008-07-01,0,"Cf. Coelosphaerium",0
2008-07-01,0,"Hippodonta",0
2008-07-01,0,"Epithemia",0
2008-07-01,0,"Euglena",0
2008-07-01,0,"Placoneis",0
2008-07-01,0,"Tetraedron victoriae",0
2008-07-01,0,"Flagellated Green",3403.51323
2008-07-01,0,"Aulacoseira",0
2008-07-01,0,"Pseudostaurosira",0
2008-07-01,0,"Stauroforma",0
2008-07-01,0,"Stephanodiscus",0
2008-07-01,0,"Tabellaria",431.1835917
2008-07-01,0,"Achnanthidium",0
2008-07-01,0,"Segmented Green",3420.7694
2008-07-01,0,"Gomphoneis",0
2008-07-01,0,"Gloeocapsa",0
2008-07-01,0,"Mallomonas",120
2008-07-01,0,"Cyclotella",0
2008-07-01,0,"Nitzschia",0
2008-07-01,0,"Synura",0
2008-07-01,0,"Discostella",0
2008-07-01,0,"Anabaena",0
2008-07-01,0,"Chroococcus",0
2008-07-01,0,"Planktolyngabia",0
2008-07-01,0,"Staurosira",0
2008-07-01,0,"Chroococcus cf. kidneys",0
2008-07-01,0,"Cosmarium",0
2008-07-01,0,"Planktothrix",0
2008-07-01,0,"Small Chroococcus",0
2008-07-01,0,"Long thin rod",3175.905207
2008-08-25,0,"Cf. Komvophoron / Trichormus",18818.36213
2008-08-25,0,"Cryptomonad",4685.6496
2008-08-25,0,"Cyclostephanos",0
2008-08-25,0,"Limnothrix",406.279512
2008-08-25,0,"Lindavia",1865.756502
2008-08-25,0,"Microcystis",44.19040821
2008-08-25,0,"Naked Dinoflagellate",7003.540037
2008-08-25,0,"Peanut",849.851
2008-08-25,0,"TotalBiovolume",72434.45871
2008-08-25,0,"NA",0
2008-08-25,0,"Armored Dinoflagellate",0
2008-08-25,0,"Cf. Planktolyngabia",0
2008-08-25,0,"Cocconeis",0
2008-08-25,0,"Rhoicosphenia",0
