"lakeid","year4","sampledate","taxa_name","relative_total_biovolume","genus","cells_per_nu","nu_per_ml","cells_per_ml","biomass_conc","division","biovolume_conc"
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Chlorophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Cryptophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Cyanophyta",80.2943
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Euglenophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Miscellaneous",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Total",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Bacillariophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Chrysophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Pyrrhophyta",NA
"TB",2010,2010-08-03,"Synechocystis ",0.011026,"Synechocystis",1,45.4385,45.4385,8.03e-05,"Haptophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"NA",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Chlorophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Cryptophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Cyanophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Euglenophyta",69703.9061
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Miscellaneous",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Total",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Bacillariophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Chrysophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Pyrrhophyta",NA
"TB",2010,2010-08-03,"Euglena ",9.572461,"Euglena",1,242.3385,242.3385,0.06970391,"Haptophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"NA",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Chlorophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Cryptophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Cyanophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Euglenophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Miscellaneous",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Total",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Bacillariophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Chrysophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Pyrrhophyta",NA
"TB",2010,2010-08-03,"Chrysochromulina parva",0.251626,"Chrysochromulina",1,60.5846,60.5846,0.00183227,"Haptophyta",1832.2672
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"NA",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Chlorophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Cryptophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Cyanophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Euglenophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Miscellaneous",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Total",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Bacillariophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Chrysophyta",NA
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Pyrrhophyta",2537.7631
"TB",2010,2010-08-03,"Gymnodinium sp. 2",0.348511,"Gymnodinium",1,15.1462,15.1462,0.00253776,"Haptophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"NA",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Chlorophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Cryptophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Cyanophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Euglenophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Miscellaneous",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Total",728171.29
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Bacillariophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Chrysophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Pyrrhophyta",NA
"TB",2010,2010-08-03,"Total",99.999999,"Total",24,6785.4791,6861.2098,0.72817127,"Haptophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"NA",6958.6844
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Chlorophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Cryptophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Cyanophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Euglenophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Miscellaneous",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Total",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Chrysophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Rhodospirillum rubrum",2.291902,"Rhodospirillum",1,7088.4022,7088.4022,0.00695868,"Haptophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"NA",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Chlorophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Cryptophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Cyanophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Euglenophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Miscellaneous",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Total",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Bacillariophyta",3370.562
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Chrysophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Tabellaria flocculosa",1.110123,"Tabellaria",1,0.5486,0.5486,0.00337056,"Haptophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"NA",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Chlorophyta",2357.548
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Cryptophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Cyanophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Euglenophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Miscellaneous",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Total",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Chrysophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Chlorophyta",0.77648,"NA",1,136.3154,136.3154,0.00235755,"Haptophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"NA",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Chlorophyta",114.1996
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Cryptophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Cyanophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Euglenophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Miscellaneous",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Total",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Chrysophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Chlorococcaceae",0.037613,"NA",1,27.2631,27.2631,0.0001142,"Haptophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"NA",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Chlorophyta",178939.7615
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Cryptophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Cyanophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Euglenophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Miscellaneous",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Total",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Chrysophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Chlamydomonas ",58.935367,"Chlamydomonas",1,954.208,954.208,0.17893976,"Haptophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"NA",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Chlorophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Cryptophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Cyanophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Euglenophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Miscellaneous",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Total",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Chrysophyta",79916.4867
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Chrysophyceae",26.321192,"NA",1,4498.4091,4498.4091,0.07991649,"Haptophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"NA",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Chlorophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Cryptophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Cyanophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Euglenophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Miscellaneous",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Total",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Chrysophyta",513.8983
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Kephyrion planctonicum",0.169257,"Kephyrion",1,27.2631,27.2631,0.0005139,"Haptophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"NA",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Chlorophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Cryptophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Cyanophyta",1213.3152
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Euglenophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Miscellaneous",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Total",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Chrysophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Aphanizomenon ",0.399618,"Aphanizomenon",29.3333,0.5486,16.0921,0.00121332,"Haptophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"NA",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Chlorophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Cryptophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Cyanophyta",456.7984
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Euglenophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Miscellaneous",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Total",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Chrysophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Aphanothece saxicola",0.150451,"Aphanothece",8,27.2631,218.1047,0.0004568,"Haptophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"NA",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Chlorophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Cryptophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Cyanophyta",96.3532
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Euglenophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Miscellaneous",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Total",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Chrysophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Synechocystis ",0.031734,"Synechocystis",1,54.5262,54.5262,9.64e-05,"Haptophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"NA",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Chlorophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Cryptophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Cyanophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Euglenophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Miscellaneous",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Total",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Chrysophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Chrysochromulina parva",9.776265,"Chrysochromulina",1,981.4711,981.4711,0.02968273,"Haptophyta",29682.7278
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"NA",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Chlorophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Cryptophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Cyanophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Euglenophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Miscellaneous",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Total",303620.3351
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Bacillariophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Chrysophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Pyrrhophyta",NA
"TB",2010,2010-11-15,"Total",100.000002,"Total",46.3333,13796.2185,14002.6036,0.30362034,"Haptophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"NA",1320.433
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Chlorophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Cryptophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Cyanophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Euglenophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Miscellaneous",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Total",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Bacillariophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Chrysophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Pyrrhophyta",NA
"TB",2011,2011-02-15,"Rhodospirillum rubrum",0.845441,"Rhodospirillum",1,1681.2236,1681.2236,0.00132043,"Haptophyta",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"NA",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Chlorophyta",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Cryptophyta",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Cyanophyta",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Euglenophyta",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Miscellaneous",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Total",NA
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Bacillariophyta",2044.7314
"TB",2011,2011-02-15,"Asterionella formosa",1.309194,"Asterionella",4,7.5731,30.2923,0.00204473,"Chrysophyta",NA
