"sampledate","species_code","density"
1991-06-18,"61904",0
1991-06-18,"63603",0
1991-06-18,"61911",0
1991-06-18,"62201",0
1991-06-18,"61803",0
1991-06-18,"60400",0
1991-06-18,"62407",0
1991-06-18,"61800",0
1991-06-18,"60203",0
1991-06-18,"30201",0
1991-06-18,"51101",0
1991-06-18,"61919",0
1991-06-18,"62000",0
1991-06-18,"60500",0
1991-06-18,"62700",0
1991-06-18,"61804",0
1991-06-18,"61809",0
1991-06-18,"62001",0
1991-06-18,"61300",0
1991-06-18,"62902",0
1991-06-18,"63700",0
1991-06-18,"63003",0
1991-06-18,"50000",0
1991-06-18,"61200",0
1991-06-18,"53200",0
1991-06-18,"51800",0
1991-06-18,"62005",0
1991-06-18,"63616",0
1991-06-18,"62607",0
1991-08-26,"20901",19.9
1991-08-26,"50700",4.2
1991-08-26,"51000",0
1991-08-26,"60200",0
1991-08-26,"60201",1.6
1991-08-26,"61808",35.2
1991-08-26,"61810",1.6
1991-08-26,"10000",19.4
1991-08-26,"20000",0
1991-08-26,"60300",0
1991-08-26,"61918",0
1991-08-26,"62406",0
1991-08-26,"63400",0
1991-08-26,"51130",0.5
1991-08-26,"51801",0
1991-08-26,"61501",0
1991-08-26,"63005",0
1991-08-26,"63602",4.7
1991-08-26,"50900",0
1991-08-26,"61502",0
1991-08-26,"20302",0
1991-08-26,"62007",0
1991-08-26,"60800",0
1991-08-26,"60900",0
1991-08-26,"51105",0
1991-08-26,"61701",0
1991-08-26,"51103",0
1991-08-26,"61805",0
1991-08-26,"20101",0
1991-08-26,"20701",0
1991-08-26,"61402",0
1991-08-26,"61806",0
1991-08-26,"63600",0
1991-08-26,"51100",0
1991-08-26,"61702",0
1991-08-26,"63004",0
1991-08-26,"61801",0
1991-08-26,"62400",0
1991-08-26,"61900",0
1991-08-26,"63612",0
1991-08-26,"30000",0
1991-08-26,"30801",0
1991-08-26,"51202",0
1991-08-26,"20601",0
1991-08-26,"51200",0
1991-08-26,"60202",0
1991-08-26,"61500",0
1991-08-26,"80000",0
1991-08-26,"63000",0
1991-08-26,"80001",0
1991-08-26,"88888",0
1991-08-26,"61904",0
1991-08-26,"63603",0
1991-08-26,"61911",0
1991-08-26,"62201",0
1991-08-26,"61803",0
1991-08-26,"60400",0
1991-08-26,"62407",0
1991-08-26,"61800",0
1991-08-26,"60203",0
1991-08-26,"30201",0
1991-08-26,"51101",0
1991-08-26,"61919",0
1991-08-26,"62000",0
1991-08-26,"60500",0
1991-08-26,"62700",0
1991-08-26,"61804",0
1991-08-26,"61809",0
1991-08-26,"62001",0
1991-08-26,"61300",0
1991-08-26,"62902",0
1991-08-26,"63700",0
1991-08-26,"63003",0
1991-08-26,"50000",0
1991-08-26,"61200",0
1991-08-26,"53200",0
1991-08-26,"51800",0
1991-08-26,"62005",0
1991-08-26,"63616",0
1991-08-26,"62607",0
1991-11-04,"20901",15.8
1991-11-04,"50700",3.2
1991-11-04,"51000",0
1991-11-04,"60200",0
1991-11-04,"60201",1.1
1991-11-04,"61808",146
1991-11-04,"61810",89.3
1991-11-04,"10000",1.1
1991-11-04,"20000",0
1991-11-04,"60300",0
1991-11-04,"61918",0
1991-11-04,"62406",0
1991-11-04,"63400",0
1991-11-04,"51130",0
1991-11-04,"51801",0
1991-11-04,"61501",0
1991-11-04,"63005",0
1991-11-04,"63602",0
1991-11-04,"50900",0
1991-11-04,"61502",0
1991-11-04,"20302",0
1991-11-04,"62007",0
1991-11-04,"60800",0
1991-11-04,"60900",0
1991-11-04,"51105",0
1991-11-04,"61701",0
1991-11-04,"51103",0
1991-11-04,"61805",0
1991-11-04,"20101",0
1991-11-04,"20701",0
1991-11-04,"61402",0
1991-11-04,"61806",0
1991-11-04,"63600",0
1991-11-04,"51100",0
1991-11-04,"61702",0
1991-11-04,"63004",0
1991-11-04,"61801",0
1991-11-04,"62400",0
1991-11-04,"61900",0
1991-11-04,"63612",0
1991-11-04,"30000",0
1991-11-04,"30801",0
1991-11-04,"51202",0
1991-11-04,"20601",0
1991-11-04,"51200",0
1991-11-04,"60202",0
1991-11-04,"61500",0
1991-11-04,"80000",0
1991-11-04,"63000",0
1991-11-04,"80001",0
1991-11-04,"88888",0
1991-11-04,"61904",0
1991-11-04,"63603",0
1991-11-04,"61911",1.1
1991-11-04,"62201",0
1991-11-04,"61803",0
1991-11-04,"60400",0
1991-11-04,"62407",0
1991-11-04,"61800",0
1991-11-04,"60203",0
1991-11-04,"30201",0
1991-11-04,"51101",0
1991-11-04,"61919",0
1991-11-04,"62000",0
1991-11-04,"60500",0
1991-11-04,"62700",0
1991-11-04,"61804",0
1991-11-04,"61809",0
1991-11-04,"62001",0
1991-11-04,"61300",0
1991-11-04,"62902",0
1991-11-04,"63700",0
1991-11-04,"63003",0
1991-11-04,"50000",0
1991-11-04,"61200",0
1991-11-04,"53200",0
1991-11-04,"51800",0
1991-11-04,"62005",0
1991-11-04,"63616",0
1991-11-04,"62607",0
1992-02-26,"20901",17.9
1992-02-26,"50700",3.2
1992-02-26,"51000",0
1992-02-26,"60200",252.1
1992-02-26,"60201",0
1992-02-26,"61808",36.8
1992-02-26,"61810",157.6
1992-02-26,"10000",0
1992-02-26,"20000",0
1992-02-26,"60300",0
1992-02-26,"61918",0
1992-02-26,"62406",0
1992-02-26,"63400",0
1992-02-26,"51130",0
1992-02-26,"51801",0
1992-02-26,"61501",0
1992-02-26,"63005",0
1992-02-26,"63602",0
1992-02-26,"50900",0
1992-02-26,"61502",0
1992-02-26,"20302",0
1992-02-26,"62007",0
1992-02-26,"60800",0
1992-02-26,"60900",0
1992-02-26,"51105",0
1992-02-26,"61701",0
1992-02-26,"51103",0
1992-02-26,"61805",0
1992-02-26,"20101",0
1992-02-26,"20701",0
1992-02-26,"61402",0
1992-02-26,"61806",0
1992-02-26,"63600",0
1992-02-26,"51100",0
1992-02-26,"61702",0
1992-02-26,"63004",0
1992-02-26,"61801",0
1992-02-26,"62400",0
1992-02-26,"61900",0
1992-02-26,"63612",0
1992-02-26,"30000",0
1992-02-26,"30801",0
1992-02-26,"51202",0
1992-02-26,"20601",0
1992-02-26,"51200",0
1992-02-26,"60202",0
1992-02-26,"61500",0
1992-02-26,"80000",0
1992-02-26,"63000",0
1992-02-26,"80001",0
1992-02-26,"88888",0
1992-02-26,"61904",0
1992-02-26,"63603",0
1992-02-26,"61911",0
1992-02-26,"62201",0
1992-02-26,"61803",0
1992-02-26,"60400",0
1992-02-26,"62407",0
1992-02-26,"61800",0
1992-02-26,"60203",0
1992-02-26,"30201",0
1992-02-26,"51101",0
1992-02-26,"61919",0
1992-02-26,"62000",0
1992-02-26,"60500",0
1992-02-26,"62700",0
1992-02-26,"61804",0
1992-02-26,"61809",0
1992-02-26,"62001",0
1992-02-26,"61300",0
1992-02-26,"62902",0
1992-02-26,"63700",0
1992-02-26,"63003",0
1992-02-26,"50000",0
1992-02-26,"61200",0
1992-02-26,"53200",0
1992-02-26,"51800",0
1992-02-26,"62005",0
1992-02-26,"63616",0
1992-02-26,"62607",0
1992-05-04,"20901",0
1992-05-04,"50700",0
1992-05-04,"51000",0
1992-05-04,"60200",11
1992-05-04,"60201",0
1992-05-04,"61808",8.4
1992-05-04,"61810",32
1992-05-04,"10000",1.6
1992-05-04,"20000",0
1992-05-04,"60300",0
1992-05-04,"61918",0
1992-05-04,"62406",0
1992-05-04,"63400",0.5
1992-05-04,"51130",0
1992-05-04,"51801",0
1992-05-04,"61501",0
1992-05-04,"63005",0
1992-05-04,"63602",0
1992-05-04,"50900",0
1992-05-04,"61502",0.5
1992-05-04,"20302",0
1992-05-04,"62007",0
1992-05-04,"60800",0
1992-05-04,"60900",0
1992-05-04,"51105",0
1992-05-04,"61701",0
1992-05-04,"51103",0
1992-05-04,"61805",0
1992-05-04,"20101",0
1992-05-04,"20701",0
1992-05-04,"61402",0
1992-05-04,"61806",0
1992-05-04,"63600",0
1992-05-04,"51100",0
1992-05-04,"61702",0
1992-05-04,"63004",0
1992-05-04,"61801",0
1992-05-04,"62400",0
1992-05-04,"61900",0
1992-05-04,"63612",0
1992-05-04,"30000",0
1992-05-04,"30801",0
1992-05-04,"51202",0
1992-05-04,"20601",0
1992-05-04,"51200",0
1992-05-04,"60202",0
1992-05-04,"61500",0
1992-05-04,"80000",0
1992-05-04,"63000",0
1992-05-04,"80001",0
1992-05-04,"88888",0
1992-05-04,"61904",0
1992-05-04,"63603",0
1992-05-04,"61911",2.1
1992-05-04,"62201",0
1992-05-04,"61803",0
1992-05-04,"60400",0
1992-05-04,"62407",0
1992-05-04,"61800",0
1992-05-04,"60203",0
1992-05-04,"30201",0
1992-05-04,"51101",0
1992-05-04,"61919",0
1992-05-04,"62000",0
1992-05-04,"60500",0
1992-05-04,"62700",0
1992-05-04,"61804",0
1992-05-04,"61809",0
1992-05-04,"62001",0
1992-05-04,"61300",0
1992-05-04,"62902",0
1992-05-04,"63700",0
1992-05-04,"63003",0
1992-05-04,"50000",0
1992-05-04,"61200",0
1992-05-04,"53200",0
1992-05-04,"51800",0
1992-05-04,"62005",0
1992-05-04,"63616",0
1992-05-04,"62607",0
1992-06-15,"20901",0
1992-06-15,"50700",0
1992-06-15,"51000",0
1992-06-15,"60200",0
1992-06-15,"60201",3.2
1992-06-15,"61808",14.2
1992-06-15,"61810",83.5
1992-06-15,"10000",0
1992-06-15,"20000",0
1992-06-15,"60300",0
1992-06-15,"61918",0
1992-06-15,"62406",0
1992-06-15,"63400",1.1
1992-06-15,"51130",0
1992-06-15,"51801",0
1992-06-15,"61501",0
1992-06-15,"63005",8.4
1992-06-15,"63602",24.7
1992-06-15,"50900",0
1992-06-15,"61502",1.1
1992-06-15,"20302",0
1992-06-15,"62007",0
1992-06-15,"60800",0
1992-06-15,"60900",0
1992-06-15,"51105",0
1992-06-15,"61701",0
1992-06-15,"51103",0
1992-06-15,"61805",0
1992-06-15,"20101",0
1992-06-15,"20701",0
1992-06-15,"61402",0
1992-06-15,"61806",0
1992-06-15,"63600",0
1992-06-15,"51100",0.5
1992-06-15,"61702",0
1992-06-15,"63004",0
1992-06-15,"61801",0
1992-06-15,"62400",0
1992-06-15,"61900",0
1992-06-15,"63612",3.7
1992-06-15,"30000",0
1992-06-15,"30801",0
1992-06-15,"51202",0
1992-06-15,"20601",0
1992-06-15,"51200",0
1992-06-15,"60202",0
1992-06-15,"61500",0
1992-06-15,"80000",0
1992-06-15,"63000",0
1992-06-15,"80001",0
1992-06-15,"88888",0
1992-06-15,"61904",0
1992-06-15,"63603",0
1992-06-15,"61911",0
1992-06-15,"62201",0
1992-06-15,"61803",0
1992-06-15,"60400",0
1992-06-15,"62407",0
1992-06-15,"61800",0
1992-06-15,"60203",0
1992-06-15,"30201",0
1992-06-15,"51101",0
1992-06-15,"61919",0
1992-06-15,"62000",0
1992-06-15,"60500",0
1992-06-15,"62700",0
1992-06-15,"61804",0
1992-06-15,"61809",0
1992-06-15,"62001",0
1992-06-15,"61300",0
1992-06-15,"62902",0
1992-06-15,"63700",0
1992-06-15,"63003",0
1992-06-15,"50000",0
1992-06-15,"61200",0
1992-06-15,"53200",0
1992-06-15,"51800",0
1992-06-15,"62005",0
1992-06-15,"63616",0
1992-06-15,"62607",0
1992-08-27,"20901",1
1992-08-27,"50700",0
1992-08-27,"51000",0
1992-08-27,"60200",0
1992-08-27,"60201",0
1992-08-27,"61808",1.1
1992-08-27,"61810",0.5
1992-08-27,"10000",2.1
1992-08-27,"20000",0
1992-08-27,"60300",0
1992-08-27,"61918",0
1992-08-27,"62406",0
1992-08-27,"63400",0
1992-08-27,"51130",0
1992-08-27,"51801",0
1992-08-27,"61501",0
1992-08-27,"63005",0
1992-08-27,"63602",0
1992-08-27,"50900",0
1992-08-27,"61502",0
1992-08-27,"20302",0
1992-08-27,"62007",0
1992-08-27,"60800",0
1992-08-27,"60900",0
1992-08-27,"51105",0
1992-08-27,"61701",0
1992-08-27,"51103",0
1992-08-27,"61805",0
1992-08-27,"20101",0
1992-08-27,"20701",0
1992-08-27,"61402",0
1992-08-27,"61806",0
1992-08-27,"63600",0
1992-08-27,"51100",0
1992-08-27,"61702",0
1992-08-27,"63004",0
1992-08-27,"61801",0
1992-08-27,"62400",0
1992-08-27,"61900",0
1992-08-27,"63612",0
1992-08-27,"30000",0
1992-08-27,"30801",0
1992-08-27,"51202",0
1992-08-27,"20601",0
1992-08-27,"51200",0
1992-08-27,"60202",0
1992-08-27,"61500",0
1992-08-27,"80000",0
1992-08-27,"63000",0
1992-08-27,"80001",0
1992-08-27,"88888",0
1992-08-27,"61904",0
1992-08-27,"63603",0
1992-08-27,"61911",0
1992-08-27,"62201",0
1992-08-27,"61803",0
1992-08-27,"60400",0
1992-08-27,"62407",0
1992-08-27,"61800",0
1992-08-27,"60203",0
1992-08-27,"30201",0
1992-08-27,"51101",0
1992-08-27,"61919",0
1992-08-27,"62000",0
1992-08-27,"60500",0
1992-08-27,"62700",0
1992-08-27,"61804",0
1992-08-27,"61809",0
1992-08-27,"62001",0
1992-08-27,"61300",0
1992-08-27,"62902",0
1992-08-27,"63700",0
1992-08-27,"63003",0
1992-08-27,"50000",0
1992-08-27,"61200",0
1992-08-27,"53200",0
1992-08-27,"51800",0
1992-08-27,"62005",0
1992-08-27,"63616",0
1992-08-27,"62607",0
1992-11-05,"20901",5.3
1992-11-05,"50700",1.1
1992-11-05,"51000",0
1992-11-05,"60200",0
1992-11-05,"60201",0
1992-11-05,"61808",94
1992-11-05,"61810",68.3
1992-11-05,"10000",1.1
1992-11-05,"20000",0
1992-11-05,"60300",0
1992-11-05,"61918",0
1992-11-05,"62406",0
1992-11-05,"63400",0
1992-11-05,"51130",0
1992-11-05,"51801",0
1992-11-05,"61501",0
1992-11-05,"63005",0
1992-11-05,"63602",0
1992-11-05,"50900",0
1992-11-05,"61502",0
1992-11-05,"20302",0
1992-11-05,"62007",0
1992-11-05,"60800",3.2
1992-11-05,"60900",0
1992-11-05,"51105",0
1992-11-05,"61701",0
1992-11-05,"51103",0
1992-11-05,"61805",0
1992-11-05,"20101",0
1992-11-05,"20701",0
1992-11-05,"61402",0
1992-11-05,"61806",0
1992-11-05,"63600",0
1992-11-05,"51100",0
1992-11-05,"61702",0
1992-11-05,"63004",0
1992-11-05,"61801",0
1992-11-05,"62400",0
1992-11-05,"61900",0
1992-11-05,"63612",0
1992-11-05,"30000",0
1992-11-05,"30801",1
1992-11-05,"51202",0
1992-11-05,"20601",0
1992-11-05,"51200",0
1992-11-05,"60202",0
1992-11-05,"61500",0
1992-11-05,"80000",0
1992-11-05,"63000",0
1992-11-05,"80001",0
1992-11-05,"88888",0
1992-11-05,"61904",0
1992-11-05,"63603",0
1992-11-05,"61911",0
1992-11-05,"62201",0
1992-11-05,"61803",0
1992-11-05,"60400",0
1992-11-05,"62407",0
1992-11-05,"61800",0
1992-11-05,"60203",0
1992-11-05,"30201",0
1992-11-05,"51101",0
1992-11-05,"61919",0
1992-11-05,"62000",0
1992-11-05,"60500",0
1992-11-05,"62700",0
1992-11-05,"61804",0
1992-11-05,"61809",0
1992-11-05,"62001",0
1992-11-05,"61300",0
1992-11-05,"62902",0
1992-11-05,"63700",0
1992-11-05,"63003",0
1992-11-05,"50000",0
1992-11-05,"61200",0
1992-11-05,"53200",0
1992-11-05,"51800",0
1992-11-05,"62005",0
1992-11-05,"63616",0
1992-11-05,"62607",0
1993-02-24,"20901",4.2
1993-02-24,"50700",5.3
1993-02-24,"51000",0
1993-02-24,"60200",2.1
1993-02-24,"60201",0
1993-02-24,"61808",136.6
1993-02-24,"61810",83
1993-02-24,"10000",0
1993-02-24,"20000",0
1993-02-24,"60300",0
1993-02-24,"61918",0
1993-02-24,"62406",0
1993-02-24,"63400",0
1993-02-24,"51130",0
1993-02-24,"51801",0
1993-02-24,"61501",0
1993-02-24,"63005",0
1993-02-24,"63602",0
1993-02-24,"50900",0
1993-02-24,"61502",0
1993-02-24,"20302",0
1993-02-24,"62007",0
1993-02-24,"60800",10.5
1993-02-24,"60900",0
1993-02-24,"51105",0
1993-02-24,"61701",0
1993-02-24,"51103",0
1993-02-24,"61805",1.1
1993-02-24,"20101",0
1993-02-24,"20701",0.5
1993-02-24,"61402",0
1993-02-24,"61806",0
1993-02-24,"63600",0
1993-02-24,"51100",0
1993-02-24,"61702",0
1993-02-24,"63004",0
1993-02-24,"61801",0
1993-02-24,"62400",0
1993-02-24,"61900",0
1993-02-24,"63612",0
1993-02-24,"30000",0
1993-02-24,"30801",0.5
1993-02-24,"51202",0
1993-02-24,"20601",0
1993-02-24,"51200",0
1993-02-24,"60202",0
1993-02-24,"61500",0
1993-02-24,"80000",0
1993-02-24,"63000",0
1993-02-24,"80001",0
1993-02-24,"88888",1.1
1993-02-24,"61904",0
1993-02-24,"63603",0
1993-02-24,"61911",0
1993-02-24,"62201",0
1993-02-24,"61803",0
1993-02-24,"60400",0
1993-02-24,"62407",0
1993-02-24,"61800",0
1993-02-24,"60203",0
1993-02-24,"30201",0
1993-02-24,"51101",0
1993-02-24,"61919",0
1993-02-24,"62000",0
1993-02-24,"60500",0
1993-02-24,"62700",0
1993-02-24,"61804",0
1993-02-24,"61809",0
1993-02-24,"62001",0
1993-02-24,"61300",0
1993-02-24,"62902",0
1993-02-24,"63700",0
1993-02-24,"63003",0
1993-02-24,"50000",0
1993-02-24,"61200",0
1993-02-24,"53200",0
1993-02-24,"51800",0
1993-02-24,"62005",0
1993-02-24,"63616",0
1993-02-24,"62607",0
1993-05-03,"20901",0
1993-05-03,"50700",0
1993-05-03,"51000",0
1993-05-03,"60200",0
1993-05-03,"60201",0
1993-05-03,"61808",1.6
1993-05-03,"61810",29.9
1993-05-03,"10000",8.9
1993-05-03,"20000",0
1993-05-03,"60300",0
1993-05-03,"61918",0
1993-05-03,"62406",0
1993-05-03,"63400",3.7
1993-05-03,"51130",0
1993-05-03,"51801",0
1993-05-03,"61501",0
1993-05-03,"63005",0
1993-05-03,"63602",0
1993-05-03,"50900",0
1993-05-03,"61502",0
1993-05-03,"20302",0
1993-05-03,"62007",0
1993-05-03,"60800",0
1993-05-03,"60900",0
1993-05-03,"51105",0
1993-05-03,"61701",0
1993-05-03,"51103",0
1993-05-03,"61805",1.6
1993-05-03,"20101",0
1993-05-03,"20701",0
1993-05-03,"61402",0
1993-05-03,"61806",0
1993-05-03,"63600",0
1993-05-03,"51100",0
1993-05-03,"61702",0
1993-05-03,"63004",0
1993-05-03,"61801",0
1993-05-03,"62400",0
1993-05-03,"61900",0.5
1993-05-03,"63612",0
1993-05-03,"30000",0
1993-05-03,"30801",0
1993-05-03,"51202",0
1993-05-03,"20601",0
1993-05-03,"51200",0
1993-05-03,"60202",0
1993-05-03,"61500",0
1993-05-03,"80000",0
1993-05-03,"63000",0.5
1993-05-03,"80001",0
1993-05-03,"88888",0
1993-05-03,"61904",0
1993-05-03,"63603",0
1993-05-03,"61911",0
1993-05-03,"62201",0.5
1993-05-03,"61803",0
1993-05-03,"60400",0
1993-05-03,"62407",0
1993-05-03,"61800",0
1993-05-03,"60203",0
1993-05-03,"30201",0
1993-05-03,"51101",0
1993-05-03,"61919",0
1993-05-03,"62000",0
1993-05-03,"60500",0
1993-05-03,"62700",0
1993-05-03,"61804",0
1993-05-03,"61809",0
1993-05-03,"62001",0
1993-05-03,"61300",0
1993-05-03,"62902",0
1993-05-03,"63700",0
1993-05-03,"63003",0
1993-05-03,"50000",0
1993-05-03,"61200",0
1993-05-03,"53200",0
1993-05-03,"51800",0
1993-05-03,"62005",0
1993-05-03,"63616",0
1993-05-03,"62607",0
1993-06-14,"20901",0
1993-06-14,"50700",0
1993-06-14,"51000",0.5
1993-06-14,"60200",0
1993-06-14,"60201",3.2
1993-06-14,"61808",398.1
1993-06-14,"61810",651.3
1993-06-14,"10000",1.1
1993-06-14,"20000",0
1993-06-14,"60300",0
1993-06-14,"61918",0
1993-06-14,"62406",0
1993-06-14,"63400",0
1993-06-14,"51130",0
1993-06-14,"51801",0
1993-06-14,"61501",0
1993-06-14,"63005",33.6
1993-06-14,"63602",2.1
1993-06-14,"50900",0
1993-06-14,"61502",53.6
1993-06-14,"20302",0
1993-06-14,"62007",0
1993-06-14,"60800",13.7
1993-06-14,"60900",0
1993-06-14,"51105",0
1993-06-14,"61701",0
1993-06-14,"51103",0
1993-06-14,"61805",0
1993-06-14,"20101",0
1993-06-14,"20701",0
1993-06-14,"61402",0
1993-06-14,"61806",0
1993-06-14,"63600",0
1993-06-14,"51100",0
1993-06-14,"61702",1.1
1993-06-14,"63004",0
1993-06-14,"61801",0
1993-06-14,"62400",0
1993-06-14,"61900",0
1993-06-14,"63612",2.1
1993-06-14,"30000",0
1993-06-14,"30801",0
1993-06-14,"51202",0
1993-06-14,"20601",3.7
1993-06-14,"51200",0
1993-06-14,"60202",0
1993-06-14,"61500",0
1993-06-14,"80000",0
1993-06-14,"63000",0
1993-06-14,"80001",0
1993-06-14,"88888",0
1993-06-14,"61904",0
1993-06-14,"63603",0
1993-06-14,"61911",0
1993-06-14,"62201",0
1993-06-14,"61803",1.1
1993-06-14,"60400",0
1993-06-14,"62407",0
1993-06-14,"61800",0
1993-06-14,"60203",0
1993-06-14,"30201",0
1993-06-14,"51101",0
1993-06-14,"61919",0
1993-06-14,"62000",0
1993-06-14,"60500",0
1993-06-14,"62700",0
1993-06-14,"61804",0
1993-06-14,"61809",0
1993-06-14,"62001",0
1993-06-14,"61300",0
1993-06-14,"62902",0
1993-06-14,"63700",0
1993-06-14,"63003",0
1993-06-14,"50000",0
1993-06-14,"61200",0
1993-06-14,"53200",0
1993-06-14,"51800",0
1993-06-14,"62005",0
1993-06-14,"63616",0
1993-06-14,"62607",0
1993-08-23,"20901",0.5
1993-08-23,"50700",11
1993-08-23,"51000",0
1993-08-23,"60200",0
1993-08-23,"60201",0
1993-08-23,"61808",11
1993-08-23,"61810",25.7
1993-08-23,"10000",12.6
1993-08-23,"20000",0
1993-08-23,"60300",0
1993-08-23,"61918",0
1993-08-23,"62406",0
1993-08-23,"63400",0
1993-08-23,"51130",10
1993-08-23,"51801",0
1993-08-23,"61501",0
1993-08-23,"63005",1.1
1993-08-23,"63602",0
1993-08-23,"50900",0
1993-08-23,"61502",0.5
1993-08-23,"20302",0
1993-08-23,"62007",0
1993-08-23,"60800",0
1993-08-23,"60900",0
1993-08-23,"51105",0
1993-08-23,"61701",0
1993-08-23,"51103",0
1993-08-23,"61805",0
1993-08-23,"20101",0
1993-08-23,"20701",0
1993-08-23,"61402",0
1993-08-23,"61806",0
1993-08-23,"63600",0
1993-08-23,"51100",0
1993-08-23,"61702",0
1993-08-23,"63004",0
1993-08-23,"61801",0
1993-08-23,"62400",0
1993-08-23,"61900",0.5
1993-08-23,"63612",0
1993-08-23,"30000",0
1993-08-23,"30801",3.7
1993-08-23,"51202",0
1993-08-23,"20601",8.9
1993-08-23,"51200",0
1993-08-23,"60202",0
1993-08-23,"61500",0
1993-08-23,"80000",0
1993-08-23,"63000",0
1993-08-23,"80001",0
1993-08-23,"88888",0
1993-08-23,"61904",0
1993-08-23,"63603",0
1993-08-23,"61911",0
1993-08-23,"62201",0
1993-08-23,"61803",1.1
1993-08-23,"60400",0
1993-08-23,"62407",0
1993-08-23,"61800",0
1993-08-23,"60203",0
1993-08-23,"30201",0
1993-08-23,"51101",0
1993-08-23,"61919",0
1993-08-23,"62000",0
1993-08-23,"60500",0
1993-08-23,"62700",0
1993-08-23,"61804",0
1993-08-23,"61809",0
1993-08-23,"62001",0
1993-08-23,"61300",0
1993-08-23,"62902",0
1993-08-23,"63700",0
1993-08-23,"63003",0
1993-08-23,"50000",0
1993-08-23,"61200",0
1993-08-23,"53200",0
1993-08-23,"51800",0
1993-08-23,"62005",0
1993-08-23,"63616",0
1993-08-23,"62607",0
1993-11-02,"20901",0
1993-11-02,"50700",38.9
1993-11-02,"51000",0
1993-11-02,"60200",0
1993-11-02,"60201",0
1993-11-02,"61808",24.2
1993-11-02,"61810",0.5
1993-11-02,"10000",0.5
1993-11-02,"20000",0
1993-11-02,"60300",0
1993-11-02,"61918",0.5
1993-11-02,"62406",0
1993-11-02,"63400",0
1993-11-02,"51130",1.1
1993-11-02,"51801",0
1993-11-02,"61501",0
1993-11-02,"63005",0
1993-11-02,"63602",0.5
1993-11-02,"50900",0
1993-11-02,"61502",1.1
1993-11-02,"20302",0
1993-11-02,"62007",0
1993-11-02,"60800",0.5
1993-11-02,"60900",0
1993-11-02,"51105",0
1993-11-02,"61701",0
1993-11-02,"51103",0
1993-11-02,"61805",0
1993-11-02,"20101",0
1993-11-02,"20701",0
1993-11-02,"61402",0
1993-11-02,"61806",0
1993-11-02,"63600",0
1993-11-02,"51100",0
1993-11-02,"61702",0
1993-11-02,"63004",0
1993-11-02,"61801",0
1993-11-02,"62400",0
1993-11-02,"61900",1.1
1993-11-02,"63612",0
1993-11-02,"30000",0
1993-11-02,"30801",3.2
1993-11-02,"51202",0
1993-11-02,"20601",0
1993-11-02,"51200",0
1993-11-02,"60202",0
1993-11-02,"61500",0
1993-11-02,"80000",0
1993-11-02,"63000",0
1993-11-02,"80001",0
1993-11-02,"88888",0
1993-11-02,"61904",0
1993-11-02,"63603",0
1993-11-02,"61911",0
1993-11-02,"62201",0
1993-11-02,"61803",0
1993-11-02,"60400",0.5
1993-11-02,"62407",0
1993-11-02,"61800",0
1993-11-02,"60203",0
1993-11-02,"30201",0
1993-11-02,"51101",0
1993-11-02,"61919",0
1993-11-02,"62000",0
1993-11-02,"60500",0
1993-11-02,"62700",0
1993-11-02,"61804",0
1993-11-02,"61809",0
1993-11-02,"62001",0
1993-11-02,"61300",0
1993-11-02,"62902",0
1993-11-02,"63700",0
1993-11-02,"63003",0
1993-11-02,"50000",0
1993-11-02,"61200",0
1993-11-02,"53200",0
1993-11-02,"51800",0
1993-11-02,"62005",0
1993-11-02,"63616",0
1993-11-02,"62607",0
1994-02-24,"20901",0
1994-02-24,"50700",88.2
1994-02-24,"51000",0
1994-02-24,"60200",0
1994-02-24,"60201",4.2
1994-02-24,"61808",12.6
1994-02-24,"61810",166
1994-02-24,"10000",0
1994-02-24,"20000",0
1994-02-24,"60300",0
1994-02-24,"61918",0
1994-02-24,"62406",0
1994-02-24,"63400",0
1994-02-24,"51130",0
1994-02-24,"51801",0
1994-02-24,"61501",0
1994-02-24,"63005",0
1994-02-24,"63602",0
1994-02-24,"50900",0
1994-02-24,"61502",0
1994-02-24,"20302",0
1994-02-24,"62007",0
1994-02-24,"60800",0
1994-02-24,"60900",0
1994-02-24,"51105",0
1994-02-24,"61701",0
1994-02-24,"51103",0
1994-02-24,"61805",0
1994-02-24,"20101",0
1994-02-24,"20701",0
1994-02-24,"61402",0
1994-02-24,"61806",0
1994-02-24,"63600",0
1994-02-24,"51100",0
1994-02-24,"61702",0
1994-02-24,"63004",0
1994-02-24,"61801",0
1994-02-24,"62400",0
1994-02-24,"61900",0
1994-02-24,"63612",0
1994-02-24,"30000",0
1994-02-24,"30801",4.2
1994-02-24,"51202",0
1994-02-24,"20601",0
1994-02-24,"51200",0
1994-02-24,"60202",0
1994-02-24,"61500",0
1994-02-24,"80000",0
1994-02-24,"63000",0
1994-02-24,"80001",0
1994-02-24,"88888",3.2
1994-02-24,"61904",0
1994-02-24,"63603",0
1994-02-24,"61911",0
1994-02-24,"62201",0
1994-02-24,"61803",0
1994-02-24,"60400",0
1994-02-24,"62407",1.1
1994-02-24,"61800",0
1994-02-24,"60203",0
1994-02-24,"30201",0
1994-02-24,"51101",0
1994-02-24,"61919",0
1994-02-24,"62000",0
1994-02-24,"60500",0
1994-02-24,"62700",0
1994-02-24,"61804",0
1994-02-24,"61809",0
1994-02-24,"62001",0
1994-02-24,"61300",0
1994-02-24,"62902",0
