lakeid,sampledate,species_code,species_name,density,individuals_measured,avg_length
SP,1/12/89,51102,DAPHNIA DUBIA,4,,
SP,1/12/89,60300,ASPLANCHNA,1,,
SP,1/12/89,60900,CONOCHILUS,5.01,,
SP,1/12/89,61501,GASTROPUS HYPTOPUS,5.01,,
SP,1/12/89,61702,KELLICOTTIA LONGISPINA,6.01,,
SP,1/12/89,61801,KERATELLA COCHLEARIS,74.07,,
SP,1/12/89,61803,KERATELLA CRASSA,1,,
SP,1/12/89,61804,KERATELLA EARLINAE,84.08,,
SP,1/12/89,63001,POLYARTHRA DOLICHOPTERA,2,,
SP,1/12/89,63004,POLYARTHRA REMATA,3,,
SP,1/12/89,63005,POLYARTHRA VULGARIS,8.01,,
SP,1/12/89,63400,SYNCHAETA,1,,
SP,2/23/89,10000,COPEPOD NAUPLII,43.07,,
SP,2/23/89,20302,DIACYCLOPS THOMASI,10.51,,
SP,2/23/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.05,,
SP,2/23/89,60300,ASPLANCHNA,1.05,,
SP,2/23/89,60900,CONOCHILUS,13.66,,
SP,2/23/89,61501,GASTROPUS HYPTOPUS,1.05,,
SP,2/23/89,61702,KELLICOTTIA LONGISPINA,7.35,,
SP,2/23/89,61801,KERATELLA COCHLEARIS,34.67,,
SP,2/23/89,61804,KERATELLA EARLINAE,26.26,,
SP,2/23/89,61805,KERATELLA HIEMALIS,1.05,,
SP,2/23/89,63004,POLYARTHRA REMATA,1.05,,
SP,2/23/89,63005,POLYARTHRA VULGARIS,2.1,,
SP,3/29/89,10000,COPEPOD NAUPLII,39.4,,
SP,3/29/89,20302,DIACYCLOPS THOMASI,5.77,,
SP,3/29/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.96,,
SP,3/29/89,60300,ASPLANCHNA,0.96,,
SP,3/29/89,60900,CONOCHILUS,6.73,,
SP,3/29/89,61702,KELLICOTTIA LONGISPINA,5.77,,
SP,3/29/89,61801,KERATELLA COCHLEARIS,5.77,,
SP,3/29/89,61804,KERATELLA EARLINAE,7.69,,
SP,3/29/89,61805,KERATELLA HIEMALIS,0.96,,
SP,3/29/89,63005,POLYARTHRA VULGARIS,0.96,,
SP,5/1/89,10000,COPEPOD NAUPLII,31.71,,
SP,5/1/89,20302,DIACYCLOPS THOMASI,17.62,,
SP,5/1/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.88,,
SP,5/1/89,60300,ASPLANCHNA,2.64,,
SP,5/1/89,60900,CONOCHILUS,69.59,,
SP,5/1/89,61402,FILINIA TERMINALIS,2.64,,
SP,5/1/89,61501,GASTROPUS HYPTOPUS,0.88,,
SP,5/1/89,61702,KELLICOTTIA LONGISPINA,14.09,,
SP,5/1/89,61801,KERATELLA COCHLEARIS,0.88,,
SP,5/1/89,61803,KERATELLA CRASSA,1.76,,
SP,5/1/89,61804,KERATELLA EARLINAE,6.17,,
SP,5/1/89,61805,KERATELLA HIEMALIS,2.64,,
SP,5/1/89,63004,POLYARTHRA REMATA,0.88,,
SP,5/1/89,63005,POLYARTHRA VULGARIS,1.76,,
SP,5/1/89,63400,SYNCHAETA,4.4,,
SP,5/17/89,10000,COPEPOD NAUPLII,39.04,,
SP,5/17/89,20302,DIACYCLOPS THOMASI,22.02,,
SP,5/17/89,30000,CALANOID,4,,
SP,5/17/89,51104,DAPHNIA LONGIREMIS,1,,
SP,5/17/89,60300,ASPLANCHNA,33.03,,
SP,5/17/89,60900,CONOCHILUS,203.2,,
SP,5/17/89,61402,FILINIA TERMINALIS,1,,
SP,5/17/89,61702,KELLICOTTIA LONGISPINA,46.05,,
SP,5/17/89,61801,KERATELLA COCHLEARIS,13.01,,
SP,5/17/89,61804,KERATELLA EARLINAE,19.02,,
SP,5/17/89,61805,KERATELLA HIEMALIS,9.01,,
SP,5/17/89,61806,KERATELLA QUADRATA,3,,
SP,5/17/89,63001,POLYARTHRA DOLICHOPTERA,8.01,,
SP,5/17/89,63004,POLYARTHRA REMATA,10.01,,
SP,5/17/89,63005,POLYARTHRA VULGARIS,11.01,,
SP,5/17/89,63400,SYNCHAETA,15.02,,
SP,5/17/89,69992,UNKNOWN ROTIFER,3,,
SP,5/30/89,10000,COPEPOD NAUPLII,75.23,,
SP,5/30/89,20302,DIACYCLOPS THOMASI,28.43,,
SP,5/30/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.92,,
SP,5/30/89,30000,CALANOID,0.92,,
SP,5/30/89,30402,LEPTODIAPTOMUS MINUTUS,3.67,,
SP,5/30/89,30801,SKISTODIAPTOMUS OREGONENSIS,1.83,,
SP,5/30/89,50700,BOSMINIDAE,1.83,,
SP,5/30/89,60300,ASPLANCHNA,29.36,,
SP,5/30/89,60900,CONOCHILUS,132.11,,
SP,5/30/89,61402,FILINIA TERMINALIS,0.92,,
SP,5/30/89,61501,GASTROPUS HYPTOPUS,0.92,,
SP,5/30/89,61502,GASTROPUS STYLIFER,0.92,,
SP,5/30/89,61702,KELLICOTTIA LONGISPINA,76.15,,
SP,5/30/89,61801,KERATELLA COCHLEARIS,24.77,,
SP,5/30/89,61803,KERATELLA CRASSA,1.83,,
SP,5/30/89,61804,KERATELLA EARLINAE,22.02,,
SP,5/30/89,61805,KERATELLA HIEMALIS,1.83,,
SP,5/30/89,61806,KERATELLA QUADRATA,1.83,,
SP,5/30/89,63001,POLYARTHRA DOLICHOPTERA,4.59,,
SP,5/30/89,63003,POLYARTHRA MAJOR,22.02,,
SP,5/30/89,63004,POLYARTHRA REMATA,57.8,,
SP,5/30/89,63005,POLYARTHRA VULGARIS,68.81,,
SP,5/30/89,63400,SYNCHAETA,8.26,,
SP,5/30/89,69992,UNKNOWN ROTIFER,2.75,,
SP,6/13/89,10000,COPEPOD NAUPLII,87.81,,
SP,6/13/89,20302,DIACYCLOPS THOMASI,18.94,,
SP,6/13/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.58,,
SP,6/13/89,30000,CALANOID,0.86,,
SP,6/13/89,30801,SKISTODIAPTOMUS OREGONENSIS,2.58,,
SP,6/13/89,50700,BOSMINIDAE,12.05,,
SP,6/13/89,51000,CHYDORUS,1.72,,
SP,6/13/89,51801,HOLOPEDIUM GIBBERUM,0.86,,
SP,6/13/89,60300,ASPLANCHNA,29.27,,
SP,6/13/89,60900,CONOCHILUS,131.71,,
SP,6/13/89,61402,FILINIA TERMINALIS,2.58,,
SP,6/13/89,61501,GASTROPUS HYPTOPUS,4.3,,
SP,6/13/89,61502,GASTROPUS STYLIFER,39.6,,
SP,6/13/89,61702,KELLICOTTIA LONGISPINA,259.12,,
SP,6/13/89,61801,KERATELLA COCHLEARIS,58.54,,
SP,6/13/89,61803,KERATELLA CRASSA,4.3,,
SP,6/13/89,61804,KERATELLA EARLINAE,108.47,,
SP,6/13/89,61806,KERATELLA QUADRATA,5.17,,
SP,6/13/89,61911,LECANE MIRA,0.86,,
SP,6/13/89,63001,POLYARTHRA DOLICHOPTERA,13.77,,
SP,6/13/89,63004,POLYARTHRA REMATA,62.84,,
SP,6/13/89,63005,POLYARTHRA VULGARIS,135.16,,
SP,6/13/89,63400,SYNCHAETA,36.16,,
SP,6/13/89,69992,UNKNOWN ROTIFER,1.72,,
SP,6/26/89,10000,COPEPOD NAUPLII,96.72,,
SP,6/26/89,20302,DIACYCLOPS THOMASI,20.49,,
SP,6/26/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.82,,
SP,6/26/89,30000,CALANOID,17.21,,
SP,6/26/89,30801,SKISTODIAPTOMUS OREGONENSIS,1.64,,
SP,6/26/89,50700,BOSMINIDAE,25.41,,
SP,6/26/89,60300,ASPLANCHNA,17.21,,
SP,6/26/89,60900,CONOCHILUS,113.93,,
SP,6/26/89,61402,FILINIA TERMINALIS,0.82,,
SP,6/26/89,61501,GASTROPUS HYPTOPUS,4.92,,
SP,6/26/89,61502,GASTROPUS STYLIFER,71.31,,
SP,6/26/89,61702,KELLICOTTIA LONGISPINA,193.44,,
SP,6/26/89,61801,KERATELLA COCHLEARIS,120.49,,
SP,6/26/89,61803,KERATELLA CRASSA,6.56,,
SP,6/26/89,61804,KERATELLA EARLINAE,31.97,,
SP,6/26/89,61806,KERATELLA QUADRATA,4.92,,
SP,6/26/89,63001,POLYARTHRA DOLICHOPTERA,16.39,,
SP,6/26/89,63004,POLYARTHRA REMATA,41.8,,
SP,6/26/89,63005,POLYARTHRA VULGARIS,105.74,,
SP,6/26/89,63400,SYNCHAETA,4.1,,
SP,6/26/89,63612,TRICHOCERCA MULTICRINIS,0.82,,
SP,7/10/89,10000,COPEPOD NAUPLII,56.36,,
SP,7/10/89,20302,DIACYCLOPS THOMASI,40.91,,
SP,7/10/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.91,,
SP,7/10/89,30000,CALANOID,34.55,,
SP,7/10/89,30402,LEPTODIAPTOMUS MINUTUS,10.91,,
SP,7/10/89,30801,SKISTODIAPTOMUS OREGONENSIS,1.82,,
SP,7/10/89,50700,BOSMINIDAE,41.82,,
SP,7/10/89,51104,DAPHNIA LONGIREMIS,1.82,,
SP,7/10/89,60300,ASPLANCHNA,37.27,,
SP,7/10/89,60900,CONOCHILUS,89.09,,
SP,7/10/89,61402,FILINIA TERMINALIS,2.73,,
SP,7/10/89,61501,GASTROPUS HYPTOPUS,8.18,,
SP,7/10/89,61502,GASTROPUS STYLIFER,37.27,,
SP,7/10/89,61702,KELLICOTTIA LONGISPINA,193.64,,
SP,7/10/89,61801,KERATELLA COCHLEARIS,62.73,,
SP,7/10/89,61803,KERATELLA CRASSA,4.55,,
SP,7/10/89,61804,KERATELLA EARLINAE,17.27,,
SP,7/10/89,61806,KERATELLA QUADRATA,16.36,,
SP,7/10/89,63001,POLYARTHRA DOLICHOPTERA,19.09,,
SP,7/10/89,63003,POLYARTHRA MAJOR,3.64,,
SP,7/10/89,63004,POLYARTHRA REMATA,28.18,,
SP,7/10/89,63005,POLYARTHRA VULGARIS,85.45,,
SP,7/10/89,63400,SYNCHAETA,1.82,,
SP,7/10/89,63612,TRICHOCERCA MULTICRINIS,4.55,,
SP,7/24/89,10000,COPEPOD NAUPLII,23.85,,
SP,7/24/89,20302,DIACYCLOPS THOMASI,32.11,,
SP,7/24/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.75,,
SP,7/24/89,30402,LEPTODIAPTOMUS MINUTUS,25.69,,
SP,7/24/89,30801,SKISTODIAPTOMUS OREGONENSIS,2.75,,
SP,7/24/89,50700,BOSMINIDAE,4.59,,
SP,7/24/89,51200,DIAPHANOSOMA,3.67,,
SP,7/24/89,51801,HOLOPEDIUM GIBBERUM,0.92,,
SP,7/24/89,60300,ASPLANCHNA,28.44,,
SP,7/24/89,60900,CONOCHILUS,66.06,,
SP,7/24/89,61501,GASTROPUS HYPTOPUS,0.92,,
SP,7/24/89,61502,GASTROPUS STYLIFER,12.84,,
SP,7/24/89,61702,KELLICOTTIA LONGISPINA,97.25,,
SP,7/24/89,61801,KERATELLA COCHLEARIS,20.18,,
SP,7/24/89,61803,KERATELLA CRASSA,3.67,,
SP,7/24/89,61804,KERATELLA EARLINAE,8.26,,
SP,7/24/89,61806,KERATELLA QUADRATA,12.84,,
SP,7/24/89,63001,POLYARTHRA DOLICHOPTERA,22.02,,
SP,7/24/89,63003,POLYARTHRA MAJOR,0.92,,
SP,7/24/89,63004,POLYARTHRA REMATA,2.75,,
SP,7/24/89,63005,POLYARTHRA VULGARIS,28.44,,
SP,7/24/89,63612,TRICHOCERCA MULTICRINIS,0.92,,
SP,8/8/89,10000,COPEPOD NAUPLII,22.45,,
SP,8/8/89,20302,DIACYCLOPS THOMASI,27.74,,
SP,8/8/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.11,,
SP,8/8/89,30000,CALANOID,4.18,,
SP,8/8/89,30402,LEPTODIAPTOMUS MINUTUS,10.66,,
SP,8/8/89,50700,BOSMINIDAE,0.17,,
SP,8/8/89,51000,CHYDORUS,0.47,,
SP,8/8/89,51102,DAPHNIA DUBIA,0.3,,
SP,8/8/89,51104,DAPHNIA LONGIREMIS,0.58,,
SP,8/8/89,51200,DIAPHANOSOMA,1.52,,
SP,8/8/89,60300,ASPLANCHNA,5.22,,
SP,8/8/89,60900,CONOCHILUS,36.85,,
SP,8/8/89,61402,FILINIA TERMINALIS,0.87,,
SP,8/8/89,61502,GASTROPUS STYLIFER,5.87,,
SP,8/8/89,61702,KELLICOTTIA LONGISPINA,57.82,,
SP,8/8/89,61801,KERATELLA COCHLEARIS,38.2,,
SP,8/8/89,61803,KERATELLA CRASSA,1.19,,
SP,8/8/89,61804,KERATELLA EARLINAE,18.64,,
SP,8/8/89,61806,KERATELLA QUADRATA,9.35,,
SP,8/8/89,63001,POLYARTHRA DOLICHOPTERA,14.06,,
SP,8/8/89,63004,POLYARTHRA REMATA,17.79,,
SP,8/8/89,63005,POLYARTHRA VULGARIS,33.84,,
SP,9/5/89,10000,COPEPOD NAUPLII,21.75,,
SP,9/5/89,20302,DIACYCLOPS THOMASI,31.67,,
SP,9/5/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.84,,
SP,9/5/89,30402,LEPTODIAPTOMUS MINUTUS,14.42,,
SP,9/5/89,30801,SKISTODIAPTOMUS OREGONENSIS,0.41,,
SP,9/5/89,50700,BOSMINIDAE,4.75,,
SP,9/5/89,51000,CHYDORUS,0.21,,
SP,9/5/89,51102,DAPHNIA DUBIA,0.78,,
SP,9/5/89,51104,DAPHNIA LONGIREMIS,0.41,,
SP,9/5/89,51200,DIAPHANOSOMA,0.21,,
SP,9/5/89,51801,HOLOPEDIUM GIBBERUM,1.39,,
SP,9/5/89,60300,ASPLANCHNA,0.21,,
SP,9/5/89,60900,CONOCHILUS,35.02,,
SP,9/5/89,61402,FILINIA TERMINALIS,5.17,,
SP,9/5/89,61502,GASTROPUS STYLIFER,0.84,,
SP,9/5/89,61702,KELLICOTTIA LONGISPINA,14.21,,
SP,9/5/89,61801,KERATELLA COCHLEARIS,66.64,,
SP,9/5/89,61804,KERATELLA EARLINAE,20.95,,
SP,9/5/89,61806,KERATELLA QUADRATA,3.1,,
SP,9/5/89,61904,LECANE INERMIS,2.49,,
SP,9/5/89,63001,POLYARTHRA DOLICHOPTERA,1.86,,
SP,9/5/89,63004,POLYARTHRA REMATA,3.07,,
SP,9/5/89,63005,POLYARTHRA VULGARIS,11.99,,
SP,9/5/89,63400,SYNCHAETA,0.21,,
SP,9/18/89,10000,COPEPOD NAUPLII,7.9,,
SP,9/18/89,20302,DIACYCLOPS THOMASI,21.73,,
SP,9/18/89,30402,LEPTODIAPTOMUS MINUTUS,2.96,,
SP,9/18/89,30801,SKISTODIAPTOMUS OREGONENSIS,1.98,,
SP,9/18/89,50700,BOSMINIDAE,1.98,,
SP,9/18/89,51103,DAPHNIA MENDOTAE,1.98,,
SP,9/18/89,51104,DAPHNIA LONGIREMIS,0.99,,
SP,9/18/89,51200,DIAPHANOSOMA,0.99,,
SP,9/18/89,60900,CONOCHILUS,15.8,,
SP,9/18/89,61400,FILINIA,1.98,,
SP,9/18/89,61502,GASTROPUS STYLIFER,0.99,,
SP,9/18/89,61702,KELLICOTTIA LONGISPINA,3.95,,
SP,9/18/89,61801,KERATELLA COCHLEARIS,64.2,,
SP,9/18/89,61806,KERATELLA QUADRATA,0.99,,
SP,9/18/89,61900,LECANE,6.91,,
SP,9/18/89,63001,POLYARTHRA DOLICHOPTERA,4.94,,
SP,9/18/89,63004,POLYARTHRA REMATA,1.98,,
SP,9/18/89,63005,POLYARTHRA VULGARIS,13.83,,
SP,10/2/89,10000,COPEPOD NAUPLII,4.84,,
SP,10/2/89,20302,DIACYCLOPS THOMASI,17.41,,
SP,10/2/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.97,,
SP,10/2/89,30801,SKISTODIAPTOMUS OREGONENSIS,8.7,,
SP,10/2/89,50700,BOSMINIDAE,8.7,,
SP,10/2/89,51103,DAPHNIA MENDOTAE,2.9,,
SP,10/2/89,51200,DIAPHANOSOMA,0.97,,
SP,10/2/89,60900,CONOCHILUS,10.64,,
SP,10/2/89,61400,FILINIA,0.97,,
SP,10/2/89,61702,KELLICOTTIA LONGISPINA,0.97,,
SP,10/2/89,61801,KERATELLA COCHLEARIS,82.2,,
SP,10/2/89,61806,KERATELLA QUADRATA,0.97,,
SP,10/2/89,61900,LECANE,4.84,,
SP,10/2/89,63004,POLYARTHRA REMATA,6.77,,
SP,10/2/89,63005,POLYARTHRA VULGARIS,7.74,,
SP,10/16/89,10000,COPEPOD NAUPLII,20.37,,
SP,10/16/89,20302,DIACYCLOPS THOMASI,25,,
SP,10/16/89,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.93,,
SP,10/16/89,30402,LEPTODIAPTOMUS MINUTUS,0.93,,
SP,10/16/89,30801,SKISTODIAPTOMUS OREGONENSIS,7.41,,
SP,10/16/89,50700,BOSMINIDAE,2.78,,
SP,10/16/89,51103,DAPHNIA MENDOTAE,1.85,,
SP,10/16/89,51200,DIAPHANOSOMA,1.85,,
SP,10/16/89,51801,HOLOPEDIUM GIBBERUM,0.93,,
SP,10/16/89,60900,CONOCHILUS,2.78,,
SP,10/16/89,61400,FILINIA,3.7,,
SP,10/16/89,61501,GASTROPUS HYPTOPUS,6.48,,
SP,10/16/89,61702,KELLICOTTIA LONGISPINA,2.78,,
SP,10/16/89,61801,KERATELLA COCHLEARIS,57.41,,
SP,10/16/89,61805,KERATELLA HIEMALIS,0.93,,
SP,10/16/89,61806,KERATELLA QUADRATA,1.85,,
SP,10/16/89,61900,LECANE,1.85,,
SP,10/16/89,63004,POLYARTHRA REMATA,0.93,,
SP,10/16/89,63005,POLYARTHRA VULGARIS,4.63,,
SP,11/1/89,10000,COPEPOD NAUPLII,24.77,,
SP,11/1/89,20302,DIACYCLOPS THOMASI,17.7,,
SP,11/1/89,30402,LEPTODIAPTOMUS MINUTUS,0.88,,
SP,11/1/89,30801,SKISTODIAPTOMUS OREGONENSIS,18.58,,
SP,11/1/89,50700,BOSMINIDAE,5.31,,
SP,11/1/89,51103,DAPHNIA MENDOTAE,1.77,,
SP,11/1/89,51104,DAPHNIA LONGIREMIS,3.54,,
SP,11/1/89,51200,DIAPHANOSOMA,1.77,,
SP,11/1/89,60900,CONOCHILUS,0.88,,
SP,11/1/89,61501,GASTROPUS HYPTOPUS,0.88,,
SP,11/1/89,61702,KELLICOTTIA LONGISPINA,5.31,,
SP,11/1/89,61801,KERATELLA COCHLEARIS,46.89,,
SP,11/1/89,61803,KERATELLA CRASSA,0.88,,
SP,11/1/89,61900,LECANE,0.88,,
SP,11/1/89,63004,POLYARTHRA REMATA,1.77,,
SP,11/1/89,63005,POLYARTHRA VULGARIS,10.62,,
SP,11/14/89,10000,COPEPOD NAUPLII,23.15,,
SP,11/14/89,20302,DIACYCLOPS THOMASI,10.19,,
SP,11/14/89,30801,SKISTODIAPTOMUS OREGONENSIS,3.7,,
SP,11/14/89,50700,BOSMINIDAE,5.56,,
SP,11/14/89,51103,DAPHNIA MENDOTAE,5.56,,
SP,11/14/89,51104,DAPHNIA LONGIREMIS,7.41,,
SP,11/14/89,60900,CONOCHILUS,2.78,,
SP,11/14/89,61400,FILINIA,0.93,,
SP,11/14/89,61502,GASTROPUS STYLIFER,0.93,,
SP,11/14/89,61702,KELLICOTTIA LONGISPINA,8.33,,
SP,11/14/89,61801,KERATELLA COCHLEARIS,38.89,,
SP,11/14/89,63004,POLYARTHRA REMATA,1.85,,
SP,11/14/89,63005,POLYARTHRA VULGARIS,4.63,,
SP,11/14/89,63400,SYNCHAETA,1.85,,
SP,1/17/90,10000,COPEPOD NAUPLII,45.9,,
SP,1/17/90,20302,DIACYCLOPS THOMASI,5.1,,
SP,1/17/90,30801,SKISTODIAPTOMUS OREGONENSIS,2,,
SP,1/17/90,50700,BOSMINIDAE,7.1,,
SP,1/17/90,51104,DAPHNIA LONGIREMIS,18.4,,
SP,1/17/90,60800,CONOCHILOIDES,1,,
SP,1/17/90,60900,CONOCHILUS,31.7,,
SP,1/17/90,61402,FILINIA TERMINALIS,3.1,,
SP,1/17/90,61501,GASTROPUS HYPTOPUS,11.2,,
SP,1/17/90,61702,KELLICOTTIA LONGISPINA,19.4,,
SP,1/17/90,61801,KERATELLA COCHLEARIS,1,,
SP,1/17/90,61804,KERATELLA EARLINAE,11.2,,
SP,1/17/90,63005,POLYARTHRA VULGARIS,13.3,,
SP,1/17/90,69992,UNKNOWN ROTIFER,1,,
SP,1/17/90,70028,UNKNOWN,2,,
SP,2/19/90,10000,COPEPOD NAUPLII,42.7,,
SP,2/19/90,20302,DIACYCLOPS THOMASI,2.1,,
SP,2/19/90,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1,,
SP,2/19/90,51104,DAPHNIA LONGIREMIS,26,,
SP,2/19/90,60900,CONOCHILUS,10.4,,
SP,2/19/90,61402,FILINIA TERMINALIS,2.1,,
SP,2/19/90,61702,KELLICOTTIA LONGISPINA,7.3,,
SP,2/19/90,61804,KERATELLA EARLINAE,2.1,,
SP,2/19/90,61806,KERATELLA QUADRATA,1,,
SP,2/19/90,63005,POLYARTHRA VULGARIS,4.2,,
SP,2/19/90,63400,SYNCHAETA,1,,
SP,4/30/90,10000,COPEPOD NAUPLII,50.1,5,0.17
SP,4/30/90,20302,DIACYCLOPS THOMASI,54.6,16,0.58
SP,4/30/90,30201,EPISCHURA LACUSTRIS,2.2,2,0.53
SP,4/30/90,51104,DAPHNIA LONGIREMIS,3.3,2,0.48
SP,4/30/90,51202,DIAPHANOSOMA BIRGEI,1.1,1,0.43
SP,4/30/90,60201,ASCOMORPHA ECAUDIS,0.5,1,0.14
SP,4/30/90,60900,CONOCHILUS,3.8,5,0.08
SP,4/30/90,61501,GASTROPUS HYPTOPUS,0.5,1,0.15
SP,4/30/90,61702,KELLICOTTIA LONGISPINA,50.7,5,0.13
SP,4/30/90,61801,KERATELLA COCHLEARIS,1.6,3,0.1
SP,4/30/90,61804,KERATELLA EARLINAE,5.5,5,0.11
SP,4/30/90,61806,KERATELLA QUADRATA,1.6,3,0.15
SP,4/30/90,63004,POLYARTHRA REMATA,1.6,3,0.09
SP,4/30/90,63005,POLYARTHRA VULGARIS,8.7,5,0.11
SP,4/30/90,63400,SYNCHAETA,15.8,5,0.17
SP,6/11/90,10000,COPEPOD NAUPLII,143.9,5,0.18
SP,6/11/90,20302,DIACYCLOPS THOMASI,32.7,21,0.54
SP,6/11/90,30402,LEPTODIAPTOMUS MINUTUS,14.2,12,0.81
SP,6/11/90,50700,BOSMINIDAE,15.3,5,0.29
SP,6/11/90,51103,DAPHNIA MENDOTAE,1.1,1,0.69
SP,6/11/90,51104,DAPHNIA LONGIREMIS,2.2,2,0.74
SP,6/11/90,51801,HOLOPEDIUM GIBBERUM,5.5,5,0.8
SP,6/11/90,60300,ASPLANCHNA,2.2,,
SP,6/11/90,60900,CONOCHILUS,44.7,5,0.07
SP,6/11/90,61402,FILINIA TERMINALIS,1.1,1,0.12
SP,6/11/90,61502,GASTROPUS STYLIFER,33.8,5,0.08
SP,6/11/90,61702,KELLICOTTIA LONGISPINA,64.3,5,0.14
SP,6/11/90,61801,KERATELLA COCHLEARIS,170.1,5,0.09
SP,6/11/90,61803,KERATELLA CRASSA,3.3,3,0.12
SP,6/11/90,61806,KERATELLA QUADRATA,10.9,5,0.16
SP,6/11/90,63001,POLYARTHRA DOLICHOPTERA,25.1,5,0.08
SP,6/11/90,63004,POLYARTHRA REMATA,76.3,5,0.08
SP,6/11/90,63005,POLYARTHRA VULGARIS,34.9,5,0.1
SP,6/11/90,63600,TRICHOCERCA,1.1,1,0.08
SP,8/21/90,10000,COPEPOD NAUPLII,27.8,5,0.18
SP,8/21/90,20302,DIACYCLOPS THOMASI,14.7,13,0.47
SP,8/21/90,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.7,7,0.37
SP,8/21/90,30000,CALANOID,5.3,10,0.52
SP,8/21/90,30402,LEPTODIAPTOMUS MINUTUS,1.1,2,0.78
SP,8/21/90,30801,SKISTODIAPTOMUS OREGONENSIS,0.5,1,1.28
SP,8/21/90,50700,BOSMINIDAE,1.1,2,0.27
SP,8/21/90,51000,CHYDORUS,2.7,5,0.24
SP,8/21/90,60202,ASCOMORPHA OVALIS,0.5,1,0.09
SP,8/21/90,60601,COLLOTHECA MUTABILIS,2.7,5,0.18
SP,8/21/90,60900,CONOCHILUS,2.2,4,0.06
SP,8/21/90,61402,FILINIA TERMINALIS,1.1,2,0.1
SP,8/21/90,61501,GASTROPUS HYPTOPUS,3.3,5,0.09
SP,8/21/90,61502,GASTROPUS STYLIFER,4.9,5,0.08
SP,8/21/90,61702,KELLICOTTIA LONGISPINA,5.5,5,0.1
SP,8/21/90,61801,KERATELLA COCHLEARIS,52.9,5,0.09
SP,8/21/90,61803,KERATELLA CRASSA,3.3,5,0.11
SP,8/21/90,61804,KERATELLA EARLINAE,15.3,5,0.11
SP,8/21/90,62900,PLOESOMA,1.1,2,0.11
SP,8/21/90,63001,POLYARTHRA DOLICHOPTERA,1.1,2,0.08
SP,8/21/90,63004,POLYARTHRA REMATA,12,5,0.09
SP,8/21/90,63005,POLYARTHRA VULGARIS,16.9,5,0.11
SP,8/21/90,63612,TRICHOCERCA MULTICRINIS,2.2,4,0.15
SP,11/12/90,10000,COPEPOD NAUPLII,4.9,5,0.15
SP,11/12/90,20302,DIACYCLOPS THOMASI,6.4,8,0.54
SP,11/12/90,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.1,4,0.47
SP,11/12/90,30402,LEPTODIAPTOMUS MINUTUS,2.1,4,0.82
SP,11/12/90,50700,BOSMINIDAE,12,5,0.32
SP,11/12/90,51103,DAPHNIA MENDOTAE,0.5,1,0.58
SP,11/12/90,51104,DAPHNIA LONGIREMIS,1.1,2,0.51
SP,11/12/90,60900,CONOCHILUS,27.3,5,0.07
SP,11/12/90,61402,FILINIA TERMINALIS,9.8,5,0.11
SP,11/12/90,61501,GASTROPUS HYPTOPUS,4.4,4,0.09
SP,11/12/90,61702,KELLICOTTIA LONGISPINA,24,5,0.1
SP,11/12/90,61801,KERATELLA COCHLEARIS,164.6,5,0.09
SP,11/12/90,61803,KERATELLA CRASSA,2.2,2,0.12
SP,11/12/90,61804,KERATELLA EARLINAE,27.3,5,0.11
SP,11/12/90,63004,POLYARTHRA REMATA,10.9,5,0.08
SP,11/12/90,63005,POLYARTHRA VULGARIS,9.8,5,0.11
SP,2/19/91,10000,COPEPOD NAUPLII,39.2,5,0.17
SP,2/19/91,20302,DIACYCLOPS THOMASI,5.4,10,0.53
SP,2/19/91,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.1,2,0.49
SP,2/19/91,30801,SKISTODIAPTOMUS OREGONENSIS,0.5,1,1.15
SP,2/19/91,50700,BOSMINIDAE,1.6,3,0.36
SP,2/19/91,51104,DAPHNIA LONGIREMIS,2.2,3,0.59
SP,2/19/91,60202,ASCOMORPHA OVALIS,1.1,2,0.09
SP,2/19/91,60300,ASPLANCHNA,2.2,4,0.29
SP,2/19/91,60900,CONOCHILUS,6.5,5,0.07
SP,2/19/91,61402,FILINIA TERMINALIS,1.1,2,0.12
SP,2/19/91,61501,GASTROPUS HYPTOPUS,1.1,2,0.13
SP,2/19/91,61702,KELLICOTTIA LONGISPINA,16.4,5,0.13
SP,2/19/91,61801,KERATELLA COCHLEARIS,42,5,0.1
SP,2/19/91,61803,KERATELLA CRASSA,0.5,1,0.13
SP,2/19/91,63004,POLYARTHRA REMATA,3.3,5,0.08
SP,2/19/91,63005,POLYARTHRA VULGARIS,13.1,5,0.11
SP,2/19/91,88888,UNKNOWN ROTIFER,0.5,1,0.12
