"year","daynum","sampledate","chlor","avsnow","totice","whiteice","blueice","perwhiteice","perblueice","light","Genus","CellBioVol"
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Naked Dinoflagellate",14007.08007
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Small Cocconeis",4884.548259
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Dinobryon",5170.435
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Fragilaria",4667.325
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Lindavia comensis",533.0732863
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Flagellated green",2967.16538
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Asterionella",1636.760249
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"Segmented green",2586.4354
2007,51,2007-02-20,3.6,8.7,42,5,37,11.9047619047619,88.0952380952381,25.11,"TotalBiovolume",43538.89356
2007,87,2007-03-28,0.5,0,27,0,27,0,100,633.27,NA,NA
2007,87,2007-03-28,0.5,0,27,0,27,0,100,633.27,NA,NA
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"?11",3090.712078
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Large Cryptomonad-esque cell husks",976.177
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Cf. Raphidocelis subcapitata",0
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Cf. Sellaphora (small)",110
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Planktolyngabia",5969.026043
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Cryptomonad",7223.7098
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Naked Dinoflagellate",21010.62011
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Armored Dinoflagellate",1749.72634
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Cf. Cryptomonad",1366.6478
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Small Chroococcus",285
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Dinobryon",3102.261
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Fragilaria",6534.255
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Lindavia comensis",133.2683216
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Flagellated Green",4276.20893
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Asterionella",545.5867498
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"Segmented Green",1376.6511
2007,114,2007-04-24,4,NA,NA,NA,NA,NA,NA,643.22,"TotalBiovolume",57749.85027
2007,129,2007-05-09,1.8,NA,NA,NA,NA,NA,NA,116.38,NA,NA
2007,141,2007-05-21,3.1,NA,NA,NA,NA,NA,NA,1255.5,NA,NA
2007,157,2007-06-06,2.6,NA,NA,NA,NA,NA,NA,1139.9,NA,NA
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Cf. Sellaphora (small)",220
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Large Cryptomonad-esque cell husks",390.4708
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"?11",3090.712078
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Cf. Decussata",0
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Limnothrix",146.712046
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Cf. Komvophoron / Trichormus",665.098038
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Cryptomonad",4099.9434
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Naked Dinoflagellate",7003.540037
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Armored Dinoflagellate",874.8631698
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Cf. Cryptomonad",390.4708
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Long thin rod",12703.62083
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Dinobryon",18613.566
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Lindavia comensis",12038.57171
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Flagellated Green",2792.62624
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"Segmented Green",834.334
2007,170,2007-06-19,1.3,NA,NA,NA,NA,NA,NA,296.72,"TotalBiovolume",63864.52915
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Cf. Sellaphora (small)",220
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Large Cryptomonad-esque cell husks",390.4708
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"?11",3090.712078
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Cf. Decussata",0
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Limnothrix",146.712046
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Cf. Komvophoron / Trichormus",665.098038
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Cryptomonad",4099.9434
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Naked Dinoflagellate",7003.540037
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Armored Dinoflagellate",874.8631698
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Cf. Cryptomonad",390.4708
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Long thin rod",12703.62083
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Dinobryon",18613.566
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Lindavia comensis",12038.57171
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Flagellated Green",2792.62624
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"Segmented Green",834.334
2007,170,2007-06-19,1,NA,NA,NA,NA,NA,NA,296.72,"TotalBiovolume",63864.52915
2007,183,2007-07-02,1.8,NA,NA,NA,NA,NA,NA,253.75,NA,NA
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"?11",1545.356039
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Mallomonas colony",106.8
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Cf. Raphidocelis subcapitata",0
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Fragilaria tenera",622.31
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Navicula",186.6048309
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Planktolyngabia",2199.114858
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Cf. Komvophoron / Trichormus",78.246828
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Cryptomonad",4295.1788
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Long thin rod",22231.33645
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Dinobryon",38261.219
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Lindavia comensis",4353.431838
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Flagellated Green",2967.16538
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Asterionella",2182.346999
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"Segmented Green",292.0169
2007,197,2007-07-16,1.5,NA,NA,NA,NA,NA,NA,829.31,"TotalBiovolume",79321.12792
2007,204,2007-07-23,1.2,NA,NA,NA,NA,NA,NA,272.12,NA,NA
2007,204,2007-07-23,1.1,NA,NA,NA,NA,NA,NA,272.12,NA,NA
2007,211,2007-07-30,0.7,NA,NA,NA,NA,NA,NA,1274.4,NA,NA
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Cf. Raphidocelis subcapitata",0
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Large Cryptomonad-esque cell husks",2147.5894
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Diploneis",241.4706653
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Photosynthetic Euglenoid",0
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"?11",1545.356039
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Lindavia affinis",44.42277385
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"unID Ciliate",0
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Mallomonas colony",96
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Microcystis",233.5778719
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Cf. Komvophoron / Trichormus",674.8788915
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Cryptomonad",3904.708
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Cf. Cryptomonad",976.177
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Long thin rod",34934.95728
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Dinobryon",29988.523
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Fragilaria",933.465
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Lindavia comensis",6041.497244
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Flagellated Green",2443.54796
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Asterionella",1091.1735
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"Segmented Green",1001.2008
2007,225,2007-08-13,0.9,NA,NA,NA,NA,NA,NA,1144.2,"TotalBiovolume",86298.54542
2007,239,2007-08-27,1.3,NA,NA,NA,NA,NA,NA,213.94,NA,NA
2007,254,2007-09-11,1.2,NA,NA,NA,NA,NA,NA,144.38,NA,NA
2007,267,2007-09-24,1.2,NA,NA,NA,NA,NA,NA,1246.5,NA,NA
2007,283,2007-10-10,2.1,NA,NA,NA,NA,NA,NA,105.46,NA,NA
2007,296,2007-10-23,3,NA,NA,NA,NA,NA,NA,413.26,NA,NA
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Dinobryon internal organelles ONLY",0
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"?11",1545.356039
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Cf. Karayevia",0
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Large Cryptomonad-esque cell husks",195.2354
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Microcystis",6.312915458
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Planktolyngabia",2513.274123
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Cryptomonad",1171.4124
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Armored Dinoflagellate",874.8631698
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Dinobryon",36193.045
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Fragilaria",13379.665
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Lindavia comensis",11683.18952
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Flagellated Green",872.6957
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Segmented Green",709.1839
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"Peanut",84.9851
2007,316,2007-11-12,3.8,NA,NA,NA,NA,NA,NA,99.99,"TotalBiovolume",69229.21827
2008,17,2008-01-17,10.5,11.1,33,8,25,24.2424242424242,75.7575757575758,3.25,NA,NA
2008,17,2008-01-17,11,11.1,33,8,25,24.2424242424242,75.7575757575758,3.25,NA,NA
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Lindavia affinis",88.84554771
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Planktothrix",393.7385
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Limnothrix",33.856626
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Cryptomonad",2928.531
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Small chroococcus",20
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Dinobryon",1034.087
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Fragilaria",622.31
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Lindavia comensis",399.8049647
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Flagellated Green",1309.04355
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Segmented Green",584.0338
2008,63,2008-03-03,2.4,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"TotalBiovolume",7414.250988
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Lindavia affinis",88.84554771
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Planktothrix",393.7385
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Limnothrix",33.856626
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Cryptomonad",2928.531
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Small chroococcus",20
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Dinobryon",1034.087
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Fragilaria",622.31
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Lindavia comensis",399.8049647
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Flagellated Green",1309.04355
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"Segmented Green",584.0338
2008,63,2008-03-03,2.3,18.9,48,13,35,27.0833333333333,72.9166666666667,19.11,"TotalBiovolume",7414.250988
2008,87,2008-03-27,2.4,16.1,50,6,44,12,88,9.52,NA,NA
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Cf. Raphidocelis subcapitata",0
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Planktothrix",881.97424
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Anabaena eucompacta",375
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Cf. Tetraedron victoriae",236.236
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Cf. Aphanothece bacilloidea",14.4
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Photosynthetic Euglena",29571.152
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Limnothrix",129.783733
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Cryptomonad",2342.8248
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Naked Dinoflagellate",7003.540037
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Armored Dinoflagellate",6124.042189
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Cf. Cryptomonad",2342.8248
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Small Chroococcus",20
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Dinobryon",46533.915
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Lindavia comensis",88.84554771
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Flagellated Green",3490.7828
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Segmented Green",2377.8519
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"Peanut",84.9851
2008,134,2008-05-13,3.4,NA,NA,NA,NA,NA,NA,804.83,"TotalBiovolume",101618.1581
2008,140,2008-05-19,1.6,NA,NA,NA,NA,NA,NA,1335.3,NA,NA
2008,154,2008-06-02,1.5,NA,NA,NA,NA,NA,NA,842.57,NA,NA
2008,170,2008-06-18,1.2,NA,NA,NA,NA,NA,NA,1334.8,NA,NA
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"?11",1545.356039
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Large Cryptomonad",780.9416
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Mallomonas Colony",120
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cf. Raphidocelis subcapitata",0
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Tabellaria",431.1835917
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cf. Asterocapsa",3879.43376
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Limnothrix",361.137344
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cf. Komvophoron / Trichormus",6602.076113
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cryptomonad",4099.9434
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Naked Dinoflagellate",7003.540037
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Armored Dinoflagellate",3499.452679
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cf. Cryptomonad",780.9416
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Long thin rod",3175.905207
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Dinobryon",87897.395
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Fragilaria",1866.93
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Lindavia comensis",222.1138693
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Cf. Elakatothrix",28.573699
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Flagellated Green",3403.51323
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Asterionella",8183.801247
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"Segmented Green",3420.7694
2008,183,2008-07-01,1.2,NA,NA,NA,NA,NA,NA,809.74,"TotalBiovolume",137303.0078
2008,197,2008-07-15,1.5,NA,NA,NA,NA,NA,NA,1602.9,NA,NA
2008,211,2008-07-29,1.2,NA,NA,NA,NA,NA,NA,177.88,NA,NA
2008,225,2008-08-12,1,NA,NA,NA,NA,NA,NA,809.06,NA,NA
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Raphidocelis subcapitata",0
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Nitzschia",51.1875
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Navicula",186.6048309
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Staurosirella leptostauron var dubia",0
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Planothidium",126.6690158
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Limnothrix",406.279512
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Microcystis",44.19040821
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Planktolyngabia",12880.52988
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Komvophoron / Trichormus",18818.36213
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cryptomonad",4685.6496
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Naked Dinoflagellate",7003.540037
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Long thin rod",6351.810414
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Dinobryon",7238.609
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Fragilaria",8712.34
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Lindavia comensis",1865.756502
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Elakatothrix",485.752883
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Flagellated Green",2181.73925
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Asterionella",545.5867498
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Peanut",849.851
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"TotalBiovolume",72434.45871
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Raphidocelis subcapitata",0
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Nitzschia",51.1875
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Navicula",186.6048309
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Staurosirella leptostauron var dubia",0
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Planothidium",126.6690158
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Limnothrix",406.279512
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Microcystis",44.19040821
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Planktolyngabia",12880.52988
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Komvophoron / Trichormus",18818.36213
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cryptomonad",4685.6496
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Naked Dinoflagellate",7003.540037
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Long thin rod",6351.810414
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Dinobryon",7238.609
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Fragilaria",8712.34
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Lindavia comensis",1865.756502
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Cf. Elakatothrix",485.752883
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Flagellated Green",2181.73925
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Asterionella",545.5867498
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"Peanut",849.851
2008,238,2008-08-25,0.8,NA,NA,NA,NA,NA,NA,1417.1,"TotalBiovolume",72434.45871
2008,252,2008-09-08,-2.3,NA,NA,NA,NA,NA,NA,1476.7,NA,NA
2008,267,2008-09-23,2.1,NA,NA,NA,NA,NA,NA,1154.8,NA,NA
2008,281,2008-10-07,2.2,NA,NA,NA,NA,NA,NA,74.04,NA,NA
2008,294,2008-10-20,2.6,NA,NA,NA,NA,NA,NA,444.96,NA,NA
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Actinastrum falcatus",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cf. Raphidocelis subcapitata",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"?11",4636.068117
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Large cryptomonad",3904.708
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Photosynthetic Euglena",14785.576
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Nitzschia",102.375
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cf. Golenkinia",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Filamentous Green",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"unID Ciliate",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Adlafia",0
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Stephanodiscus small",308.907465
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Limnothrix",62.070481
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Planktolyngabia",5026.548246
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cf. Komvophoron / Trichormus",557.5086495
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cryptomonad",8199.8868
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Naked Dinoflagellate",7003.540037
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Armored Dinoflagellate",874.8631698
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cf. Cryptomonad",780.9416
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Dinobryon",10340.87
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Fragilaria",6845.41
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Lindavia comensis",1688.065406
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Cf. Elakatothrix",2.597609
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Flagellated Green",4101.66979
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Asterionella",4910.280748
2008,317,2008-11-12,3.6,NA,NA,NA,NA,NA,NA,47.02,"Segmented Green",2878.4523
